YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Amount	Ships
1900-09-02	7	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	0710: Got Underway 0740: SWxW 1/2 W PH			64.49	-165.44										
1900-09-02	8	64.46	-165.59	204		3.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	0820: WxS			64.46	-165.59	204	135	153	30	29.64	50	oc	cum nimb	0	
1900-09-02	9	64.48	-165.98	253		8.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	"0956: Anchored under NW lee of Sledge Island. Shack on spit brg E by S, NW end of island SxW"			64.48	-165.98	253									
1900-09-02	10	64.5	-166.22	258.75		5.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	 			64.5	-166.22	258.75									
1900-09-02	11	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	 			64.5	-166.22										
1900-09-02	12	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	"Noon: Sledge Island, Alaska"			64.5	-166.22		112	130	24	29.6	49	ocr	nimb	0	
1900-09-02	13	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	 			64.5	-166.22										
1900-09-02	14	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	 			64.5	-166.22										
1900-09-02	15	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	 			64.5	-166.22										
1900-09-02	16	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	 			64.5	-166.22		158	176	19	29.58	50	ocr	nimb	0	
1900-09-02	17	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	 			64.5	-166.22										
1900-09-02	18	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	 			64.5	-166.22										
1900-09-02	19	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	 			64.5	-166.22										
1900-09-02	20	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	 			64.5	-166.22		158	176	13	29.58	52	ocr	nimb	0	
1900-09-02	21	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	 			64.5	-166.22										
1900-09-02	22	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	 			64.5	-166.22										
1900-09-02	23	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	 			64.5	-166.22										
1900-09-02	24	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0106.JPG	 			64.5	-166.22		158	176	19	29.57	49	oc	nimb	0	
1900-09-03	1	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	2	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	3	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	4	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22		112	130	13	29.57	48	ocr	nimb	0	
1900-09-03	5	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	6	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	7	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	8	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22		68	86	30	29.4	50	ocmr	nimb	0	
1900-09-03	9	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	10	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	11	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	12	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	"Noon: Sledge Island, Alaska"			64.5	-166.22		112	130	30	29.27	50	ocr	nimb	0	
1900-09-03	13	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	14	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	15	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	16	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22		112	130	37	29.11	49	ocr	nimb	0	
1900-09-03	17	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	18	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	19	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	20	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22		112	130	30	28.92	51	ocr	nimb	0	
1900-09-03	21	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	22	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	23	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22										
1900-09-03	24	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0107.JPG	 			64.5	-166.22		158	176	24	28.93	48	ocr	nimb	0	
1900-09-04	1	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22		135	153							
1900-09-04	2	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	3	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	4	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22		135	153	30	28.87	48	ocq	nimb	0	
1900-09-04	5	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	6	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	7	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	8	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22		225	243	24	28.92	47	ofr	nimb	0	
1900-09-04	9	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	10	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	11	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	12	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	"Noon: Sledge Island, Alaska"			64.5	-166.22		225	243	13	28.99	47	ocm	nimb	0	
1900-09-04	13	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	14	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	15	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	16	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22		270	288	24	29.25	43	ocrm	nimb	0	
1900-09-04	17	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	18	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	19	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	20	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22		292	310	37	29.4	42	ocrm	nimb	0	
1900-09-04	21	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	22	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	23	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22										
1900-09-04	24	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0108.JPG	 			64.5	-166.22		292	310	37	29.54	42	oc	nimb	0	
1900-09-05	1	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	 			64.5	-166.22										
1900-09-05	2	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	 			64.5	-166.22										
1900-09-05	3	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	 			64.5	-166.22										
1900-09-05	4	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	 			64.5	-166.22		315	333	13	29.79	41	bc	cum nimb	1	
1900-09-05	5	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	 			64.5	-166.22										
1900-09-05	6	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	 			64.5	-166.22										
1900-09-05	7	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	 			64.5	-166.22										
1900-09-05	8	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	 			64.5	-166.22		315	333	13	29.93	43	bc	cum str	3	
1900-09-05	9	64.5	-166.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	0915: Got Underway 0955: NExE 1/2 E			64.5	-166.22										
1900-09-05	10	64.49	-166.08	61.88		4.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	1030: ENE			64.49	-166.08	61.88									
1900-09-05	11	64.5	-165.72	59		10.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v434/mcculloch-v434_0109.JPG	"1145: Anchored off Nome. Ships head brg SW, S tangent to Sledge Island WSW, Cone Mountain NWxW 3/4 W"			64.5	-165.72	59									
