YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	People	Ships
1916-07-20	24	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0041.JPG	0000: Moored. Still moored to dock at Unalaska						0	0	0	30.18	52		of				
1916-07-21	1	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																Top of Page: Unalga
1916-07-21	2	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	3	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	4	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 						0	0	0	30.19	48		of				
1916-07-21	5	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	6	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	7	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	8	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 						0	0	0	30.19	49		of				
1916-07-21	9	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	10	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	11	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	12	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	Noon: Unalaska						23	42	8	30.21	60		bcf	S	8		
1916-07-21	13	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	14	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	15	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	16	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 						45	64	8	30.22	61		bcf	S	8		
1916-07-21	17	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	18	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	19	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	20	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 						23	42	2	30.21	62		of	S	10		
1916-07-21	21	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	22	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	23	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	 																
1916-07-21	24	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0043.JPG	0000: Moored. Still moored to dock at Unalaska						0	0	0	30.23	53		of	S	10		
1916-07-22	1	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																Top of Page: U.S.C.G.C. Unalga
1916-07-22	2	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	3	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	4	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 						0	0	0	30.23			of		10		
1916-07-22	5	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	6	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	7	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	8	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 						45	64	5	30.22	51		of		10		
1916-07-22	9	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	10	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	11	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	12	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	Noon: Unalaska						23	42	5	30.24	59		of		10		
1916-07-22	13	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	14	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	15	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	16	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 						23	42	5	30.25	58		o	N	10		
1916-07-22	17	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	18	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	19	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	20	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 						23	42	2	30.27	58		o	N	10		
1916-07-22	21	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	22	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	23	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	 																
1916-07-22	24	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0045.JPG	0000: Moored. Still moored to dock at Unalaska						0	0	0	30.27	54		o	N	10		
1916-07-23	1	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0047.JPG	 																
1916-07-23	2	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0047.JPG	 																
1916-07-23	3	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0047.JPG	 																
1916-07-23	4	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0047.JPG	 						888	888	2	30.27	50		o	S	10		
1916-07-23	5	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0047.JPG	 																
1916-07-23	6	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0047.JPG	 																
1916-07-23	7	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0047.JPG	 																
1916-07-23	8	53.88	-166.54			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/3900/24390027/content/dc-metro/rg-026/585454/0001-A1/McCulloch-b1536-1916-07-thru-09/McCulloch-b1536-1916-07-thru-09_0047.JPG	 						888	888	2	30.27	51		o	S	10		
