YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	Clear	Amount	People	Ships	Other
1899-08-17	12	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	Noon: St Michaels						225	241	5	29.96		58		bc	cu st ni	4				
1899-08-17	13	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	 																			
1899-08-17	14	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	 																			
1899-08-17	15	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	 																			
1899-08-17	16	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	 						248	264	13	29.92		56		bc	cu ni	2				
1899-08-17	17	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	 																			
1899-08-17	18	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	 																			
1899-08-17	19	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	 																			
1899-08-17	20	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	 						191	207	8	29.82		51		od	cu ni	0				
1899-08-17	21	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	 																			
1899-08-17	22	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	 																			
1899-08-17	23	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	 																			
1899-08-17	24	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0084.JPG	 						180	196	13	29.86		48		od	cu ni	0				
1899-08-18	1	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	2	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	3	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	4	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 						203	219	13	30.04		46		bc	cu ni	1				
1899-08-18	5	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	6	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	7	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	8	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 						203	219	8	30.08		49		bc	cu	1				
1899-08-18	9	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	10	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	11	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	12	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	Noon: St Michaels						203	219	5	30.12		54		bc	cu st	4				
1899-08-18	13	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	14	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	15	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	16	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 						293	309	5	30.04		59		bc	cu st	8				
1899-08-18	17	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	18	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	19	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	20	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 						360	16	5	30.1		52		bc	cu st	1				
1899-08-18	21	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	22	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	23	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 																			
1899-08-18	24	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0085.JPG	 						23	39	8	30		48		bc	cu	1				
1899-08-19	1	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	2	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	3	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	4	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 						45	61	5	29.92		50		bc	cu st	7				
1899-08-19	5	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	6	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	7	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	8	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 						45	61	13	29.84		60		bc	cu st	6				
1899-08-19	9	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	10	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	11	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	12	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	Noon: St Michaels						90	106	13	29.74		59		bc	cu st	3				
1899-08-19	13	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	14	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	15	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	16	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 						90	106	13	29.68	57			oc	cu st	0				
1899-08-19	17	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	18	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	19	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	20	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 						101	117	8	29.66	54			ocd	cu ni	0				
1899-08-19	21	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	22	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	23	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 																			
1899-08-19	24	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0086.JPG	 						68	84	8	29.64	53			bc	cu ni	1				
1899-08-20	1	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	2	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	3	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	4	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 						90	106	8	29.65		55		bc	cu st	2				
1899-08-20	5	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	6	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	7	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	8	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 						90	106	8	29.63		54		oc	cu st ni	0				
1899-08-20	9	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	10	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	11	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	12	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	Noon: St Michaels						90	106	8	29.57		55		bc	cu st ni	1				
1899-08-20	13	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	14	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	15	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	16	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 						135	151	8	29.54		53		ocr	cu ni	0				
1899-08-20	17	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	18	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	19	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 																			
1899-08-20	20	63.5	-161.98		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v432/mcculloch-v432_0087.JPG	 						79	95	8	29.54		52		bc	cu st	1				
