YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Flora&Fauna	Ships	Other
1903-07-21	9	62.33	-168.31	357.19		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	 			62.33	-168.306	N1/4W										
1903-07-21	10	62.45	-168.25	357.19		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	1030: sighted St Lawrence Island 			62.448	-168.247	N1/4W	22	40	2	30.42	43	oc	nim			
1903-07-21	11	62.62	-168.16	357.19		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	 			62.617	-168.159	N1/4W										
1903-07-21	12	62.78	-168.07	357.19		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	 			62 47N	168 4 15 W	N1/4W	0	0	0	30.36	45	oc	cum			
1903-07-21	13	62.96	-167.94	357.19		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	1320: NxE3/4E			62.96	-167.939	N1/4W										
1903-07-21	14	63.12	-167.72	12		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	 			63.118	-167.717	12	180	197	5	30.38	46	oc	cum			
1903-07-21	15	63.26	-167.45	19.69		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	 			63.262	-167.452	NxE3/4E										
1903-07-21	16	63.41	-167.19	19.69		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	 			63.406	-167.185	NxE3/4E	180	197	5	30.36	49	oc	cum			
1903-07-21	17	63.55	-166.92	19.69		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	 			63.551	-166.915	NxE3/4E										
1903-07-21	18	63.7	-166.64	19.69		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	1800: NExE1/4E			63.697	-166.644	NxE3/4E	180	197	5	30.38	48	oc	cum			
1903-07-21	19	63.74	-166.24	59.06		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	 			63.741	-166.239	NExE1/4E										
1903-07-21	20	63.78	-165.84	59.06		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	 			63.784	-165.838	NExE1/4E	68	84	5	30.34	47	oc	cum			
1903-07-21	21	63.83	-165.44	59.06		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	 			63.827	-165.436	NExE1/4E										
1903-07-21	22	63.87	-165.03	59.06		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	 			63.871	-165.029	NExE1/4E	270	287	5	30.32	47	bc	cum			
1903-07-21	23	63.91	-164.63	59.06		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	 			63.914	-164.626	NExE1/4E										
1903-07-21	24	63.96	-164.21	59.06		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0012.JPG	 			63.958	-164.214	NExE1/4E	270	287	2	30.26	45	bc	cum			
1903-07-22	1	64	-163.8	59.06		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	Comment: The Knots column is totaled below the grid: 78.5			64.003	-163.799	NExE1/4E									Top of Page: USS Thetis	
1903-07-22	2	64.05	-163.39	59.06		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			64.046	-163.39	NExE1/4E	45	62	5	30.18	52	c	cum			
1903-07-22	3	64.09	-162.98	59.06		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	0300: Cape Darby brg N1/4W dist 15 mi hauled down ESE for Egg Island			64.09	-162.98	NExE1/4E										
1903-07-22	4	63.96	-162.69	112.5		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.963	-162.687	ese	45	62	5	30.18	52	c	cum			
1903-07-22	5	63.85	-162.42	112.5		9.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	0500: cc SExE various courses for St Michael			63.847	-162.421	ese										
1903-07-22	6	63.69	-162.18	123.75		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.694	-162.184	sexe	45	62	5	30.28	54	bc	cum			
1903-07-22	7	63.56	-161.93	888		10.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	0735: came to anchor off St Michael			63.56	-161.93	v										
1903-07-22	8	63.47	-162.04	888		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04	v	45	62	5	30.28	56	bc	cum			
1903-07-22	9	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04											
1903-07-22	10	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04											
1903-07-22	11	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04											
1903-07-22	12	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	Noon: St Michael			63.47	-162.04		45	62	13	30.16	60	bc	cum str			
1903-07-22	13	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04											
1903-07-22	14	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04											
1903-07-22	15	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04											
1903-07-22	16	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04		225	242	8	30.22	64	bc	fr			
1903-07-22	17	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04											
1903-07-22	18	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04											
1903-07-22	19	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04											
1903-07-22	20	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04		0	0	0	30.20	58	bc	cum str			
1903-07-22	21	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04											
1903-07-22	22	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04											
1903-07-22	23	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04											
1903-07-22	24	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0013.JPG	 			63.47	-162.04		0	0	0	30.08	52	bc	fr cu			
1903-07-23	1	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	: St Michael			63.47	-162.04											
1903-07-23	2	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	3	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	4	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04		22	40	8	29.96	60	oc	cum			
1903-07-23	5	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	6	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	7	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	8	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04		0	0	0	29.96	60	oc	nim			
1903-07-23	9	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	10	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	11	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	12	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04		0	0	0	30.08	60	bc	cum nim			
1903-07-23	13	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	14	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	15	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	16	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04		22	40	5	30.02	60	bc	cum nim			
1903-07-23	17	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	18	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	19	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	20	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04		45	62	5	30.02	60	bc	fr cu			
1903-07-23	21	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	22	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	23	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-23	24	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04		45	62	5	30.03	58	bc	nim			
1903-07-24	1	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	: St Michael			63.47	-162.04											
1903-07-24	2	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-24	3	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-24	4	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04		79	96	5	29.84	60	oc	nim			
1903-07-24	5	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-24	6	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-24	7	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-24	8	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04		0	0	0	29.98	58	bc	cum nim			
1903-07-24	9	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-24	10	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-24	11	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04											
1903-07-24	12	63.47	-162.04			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v439/mcculloch-v439_0014.JPG	 			63.47	-162.04		315	332	5	29.92	58	ocd	cum nim			
