YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	Ships	Other
1914-08-02	13	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0609.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0610.JPG	 																	
1914-08-02	14	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0609.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0610.JPG	 																	
1914-08-02	15	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0609.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0610.JPG	 																	
1914-08-02	16	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0609.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0610.JPG	 						135	156	5	29.94	62			oc	S Cu	10		
1914-08-02	17	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0609.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0610.JPG	 																	
1914-08-02	18	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0609.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0610.JPG	 																	
1914-08-02	19	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0609.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0610.JPG	 																	
1914-08-02	20	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0609.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0610.JPG	 						135	156	2	29.90	60			bc	S Cu	8		
1914-08-02	21	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0609.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0610.JPG	 																	
1914-08-02	22	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0609.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0610.JPG	 																	
1914-08-02	23	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0609.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0610.JPG	 																	
1914-08-02	24	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0609.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0610.JPG	"0000: Anchored. Still anchored off Dillingham, Nushagak River"						135	156	5	29.87	56			bc	S Cu	6		
1914-08-03	1	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	2	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	3	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	4	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 						45	66	8	29.80	53			bc	Ci Cu	4		
1914-08-03	5	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	6	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	7	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	8	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 						45	66	8	29.74	56			bc	Ci Cu	5		
1914-08-03	9	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	10	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	11	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	12	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	"Noon: Dillingham, Alaska"						45	66	19	29.70	61			bc	Cu	8		
1914-08-03	13	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	14	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	15	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	16	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 						45	66	19	29.68	62			bc	Ci Cu	5		
1914-08-03	17	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	18	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	19	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	20	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 						45	66	19	29.70	60			bc	Ci	4		
1914-08-03	21	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	22	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	23	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	 																	
1914-08-03	24	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0611.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0612.JPG	"0000: Anchored. Still anchored off Dillingham, Nushagak River"						45	66	13	29.70	56			bc	Ci	2		
1914-08-04	1	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	2	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	3	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	4	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 						315	336	2	29.71	52			bc	Cu	3		
1914-08-04	5	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	6	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	7	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	8	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 						23	44	2	29.72	56			bc	Cu	4		
1914-08-04	9	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	10	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	11	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	12	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	"Noon: Dillingham, Alaska"						0	0	0	29.72	69			bc	Ci Cu	7		
1914-08-04	13	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	14	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	15	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	16	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 						315	336	5	29.70	68			bcf	S Cu	7		
1914-08-04	17	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	18	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	19	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	20	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 						315	336	5	29.70	66			bc	S Cu	7		
1914-08-04	21	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	22	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	23	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	 																	
1914-08-04	24	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0613.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0614.JPG	"0000: Anchored. Still anchored off Dillingham, Nushagak River"						315	336	5	29.78	56			bc	S Cu	5		
1914-08-05	1	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0615.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0616.JPG	 																	
1914-08-05	2	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0615.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0616.JPG	 																	
1914-08-05	3	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0615.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0616.JPG	 																	
1914-08-05	4	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0615.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0616.JPG	 						0	0	0	29.67	55			bc	Cu	6		
1914-08-05	5	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0615.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0616.JPG	 																	
1914-08-05	6	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0615.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0616.JPG	 																	
1914-08-05	7	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0615.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0616.JPG	 																	
1914-08-05	8	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0615.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0616.JPG	 						293	314	5	29.67	60			bc	Cu	6		
1914-08-05	9	59.03	-158.47			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0615.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/65/7021/23702165/content/dc-metro/rg-026/585454/0002/McCulloch-b1535/McCulloch-b1535_0616.JPG	 																	
