YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Amount	VisM	People	Ships	Other
1931-09-26	21	55.24	-160.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0034.JPG	 			55.242	-160.551													
1931-09-26	22	55.24	-160.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0034.JPG	 			55.242	-160.551													
1931-09-26	23	55.24	-160.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0034.JPG	 			55.242	-160.551													
1931-09-26	24	55.24	-160.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0034.JPG	 			55.242	-160.551		270	289	2	30.22	40	bc	CU	6				
1931-09-27	1	55.24	-160.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0036.JPG	 			55.242	-160.551													
1931-09-27	2	55.24	-160.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	 			55.242	-160.551													
1931-09-27	3	55.24	-160.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	 			55.242	-160.551													
1931-09-27	4	55.24	-160.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	 			55.242	-160.551		315	334	5	30.14	42	bc	CIS	3				
1931-09-27	5	55.24	-160.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	 			55.242	-160.551													
1931-09-27	6	55.24	-160.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	"0645: Got Underway. Got underway, cc var out of Squaw Harbor"			55.242	-160.551													
1931-09-27	7	55.23	-160.47	888		3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	"0725: Anchored. Stopped, anchored off Unga Village brgs: R tan of Island off Flagstaff Hill 298 T; R tan of Cross Is. 333 T"			55.2271	-160.465	v	315	334	5	30.09	46	c	CICU	8	50			
1931-09-27	8	55.17	-160.48	888		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	"8AM: Unga, Delarof Bay"			55.17074	-160.47984	v	315	334	5	30.08	46	c	CICU	7	50			
1931-09-27	9	55.17	-160.48			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	 			55.17074	-160.47984													
1931-09-27	10	55.17	-160.48			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	 			55.17074	-160.47984											"1030: Received radio information that a small boat from Nome, Alaska, to Unalaska, Alaska went ashore 18 miles north East Cape Sarichef, Alaska on 26 September and that two of the men are now at Cape Sarichef Light House"		
1931-09-27	11	55.17	-160.48			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	 			55.17074	-160.47984													
1931-09-27	12	55.17	-160.48			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	"1200: Got underway, cc var. standing out of anchorage in Delarof Bay, Unga Island 1206 cc 38 gyro 1212 Kelly's Rock .8 mi. on port beam cc 335 gyro  1246 Egg Is. 1 mi. on port beam cc 330 gyro 1252 cc var through Popof Straits Noon: Unga, Delarof Bay off Unga Island"			55.17	-160.48		360	19	8	29.96	50	c	SCU	8	50			
1931-09-27	13	55.33	-160.54	351		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	1305: Range Is. Lt. brg. 180 gyro  cc 0 gyro  1334 Gull Is. 1 mi. on port beam  cc 270 gyro 1346 Unnamed Lt. on northern part of Unga Is. 1 mi. on port beam  cc 253 gyro			55.331	-160.54	351	315	334	8	29.89	50	c	SCU	8	50			
1931-09-27	14	55.42	-160.76	320		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	 			55.422	-160.764	320	315	334	8	29.84	46	c	SCU	8	50			
1931-09-27	15	55.34	-161.21	253		14.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	1505: Cape Seal Lt. 1.2 mi. on stbd. beam cc 257 gyro			55.343	-161.212	253	315	334	8	29.81	46	c	SCU	9	20			
1931-09-27	16	55.28	-161.67	257		14.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	1607: Ukolnoi Is. bn. 2 mi. on port beam cc 237 gyro 1642 Arch Pt. Rock Buoy 0.7 mi. on port beam cc 222 gyro 1648 Bluff Pt. brg. 144 cc 188 gyro			55.28	-161.67	257	315	334	8	29.76	44	c	SCU	9	20			
1931-09-27	17	55.03	-161.92	229		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	1702: cc var. through Iliasik Straits			55.03	-161.92	229	315	334	13	29.74	44	c	SCU	9	50			
1931-09-27	18	55	-162.35	264		14.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	1835: Fox Is. Lt. brg. 217 cc 230 gyro			55	-162.35	264	11	30	13	29.70	44	c	SCU	9	50			
1931-09-27	19	54.94	-162.63	250		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	 			54.94	-162.632	250	22	42	13	29.69	44	or	SCU	10	20			
1931-09-27	20	54.84	-162.79	230		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	2000: Unga Is. 1.3 mi. on port beam cc 215 gyro			54.84	-162.792	230	22	42	8	29.70	43	or	SCU	10	20			
1931-09-27	21	54.71	-162.89	215		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	2130: Cape Pankof abm. dist. 3.0 mi.  cc 251 gyro			54.71	-162.89	215	45	64	8	29.64	43	or	SCU	10	7			
1931-09-27	22	54.62	-163.11	233		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	 			54.62	-163.11	233	45	64	13	29.62	43	o	SCU	10	20			
1931-09-27	23	54.56	-163.43	251		10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	 			54.56	-163.425	251	45	64	13	29.60	43	o	SCU	10	20			
1931-09-27	24	54.5	-163.74	251		10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0035.JPG	 			54.499	-163.74	251	45	64	19	29.60	43	c	SCU	9	20			
1931-09-28	1	54.44	-164.05	251		10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0038.JPG	 			54.439	-164.054	251	45	64	13	29.60	43	C	SCU	8	20			
1931-09-28	2	54.38	-164.37	251		10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	0250: cc 270 gyro			54.379	-164.368	251	45	64	13	29.62	43	C	SCU	8	20			
1931-09-28	3	54.33	-164.67	254		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	0317: cc 306 gyro Scotch Cape LH 4 mi. on stbd. beam 0340 cc 325 gyro			54.33	-164.67	254	360	19	19	29.62	45	C	SCU	9	20			
1931-09-28	4	54.45	-164.96	302		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	0440: rounding Cape Sarichef keeping 1.5 mi. off			54.447	-164.963	302	315	334	13	29.62	46	C	SCU	9	20			
1931-09-28	5	54.63	-165.07	355		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	 			54.628	-165.072	355	22	42	24	29.64	46	C	SCU	9	50			
1931-09-28	6	54.62	-165.01	120		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	0611: Hove to 1 mi. off Cape Sarichef Lt.  0615 Maneuvered into position 0.4 mi. west of light. 0646: Got Underway. Stood up off north coast of Unimak Island keeping about 1.5 miles off shore 			54.62	-165.01	120	45	64	24	29.66	46	C	SCU	9	20	"0611: Communicated with light keeper by radio telephone and found that 2 of the crew of the wrecked Amer. gas sc. GLADIATOR were at the lighthouse and that the third member of the crew was still at the wreck about 14 miles northeast of Cape Sarichef. Lighthouse keeper stated that the beach in front of the keeper's huse was sheltered enough to permit landing a boat 0615 sent No.1 surfboat in charge of Lieut. Comdr. P. K. Perry to bring off the 2 members of the GLADIATOR's crew 0645 Boat returned bringing 2 shipwrecked men: E. Webster, master and owner, 1219 Aloha St., Seattle, Wash and Fred Shirley, Seattle, Washington. Master stated that Amer. gas. sc. GLADIATOR of Seattle, Wash., went ashore about 4 miles south of Cove Point, Alaska, at 2/15, 22 September, 1931. The carrying away of the tiller blocks with the consequent jamming of the rudder in a strong Northerly gale was given as the cause of the grounding.  The GLADIATOR was ~t high and dry on the sandy beach and sustained little damage. No one was injured. The crew remained with the beached vessel until 26 September when 2 of them proceeded to Cape Sarichef leaving P. Whynaster, San Francisco, Cal., with the GLADIATOR.  0646 Found GLADIATOR In approximately the position given above; worked in to a point 0.6 miles to windward of wreck to observe surf and prepared to send in boat"		
1931-09-28	7	54.63	-164.88	45		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	 			54.63	-164.88	45	45	64	24	29.64	46	C	SCU	9	20			
1931-09-28	8	54.69	-164.71	888		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	0806: Anchored. Anchored  0.4 miles west of wreck  8AM: OFf Cove Pt.			54.689	-164.712	v	45	64	24	29.64	46	C	SCU	9	20	"0820: Boat anchored just outside of surf. 0824 Boat dropped in through surf on anchore line and landed three men from boat's crew, but almost immediately broached to was ~ped turned bottom up and was seen no more. The last member of boat's crew was thrown into the water and was rescued by the member of th boat's crew on the beach 0840 Lt. Comdr. P.K. Perry communicated with vessel, reporting all men safe and loss of all oars. 0855 Commanding officers directed party ashore to pick shelter on board wrecked schooner GLADIATOR until sea modreates. "		
1931-09-28	9	54.7	-164.68	888		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	"0904: Present anchorage too near shore with rising wind; got underway to shift anchorage 0915 Anchored off western part of Unimak Island  brgs: Cove Pt. 25 T, Cape Sarichef 233 T"			54.7	-164.68	v	45	64	24	29.66	44	C	SCU	9	20			
1931-09-28	10	54.7	-164.69	888		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	 			54.7039	-164.685	v	45	64	24	29.68	44	O	SCU	10	20			
1931-09-28	11	54.7	-164.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	 			54.7039	-164.685		45	64	24	29.66	44	O	SCU	10	20			
1931-09-28	12	54.7	-164.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	Noon: Off Cove Pt. 			54.7039	-164.685		22	42	30	29.66	44	O	SCU	10	20			
1931-09-28	13	54.7	-164.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	 			54.7039	-164.685		11	30	30	29.63	44	O	SCU	10	50			
1931-09-28	14	54.7	-164.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	 			54.7039	-164.685		11	30	30	29.62	44	O	SCU	10	50			
1931-09-28	15	54.7	-164.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	 			54.7039	-164.685		360	19	30	29.62	44	O	SCU	10	50			
1931-09-28	16	54.7	-164.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	 			54.7039	-164.685		360	19	30	29.60	44	O	SCU	10	50			
1931-09-28	17	54.7	-164.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	 			54.7039	-164.685		360	19	30	29.60	43	O	SCU	10	20			
1931-09-28	18	54.7	-164.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	 			54.7039	-164.685		360	19	30	29.60	43	O	SCU	10	20			
1931-09-28	19	54.7	-164.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	1900: Got Underway. Got underway cc 337 due to anchorage being unsafe with rising wind and increasingly rough seas			54.7	-164.69		360	19	30	29.60	43	O	SCU	10	20			
1931-09-28	20	54.72	-164.7	337		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	8PM: Off Cove Pt.			54.717	-164.698	337	360	19	30	29.60	42	O	SCU	10	7			"2000-2400: Wind increasing in intensity from moderate to strong gale, sea from rather rough to very rough sea"
1931-09-28	21	54.74	-164.71	337		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	 			54.742	-164.711	337	338	356	30	29.60	41	C	SCU	8	20			
1931-09-28	22	54.77	-164.72	337		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	 			54.767	-164.724	337	338	356	37	29.60	41	C	SCU	8	20			
1931-09-28	23	54.79	-164.73	337		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	 			54.785	-164.731	337	338	356	37	29.60	42	O	SCU	10	20			
1931-09-28	24	54.8	-164.74	337		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0037.JPG	 			54.802	-164.739	337	338	356	44	29.58	42	O~	SCU	10	20			0000-0400: Strong Northwest gale blowing during entire watch
1931-09-29	1	54.8	-164.73	337		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.796	-164.729	337	315	334	44	29.58	42	OQ	SCU	10	20			
1931-09-29	2	54.79	-164.72	337		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.791	-164.72	337	315	334	44	29.58	44	OQ	SCU	10	20			
