YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	From	Amount	VisM	Flora&Fauna	People	Ships
1930-07-09	7	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 													270					
1930-07-09	8	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 						90	115	2	30.10	57	or	n	270	10				
1930-07-09	9	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 													270					
1930-07-09	10	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 													270					
1930-07-09	11	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 													270					
1930-07-09	12	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	Noon: Valdez						0	0	0	30.06	68	c	s cu	270	9				
1930-07-09	13	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 																		
1930-07-09	14	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 																		
1930-07-09	15	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 																		
1930-07-09	16	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 						135	160	8	30.05	63	c	s cu		9				
1930-07-09	17	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 																		
1930-07-09	18	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 																		
1930-07-09	19	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 																		
1930-07-09	20	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 						135	160	5	30.03	58	c	s cu		9				
1930-07-09	21	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 																		
1930-07-09	22	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 																		
1930-07-09	23	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 																		
1930-07-09	24	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0013.JPG	 						135	160	2	29.96	50	o	s cu		10				
1930-07-10	1	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 													270					
1930-07-10	2	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 													270					
1930-07-10	3	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 													270					
1930-07-10	4	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 						0	0	0	29.96	52	od	s cu	270	10				
1930-07-10	5	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	0550: Got Underway. 262g													270					
1930-07-10	6	61.11	-146.45	262		3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	0639: Entrance Is abm cc 225g 0648 cc 206g					262	315	340	5	29.96	54	oz	s cu	270	10	50			
1930-07-10	7	60.98	-146.79	246		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 					206	315	340	5	29.99	54	oz	s cu	270	10	50			
1930-07-10	8	60.78	-147.05	206		14.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	0805: Swinging ship			60 7N	147 42W	206	315	340	5	29.99	54	om	s cu	270	10	50			
1930-07-10	9	60.78	-147.05	v		0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 					v	315	340	5	30.00	55	or	n	270	10	7			
1930-07-10	10	60.78	-147.05	v		0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	1015: Got Underway. Ahead course 115g					v	315	340	5	30.00	56	or	n	270	10	7			
1930-07-10	11	60.68	-146.84	115		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	1120: Knowles Hd abm port 1.5mi cc 109g					115	315	340	5	30.00	55	o	s cu	270	10	20			
1930-07-10	12	60.62	-146.4	111		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	1210: 90g 1221 cc 80g			60 37N	146 24W	109	315	340	5	30.02	54	d	s cu	270	10	50			
1930-07-10	13	60.59	-145.97	80		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	1355: Anchored. Cordova					80	315	340	5	30.03	50	or	n		10	7			
1930-07-10	14	60.55	-145.77	v		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 																		
1930-07-10	15	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 																		
1930-07-10	16	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 						135	160	2	30.05	50	om	s cu		10				
1930-07-10	17	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 																		
1930-07-10	18	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 																		
1930-07-10	19	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 																		
1930-07-10	20	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	8PM: Cordova						135	160	2	30.14	60	o	s cu		10				
1930-07-10	21	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 																		
1930-07-10	22	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 																		
1930-07-10	23	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 																		
1930-07-10	24	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0014.JPG	 						135	160	2	30.14	55	o	s cu		10				
1930-07-11	1	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 													270					
1930-07-11	2	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 													270					
1930-07-11	3	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 													270					
1930-07-11	4	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 						0	0	0	30.11	54	pr	n	270	10				
1930-07-11	5	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 													270					
1930-07-11	6	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	0630: Got Underway													270					
1930-07-11	7	60.61	-145.82	v		6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	0710: Bomb Pt buoy abm course 259g					v	0	0	0	30.12	54	o	s cu	270	10				
1930-07-11	8	60.57	-146.25	259		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 			60 34N	146 15W	259	225	250	2	30.12	55	o	s cu	270	10	7			
1930-07-11	9	60.53	-146.73	259		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 					259	45	70	2	30.12	60	om	s cu	270	10	7			
1930-07-11	10	60.5	-147.21	259		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	1015: Smith Is abm stbd 1.5mi cc 229g 1045 c 195g					259	45	70	2	30.12	60	om	s cu	270	10	7			
1930-07-11	11	60.37	-147.55	228		13.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 					195	45	70	2	30.12	58	or	n cu	270	10	7			
1930-07-11	12	60.15	-147.68	195		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	1200: 218g 1240 cc 218g			60 9N	147 41W	195	45	70	2	30.12	59	or	n cu	270	10	7			
1930-07-11	13	59.93	-147.94	218		15.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	1335: 269f					218	45	70	8	30.09	56	or	n cu		10	4			
1930-07-11	14	59.85	-148.29	239		12.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 					269	45	70	8	30.06	54	or	n cu		10	4			
1930-07-11	15	59.85	-148.72	269		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	1520: 269g					269	45	70	8	30.04	53	or	n cu		10	4			
1930-07-11	16	59.84	-149.15	265		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	1603: 284g 1630 cc 6g 1649 cc 349g					265	45	70	8	30.03	52	c	s cu		10	7			
1930-07-11	17	59.99	-149.34	321		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	"1740: Anchored. Resurrection Bay. Brgs Rtan alaska Railroad dock 223, Cannery dock 330"					345	45	70	5	30.02	52	or	s cu		10	7			
1930-07-11	18	60.12	-149.42	v		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 																		
1930-07-11	19	60.12	-149.42			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 																		
1930-07-11	20	60.12	-149.42			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	8PM: Seward						0	0	0	30.08	57	oz	s cu		10				
1930-07-11	21	60.12	-149.42			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 																		
1930-07-11	22	60.12	-149.42			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 																		
1930-07-11	23	60.12	-149.42			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 																		
1930-07-11	24	60.12	-149.42			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0015.JPG	 						0	0	0	30.08	55	or	n		10				
