YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	VisM	People	Ships
1932-05-23	3	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	4	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 						180	210	1	29.90	45	44	C	s cu	9	20		
1932-05-23	5	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	6	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	7	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	8	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 						180	210	1	29.96	48	47	CP	s cu	8	20		
1932-05-23	9	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	10	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	11	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	12	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	Noon: Port Conclusion						0	0	0	30.01	51	47	OR	n	10	4		
1932-05-23	13	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	14	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	15	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	16	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 						225	255	2	30.04	53	49	OR	n	10	4		
1932-05-23	17	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	18	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	19	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	20	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 						0	0	0	30.08	52	47	CP	a-cu	6	20		
1932-05-23	21	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	22	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	23	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 																	
1932-05-23	24	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0032.JPG	 						225	255	1	30.10	49	46	op	cu-n	10	7		
1932-05-24	1	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 																	
1932-05-24	2	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 																	
1932-05-24	3	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 																	
1932-05-24	4	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 						225	255	2	30.15	45	44	cp	n	8	20		
1932-05-24	5	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 																	
1932-05-24	6	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 																	
1932-05-24	7	56.26	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	"0705: Got Underway 0705: cc var. 0715 Port Armstrong Lt atp dist 1.5 mi, cc 15. 0750 Port Herbert Lt atp dist 4.0 mi cc 4"																	
1932-05-24	8	56.49	-134.61	4		12		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	8AM: Off Port Herbert						315	345	1	30.18	49	46	bc	a-cu	5	20		
1932-05-24	9	56.73	-134.61	4		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	0928: Kingsmill Pt 3 mi on port beam						225	255	1	30.20	48	46	c	a-cu	9	20		
1932-05-24	10	56.93	-134.46	23		15.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 						225	255	1	30.20	48	46	c	a-cu	8	20		
1932-05-24	11	57.1	-134.18	39		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	"1142: False Pt Pybus 1 mi on port beam, cc 18"						225	255	1	30.20	53	48	c	a-cu	8	20		
1932-05-24	12	57.29	-133.94	33		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	1236: Hugh Pt 2.3 mi on stb bm cc 349. Noon: Off Pt Pybus						225	255	1	30.20	52	47	c	a-cu	8	20		
1932-05-24	13	57.57	-133.76	6		15.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	"1332: Midway Id 0.7 mi on stbd bm, cc 331."						135	165	2	30.22	57	52	cz	s-cu	8	20		
1932-05-24	14	57.87	-133.91	341		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	"1427: Grave Pt 1.0 mi on stbd bm, cc 356. 1437 Grand Id Beacon 0.5 mi on pt bm, cc 335. 1453 Pt Arden 1.0 mi on pt bm cc 305. "						135	165	1	30.22	57	52	cz	s-cu	8	20		
1932-05-24	15	58.13	-134.13	333		15.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	"1502: cc var. 1540 Moored Govt Wharf, Juneau."						135	165	1	30.20	57	52	c	s-cu	7	20		1545: German cruiser Karlsruhe.
1932-05-24	16	58.29	-134.4	317		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 						180	210	1	30.20	56	51	c	s-cu	8	20		
1932-05-24	17	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 																	
1932-05-24	18	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 																	
1932-05-24	19	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 																	
1932-05-24	20	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	2000: Juneau						180	210	1	30.20	60	53	bc	ci cu	4	20		
1932-05-24	21	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 																	
1932-05-24	22	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 																	
1932-05-24	23	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 																	
1932-05-24	24	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0033.JPG	 						180	210	1	30.22	45	44	bc	ci cu	3	20		
1932-05-25	1	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	
1932-05-25	2	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	
1932-05-25	3	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	
1932-05-25	4	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 						0	0	0	30.32	40	38	bc	ci s	3	20		
1932-05-25	5	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	
1932-05-25	6	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	
1932-05-25	7	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	
1932-05-25	8	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 						0	0	0	30.34	45	44	bc	ci s	3	20		
1932-05-25	9	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	0900: Tallapoosa
1932-05-25	10	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	
1932-05-25	11	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	
1932-05-25	12	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	Noon: Juneau						135	165	1	30.30	60	54	bc	ci cu	4	20		
1932-05-25	13	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	1330: Got Underway 1330: 1348 cc 137																	
1932-05-25	14	58.23	-134.28	137		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	"1406: Marmion Pt 0.5 mi on stbd bm cc 180. 1409 cc 237. 1415 Pt Tantaloon brg 22 dist 0.8 mi cc 282. 1451 Inner Pt 0.5 mi on stbd bm, cc 310"						135	165	1	30.15	54	52	bc	ci s	2	20		
1932-05-25	15	58.26	-134.67	273		11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	"1504: Middle Pt Buoy 0.3 mi on stbd bm, cc 326. 1527 Portland Id 0.5 mi on stbd bm, cc 347. 1537 Point Lena 0.6 mi on stbd bm, cc 11. 1542 Proceeding into Tee Harbor. 1553 Anchord. Brgs: Pt Stephens, 188, Tee Harbor Lt 8; and Cohen Id 320."						135	165	2	30.15	58	52	bc	ci s	3	20		
1932-05-25	16	58.42	-134.76	345		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 						338	8	1	30.15	60	53	bc	ci s	4	20		
1932-05-25	17	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	
1932-05-25	18	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	
1932-05-25	19	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	
1932-05-25	20	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	2000: Tee Harbor						315	345	1	30.22	60	55	bc	ci s	3	20		
1932-05-25	21	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	
1932-05-25	22	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	
1932-05-25	23	58.42	-134.76			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0034.JPG	 																	
