YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	From	Amount	VisM	Flora&Fauna	People	Ships	Other
1929-06-07	11	58.11	-153.94	221		14		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	 			58.11	-153.94	221	360	25	2	29.81	61	c	ci cu		8	50				
1929-06-07	12	57.93	-154.25	221		14		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	 			57.93	-154.25	221	11	36	2	29.80	61	c	ci cu		9	50				
1929-06-07	13	57.77	-154.54	221		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	 			57.77	-154.54	221	45	70	5	29.78	58	c	ci cu		9	50				
1929-06-07	14	57.61	-154.83	221		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	 			57.61	-154.83	221	45	70	8	29.75	50	c	ci cu		9	50				
1929-06-07	15	57.44	-155.12	221		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	"1510: Cape Karluk 0.5mi (or 15mi?) port beam, cc 219p "			57.44	-155.12	221	135	160	5	29.75	51	c	ci cu		8	50				
1929-06-07	16	57.34	-155.3	219		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	 			57.34	-155.3	219	135	160	2	29.73	51	c	ci cu		8	50				
1929-06-07	17	57.18	-155.57	219		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	 			57.18	-155.57	219	135	160	2	29.73	51	c	ci cu		8	50				
1929-06-07	18	57.01	-155.84	219		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	 			57.01	-155.84	219	180	205	2	29.72	50	c	ci cu		9	20				
1929-06-07	19	56.85	-156.1	219		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	 			56.85	-156.1	219	180	205	5	29.70	46	c	ci cu		9	50				
1929-06-07	20	56.68	-156.37	219		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	 			56.68	-156.37	219	180	205	8	29.68	46	c	ci cu		9	20	2010: Sighted 1 seal			
1929-06-07	21	56.52	-156.62	219		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	 			56.52	-156.62	219	112	138	13	29.64	44	of	n		10	2				
1929-06-07	22	56.36	-156.88	219		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	2200: 239T			56.36	-156.88	219	101	126	13	29.59	43	od	n		10	2				
1929-06-07	23	56.26	-157.23	238		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	 			56.26	-157.23	238	90	115	8	29.57	43	od	n		10	2				
1929-06-07	24	56.15	-157.58	238		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0013.JPG	 			56.15	-157.58	238	90	115	8	29.53	43	o	s cu		10	4				
1929-06-08	1	56.04	-157.93	238		14		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	 			56.04	-157.93	238	45	70	8	29.51	42	orm	n		10	2				
1929-06-08	2	55.94	-158.27	238		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	 			55.94	-158.27	238	45	70	8	29.48	42	orm	n		10	2				
1929-06-08	3	55.83	-158.62	238		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	0339: Spitz Is stbd 2.8mi			55.83	-158.62	238	45	70	8	29.46	42	orm	n		10	2				
1929-06-08	4	55.72	-158.97	238		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	0404: 231g			55.72	-158.97	238	45	70	8	29.41	43	orm	n		10	2				
1929-06-08	5	55.59	-159.29	231		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	 			55.59	-159.29	231	45	65	13	29.41	41	or	n		10	7				
1929-06-08	6	55.47	-159.6	231		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	 			55.47	-159.6	231	45	65	13	29.38	42	or	n		10	7				
1929-06-08	7	55.32	-159.88	231		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	0700: Cape Wedge port 3mi cc 225g 0715 Passed 1mi south of Hatstacks cc for Squaw Hbr			55.32	-159.88	231	45	65	19	29.35	44	or	n		10	7				
1929-06-08	8	55.23	-160.41	225		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	"0835: Anchored. Squaw Hbr, Unga Is 8AM: 1mi south of Popof Hd"			55.23	-160.41	225	45	65	19	29.30	44	or	n		10	4				
1929-06-08	8	55.24	-160.55	888		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	 			55.24	-160.55	888	68	88	19	29.60	42	o	n		10	2				
1929-06-08	9	55.24	-160.55	 		a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	0900: Clocks back 1hr to zone+11			55.24	-160.55	 	68	88	13	29.24	42	o	n		10	7				
1929-06-08	10	55.24	-160.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	 			55.24	-160.55															
1929-06-08	11	55.24	-160.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	 			55.24	-160.55															
1929-06-08	12	55.24	-160.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	1230: Got Underway. Popof Str Noon: Squaw Hbr			55.24	-160.55		45	65	8	29.23	46	o	cu n		10	7				
1929-06-08	13	55.3	-160.54	888		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	1320: Course 0p 1338 cc 280p			55.3	-160.54	888	45	65	8	29.23	46	od	n		10	7				
1929-06-08	14	55.41	-160.59	355		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	1400: Unga Is North end port 1.5mi cc 247p			55.41	-160.59	355	45	65	8	29.24	46	od	n		10	7				
1929-06-08	15	55.34	-161.01	247		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	1525: Seal cape lt stbd 1.7mi cc 269p			55.34	-161.01	247	68	88	8	29.23	46	od	n		10	7				
1929-06-08	16	55.32	-161.46	260		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	1600: Cape Tolstoi stbd 2.5mi cc 242T 1640 Ukolnoi Bkn port 2mi cc 236p			55.32	-161.46	260	68	88	8	29.22	46	od	n		10	7				
1929-06-08	17	55.22	-161.86	240		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	1711: Arch Pt close cc 186p through Iliasik Passage			55.22	-161.86	240	68	88	8	29.23	45	od	n		10	7				
1929-06-08	18	55.03	-161.93	215		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	 			55.03	-161.93	215	68	88	8	29.23	45	o	s		10	7				
1929-06-08	19	55	-162.3	261		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	1926: Fox Is lt port 1mi cc 227g			55	-162.3	261	68	88	5	29.23	44	of	s		10	2				
1929-06-08	20	54.9	-162.6	242		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	2000: Between Thin Pt buoys 2027: 215T			54.9	-162.6	242	68	88	5	29.24	43	o	s		10	2				
1929-06-08	21	54.73	-162.85	214		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	2134: 249T			54.73	-162.85	214	68	88	2	29.24	42	of	n		10	0.25				
1929-06-08	22	54.6	-163.17	229		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	 			54.6	-163.17	229	68	88	2	29.24	42	of	n		10	2				
1929-06-08	23	54.53	-163.57	248		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	 			54.53	-163.57	248	68	88	2	29.24	41	o	n		10	20				
1929-06-08	24	54.46	-163.96	248		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0014.JPG	 			54.46	-163.96	248	68	88	2	29.24	41	o	n		10	20				
1929-06-09	1	54.38	-164.36	248		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	0130: Seal Cape stbd 5mi cc 230p			54.38	-164.36	248	90	110	5	29.22	44	om	s		10	20				
1929-06-09	2	54.28	-164.73	240		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	0210: Scotch cap lt stbd 2.6mi			54.28	-164.73	240	90	110	5	29.23	44	om	n		10	20				
1929-06-09	3	54.28	-165.14	266		13.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	0351: Akum Hd port 8mi cc 250p			54.28	-165.14	266	90	110	2	29.23	44	of	n		10	7				
1929-06-09	4	54.32	-165.57	270		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			54.32	-165.57	270	90	110	2	29.23	43	o	s		10	4				
1929-06-09	5	54.24	-165.98	240		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			54.24	-165.98	240	90	110	2	29.23	43	c	s		9	4				
1929-06-09	6	54.07	-166.31	228		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			54.07	-166.31	228	90	110	2	29.23	43	c	s		9	0.1				
1929-06-09	7	53.89	-166.53	888		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	0757: Moored. Dutch Hbr			53.89	-166.53	888	90	110	2	29.23	45	o	s		10	1				
1929-06-09	8	53.89	-166.53	888		0.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			53.89	-166.53					29.24	48	o	s		10	4				
1929-06-09	9	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			53.89	-166.53															
1929-06-09	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			53.89	-166.53															
1929-06-09	11	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			53.89	-166.53															
1929-06-09	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	Noon: Unalaska			53.89	-166.53		45	65	2	29.24	62	c	cu		9					
1929-06-09	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			53.89	-166.53															
1929-06-09	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			53.89	-166.53															
1929-06-09	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			53.89	-166.53															
1929-06-09	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			53.89	-166.53		45	65	2	29.24	60	c	cu		9					
1929-06-09	17	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			53.89	-166.53															
1929-06-09	18	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			53.89	-166.53															
1929-06-09	19	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			53.89	-166.53															
1929-06-09	20	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			53.89	-166.53		45	65	2	29.24	59	od	s cu		10					
1929-06-09	21	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/6751/23675142/content/dc-metro/rg-026/585454/0002/Chelan-1929-06/Chelan-1929-06-0015.JPG	 			53.89	-166.53															
