YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	Baro	Attd	Dry	Wet	Water	Ships
1944-06-24	14	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					52.83	173.19		29.92	53	53	51		
1944-06-24	15	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					52.83	173.19		29.93	52	52	51		
1944-06-24	16	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					52.83	173.19		29.92	55	55	52		
1944-06-24	17	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					52.83	173.19		29.91	55	55	52		
1944-06-24	18	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					52.83	173.19		29.91	53	53	52		
1944-06-24	19	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					52.83	173.19		29.91	52	52	50		
1944-06-24	20	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					52.83	173.19		29.91	49	49	48		
1944-06-24	21	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					52.83	173.19		29.91	48	48	47		
1944-06-24	22	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					52.83	173.19		29.91	48	48	47		
1944-06-24	23	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					52.83	173.19		29.91	47	47	46		
1944-06-24	24	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0050.jpg					52.83	173.19		29.92	47	47	46		
1944-06-25	1	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg	 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0053.jpg				52.83	173.19		29.92	47	47	46		
1944-06-25	2	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.92	46	46	45		
1944-06-25	3	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.92	45	45	44		
1944-06-25	4	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.91	47	47	46		
1944-06-25	5	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.91	47	47	46		
1944-06-25	6	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.91	44	44	43		
1944-06-25	7	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.91	44	44	43		
1944-06-25	8	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.91	44	44	43		
1944-06-25	9	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.91	46	46	44		
1944-06-25	10	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.91	46	46	44		
1944-06-25	11	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.92	47	47	45		
1944-06-25	12	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg		Noon: Attu			52.83	173.19		29.92	47	47	45		
1944-06-25	13	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.92	49	49	48		
1944-06-25	14	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.92	51	51	50		
1944-06-25	15	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.92	52	52	50		
1944-06-25	16	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.92	52	52	50		
1944-06-25	17	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.91	51	51	50		
1944-06-25	18	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.9	52	52	51		
1944-06-25	19	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.9	52	52	51		
1944-06-25	20	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.89	53	53	51		
1944-06-25	21	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.88	50	50	49		
1944-06-25	22	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.88	47	47	46		
1944-06-25	23	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.88	46	46	45		
1944-06-25	24	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0052.jpg					52.83	173.19		29.88	46	46	45		
1944-06-26	1	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg	 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0055.jpg				52.83	173.19		29.9	45	45	45		
1944-06-26	2	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.9	45	45	44		
1944-06-26	3	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.89	45	45	44		
1944-06-26	4	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.89	45	45	44		
1944-06-26	5	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.89	45	45	44		
1944-06-26	6	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.88	44	44	44		
1944-06-26	7	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.88	45	45	44		
1944-06-26	8	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.88	45	45	44		
1944-06-26	9	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.88	45	45	44		
1944-06-26	10	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.88	45	45	44		
1944-06-26	11	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.88	47	47	46		
1944-06-26	12	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg		Noon: Attu			52.83	173.19		29.88	47	47	46		
1944-06-26	13	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.87	47	47	46		1325: USS Gilmore
1944-06-26	14	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.86	50	50	49		
1944-06-26	15	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.85	50	50	48		
1944-06-26	16	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.85	50	50	48		
1944-06-26	17	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.84	49	49	48		
1944-06-26	18	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.85	48	48	47		
1944-06-26	19	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					52.83	173.19		29.85	47	47	46		
1944-06-26	20	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg		2005: Underway, cc var. 2031 cc 88. 2053 cc 90.			52.83	173.19		29.85	47	47	47		
1944-06-26	21	52.83	173.49	88		11.1		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg		2105: cc 86. 2106 Whistle buoy ats dist 1500 yds.			52.83	173.49	88	29.85	43	43	42	44	
1944-06-26	22	52.95	173.76	51		13		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg		2245: cc 95			52.95	173.76	51	29.84	43	43	43	44	
1944-06-26	23	53.03	174.05	64		12.2		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					53.03	174.05	64	29.84	44	44	43	44	
1944-06-26	24	53.07	174.38	75		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0054.jpg					53.07	174.38	75	29.84	43	43	42	44	
1944-06-27	1	53.04	174.73	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg	 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0057.jpg				53.04	174.73	95	29.86	43	43	41	44	
1944-06-27	2	53.01	175.07	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					53.01	175.07	95	29.85	43	43	41	44	
1944-06-27	3	52.98	175.41	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.98	175.41	95	29.85	43	43	42	44	
1944-06-27	4	52.95	175.75	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.95	175.75	95	29.85	43	43	42	44	
1944-06-27	5	52.92	176.09	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.92	176.09	95	29.85	43	43	42	44	
1944-06-27	6	52.89	176.44	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.89	176.44	95	29.85	43	43	43	44	
1944-06-27	7	52.86	176.78	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.86	176.78	95	29.86	43	43	42	44	
1944-06-27	8	52.83	177.12	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.83	177.12	95	29.85	43	43	41	44	
1944-06-27	9	52.82	177.45	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.82	177.45	95	29.87	43	43	41	44	
1944-06-27	10	52.81	177.78	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.81	177.78	95	29.88	43	43	41	44	
1944-06-27	11	52.8	178.12	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.8	178.12	95	29.89	43	42	42	44	
1944-06-27	12	52.78	178.45	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.78	178.45	95	29.88	43	43	42	44	
1944-06-27	13	52.76	178.79	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.76	178.79	95	29.88	43	43	42	44	
1944-06-27	14	52.73	179.12	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.73	179.12	95	29.87	44	44	43	44	
1944-06-27	15	52.71	179.45	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.71	179.45	95	29.86	44	44	43	44	
1944-06-27	16	52.68	179.79	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.68	179.79	95	29.86	44	44	43	44	
1944-06-27	17	52.66	-179.88	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.66	-179.88	95	29.86	44	44	44	44	
1944-06-27	18	52.63	-179.55	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.63	-179.55	95	29.84	44	44	44	44	
1944-06-27	19	52.61	-179.21	95		12.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.61	-179.21	95	29.83	44	44	44	44	
1944-06-27	20	52.58	-178.88	95		12.5		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.58	-178.88	95	29.82	45	45	44	44	
1944-06-27	21	52.58	-178.54	95		12		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.58	-178.54	95	29.81	45	45	44	44	
1944-06-27	22	52.57	-178.2	95		12		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.57	-178.2	95	29.8	46	46	43	44	
1944-06-27	23	52.56	-177.86	95		11.9		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.56	-177.86	95	29.8	45	45	44	44	
1944-06-27	24	52.55	-177.53	95		11.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0056.jpg					52.55	-177.53	95	29.78	45	45	45	44	
1944-06-28	1	52.54	-177.19	95		11.9		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg	 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0059.jpg				52.54	-177.19	95	29.75	45	45	44	44	
1944-06-28	2	52.53	-176.86	95		11.9		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					52.53	-176.86	95	29.75	45	45	44	44	
1944-06-28	3	52.52	-176.52	95		11.9		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg		0300: cc 180			52.52	-176.52	95	29.74	45	45	44	44	
1944-06-28	4	52.33	-176.5	180		11.9		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					52.33	-176.5	180	29.71	45	45	44	44	
1944-06-28	5	52.14	-176.49	180		11.9		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg		0510: cc 190. 0537 cc 159.			52.14	-176.49	180	29.69	45	45	44	44	
1944-06-28	6	51.96	-176.46	176		11.5		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg		0610: cc var. 0639 anchored, brgs Zeto Pt 40o5'T, Palisades 375o5', Nashville 260o5'. Berth D-28.			51.96	-176.46	176	29.68	45	45	44	42	
1944-06-28	7	51.88	-176.59	888		7.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.88	-176.59	888	29.68	45	45	45	42	
1944-06-28	8	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.88	-176.59		29.67	49	49	48		
1944-06-28	9	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.88	-176.59		29.68	48	48	47		
1944-06-28	10	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.88	-176.59		29.69	48	48	47		
1944-06-28	11	51.89	-176.43	90		10.2		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg		Discharging ballast.			51.89	-176.43	90	29.68	49	49	48	42	
1944-06-28	12	51.89	-176.31	90		8.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.89	-176.31	90	29.68	50	50	49	42	
1944-06-28	13	51.9	-176.18	90		8.6		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.9	-176.18	90	29.68	50	50	49	42	
1944-06-28	14	51.9	-176.38	270		8.7		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.9	-176.38	270	29.67	51	51	50	42	
1944-06-28	15	51.88	-176.59	255		9.6		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.88	-176.59	255	29.67	52	52	50	42	
1944-06-28	16	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.88	-176.59		29.67	50	50	49		
1944-06-28	17	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.88	-176.59		29.67	52	52	51		
1944-06-28	18	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.88	-176.59		29.67	51	51	50		
1944-06-28	19	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.88	-176.59		29.67	50	50	49		
1944-06-28	20	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.88	-176.59		29.67	50	50	49		
1944-06-28	21	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.88	-176.59		29.66	50	50	49		
1944-06-28	22	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.88	-176.59		29.66	49	49	48		
1944-06-28	23	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.88	-176.59		29.66	47	47	46		
1944-06-28	24	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0058.jpg					51.88	-176.59		29.66	47	47	47		
1944-06-29	1	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg	 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0061.jpg				51.88	-176.59		29.66	48	48	47		
1944-06-29	2	51.88	-176.59			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0060.jpg					51.88	-176.59		29.65	47	47	46		
