YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Amount	Flora&Fauna	People	Ships
1911-05-02	23	50.48	-126			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0129.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0129.JPG	 																
1911-05-02	24	50.48	-126			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0129.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0129.JPG	 						0	0	0	29.88	48	bc	cu	5			
1911-05-03	1	50.48	-126			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 																
1911-05-03	2	50.48	-126			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 																
1911-05-03	3	50.48	-126			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 																
1911-05-03	4	50.48	-126			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 						45	69	2	29.85	48	oc	s cu	10			
1911-05-03	5	50.48	-126			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 																
1911-05-03	6	50.48	-126			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	0608: Got Underway																
1911-05-03	7	50.49	-126.29	247.5		10.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 						90	114	2	29.82	49	oc	as	10			
1911-05-03	8	50.5	-126.59	888		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	0800: Robson Bt westerly courses through Johnstone St						90	114	5	29.80	50	oc	as	10			
1911-05-03	9	50.56	-126.85	888		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	"0920: Alert Bay, course westerly through Broughton St"						202	226	3	29.78	46	oc	as	10			
1911-05-03	10	50.62	-127.1	888		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	"1008: Graeme Pt, Malcolm Is cc WNW1/4W into Goletas Channel."						112	136	3	29.74	53	oc	as	10			
1911-05-03	11	50.76	-127.36	888		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 						112	136	2	29.70	53	oc	as	10			
1911-05-03	12	50.82	-127.64	888		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	"1255: Turned back for Port Alexander for repairs. Noon: Lucan Is, Goletas Ch, BC"						112	136	3	29.67	56	oc	as	10			
1911-05-03	13	50.95	-127.73	888		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 						90	114	8	29.65	52	oc	as	10			
1911-05-03	14	50.85	-127.64	888		7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	1403: Port Alexander						90	114	8	30.05	49	oc	as	10			
1911-05-03	15	50.85	-127.66	888		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 						90	114	3	30.05	49	oc	as	10			
1911-05-03	16	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 						90	114	2	30.03	48	ocr	n	10			
1911-05-03	17	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 													10			
1911-05-03	18	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 																
1911-05-03	19	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 																
1911-05-03	20	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 						135	159	5	30.36	48	ocr	n	10			
1911-05-03	21	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 																
1911-05-03	22	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 																
1911-05-03	23	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 																
1911-05-03	24	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0130.JPG	 						90	114	2	30.34	46	bc	bc	5			
1911-05-04	1	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 																
1911-05-04	2	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 																
1911-05-04	3	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 																
1911-05-04	4	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						0	0	0	29.95	46	bcz	cu	5			
1911-05-04	5	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 																
1911-05-04	6	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 																
1911-05-04	7	50.85	-127.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	0707: 0730 couse WxS																
1911-05-04	8	50.87	-127.84	258.75		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	0843: Mexicana Pt bam 0.6mi cc WSW3/4W						0	0	0	29.67	42	ocz	s cu	10			
1911-05-04	9	50.92	-128.09	255.94		10.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						45	69		29.64	46	bc	ci s	7			
1911-05-04	10	50.97	-128.39	255.94		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						22	46	3	29.64	44	oc	as	10			
1911-05-04	11	51.02	-128.67	255.94		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						22	46	5	29.64	44	oc	as	10			
1911-05-04	12	51.07	-128.95	255.94		10.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	1215: Triangle Is abm 12.8mi Noon: Triangle Is S1/4E 13.0mi						22	46	6	29.60	44	oc	as	10			
1911-05-04	13	51.12	-129.21	255.94		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						22	50	8	29.58	44	oc	as	10			
1911-05-04	14	51.16	-129.48	255.94		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						360	27	8	29.55	44	oc	as	10			
1911-05-04	15	51.21	-129.73	255.94		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						360	27	13	29.53	44	oc	as	10			
1911-05-04	16	51.26	-130.01	255.94		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						360	27	13	29.50	44	oc	as	10			
1911-05-04	17	51.31	-130.26	255.94		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						360	27	13	29.48	44	oc	as	10			
1911-05-04	18	51.35	-130.53	255.94		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						360	27	13	29.48	44	bc	as	9			
1911-05-04	19	51.4	-130.79	255.94		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						360	27	10	29.52	44	bc	as	8			
1911-05-04	20	51.45	-131.06	255.94		10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						315	342	8	29.56	44	bc	as	8			
1911-05-04	21	51.49	-131.31	255.94		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						292	320	8	29.58	44	bc	ci cu	6			
1911-05-04	22	51.54	-131.57	255.94		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						292	320	8	29.60	44	bc	ci cu	6			
1911-05-04	23	51.59	-131.84	255.94		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						292	320	8	29.63	44	bc	ci cu	5			
1911-05-04	24	51.63	-132.1	255.94		10.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0131.JPG	 						292	320	8	29.64	44	bc	ci cu	5			
1911-05-05	1	51.68	-132.34	255.94		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						292	320	5	29.66	42	bc	ci cu	5			
1911-05-05	2	51.72	-132.61	255.94		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	0242:  cc w3/8s						292	320	5	29.66	42	bc	ci cu	5			
1911-05-05	3	51.78	-132.87	259		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						292	320	2	29.67	42	bc	ci cu	5			
1911-05-05	4	51.85	-133.11	265.78		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						292	320	2	29.67	42	bc	ci cu	5			
1911-05-05	5	51.93	-133.37	265.78		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						0	0	0	29.67	42	bc	ci cu	9			
1911-05-05	6	52.01	-133.63	265.78		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						0	0	0	29.67	42	bc	ci cu	9			
1911-05-05	7	52.09	-133.9	265.78		11.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						0	0	0	29.70	44	bc	ci cu	5			
1911-05-05	8	52.17	-134.17	265.78		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						225	252	2	29.50	50	bc	ci cu	5			
1911-05-05	9	52.2	-134.41	265.78		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						158	184	2	29.50	50	bc	ci cu	4			
1911-05-05	10	52.24	-134.67	265.78		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						158	184	5	29.53	53	bc	ci cu	8			
1911-05-05	11	52.33	-135.17	265.78		20.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						180	207	5	29.52	52	bc	ci cu	8			
1911-05-05	12	52.37	-135.42	265.78		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						135	162	8	29.51	51	bc	ci cu	8			
1911-05-05	13	52.43	-135.68	265.78		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						135	162	5	29.77	50	bc	ci cu	8			
1911-05-05	14	52.5	-135.95	265.78		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						135	162	5	29.77	51	bc	ci cu	7			
1911-05-05	15	52.56	-136.2	265.78		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						158	184	5	29.76	51	bc	ci cu	7			
1911-05-05	16	52.63	-136.46	265.78		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						158	184	8	29.75	50	bc	ci cu	7			
1911-05-05	17	52.69	-136.72	265.78		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/4064/24406441/content/dc-metro/rg-026/585454/0001-A1/Manning-1911/Manning-1911_0132.JPG	 						158	184	8	29.74	50	bc	ci cu	9			
