YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	People	Other
1915-04-23	12	55.22	-133.63	90		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	"Noon: off Cape Bartolome, Baker Island. hauled in to Bucareli Bay to make a harbor at Port San Antonio"			55 13N	133 38W	e	225	256	19	29.92	47	47	odz	cun	10		"Noon: off Cape Bartolone, Baker Island, a heavy sea and swell and thick weather making it impossible to land at Forrester Island, hauled in to Bucareli Bay to make a harbor at Port San Antonio to await favorable conditions for landing on Forrester Island in order to investigate conditions as ordered by the Division Commander."
1915-04-23	13	55.3	-133.56	888		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	"1:32PM: anchored in Port San Antonio, Baker Island"			55.3	-133.56	v	225	256	8	29.92	47	45	oz	scu	10		
1915-04-23	14	55.35	-133.58	888		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	 			55.345	-133.577	v	225	256	5	29.93	48	46	o	scu	10		
1915-04-23	15	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	 			55.345	-133.577		888	888	2	29.93	48	45	o	scu	10		
1915-04-23	16	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	 			55.345	-133.577		888	888	5	29.93	47	45	c	scu	10		
1915-04-23	17	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	 			55.345	-133.577		315	346	2	29.93	47	45	c	scu	9		
1915-04-23	18	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	 			55.345	-133.577		315	346	2	29.94	46	45	c	scu	8		
1915-04-23	19	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	 			55.345	-133.577		315	346	2	29.94	46	45	c	scu	7		
1915-04-23	20	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	"2000: Port San Antonio, Baker Island"			55.345	-133.577		315	346	2	29.94	46	45	c	scu	5		
1915-04-23	21	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	 			55.345	-133.577		315	346	2	29.94	43	42	c	acu	5		
1915-04-23	22	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	 			55.345	-133.577		315	346	2	29.94	43	42	c	acu	4		
1915-04-23	23	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	 			55.345	-133.577		315	346	2	29.94	41	40	c	acu	4		
1915-04-23	24	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0136.JPG	 			55.345	-133.577		315	346	2	29.94	40	40	c	acu	5		
1915-04-24	1	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			55.345	-133.577		315	346	2	29.95	38	38	c	cicu	4		
1915-04-24	2	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			55.345	-133.577		315	346	2	29.95	38	37	c	cicu	4		
1915-04-24	3	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			55.345	-133.577		315	346	2	30.00	39	38	c	cicu	4		
1915-04-24	4	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			55.345	-133.577		315	346	2	30.05	41	40	c	cicu	4		
1915-04-24	5	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			55.345	-133.577		360	31	2	30.05	43	41	c	cicu	4		
1915-04-24	6	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			55.345	-133.577		888	888	2	30.03	45	42	c	cicu	4		
1915-04-24	7	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			55.345	-133.577		888	888	2	30.01	47	43	c	cicu	4		
1915-04-24	8	55.07	-133.4	888		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	"8:44AM: Wolf Rock abeam dist 2 mi, stood SxE3/4E"			55 4N	133 24W	v	225	254	5	30.01	48	46	c	acu	6	"8AM to Meridian: Honorably discharged Blaine Wells, electrician 2nd class, on account of expiration of term of enlistment"	
1915-04-24	9	54.96	-133.5	160.31		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			54.96	-133.495	SxE3/4E	225	254	5	30.09	48	46	c	acu	6		
1915-04-24	10	54.85	-133.59	160.31		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	10:12AM: stopped off Forrester Island			54.85	-133.59	SxE3/4E	225	254	5	30.11	49	46	c	acu	7		"10:12AM: stopped off Forrester Island and sent an officer to confer with the game warden.  Mr. George Willett, the game warden with his wife and son, were the only people on the island.  The fishermen were expected about May 1st.  He stated that he was in no need of assistance.  He also stated that there had been some trouble among the fishermen when he arrived last year but that he had overcome the difficulties by collecting all fire arms on the island and he anticipated no trouble this season."
1915-04-24	11	54.82	-133.59	160.31		1.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	"11:10AM: underway, stood various courses around the south end of the island."			54.82	-133.59	SxE3/4E	225	254	5	30.12	50	46	c	acu	3		
1915-04-24	12	54.72	-133.45	888		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			54 43N	133 27W	v	225	254	8	30.12	50	46	c	acu	4		
1915-04-24	13	54.82	-133.42	348.75		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	1:41PM: course NNW3/4W			54.8238	-133.421	nxw	225	254	8	30.12	48	44	c	cun	5		
1915-04-24	14	54.95	-133.41	343		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			54.9456	-133.408	343	225	254	8	30.12	47	44	c	cun	6		
1915-04-24	15	55.07	-133.45	329.06		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			55.0736	-133.454	NNW3/4W	225	254	5	30.13	47	44	c	cu	4		
1915-04-24	16	55.2	-133.5	329.06		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	4PM: Stood various courses up through Bucareli Bay into Port San Antonio			55.2	-133.5	NNW3/4W	225	254	5	30.09	48	45	c	cu	4		
1915-04-24	17	55.3	-133.55	888		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	5:40PM: anchored in Port San Antonio			55.2967	-133.551	v	225	254	5	30.13	48	45	c	cu	5		
1915-04-24	18	55.35	-133.58	888		4.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			55.35	-133.58	v	0	0	0	30.14	47	45	c	cun	6		
1915-04-24	19	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			55.35	-133.58		0	0	0	30.16	47	45	c	cu	5		
1915-04-24	20	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	"2000: Port San Antonio, Baker Island, Alaska"			55.35	-133.58		0	0	0	30.18	48	46	c	cu	3		
1915-04-24	21	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			55.35	-133.58		0	0	0	30.16	48	46	cp	cun	6		
1915-04-24	22	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			55.35	-133.58		0	0	0	30.13	47	45	cp	cun	4		
1915-04-24	23	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			55.35	-133.58		0	0	0	30.10	46	44	cp	cun	8		
1915-04-24	24	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0137.JPG	 			55.35	-133.58		0	0	0	30.09	44	43	op	cun	10		
1915-04-25	1	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	5	30.05	43	42	ocr	cun	10		
1915-04-25	2	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	12	30.00	43	42	ocr	cun	10		
1915-04-25	3	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	18	29.96	43	41	ocr	cun	10		
1915-04-25	4	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	27	29.93	42	41	ocr	cun	10		
1915-04-25	5	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	27	29.93	41	40	ocr	cun	10		
1915-04-25	6	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	33	29.93	41	41	ocr	cun	10		
1915-04-25	7	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	33	29.94	42	41	ocr	cun	10		
1915-04-25	8	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	33	29.92	43	42	ocr	cun	10		
1915-04-25	9	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	27	29.87	43	43	orq	cun	10		
1915-04-25	10	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	33	29.83	43	43	orq	cun	10		
1915-04-25	11	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	37	29.74	44	44	orq	cun	10		
1915-04-25	12	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	"Noon: Port San Antonio, Baker Island"			55.35	-133.58		135	164	37	29.72	45	44	orq	cun	10		
1915-04-25	13	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	37	29.70	45	45	orq	cun	10		
1915-04-25	14	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	30	29.70	45	45	orq	cun	10		
1915-04-25	15	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	16	29.70	45	45	orq	cun	10		
1915-04-25	16	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	10	29.69	45	45	orq	cun	10	"4PM to Mid: Enlistments of Charles Williams, coxswain, and Oscar Lundgren, watertender, expire today; the enlistment of Williams is extended at his own request until arrival in the United States, and that of Lundgren is extended pending action of Headquarters regarding his case before a C. G. court.  Re-enlisted Blaine Wells as electrician, second class."	
1915-04-25	17	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	13	29.69	45	44	orq	cun	10		
1915-04-25	18	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		135	164	13	29.69	45	44	orq	cun	10		
1915-04-25	19	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		888	888	8	29.69	45	44	orq	cun	9		
1915-04-25	20	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		202	232	8	29.69	45	44	c	acu	9		
1915-04-25	21	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		202	232	5	29.70	45	44	orq	cun	10		
1915-04-25	22	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		202	232	5	29.72	45	44	orq	cun	10		
1915-04-25	23	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		202	232	5	29.72	45	44	orq	cun	10		
