YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	Flora&Fauna	People	Ships	Other
1914-05-28	11	58.64	-148.29	151.88		6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	 			58.642	-148.288	SSE1/2E	888	888	2	29.69	50	46	bc	acu	6				
1914-05-28	12	58.53	-148.28	151.88		6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	 			58 32N	148 16 30 W	SSE1/2E	888	888	2	29.71	51	47	bc	acu	7	Meridian to 4PM: Saw no seals.			
1914-05-28	13	58.43	-148.3	151.88		6.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	 			58.428	-148.304	SSE1/2E	888	888	3	29.71	50	46	qr	cuni	8				
1914-05-28	14	58.33	-148.33	151.88		6.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	2:09PM: course NE3/8E			58.326	-148.334	SSE1/2E	888	888	2	29.72	50	46	bc	scu	7				
1914-05-28	15	58.34	-148.19	59		5.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	 			58.338	-148.19	59	90	117	2	29.71	48	45	bcq	scu	8				
1914-05-28	16	58.37	-148.03	49.22		6.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	 			58.368	-148.026	NE3/8E	90	117	2	29.69	48	45	bcq	scu	6	4PM to 8PM: No seals sighted.			
1914-05-28	17	58.4	-147.85	49.22		6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	 			58.4	-147.852	NE3/8E	90	117	2	29.68	48	45	cr	cu	6				
1914-05-28	18	58.43	-147.68	49.22		6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	 			58.431	-147.679	NE3/8E	68	94	5	29.74	49	45	cr	cun	7				
1914-05-28	19	58.46	-147.52	49.22		6.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	 			58.461	-147.518	NE3/8E	68	94	5	29.76	50	46	c	cun	8				
1914-05-28	20	58.49	-147.35	49.22		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	 			58 29 30 N	147 21W	NE3/8E	68	94	5	29.79	48	46	bcp	cun	9	8PM to Mid: No seals sighted.			
1914-05-28	21	58.53	-147.14	49.22		6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	 			58.526	-147.137	NE3/8E	68	94	5	29.79	48	45	bcp	cun	9				
1914-05-28	22	58.56	-146.93	49.22		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	 			58.559	-146.93	NE3/8E	68	94	5	29.74	47	44	bc	cun	8				
1914-05-28	23	58.59	-146.72	49.22		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	 			58.593	-146.724	NE3/8E	68	94	5	29.75	46	44	bc	cun	6				
1914-05-28	24	58.63	-146.51	49.22		6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0189.JPG	0000: Steaming NE3/8E			58.627	-146.51	NE3/8E	68	94	5	29.78	45	43	bc	cun	9	Mid to 4AM: Saw no seals.			
1914-05-29	1	58.66	-146.3	49.22		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.66	-146.303	NE3/8E	90	117	2	29.79	46	44	oq	cuni	10				
1914-05-29	2	58.69	-146.11	49.22		6.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.692	-146.108	NE3/8E	90	117	2	29.79	47	44	oq	scu	10				
1914-05-29	3	58.73	-145.9	49.22		6.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.725	-145.903	NE3/8E	90	117	2	29.80	47	44	o	scu	10				
1914-05-29	4	58.76	-145.7	49.22		6.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.757	-145.701	NE3/8E	90	117	2	29.81	47	44	oqr	ni	10	4AM to 8AM: No seals sighted.	"4AM to 8AM: W. Christiansen, Ass. M. at A., absent without leave 15 days."		
1914-05-29	5	58.79	-145.5	49.22		6.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.79	-145.496	NE3/8E	135	162	8	29.84	45	43	oqr	cun	10				
1914-05-29	6	58.82	-145.3	49.22		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.822	-145.304	NE3/8E	135	162	8	29.85	47	44	bcqr	cun	8				
1914-05-29	7	58.85	-145.12	49.22		5.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.852	-145.12	NE3/8E	135	162	10	29.85	47	44	bcqr	cun	8				
1914-05-29	8	58.88	-144.96	49.22		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	8:00AM: stood SE 8AM: Latitude is DR and Longitude is observed			58 52 45 N	144 57 30 W	NE3/8E	90	117	13	29.86	47	45	o	cun	10	8AM to Meridian: No seals sighted.			
1914-05-29	9	58.81	-144.91	135		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.81	-144.905	SE	90	117	13	29.81	47	45	bcqr	cun	8				
1914-05-29	10	58.74	-144.85	135		6.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.74	-144.851	SE	90	117	8	29.84	48	45	bcqr	cun	9				
1914-05-29	11	58.67	-144.8	135		6.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.67	-144.797	SE	90	117	13	29.90	48	46	bcqr	cun	8				
1914-05-29	12	58.6	-144.74	135		6.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	12:41PM: course SW3/8W			58 35 52 N	144 44 30 W	SE	90	117	13	29.92	50	47	bc	cu	7	Meridian to 4PM: Saw no seals.			
1914-05-29	13	58.51	-144.78	161		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.505	-144.776	161	112	140	10	29.89	49	45	bcqr	cu	6				
1914-05-29	14	58.47	-145	229.22		6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.466	-145.001	SW3/8W	112	140	10	29.86	48	45	bcqr	cu	5				
1914-05-29	15	58.43	-145.23	229.22		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.428	-145.228	SW3/8W	112	140	8	29.88	48	45	bc	cu	6				
1914-05-29	16	58.39	-145.47	229.22		7.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.388	-145.465	SW3/8W	112	140	8	29.89	48	44	bcqr	scu	8				
1914-05-29	17	58.35	-145.69	229.22		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.35	-145.692	SW3/8W	112	140	8	29.88	47	43	cqr	scu	8				
1914-05-29	18	58.31	-145.92	229.22		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.311	-145.924	SW3/8W	112	140	8	29.87	46	43	cqr	cun	9				
1914-05-29	19	58.27	-146.15	229.22		6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.273	-146.148	SW3/8W	112	140	13	29.86	46	43	cqr	cun	8				
1914-05-29	20	58.23	-146.38	229.22		7.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58 14N	146 23W	SW3/8W	90	117	13	29.86	45	42	ocqr	cun	10	8PM to Mid: No seals sighted.			
1914-05-29	21	58.2	-146.63	229.22		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.199	-146.63	SW3/8W	90	117	19	29.87	44	42	ocqr	cun	10				
1914-05-29	22	58.17	-146.87	229.22		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.165	-146.87	SW3/8W	90	117	19	29.87	44	42	ocqr	cun	10				
1914-05-29	23	58.13	-147.11	229.22		7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	 			58.132	-147.113	SW3/8W	90	117	19	29.86	43	41	ocqr	cun	10				
1914-05-29	24	58.1	-147.36	229.22		7.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0190.JPG	0000: Steaming SW3/8W			58.097	-147.362	SW3/8W	90	117	19	29.85	42	40	ocqr	cun	10	Mid to 4AM: Saw no seals.			
1914-05-30	1	58.06	-147.61	229.22		7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	 			58.063	-147.605	SW3/8W	90	117	24	29.81	43	41	oqd	scu	10				
1914-05-30	2	58.03	-147.85	229.22		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	 			58.029	-147.85	SW3/8W	90	117	24	29.78	43	41	oqd	scu	10				
1914-05-30	3	57.99	-148.1	229.22		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	 			57.994	-148.096	SW3/8W	90	117	24	29.74	43	41	oqr	scu	10				
1914-05-30	4	57.96	-148.34	229.22		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	 			57.96	-148.341	SW3/8W	68	94	19	29.71	43	41	oq	scu	10	4AM to 8AM: Saw no seals.	"4AM to 8AM: W. Christiansen, Ass. M.atA. absent without leave 16 days."		
1914-05-30	5	57.93	-148.59	229.22		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	 			57.925	-148.585	SW3/8W	68	94	16	29.68	45	43	or	scu	10				
1914-05-30	6	57.89	-148.83	229.22		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	 			57.891	-148.83	SW3/8W	68	94	13	29.67	45	43	or	scu	10				
1914-05-30	7	57.86	-149.06	229.22		6.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	 			57.858	-149.062	SW3/8W	90	117	13	29.67	45	43	or	scu	10				
1914-05-30	8	57.83	-149.3	229.22		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	8:00AM: Course SW1/2S 8AM: Latitude is DR and longitude is observed.			57 49 30 N	149 18W	SW3/8W	112	140	13	29.68	46	44	b	cun	9	8AM to Meridian: No seals sighted.			
1914-05-30	9	57.79	-149.5	219.38		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	 			57.792	-149.503	SW1/2S	112	140	8	29.68	45	42	bcp	cu	8				
1914-05-30	10	57.75	-149.75	219.38		7.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	 			57.749	-149.745	SW1/2S	112	140	8	29.70	47	44	bc	cu	8				
1914-05-30	11	57.71	-149.98	219.38		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	 			57.708	-149.981	SW1/2S	112	140	8	29.70	46	43	bc	cun	9				
1914-05-30	12	57.67	-150.22	219.38		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	 			57 40N	150 13W	SW1/2S	112	140	8	29.69	46	43	ocqr	cun	10	Meridian to 4PM: Saw no seals.			"Noon: fired 21 minute guns as required by Regulations for Memorial Day.  Expended 21 6-pounder saluting charges and received 21 empty cartridge cases, one in bad condition."
1914-05-30	13	57.62	-150.42	219.38		6.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	 			57.621	-150.42	SW1/2S	888	888	6	29.68	46	43	oq	s	10				
1914-05-30	14	57.57	-150.63	219.38		6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	 			57.574	-150.625	SW1/2S	90	117	5	29.67	46	44	oq	cicu	10				
1914-05-30	15	57.53	-150.84	219.38		7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	 			57.525	-150.836	SW1/2S	90	117	2	29.66	47	44	oq	cicu	10				
1914-05-30	16	57.48	-151.04	219.38		6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	4:10PM: raised Ugak Island bearing SW3/4W (mag)			57.479	-151.041	SW1/2S	90	117	2	29.66	47	44	oq	cini	9				
1914-05-30	17	57.43	-151.25	219.38		6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	5:30PM: course NNW1/8W			57.432	-151.246	SW1/2S	888	888	2	29.66	49	45	cr	cun	9				
1914-05-30	18	57.48	-151.36	283		4.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	6:00PM: NW3/4W			57.477	-151.358	283	888	888	2	29.67	48	45	cr	cun	9				
1914-05-30	19	57.54	-151.43	306.56		3.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/4076/24407615/content/dc-metro/rg-026/585454/0001-A1/Manning-1914/Manning-1914_0191.JPG	"7:58PM: Cape Chiniak, Kodiak Island WSW1/2W (mag.), dist 21.5 mi on course NW3/4W"			57.537	-151.428	NW3/4W	22	50	5	29.68	46	43	cr	cun	9				
