YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Amount	Flora&Fauna	People	Ships	Other
1897-04-29	10	-29.18	-48.01	42.2		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	 					NE 1/4 N	11	12	8	30.10	79	76	76		bc	cum	9					
1897-04-29	11	-29.12	-47.95	42.2		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	 					NE 1/4 N	11	12	8	30.10	79	77	76		bc	cum	9					
1897-04-29	12	-29.05	-47.88	39.4		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	1200-1600: Clear and pleasant. Bar falling			29 3S	47 53W	NE 1/2 N	360	1	8	30.10	79	77	77	75	bc	cum	9					
1897-04-29	13	-28.96	-47.80	33.8		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	 					NE by N	360	1	8	30.10	79	77	77		bc	cum	7					
1897-04-29	14	-28.87	-47.72	33.8		7.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	1420: cc NE 1/2 N					NE by N	360	1	8	30.08	80	79	78		bc	cum	8					
1897-04-29	15	-28.78	-47.63	37.0		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	1550: cc NNE 1/2 E					NE by N/NE 1/2 N	360	1	5	30.06	80	79	78		bc	cum	7					
1897-04-29	16	-28.70	-47.54	38.0		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	1600-2000: Clear and pleasant. 					NE 1/2 N /NNE 1/2 E	23	24	5	30.06	80	79	78	81	bc	cum	8					
1897-04-29	17	-28.61	-47.48	28.1		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	 					NNE 1/2 E	23	24	5	30.06	80	79	78		bc	cum	8					
1897-04-29	18	-28.52	-47.40	28.1		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	 					NNE 1/2 E	23	24	5	30.06	80	79	78		bc	cum	8					
1897-04-29	19	-28.42	-47.34	28.1		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	 					NNE 1/2 E	23	21	5	30.08	80	78	77		bc	cum	8					
1897-04-29	20	-28.33	-47.27	28.1		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	2000-2400: Clear and starlight. Light breeze from NNE 			28 20S	47 16W	NNE 1/2 E	23	21	5	30.08	79	78	78	74	bc	cum	8					
1897-04-29	21	-28.26	-47.22	28.1		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	 					NNE 1/2 E	23	21	5	30.08	79	76	76		bc	cum	8					
1897-04-29	22	-28.18	-47.17	28.1		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	 					NNE 1/2 E	23	21	5	30.08	79	76	76		bc	cum	8					
1897-04-29	23	-28.10	-47.12	28.1		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	 					NNE 1/2 E	23	21	5	30.08	79	76	76		bc	cum	8					
1897-04-29	24	-28.03	-47.07	28.1		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0118.JPG	0000-0400: Fair and pleasant. Bar steady					NNE 1/2 E	23	21	5	30.08	79	76	76	75	bc	cum	8					
1897-04-30	1	-27.95	-47.02	28.1		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NNE 1/2 E	23	21	5	30.06	79	77	76		bc	cum	8					
1897-04-30	2	-27.88	-46.98	28.1		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NNE 1/2 E	23	21	5	30.06	79	77	76		bc	cum	9					
1897-04-30	3	-27.79	-46.92	28.1		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NNE 1/2 E	11	9	5	30.06	79	76	76		bc	cum	7					
1897-04-30	4	-27.71	-46.87	28.1		7.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	0400: cc NNE 1/2 E 0400-0800: Clear and pleasant. Smooth sea					NNE 1/2 E	11	9	2	30.06	79	78	77	81	bc	cum	6					
1897-04-30	5	-27.63	-46.82	28.1		6.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NNE 1/2 E	11	9	2	30.04	79	77	76		bc	cum	8					
1897-04-30	6	-27.54	-46.76	28.1		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NNE 1/2 E	11	9	2	30.04	79	77	76		bc	cum	8					
1897-04-30	7	-27.46	-46.71	28.1		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NNE 1/2 E	11	9	2	30.06	79	77	76		bc	cum	8					
1897-04-30	8	-27.37	-46.66	28.1		7.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	0800-1200: Fair and pleasant. Light airs from N by E to NE by N			27 7S	46 45W	NNE 1/2 E	11	9	2	30.08	80	78	77	76	bc	cum	8					
1897-04-30	9	-27.29	-46.61	28.1		6.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	0915: Set clock ahead 9 minutes 0915: cc NE 1/2 N. 					NNE 1/2 E	11	9	2	30.10	82	79	78		bc	cum	8					
1897-04-30	10	-27.21	-46.54	36.0		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NNE 1/2 E/NE 1/2 N	11	9	2	30.12	85	82	81		bc	cir cum	7					
1897-04-30	11	-27.16	-46.48	39.4		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NE 1/2 N	34	32	2	30.12	86	83	82		bc	cir cum	6					
1897-04-30	12	-27.08	-46.40	39.4		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	1200-1600: Parly clear and pleasant. Bar falling slowly			27 5S	46 24W	NE 1/2 N	34	32	2	30.10	85	83	82	77	bc	cir cum	5					
1897-04-30	13	-26.99	-46.31	39.4		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NE 1/2 N	34	32	2	30.08	82	82	81		bc	cir cum	4					
1897-04-30	14	-26.90	-46.24	39.4		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NE 1/2 N	34	32	2	30.06	82	82	82		bc	cir cum	6					
1897-04-30	15	-26.83	-46.16	39.4		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NE 1/2 N	34	32	2	30.04	82	82	82		bc	cir cum	5					
1897-04-30	16	-26.75	-46.10	39.4		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	1600-2000: Cloudy & fair. Bar rising					NE 1/2 N	34	32	2	30.04	82	82	82	86	bc	cir cum	6					
1897-04-30	17	-26.69	-46.03	39.4		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NE 1/2 N	34	32	2	30.04	80	81	80		bc	cir cum	5					
1897-04-30	18	-26.62	-45.97	39.4		5.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NE 1/2 N	45	43	2	30.04	82	80	80		bc	cum str	4					
1897-04-30	19	-26.56	-45.91	39.4		4.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NE 1/2 N	45	43	2	30.06	80	80	80		bcl	cum str	7					
1897-04-30	20	-26.49	-45.85	39.4		5.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	"2000: cc NE 1/2 N 2000-2400: Cloudy first part, after that clear. Bar rising"			26 29 30 S	45 51W	NE 1/2 N	45	43	2	30.06	78	78	78	76	bcl	cum str	7					
1897-04-30	21	-26.43	-45.82	39.4		5.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NE 1/2 N	45	43	2	30.08	80	77	77		bc	cum	7					
1897-04-30	22	-26.37	-45.78	39.4		5.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NE 1/2 N	45	43	2	30.08	80	78	77		bc	cum	5					
1897-04-30	23	-26.31	-45.75	39.4		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	 					NE 1/2 N	45	43	2	30.08	80	78	77		bc	cum	7					
1897-04-30	24	-26.24	-45.71	39.4		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0119.JPG	0000-0400: Partly clear and starlight.. Bar falling 0000: NE 1/2 N 2400: cc NE 1/2 N					NE 1/2 N	45	43	2	30.08	80	78	77	76	bc	cum	9					
1897-05-01	1	-26.17	-45.67	39.4		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE 1/2 N	34	32	2	30.08	80	79	78		bc	Cirstr	7					
1897-05-01	2	-26.11	-45.64	39.4		5.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE 1/2 N	34	32	2	30.04	80	77	77		bc	cum str	7					
1897-05-01	3	-26.05	-45.60	39.4		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE 1/2 N	34	32	2	30.02	80	77	77		bc	cum str	7					
1897-05-01	4	-25.98	-45.56	39.4		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	0400-0800: Clear and pleasant. Smooth sea					NE 1/2 N	34	32	2	30.00	80	77	75	75	bc	cum str	6					
1897-05-01	5	-25.92	-45.53	39.4		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE 1/2 N	349	347	2	30.00	78	77	76		bc	cir cum	8					
1897-05-01	6	-25.86	-45.50	39.4		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE 1/2 N	349	347	5	30.02	78	77	77		bc	cir cum	8					
1897-05-01	7	-25.79	-45.46	39.4		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE 1/2 N	315	313	5	30.02	78	76	75		bc	cir cum	9					
1897-05-01	8	-25.71	-45.41	39.4		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	"0800: cc NE 1/2 N 0800-1200: Fair, cloudy and warm. Bar rising first two hours, falling after"			25 31S	45 6W	NE 1/2 N	315	313		30.02	79	76	75	75	bc	cir cum						
1897-05-01	9	-25.62	-45.35	39.4		7.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE 1/2 N	11	9	2	30.03	80	77	76		bc	cir cum	5					
1897-05-01	10	-25.53	-45.30	39.4		7.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE 1/2 N	11	9	2	30.04	79	77	77		bc	cir cum	3					
1897-05-01	11	-25.45	-45.25	39.4		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE 1/2 N	11	9	5	30.04	79	75	75		bc	cir cum	5					
1897-05-01	12	-25.37	-45.20	39.4		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	"1200: cc NE 1/2 N 1200-1600: Fair, warm & pleasant. bar falling 1215: cc NE"			25 22S	45 12W	NE 1/2 N	360	358	5	30.02	79	75	76	75	bc	cir cum	3					
1897-05-01	13	-25.27	-45.10	44.0		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE 1/2 N/NE	349	347	8	30.00	82	78	76		bc	cir cum	4					
1897-05-01	14	-25.17	-45.00	45.0		8.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE	349	347	5	29.96	83	80	78		bc	cir cum	5					
1897-05-01	15	-25.07	-44.90	45.0		8.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE	349	347	5	29.96	83	80	78		bc	cir cum	7					
1897-05-01	16	-24.97	-44.79	45.0		8.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	1600: cc NE 1600-2000: Cloudy and pleasant. Bar rising					NE	23	21	2	29.96	83	80	78	77	bc	cir cum	7					
1897-05-01	17	-24.87	-44.69	45.0		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	1705: Sighted land (San Sebastian) brg. NNW					NE	0	0	0	29.96	84	80	79		bc	cir cum	6					
1897-05-01	18	-24.78	-44.60	45.0		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE	45	43	2	29.98	82	77	77		bc	cir cum	6					
1897-05-01	19	-24.68	-44.50	45.0		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE	34	32	2	30.00	81	78	77		bcl	cir cum	6					
1897-05-01	20	-24.58	-44.40	45.0		7.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	2000-2400: Cloudy & misty . 			24 35N	44 24W	NE	34	32	2	30.00	82	80	79	80	bcl	cir cum	5					
1897-05-01	21	-24.49	-44.32	45.0		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE	45	43	2	30.00	82	79	79		bcl	cir cum	5					
1897-05-01	22	-24.39	-44.24	45.0		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE	56	54	2	30.00	82	79	78		bcm	cir cum	5					
1897-05-01	23	-24.29	-44.16	45.0		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	 					NE	56	50	5	30.00	80	79	78		bcm	cir cum	3					
1897-05-01	24	-24.20	-44.08	45.0		7.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0120.JPG	0000-0400: Cloudy. Falling barometer 0000: cc NE 2400: cc NE					NE	45	39	2	30.00	80	79	78	72	bcm	cir cum	2					
1897-05-02	1	-24.10	-44.00	45.0		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	 					NE	45	39	2	30.00	80	79	77		bc	cir cum	3					
