YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	Clear	People	Ships	Other
1893-01-25	2	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						45	51	5	30.16	66	65	64	bw	None	10			
1893-01-25	3	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						45	51	5	30.15	65	64	63	bw	None	10			
1893-01-25	4	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						45	51	5	30.14	64	63	62	bcw	Cum	9			
1893-01-25	5	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						23	29	5	30.14	64	63	62	bcw	Cum	8			
1893-01-25	6	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						23	29	5	30.14	64	63	62	bc	Cum	9			
1893-01-25	7	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						23	29	5	30.14	64	64	63	bc	Cum	9			
1893-01-25	8	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						23	29	5	30.14	65	65	64	bc	Cum	9			
1893-01-25	9	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						23	29	8	30.13	68	68	67	bc	Cum	8			
1893-01-25	10	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						11	17	8	30.13	75	71	67	bc	Cum	8			
1893-01-25	11	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						45	51	8	30.13	74	72	66	bc	Cum	8			
1893-01-25	12	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						124	130	5	30.11	75	74	69	bc	Cum	8		1200-1600: USFS Baltimore	
1893-01-25	13	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						124	130	13	30.09	75	73	69	bc	Cum	8			
1893-01-25	14	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						124	130	13	30.07	75	73	69	bc	Cum	9			
1893-01-25	15	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						124	130	13	30.07	75	74	70	bc	Cum	9			
1893-01-25	16	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						113	119	13	30.07	76	75	71	bc	Cum	9			
1893-01-25	17	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						101	107	13	30.08	75	74	71	bc	Cum Cir	9			
1893-01-25	18	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						101	107	13	30.01	75	74	72	bc	Cum Cir	9			
1893-01-25	19	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						90	96	13	30.01	74	73	71	bc	Cum	9			
1893-01-25	20	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						90	96	13	30.00	73	72	71	bc	Cum	9			
1893-01-25	21	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						45	51	8	30.00	73	72	70	bc	Cum	8			
1893-01-25	22	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						45	51	8	30.00	73	72	70	bc	Cum	8			
1893-01-25	23	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						45	51	8	30.00	72	71	70	bc	Cum	8			
1893-01-25	24	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0045.JPG	 						23	29	8	30.00	72	70	69	bc	Cum	9			
1893-01-26	1	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						11	17	5	29.99	70	69	68	b	None	10			
1893-01-26	2	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						11	17	5	29.97	69	68	67	b	None	10			
1893-01-26	3	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						360	6	5	29.97	69	68	67	b	None	10			
1893-01-26	4	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						360	6	5	29.96	69	68	67	bc	Str	9			
1893-01-26	5	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						11	17	5	29.95	68	67	66	bc	Cum 	9			
1893-01-26	6	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						11	17	5	29.95	67	67	66	b	None	10			
1893-01-26	7	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						11	17	8	29.97	67	67	67	b	None	10			
1893-01-26	8	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						11	17	8	29.97	68	68	67	b	None	10			
1893-01-26	9	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						11	17	5	29.96	72	72	70	bc	Cum Cir	9			
1893-01-26	10	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						338	344	5	29.95	77	75	72	bc	Cum 	9			
1893-01-26	11	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						180	186	2	29.95	83	78	75	bc	Cum Cir	8			
1893-01-26	12	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						236	242	3	29.95	84	78	76	bc	Cum Cir	8			
1893-01-26	13	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						225	231	2	29.95	83	80	76	bc	Cum	7			
1893-01-26	14	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						225	231	5	29.94	83	81	77	bc	Cum Cir	7			
1893-01-26	15	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						180	186	5	29.92	83	82	78	bc	Cum Cir	8			
1893-01-26	16	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						146	152	5	29.90	83	81	76	bc	Cum Cir	7			
1893-01-26	17	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						146	152	5	29.88	82	80	75	bc	Cum Cir	7			
1893-01-26	18	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						56	62	2	29.87	82	80	74	bc	Cum Cir	7			
1893-01-26	19	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						56	62	5	29.86	80	79	74	bc	Cum Cir	8			
1893-01-26	20	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						56	62	2	29.86	79	78	72	bc	Cum Cir	8			
1893-01-26	21	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						68	74	5	29.86	78	76	70	bc	Cum	8			
1893-01-26	22	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						68	74	5	29.87	77	76	71	bc	Cum Cir	8			
1893-01-26	23	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						68	74	5	29.87	77	75	71	bc	Cum Cir	9			
1893-01-26	24	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0046.JPG	 						56	62	5	29.87	76	75	70	bc	Cum Cir	7			
1893-01-27	1	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						45	51	5	29.86	75	73	69	bclt	Cum	7			
1893-01-27	2	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						23	29	5	29.86	75	73	68	bcl	Cum	7			
1893-01-27	3	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						23	29	5	29.84	74	72	67	bc	Cum	7			
1893-01-27	4	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						360	6	5	29.82	74	73	68	bc	Cum	8			
1893-01-27	5	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						338	344	8	29.83	74	72	67	bc	Cum	7			
1893-01-27	6	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						338	344	8	29.83	73	70	66	bc	Cum	7			
1893-01-27	7	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						338	344	5	29.83	72	72	66	bc	Cum	7			
1893-01-27	8	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						338	344	8	29.84	74	72	69	bc	Cum	8			
1893-01-27	9	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						338	344	8	29.84	78	78	72	bc	Cum Cir	4			
1893-01-27	10	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						304	310	8	29.85	80	79	72	bc	Cum	3			
1893-01-27	11	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						293	299	8	29.85	81	80	72	bc	Cum	1			
1893-01-27	12	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						293	299	8	29.85	81	80	72	bc	Cum	3			
1893-01-27	13	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						270	276	13	29.84	81	78	73	bcp	Nim Cum	1			
1893-01-27	14	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						293	299	13	29.84	80	76	71	ocqp	Nim Cum	0			
1893-01-27	15	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						293	299	13	29.81	79	77	72	bc	Nim Cum	1			
1893-01-27	16	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						281	287	13	29.81	79	76	72	ocq	Nim Cum	0		"1600-2000: Charleston, Baltimore"	
1893-01-27	17	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						281	287	16	29.84	78	76	72	ocqp	Nim Cum	0			
1893-01-27	18	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						338	344	18	29.84	77	74	71	ocp	Nim Cum	0			
1893-01-27	19	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						315	321	13	29.84	76	73	71	bc	Nim Cum	2			
1893-01-27	20	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						315	321	5	29.84	75	73	70	bc	Nim Cum	3			
1893-01-27	21	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						248	254	8	29.85	75	74	68	bc	Cum 	9			
1893-01-27	22	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						236	242	16	29.86	74	73	66	bc	Str	9			
1893-01-27	23	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						214	220	18	29.87	74	72	66	bcq	Str	8			
1893-01-27	24	-34.91	-56.24		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0047.JPG	 						203	209	18	29.87	73	71	66	bcq	Str	8			
