YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Amount	People	Ships	Other
1873-08-14	20	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0179.JPG	 						225	222	8	29.78	84	84		78	bcl	ci cu	9				
1873-08-14	21	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0179.JPG	 						225	222	8	29.83	83	82		78	bcl	ci cu	9				
1873-08-14	22	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0179.JPG	 						203	200	8	29.84	82	81		78	b	none	10				
1873-08-14	23	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0179.JPG	 						203	200	8	29.84	82	81		78	b	none	10				
1873-08-14	24	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0179.JPG	 						203	200	8	29.84	82	81		78	b	none	10				
1873-08-15	1	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						203	200	8	29.81	81	80		77	bc	ci cu	9				
1873-08-15	2	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						191	188	13	29.81	80	80		76	bc	ci cu	9				
1873-08-15	3	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						191	188	8	29.81	80	80		76	bc	ci cu	9				
1873-08-15	4	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						191	188	8	29.85	79	80		75	bc	ci cu	8				
1873-08-15	5	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						191	188	8	29.86	78	79		75	bc	ci cu	7				
1873-08-15	6	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						191	188	8	29.88	79	81		75	bc	ci cu	7				
1873-08-15	7	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						191	188	5	29.89	80	83		75	bc	ci cu	7				
1873-08-15	8	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						191	188	8	29.89	81	83		75	bc	ci cu	7				
1873-08-15	9	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						191	188	13	29.90	82	83		75	bc	ci cu	7				
1873-08-15	10	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						191	188	8	29.90	85	83		75	bc	ci cu	7				
1873-08-15	11	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						191	188	8	29.90	83	83		75	bc	ci cu	7				
1873-08-15	12	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	Noon: Yokohama						191	188	8	29.90	84	86		75	bc	ci cu	7				
1873-08-15	13	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						203	200	13	29.89	84	87		86	bc	ci cu	9				
1873-08-15	14	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						203	200	13	29.88	84	87		86	bc	ci cu	9				
1873-08-15	15	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						203	200	13	29.86	85	87		86	bc	ci cu	9				
1873-08-15	16	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						203	200	19	29.86	85	87		77	bc	ci cu	9				
1873-08-15	17	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						191	188	19	29.84	85	84		75	bc	ci cu	7				
1873-08-15	18	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						225	222	13	29.85	84	84		75	bc	ci cu	7				
1873-08-15	19	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						225	222	19	29.85	82	83		74	bc	ci cu	7				
1873-08-15	20	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						225	222	19	29.85	82	83		74	bcl	ci cu	7				
1873-08-15	21	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						225	222	8	29.87	81	82		74	bcl	ci cu	9				
1873-08-15	22	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						225	222	8	29.87	81	82		74	bcl	ci cu	9				
1873-08-15	23	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						225	222	8	29.88	80	81		74	bc	ci cu	9				
1873-08-15	24	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0180.JPG	 						225	222	8	29.88	79	80		74	bc	ci cu	9				
1873-08-16	1	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						225	222	5	29.88	79	80		75	bc	ci cu	9				
1873-08-16	2	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						225	222	5	29.89	79	79		75	bc	ci cu	9				
1873-08-16	3	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						225	222	2	29.90	79	79		75	bc	ci cu	9				
1873-08-16	4	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						225	222	2	29.90	79	79		79	bc	ci cu	9				
1873-08-16	5	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						225	222	2	29.92	79	79		79	bc	ci cu	9				
1873-08-16	6	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						225	222	2	29.92	79	79		79	bc	ci cu	9				
1873-08-16	7	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						315	312	2	29.93	79	79		79	bc	ci cu	8				
1873-08-16	8	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						45	42	2	29.93	80	80		80	o	ci cu	0				
1873-08-16	9	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						45	42	5	29.94	79	80		80	bc	ci cu	2				
1873-08-16	10	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						45	42	5	29.94	79	80		81	bc	ci cu					
1873-08-16	11	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						45	42	5	29.95	79	80		81	bc	ci cu	4				
1873-08-16	12	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	Noon: Yokohama						45	42	5	29.96	80	81		81	bc	ci cu	4				
1873-08-16	13	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						135	132	2	29.94	81	82		79	bc	ci cu	3				
1873-08-16	14	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						0	0	0	29.93	82	83		79	bc	ci cu	3				
1873-08-16	15	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						0	0	0	29.92	83	84		79	bc	ci cu	4				
1873-08-16	16	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						0	0	0	29.91	83	85		79	bc	ci cu	3				
1873-08-16	17	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						0	0	0	29.91	83	84		79	bc	ci cu	3				
1873-08-16	18	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						326	323	2	29.90	83	84		79	bc	ci cu	3				
1873-08-16	19	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						113	110	8	29.90	83	84		79	bc	ci cu ni	3				
1873-08-16	20	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						135	132	5	29.90	81	82		79	bcl	ci cu ni	3				
1873-08-16	21	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						113	110	2	29.90	81	82		79	bcd	ci cu ni	3				
1873-08-16	22	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						101	98	8	29.93	80	81		79	bcpl	ci cu ni	3				
1873-08-16	23	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						90	87	10	29.93	80	80		79	or	cu ni	3				
1873-08-16	24	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0181.JPG	 						90	87	10	29.93	80	79		79	orql	cu ni	0				
1873-08-17	1	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						68	65	2	29.91	77	77		79	bcqpl	cu ni	1				
1873-08-17	2	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						68	65	5	29.91	77	77		79	bcl	cu ni	2				
1873-08-17	3	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						68	65	2	29.91	77	78		79	bcl	ci cu ni	2				
1873-08-17	4	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						79	76	5	29.91	77	77		79	bcl	ci cu ni	1				
1873-08-17	5	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						45	42	2	29.91	77	78		79	bc	ci cu st ni	2				
1873-08-17	6	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						11	8	2	29.92	77	77		79	bc	ci cu st ni	3				
1873-08-17	7	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						11	8	2	29.93	77	78		79	bc	ci cu st ni	1				
1873-08-17	8	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						11	8	2	29.93	77	77		79	bcd	ci cu st ni	2				
1873-08-17	9	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						68	65	2	29.93	78	78		81	bc	ci cu ni	2				
1873-08-17	10	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						68	65	5	29.93	79	79		82	bc	ci cu ni	4				
1873-08-17	11	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						68	65	5	29.92	79	80		83	bc	ci cu	4				
1873-08-17	12	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	Noon: Yokohama						68	65	5	29.92	79	80		83	bc	ci cu	4				
1873-08-17	13	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						68	65	8	29.90	79	80		83	bc	ci cu	4				
1873-08-17	14	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						68	65	8	29.89	80	80		83	bc	ci cu ni	3				
1873-08-17	15	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						146	143	8	29.88	80	80		83	bcr	ci cu ni	3				
1873-08-17	16	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						203	200	8	29.87	79	80		83	bcr	ci cu ni	3				
1873-08-17	17	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						248	245	5	29.88	79	80		83	bc	ci cu	3				
1873-08-17	18	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						293	290	2	29.88	79	80		83	bc	ci cu	4				
1873-08-17	19	35.34	139.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol21of67/yantic-vol21of67_0182.JPG	 						349	346	2	29.88	79	79		83	bc	ci cu	9				
