YYYYMMDD	Hour	Lat	Long	 Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice1	Ice2	OrigLat	OrigLon	OrigCourse
1881-07-14	2	52.57	179.39	WNW3/4W		5		50							
1881-07-14	3	52.59	179.25	WxN		5		50							
1881-07-14	4	52.61	179.1	W1/2N		5.2		50							
1881-07-14	5	52.6	178.98	W1/2S		4		50							
1881-07-14	6	52.6	178.85	W1/2S		4.4		50							
1881-07-14	7	52.6	178.7	W1/2S		5		50							
1881-07-14	8	52.6	178.54	W1/2S		5.5		50							
1881-07-14	9	52.6	178.37	W1/2S		5.8		50							
1881-07-14	10	52.63	178.21	WxN		5.8		50							
1881-07-14	11	52.65	178.04	W3/4N		6		50							
1881-07-14	12	52.67	177.93	WxN		4		50							
1881-07-14	13	52.7	177.76	WxN		6		50							
1881-07-14	14	52.73	177.59	WxN		6.5		50							
1881-07-14	15	52.76	177.41	WxN		6.5		50							
1881-07-14	16	52.79	177.22	W1/2N		6.8		50							
1881-07-14	17	52.82	177.02	WxN		7		50							
1881-07-14	18	52.85	176.85	WxN		6.5		50							
1881-07-14	19	52.87	176.66	W		6.4		50							
1881-07-14	20	52.87	176.47	w1/4S		6.5		50							
1881-07-14	21	52.87	176.28	W1/2S		6.5		50							
1881-07-14	22	52.87	176.09	W1/2S		6.5		50							
1881-07-14	23	52.88	175.9	W1/2S		6.5		50							
1881-07-14	24	52.88	175.71	W1/2S		6.5		50							
1881-07-15	1	52.88	175.53	W1/2S		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0051.JPG							
1881-07-15	2	52.88	175.33	W1/2S		7		51							
1881-07-15	3	52.88	175.11	W1/2S		7.5		51							
1881-07-15	4	52.88	174.9	W1/2S		7.2		51							
1881-07-15	5	52.89	174.69	W1/2S		7.2		51							
1881-07-15	6	52.89	174.47	W1/2S		7.5		51							
1881-07-15	7	52.89	174.25	W1/2S		7.8		51							
1881-07-15	8	52.89	174.03	W1/2S		7.5		51							
1881-07-15	9	52.89	173.84	W1/2S		6.5		51							
1881-07-15	10	52.9	173.65	W1/2S		6.5		51							
1881-07-15	11	52.87	173.48	249		5.7		51							
1881-07-15	12	52.78	173.29	186		7.4		51							
1881-07-15	13	52.74	173.14	SW		4.6		51							
1881-07-15	14	52.72	172.96	WSW		4.8		51							
1881-07-15	15	52.74	172.78	WSW		5		51							
1881-07-15	16	52.79	172.6	W1/4S		4.5		51		1600: West end of Attou Island brn NW1/2N. Highest peak of Aguttox Isln brg ESE.					
1881-07-15	17	52.78	172.49	W1/4S		3.6		51							
1881-07-15	18	52.75	172.36	WxS		4.4		51							
1881-07-15	19	52.72	172.21	WxS		5		51							
1881-07-15	20	52.7	172.06	WxS		5		51							
1881-07-15	21	52.67	171.92	W3/4S		4.7		51							
1881-07-15	22	52.64	171.79	WxS3/4S		4.4		51							
1881-07-15	23	52.6	171.66	WxS3/4S		4.6		51							
1881-07-15	24	52.57	171.52	WxS1/2S		5		51							
1881-07-16	1	52.54	171.38	WxS		4.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0052.JPG							
1881-07-16	2	52.52	171.25	WxS		4.4		52							
1881-07-16	3	52.49	171.12	WSW3/4W		4.4		52							
1881-07-16	4	52.46	170.99	WSW1/2W		4.4		52							
1881-07-16	5	52.42	170.86	WSW1/4W		4.4		52							
1881-07-16	6	52.38	170.73	WSW		4.6		52							
1881-07-16	7	52.34	170.6	WSW		4.8		52							
1881-07-16	8	52.3	170.46	WSW		5		52							
1881-07-16	9	52.28	170.34	W1/4S		4		52							
1881-07-16	10	52.27	170.21	W1/4S		4.4		52							
1881-07-16	11	52.25	170.08	W1/4S		4.2		52							
1881-07-16	12	52.24	169.95	W1/4S		4.5		52							
1881-07-16	13	52.23	169.81	W		4.4		52							
1881-07-16	14	52.22	169.69	W		4.2		52							
1881-07-16	15	52.21	169.55	W		4.5		52							
1881-07-16	16	52.19	169.41	W		4.8		52							
1881-07-16	17	52.23	169.36	NNW1/2W		3.2		52							
1881-07-16	18	52.22	169.25	W		3.5		52							
1881-07-16	19	52.21	169.13	W		4		52							
1881-07-16	20	52.2	169	W		4.4		52							
1881-07-16	21	52.19	168.87	W		4.2		52							
1881-07-16	22	52.18	168.75	W		4.2		52							
1881-07-16	23	52.16	168.61	W		4.4		52							
1881-07-16	24	52.16	168.48	W1/2N		4.6		52							
1881-07-17	1	52.15	168.33	W1/4N		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0053.JPG							
1881-07-17	2	52.14	168.18	W		5		53							
1881-07-17	3	52.13	168.03	W		5		53							
1881-07-17	4	52.15	167.86	WNW1/2W		6.4		53							
1881-07-17	5	52.17	167.72	WNW1/4W		5		53							
1881-07-17	6	52.16	167.57	W		5		53							
1881-07-17	7	52.15	167.42	W		5		53							
1881-07-17	8	52.14	167.27	W		5.2		53							
1881-07-17	9	52.13	167.09	W		6		53							
1881-07-17	10	52.13	166.88	W1/4N		7.3		53							
1881-07-17	11	52.12	166.65	W		8		53							
1881-07-17	12	52.11	166.38	W		9.8		53							
1881-07-17	13	52.1	166.15	W		8		53							
1881-07-17	14	52.09	165.92	W1/4N		8		53							
1881-07-17	15	52.1	165.69	W1/2N		8		53							
1881-07-17	16	52.1	165.45	W1/2N		8.4		53							
1881-07-17	17	52.1	165.21	W1/2N		8.7		53							
1881-07-17	18	52.11	164.97	W1/2N		8.2		53							
1881-07-17	19	52.11	164.73	W1/2N		8.4		53							
1881-07-17	20	52.12	164.49	W1/2N		8.8		53							
1881-07-17	21	52.12	164.23	W1/2N		9		53							
1881-07-17	22	52.13	163.99	W1/2N		8.5		53							
1881-07-17	23	52.13	163.76	W1/2N		8.2		53							
1881-07-17	24	52.13	163.53	W1/2N		8		53							
1881-07-18	1	52.13	163.35	W1/2N		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0054.JPG							
1881-07-18	2	52.13	163.18	W1/2N		6		54							
1881-07-18	3	52.13	163.01	W1/2N		6		54							
1881-07-18	4	52.14	162.86	WxN		5		54							
1881-07-18	5	52.13	162.73	W1/2N		4.6		54							
1881-07-18	6	52.13	162.59	W1/2N		4.7		54							
1881-07-18	7	52.13	162.45	W1/2N		4.8		54							
1881-07-18	8	52.13	162.3	W1/2N		5		54							
1881-07-18	9	52.12	162.16	W1/2N		4.8		54							
1881-07-18	10	52.12	162.02	W1/2N		4.8		54							
1881-07-18	11	52.12	161.87	W1/2N		4.8		54							
1881-07-18	12	52.12	161.67	W1/2N		7		54							
1881-07-18	13	52.12	161.54	278		4.6		54							
1881-07-18	14	52.12	161.4	WxN		4.6		54							
1881-07-18	15	52.13	161.27	WxN		4.6		54							
1881-07-18	16	52.13	161.12	WxN		5		54							
1881-07-18	17	52.14	160.99	WxN		4.5		54							
1881-07-18	18	52.14	160.85	WxN		4.8		54							
1881-07-18	19	52.15	160.71	WxN		5		54							
1881-07-18	20	52.15	160.56	WxN		5		54							
1881-07-18	21	52.16	160.41	WxN		5.4		54							
1881-07-18	22	52.17	160.23	WxN		6.2		54							
1881-07-18	23	52.2	160.05	291		6.9		54							
1881-07-18	24	52.24	159.87	WNW1/2N		7		54							
1881-07-19	1	52.26	159.71	WNW1/2W		5.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0055.JPG							
1881-07-19	2	52.24	159.71	SSE		0.5		55							
1881-07-19	3	52.22	159.7	SSE		0.5		55							
1881-07-19	4	52.26	159.64	NNW1/2W		3.4		55							
1881-07-19	5	52.34	159.56	NNW1/2W		6		55							
1881-07-19	6	52.41	159.47	NNW1/2W		6		55							
1881-07-19	7	52.5	159.38	NNW1/2W		6.6		55							
1881-07-19	8	52.6	159.27	NNW1/2W		7.5		55							
1881-07-19	9	52.62	159.06	WNW1/2W		7.5		55							
1881-07-19	10	52.65	158.88	WNW1/2W		6.6		55							
1881-07-19	11	52.67	158.7	WNW1/2W		6.2		55							
1881-07-19	12	52.67	158.67	NW		1		55							
1881-07-19	13	52.69	158.68	NxE1/2E		2.5		55							
1881-07-19	14	52.76	158.71	NxE1/2E		5		55		Kamni Tri Brata brg N1/2W Mag 8 miles					
1881-07-19	15	52.81	158.7	v		5		55		1530: Sighted Brothers bearing N1/2W. Standing in to Entrance of Avatcha Bay.					
1881-07-19	16	52.86	158.69	v		5		55							
1881-07-19	17	52.91	158.67	v		5.6		55							
1881-07-19	18	52.96	158.62	v		5		55							
1881-07-19	19	53.01	158.65	v		5		55		1915: Petropavlosk					
1881-07-19	20	53.01	158.65			a		55							
1881-07-19	21	53.01	158.65			a		55							
1881-07-19	22	53.01	158.65			a		55							
1881-07-19	23	53.01	158.65			a		55							
1881-07-19	24	53.01	158.65			a		55							
1881-07-20	1	53.01	158.65			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0056.JPG							
1881-07-20	2	53.01	158.65			a		56							
1881-07-20	3	53.01	158.65			a		56							
1881-07-20	4	53.01	158.65			a		56							
1881-07-20	5	53.01	158.65			a		56							
1881-07-20	6	53.01	158.65			a		56							
1881-07-20	7	53.01	158.65			a		56							
1881-07-20	8	53.01	158.65			a		56							
1881-07-20	9	53.01	158.65			a		56							
1881-07-20	10	53.01	158.65			a		56							
1881-07-20	11	53.01	158.65			a		56							
1881-07-20	12	53.01	158.65			a		56		Noon:  Petropavlosk					
1881-07-20	13	53.01	158.65			a		56							
1881-07-20	14	53.01	158.65			a		56							
1881-07-20	15	53.01	158.65			a		56							
1881-07-20	16	53.01	158.65			a		56							
1881-07-20	17	53.01	158.65			a		56							
1881-07-20	18	53.01	158.65			a		56							
1881-07-20	19	53.01	158.65			a		56							
1881-07-20	20	53.01	158.65			a		56							
1881-07-20	21	53.01	158.65			a		56							
1881-07-20	22	53.01	158.65			a		56							
1881-07-20	23	53.01	158.65			a		56							
1881-07-20	24	53.01	158.65			a		56							
1881-07-21	1	53.01	158.65			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0057.JPG							
1881-07-21	2	53.01	158.65			a		57							
1881-07-21	3	53.01	158.65			a		57							
1881-07-21	4	53.01	158.65			a		57							
1881-07-21	5	53.01	158.65			a		57							
1881-07-21	6	53.01	158.65			a		57							
1881-07-21	7	53.01	158.65			a		57							
1881-07-21	8	53.01	158.65			a		57							
1881-07-21	9	53.01	158.65			a		57							
1881-07-21	10	53.01	158.65			a		57							
1881-07-21	11	53.01	158.65			a		57							
1881-07-21	12	53.01	158.65			a		57		Noon:  Petropavlosk					
1881-07-21	13	53.01	158.65			a		57							
1881-07-21	14	53.01	158.65			a		57							
1881-07-21	15	53.01	158.65			a		57							
1881-07-21	16	53.01	158.65			a		57							
1881-07-21	17	53.01	158.65			a		57							
1881-07-21	18	53.01	158.65			a		57							
1881-07-21	19	53.01	158.65			a		57							
1881-07-21	20	53.01	158.65			a		57							
1881-07-21	21	53.01	158.65			a		57							
1881-07-21	22	53.01	158.65			a		57							
1881-07-21	23	53.01	158.65			a		57							
1881-07-21	24	53.01	158.65			a		57							
1881-07-22	1	53.01	158.65			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0058.JPG							
1881-07-22	2	53.01	158.65			a		58							
1881-07-22	3	53.01	158.65			a		58							
1881-07-22	4	53.01	158.65			a		58							
1881-07-22	5	53.01	158.65			a		58							
1881-07-22	6	53.01	158.65			a		58							
1881-07-22	7	53.01	158.65			a		58							
1881-07-22	8	53.01	158.65			a		58							
1881-07-22	9	53.01	158.65			a		58							
1881-07-22	10	53.01	158.65			a		58							
1881-07-22	11	53.01	158.65			a		58							
1881-07-22	12	53.01	158.65			a		58		Noon:  Petropavlosk					
1881-07-22	13	53.01	158.65			a		58							
1881-07-22	14	53.01	158.65			a		58							
1881-07-22	15	53.01	158.65			a		58							
1881-07-22	16	53.01	158.65			a		58							
1881-07-22	17	53.01	158.65			a		58							
1881-07-22	18	53.01	158.65			a		58							
1881-07-22	19	53.01	158.65			a		58							
1881-07-22	20	53.01	158.65			a		58							
1881-07-22	21	53.01	158.65			a		58							
1881-07-22	22	53.01	158.65			a		58							
1881-07-22	23	53.01	158.65			a		58							
1881-07-22	24	53.01	158.65			a		58							
1881-07-23	1	53.01	158.65			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0059.JPG							
1881-07-23	2	53.01	158.65			a		59							
1881-07-23	3	53.01	158.65			a		59							
1881-07-23	4	53.01	158.65			a		59							
1881-07-23	5	53.01	158.65			a		59							
1881-07-23	6	53.01	158.65			a		59							
1881-07-23	7	53.01	158.65			a		59							
1881-07-23	8	53.01	158.65			a		59							
1881-07-23	9	53.01	158.65			a		59							
1881-07-23	10	53.01	158.65			a		59							
1881-07-23	11	53.01	158.65			a		59							
1881-07-23	12	53.01	158.65			a		59		Noon:  Petropavlosk					
1881-07-23	13	53.01	158.65			a		59							
1881-07-23	14	53.01	158.65			a		59							
1881-07-23	15	53.01	158.65			a		59							
1881-07-23	16	53.01	158.65			a		59							
1881-07-23	17	53.01	158.65			a		59							
1881-07-23	18	53.01	158.65			a		59							
1881-07-23	19	53.01	158.65			a		59							
1881-07-23	20	53.01	158.65			a		59							
1881-07-23	21	53.01	158.65			a		59							
1881-07-23	22	53.01	158.65			a		59							
1881-07-23	23	53.01	158.65			a		59							
1881-07-23	24	53.01	158.65			a		59							
1881-07-24	1	53.01	158.65			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0060.JPG							
1881-07-24	2	53.01	158.65			a		60							
1881-07-24	3	53.01	158.65			a		60							
1881-07-24	4	53.01	158.65			a		60							
1881-07-24	5	53.01	158.65			a		60							
1881-07-24	6	53.01	158.65			a		60							
1881-07-24	7	53.01	158.65			a		60							
1881-07-24	8	53.01	158.65			a		60							
1881-07-24	9	53.01	158.65			a		60							
1881-07-24	10	53.01	158.65			a		60							
1881-07-24	11	53.01	158.65			a		60							
1881-07-24	12	53.01	158.65			a		60		Noon:  Petropavlosk					
1881-07-24	13	53.01	158.65			a		60							
1881-07-24	14	53.01	158.65			a		60							
1881-07-24	15	53.01	158.65			a		60							
1881-07-24	16	53.01	158.65			a		60							
1881-07-24	17	53.01	158.65			a		60							
1881-07-24	18	52.93	158.65	v		3		60							
1881-07-24	19	52.86	158.64	v		3		60		1950: Took departure Petropavlosk Light house brn NxW1/2W distance 4 miles.					
1881-07-24	20	52.83	158.67	E1/2N		1		60							
1881-07-24	21	52.84	158.8	ENE1/2E		4.5		60							
1881-07-24	22	52.85	158.93	ENE1/2E		4.6		60							
1881-07-24	23	52.86	159.06	ENE1/2E		4.6		60							
1881-07-24	24	52.87	159.19	ENE1/2E		4.5		60							
1881-07-25	1	52.88	159.32	ENE1/2E		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0061.JPG							
1881-07-25	2	52.89	159.45	ENE1/2E		4.5		61							
1881-07-25	3	52.89	159.57	ENE1/2E		4.5		61							
1881-07-25	4	52.89	159.58	ENE1/2E		"4,3"		61							
1881-07-25	5	52.9	159.71	ENE1/2E		4.4		61							
1881-07-25	6	52.91	159.84	ENE1/2E		4.8		61							
1881-07-25	7	52.92	159.98	ENE1/2E		4.8		61							
1881-07-25	8	52.93	160.11	ENE1/2E		4.6		61							
1881-07-25	9	52.94	160.24	ENE1/2E		4.5		61							
1881-07-25	10	52.94	160.37	ENE1/2E		4.4		61							
1881-07-25	11	52.99	160.45	NE1/2N		4.2		61							
1881-07-25	12	53.03	160.54	NE1/2N		4.2		61							
1881-07-25	13	53.08	160.63	NE1/2N		4.3		61							
1881-07-25	14	53.12	160.72	NE1/2N		4.4		61							
1881-07-25	15	53.17	160.81	NE1/2N		4.4		61							
1881-07-25	16	53.21	160.9	NE1/2N		4.4		61							
1881-07-25	17	53.25	160.99	NE1/2N		4		61							
1881-07-25	18	53.29	161.07	NE1/2N		3.8		61							
1881-07-25	19	53.33	161.14	NE1/2N		3.6		61							
1881-07-25	20	53.36	161.22	NE1/2N		3.3		61							
1881-07-25	21	53.39	161.29	NE1/2N		3.5		61							
1881-07-25	22	53.44	161.37	NE1/2N		4		61							
1881-07-25	23	53.48	161.46	NE1/2N		4		61							
1881-07-25	24	53.52	161.54	NE1/2N		4		61							
1881-07-26	1	53.56	161.64	NE1/4N		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0062.JPG							
1881-07-26	2	53.6	161.74	NE1/4N		4.6		62							
1881-07-26	3	53.65	161.83	NE1/4N		4.5		62							
1881-07-26	4	53.69	161.93	NE1/4N		4.1		62							
1881-07-26	5	53.72	162.01	NE1/4N		3.8		62							
1881-07-26	6	53.76	162.1	NE1/4N		4		62							
1881-07-26	7	53.8	162.19	NE1/4N		4		62							
1881-07-26	8	53.84	162.28	NE1/4N		4.4		62							
1881-07-26	9	53.89	162.38	NE1/4N		4.5		62							
1881-07-26	10	53.94	162.49	NE1/4N		5		62							
1881-07-26	11	53.99	162.6	NE1/4N		4.8		62							
1881-07-26	12	54.03	162.71	NE1/4N		4.8		62							
1881-07-26	13	54.08	162.81	NE1/4N		4.8		62							
1881-07-26	14	54.14	162.93	NE1/4N		5.4		62							
1881-07-26	15	54.19	163.05	NE1/4N		5.4		62							
1881-07-26	16	54.24	163.16	NE1/4N		5		62							
1881-07-26	17	54.29	163.27	NE1/4N		5		62							
1881-07-26	18	54.35	163.39	NE1/4N		5.4		62							
1881-07-26	19	54.4	163.5	NE1/4N		5		62							
1881-07-26	20	54.45	163.61	NE1/4N		4.9		62							
1881-07-26	21	54.49	163.71	NE1/4N		4.8		62							
1881-07-26	22	54.54	163.82	NE1/4N		5		62							
1881-07-26	23	54.6	163.94	NE1/4N		5.2		62							
1881-07-26	24	54.65	164.06	NE1/4N		5.6		62							
1881-07-27	1	54.71	164.18	NE1/4N		5.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0063.JPG							
1881-07-27	2	54.76	164.3	NE1/4N		5.4		63							
1881-07-27	3	54.82	164.42	NE1/4N		5.4		63							
1881-07-27	4	54.87	164.54	NE1/4N		5.2		63							
1881-07-27	5	54.92	164.66	NE1/4N		5.2		63							
1881-07-27	6	54.97	164.77	NE1/4N		5.2		63		0600: Sighted Behring Island on starbd bow center of western part bearing E3/4N.					
1881-07-27	7	55.04	164.91	NE1/4N		6		63							
1881-07-27	8	55.08	165.08	56		6.4		63							
1881-07-27	9	55.14	165.24	NE1/2E		6.5		63							
1881-07-27	10	55.18	165.38	NE1/2E		5.5		63							
1881-07-27	11	55.24	165.53	NE1/2E		6.2		63							
1881-07-27	12	55.29	165.68	NE1/2E		6		63							
1881-07-27	13	55.34	165.83	NE1/2E		6		63							
1881-07-27	14	55.38	165.98	NE1/2E		5.8		63							
1881-07-27	15	55.43	166.12	NE1/2E		5.7		63							
1881-07-27	16	55.48	166.27	NE1/2E		5.8		63		1600: Highest peak of Behring Island brn S1/4E distant between 15 & 18 miles. Lso high land brn NWxW.					
1881-07-27	17	55.52	166.44	NE1/2E		5.8		63							
1881-07-27	18	55.55	166.61	NE1/2E		5.8		63							
1881-07-27	19	55.59	166.77	NE1/2E		5.6		63							
1881-07-27	20	55.62	166.93	NE1/2E		5.6		63							
1881-07-27	21	55.66	167.08	NE1/4E		5.4		63							
1881-07-27	22	55.7	167.23	NE1/4E		5.2		63							
1881-07-27	23	55.74	167.39	NE1/4E		5.4		63							
1881-07-27	24	55.78	167.54	NE1/4E		5.4		63							
1881-07-28	1	55.82	167.7	NE1/4E		5.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0064.JPG							
1881-07-28	2	55.86	167.88	NE1/4E		6		64							
1881-07-28	3	55.9	168.04	NE1/4E		5.6		64							
1881-07-28	4	55.94	168.21	NE1/4E		6		64							
1881-07-28	5	55.97	168.35	NE1/4E		5		64							
1881-07-28	6	56.01	168.5	NE1/4E		5.2		64							
1881-07-28	7	56.05	168.66	NE1/4E		5.4		64							
1881-07-28	8	56.09	168.83	NE1/4E		5.8		64							
1881-07-28	9	56.13	168.99	NE1/4E		5.6		64							
1881-07-28	10	56.17	169.16	NE1/4E		6		64							
1881-07-28	11	56.22	169.35	NE1/4E		6.5		64							
1881-07-28	12	56.26	169.51	NE1/4E		5.8		64							
1881-07-28	13	56.3	169.69	NE1/2E		6		64							
1881-07-28	14	56.33	169.87	NE1/2E		6.2		64							
1881-07-28	15	56.37	170.04	NE1/2E		5.8		64							
1881-07-28	16	56.41	170.22	NE1/2E		5.9		64							
1881-07-28	17	56.44	170.39	NE1/2E		5.9		64							
1881-07-28	18	56.48	170.57	NE1/2E		6		64							
1881-07-28	19	56.52	170.74	NE1/2E		5.8		64							
1881-07-28	20	56.55	170.9	NE1/2E		5.4		64							
1881-07-28	21	56.59	171.06	NE		5.5		64							
1881-07-28	22	56.64	171.22	NE		5.5		64							
1881-07-28	23	56.68	171.38	NE		5.5		64							
1881-07-28	24	56.72	171.52	NE		5		64							
1881-07-29	1	56.77	171.69	NE		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0065.JPG							
1881-07-29	2	56.81	171.87	NE		6		65							
1881-07-29	3	56.86	172.04	NE		6		65							
1881-07-29	4	56.91	172.21	NE		6		65							
1881-07-29	5	56.95	172.39	NE		6.3		65							
1881-07-29	6	57	172.57	NE		6		65							
1881-07-29	7	57.05	172.73	NE		5.8		65							
1881-07-29	8	57.09	172.9	NE		5.8		65							
1881-07-29	9	57.14	173.07	NE		5.8		65							
1881-07-29	10	57.18	173.24	NE		5.7		65							
1881-07-29	11	57.22	173.39	NE		5.4		65							
1881-07-29	12	57.26	173.51	NE		3.8		65							
1881-07-29	13	57.3	173.66	NE		5.4		65							
1881-07-29	14	57.34	173.84	NE		6		65							
1881-07-29	15	57.4	174.04	NE		6.8		65							
1881-07-29	16	57.45	174.24	NE		6.8		65							
1881-07-29	17	57.5	174.42	NE		6.2		65							
1881-07-29	18	57.54	174.6	NE		6.2		65							
1881-07-29	19	57.59	174.78	NE		6		65							
1881-07-29	20	57.64	174.95	NE		6		65							
1881-07-29	21	57.68	175.13	NE		6		65							
1881-07-29	22	57.73	175.3	NE		5.8		65							
1881-07-29	23	57.77	175.48	NE		6		65							
1881-07-29	24	57.82	175.66	NE		6.2		65							
1881-07-30	1	57.87	175.85	NE		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0066.JPG							
1881-07-30	2	57.93	176.07	NE		7.4		66							
1881-07-30	3	57.98	176.27	NE		6.8		66							
1881-07-30	4	58.03	176.47	NE		6.5		66							
1881-07-30	5	58.08	176.65	NE		6.2		66							
1881-07-30	6	58.12	176.83	NE		6		66							
1881-07-30	7	58.17	177.01	NE		6.2		66							
1881-07-30	8	58.22	177.2	NE		6.4		66							
1881-07-30	9	58.27	177.4	NE		6.4		66							
1881-07-30	10	58.32	177.59	NE		6.6		66							
1881-07-30	11	58.37	177.79	NE		6.6		66							
1881-07-30	12	58.41	177.94	NE		5		66							
1881-07-30	13	58.46	178.12	NE1/4N		6		66							
1881-07-30	14	58.51	178.3	NE1/4N		6.2		66							
1881-07-30	15	58.56	178.48	NE1/4N		6		66							
1881-07-30	16	58.61	178.65	NE1/4N		5.8		66							
1881-07-30	17	58.66	178.83	NE1/4N		6.2		66							
1881-07-30	18	58.72	179.02	NE1/4N		6.4		66							
1881-07-30	19	58.77	179.2	NE1/4N		6		66							
1881-07-30	20	58.82	179.37	NE1/4N		5.8		66							
1881-07-30	21	58.86	179.52	NE1/4N		5		66							
1881-07-30	22	58.9	179.67	NE1/4N		4.8		66							
1881-07-30	23	58.95	179.83	NE1/4N		5.3		66							
1881-07-30	24	59	-180	NE1/4N		5.8		66							
1881-07-31	1	59.05	-179.83	NE1/4N		5.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0067.JPG							
1881-07-31	2	59.1	-179.65	NE1/4N		5.9		67							
1881-07-31	3	59.15	-179.47	NE1/4N		5.9		67							
1881-07-31	4	59.2	-179.29	NE1/4N		5.9		67							
1881-07-31	5	59.25	-179.13	NE1/4N		5.4		67							
1881-07-31	6	59.29	-178.96	NE1/4N		5.5		67							
1881-07-31	7	59.35	-178.77	NE1/4N		6.4		67							
1881-07-31	8	59.41	-178.56	NE1/4N		7		67							
1881-07-31	9	59.47	-178.35	NE1/2N		7		67							
1881-07-31	10	59.52	-178.16	NE1/4N		6.5		67							
1881-07-31	11	59.57	-177.99	NE1/4N		5.6		67							
1881-07-31	12	59.61	-177.85	NE1/4N		4.4		67							
1881-07-31	13	59.66	-177.68	41		5.5		67							
1881-07-31	14	59.72	-177.54	NexN		5.2		67							
1881-07-31	15	59.78	-177.37	NexN		5.8		67							
1881-07-31	16	59.84	-177.22	NexN		5.6		67							
1881-07-31	17	59.9	-177.05	NexN		5.8		67							
1881-07-31	18	59.96	-176.89	NexN		5.8		67							
1881-07-31	19	60.02	-176.73	NexN		5.6		67							
1881-07-31	20	60.08	-176.57	NexN		5.5		67							
1881-07-31	21	60.13	-176.43	NexN		5.1		67							
1881-07-31	22	60.19	-176.28	NexN		5		67							
1881-07-31	23	60.24	-176.13	NexN		5.2		67							
1881-07-31	24	60.3	-175.98	NexN		5.2		67							
1881-08-01	1	60.36	-175.83	NexN		5.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/6658/23665858/content/dc-metro/rg-024/581208/0002/Rodgers-b001of10/Rodgers-b001of10_0068.JPG							
1881-08-01	2	60.42	-175.67	NexN		5.6		68							
1881-08-01	3	60.48	-175.49	NexN		6		68							
1881-08-01	4	60.54	-175.34	NexN		5.5		68							
1881-08-01	5	60.6	-175.18	NexN		5.3		68							
1881-08-01	6	60.66	-175.02	NexN		5.6		68							
1881-08-01	7	60.72	-174.85	NexN		5.7		68							
1881-08-01	8	60.78	-174.68	NexN		5.8		68							
1881-08-01	9	60.84	-174.52	NexN		5.8		68							
1881-08-01	10	60.9	-174.35	NexN		5.6		68							
1881-08-01	11	60.96	-174.19	NexN		5.6		68							
1881-08-01	12	61.01	-174.07	NexN		4.1		68							
1881-08-01	13	61.04	-173.87	NE3/4E		5.8		68							
1881-08-01	14	61.07	-173.66	NE3/4E		6		68							
1881-08-01	15	61.11	-173.46	NE3/4E		6		68							
