YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear
1875-01-25	15	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	 						338	336	10	30.12	45	40	39		bc	cir cum	6
1875-01-25	16	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	 						338	336	10	30.12	44	39	38		bc	cir cum	6
1875-01-25	17	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	 						315	313	5	30.13	44	38	38		bc	cum	8
1875-01-25	18	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	 						360	358	2	30.13	44	38	38		bc	cum	9
1875-01-25	19	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	 						45	43	2	30.14	43	37	37		b		10
1875-01-25	20	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	 						45	43	2	30.14	43	37	37		b		10
1875-01-25	21	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	 						79	77	2	30.15	46	37	36		b		10
1875-01-25	22	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	 						68	66	2	30.16	46	34	34		bc	cir	6
1875-01-25	23	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	 						68	66	2	30.17	46	32	32		bc	cir	7
1875-01-25	24	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0036.JPG	 						68	66	2	30.19	47	31	31		bc	cir	9
1875-01-26	1	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	1	30.18	46	30	30		bc	cir	9
1875-01-26	2	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	1	30.17	45	29	28		bc	cir	9
1875-01-26	3	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	1	30.16	44	28	27		bc	cir	9
1875-01-26	4	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	1	30.15	44	28	27		bc	cir	9
1875-01-26	5	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	1	30.16	44	27	26		bc	cir	9
1875-01-26	6	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	1	30.16	44	27	26		bc	cir	9
1875-01-26	7	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	1	30.17	44	30	30		bc	cir	9
1875-01-26	8	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	1	30.17	44	31	30		bc	cir	9
1875-01-26	9	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	1	30.20	47	34	32		bcm	cir	9
1875-01-26	10	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	1	30.21	49	37	34		bc	cir	9
1875-01-26	11	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	1	30.19	54	40	38		b		10
1875-01-26	12	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	"Noon: Shanghai, China"						315	313	1	30.19	56	42	40		b		10
1875-01-26	13	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						360	358	2	30.17	56	44	42		bc	cir	8
1875-01-26	14	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						22	20	3	30.16	56	47	43		bc	cir cum	7
1875-01-26	15	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						45	43	5	30.15	54	47	47		bc	cir cum	7
1875-01-26	16	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						45	43	6	30.13	51	48	47		b		10
1875-01-26	17	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	5	30.14	50	40	39		bc	cir cum	8
1875-01-26	18	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	5	30.14	49	37	36		bc	cir cum	8
1875-01-26	19	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	5	30.14	47	36	35		bc	cir	9
1875-01-26	20	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						315	313	5	30.14	47	36	35		bc	cir	9
1875-01-26	21	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						0	0	0	30.15	49	34	34		b		10
1875-01-26	22	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						0	0	0	30.15	49	33	32		b		10
1875-01-26	23	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						0	0	0	30.15	49	33	32		b		10
1875-01-26	24	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0037.JPG	 						0	0	0	30.15	49	32	31		b		10
1875-01-27	1	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						0	0	0	30.15	48	33	32		bm		10
1875-01-27	2	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						0	0	0	30.15	48	33	32		bm		10
1875-01-27	3	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						0	0	0	30.15	48	32	31		bm		10
1875-01-27	4	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						0	0	0	30.15	47	31	30		bm		10
1875-01-27	5	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						0	0	0	30.14	47	31	30		bm		10
1875-01-27	6	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						0	0	0	30.14	47	31	30		bm		10
1875-01-27	7	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						0	0	0	30.16	45	32	32		bm		10
1875-01-27	8	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						0	0	0	30.16	45	32	32		bm		10
1875-01-27	9	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						0	0	0	30.16	48	38	36		bm		10
1875-01-27	10	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						0	0	0	30.18	50	40	38		bc	cir	9
1875-01-27	11	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						135	133	2	30.20	52	46	44		bc	cir	9
1875-01-27	12	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	"Noon: Shanghai, China"						135	133	2	30.20	58	50	48		bc	cir	9
1875-01-27	13	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						135	133	2	30.18	57	49	49		bc	cir cum	8
1875-01-27	14	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						135	133	2	30.15	56	49	49		bc	cir cum	7
1875-01-27	15	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						135	133	2	30.14	54	47	47		bc	cir cum	7
1875-01-27	16	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						135	133	2	30.14	54	46	43		bc	cir cum	7
1875-01-27	17	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						135	133	2	30.16	50	46	42		bm		10
1875-01-27	18	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						158	156	2	30.16	48	44	40		bm		10
1875-01-27	19	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						158	156	2	30.16	48	44	40		bm		10
1875-01-27	20	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						158	156	2	30.16	46	39	38		bm		10
1875-01-27	21	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						158	156	1	30.14	44	38	36		bm		10
1875-01-27	22	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						158	156	1	30.12	43	36	34		bm		10
1875-01-27	23	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						158	156	1	30.10	43	35	34		bm		10
1875-01-27	24	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0038.JPG	 						158	156	1	30.10	43	34	34		bm		10
1875-01-28	1	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	 						135	133	2	30.09	41	37	37		bc	cir	9
1875-01-28	2	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	 						135	133	2	30.09	41	37	37		bc	cir	9
1875-01-28	3	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	 						135	133	2	30.07	43	38	37		bc	cir	9
1875-01-28	4	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	 						135	133	2	30.04	43	38	37		bc	cir	9
1875-01-28	5	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	 						135	133	2	30.04	43	38	37		bc	cir	9
1875-01-28	6	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	 						135	133	2	30.04	43	38	37		bc	cir	8
1875-01-28	7	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	 						135	133	2	30.04	43	38	37		bc	cir str	6
1875-01-28	8	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	 						135	133	2	30.04	44	44	40		bc	cir str	6
1875-01-28	9	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	 						202	200	5	30.04	47	48	44		bc	cum	7
1875-01-28	10	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	 						225	223	5	30.04	49	50	48		bc	cum	7
1875-01-28	11	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	 						259	257	8	30.04	51	52	51		bc	cum	8
1875-01-28	12	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	"Noon: Shanghai, China"						270	268	8	30.04	54	52	51		bc	cum	8
1875-01-28	13	31.24	121.49			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol20of86/kearsarge-vol20of86_0039.JPG	 						270	268	13	30.04	52	52	52		bc	cir cum	6
