YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Baro 2	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1869-06-18	22	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0035.JPG	 																					
1869-06-18	23	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0035.JPG	 																					
1869-06-18	24	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0035.JPG	 																					
1869-06-19	1	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						0	0	0	30.2		70	71	69	78	bc	ci	8				
1869-06-19	2	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						0	0	0	30.2		70	71	70	78	bc	ci	8				
1869-06-19	3	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						0	0	0	30.2		71	72	70	78	bc	ci	9				
1869-06-19	4	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						0	0	0	30.2		72	73	71	78	bc	ci	8				
1869-06-19	5	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						0	0	0	30.24		72	74	72	79	bc	cu	9				
1869-06-19	6	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						0	0	0	30.24		72	74	72	79	bc	cu	7				
1869-06-19	7	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						135	141	1	30.24		73	76	72	79	bc	ci cu	2				
1869-06-19	8	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						225	231	1	30.2		73	76	74	79	bc	cu	3				
1869-06-19	9	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						225	231	1	30.2		73	76	74	79	bc	cu	3				
1869-06-19	10	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						225	231	1	30.18		75	78	76	79	bc	cu	3				
1869-06-19	11	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						225	231	1	30.18		77	84	82	79	bc	cu	1				
1869-06-19	12	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	"Noon: Papeete, Island of Tahiti."						225	231	1	30.18		79	86	82	79	bc	cu	1				
1869-06-19	13	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						225	231	1	30.14		79	86	82	79	bc	ci cu	3				
1869-06-19	14	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						225	231	1	30.15		79	86	81	79	bc	ci cu	4				
1869-06-19	15	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						225	231	1	30.14		78	85	81	79	bc	ci cu	4				
1869-06-19	16	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						225	231	1	30.16		77	84	81	79	bc	ci cu	5				
1869-06-19	17	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						0	0	0	30.15		77	82	80	79	bc	cu	5				
1869-06-19	18	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						0	0	0	30.15		77	80	76	79	bc	cu	5				
1869-06-19	19	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						0	0	0	30.15		75	76	75	79	bc	cu	5				
1869-06-19	20	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						0	0	0	30.15		75	76	75	79	bc	cu	5				
1869-06-19	21	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						225	231	1	30.16		74	76	75	78	bc	ci	5				
1869-06-19	22	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						225	231	1	30.16		74	75	75	78	bc	ci	7				
1869-06-19	23	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						225	231	1	30.16		73	75	75	78	bc	ci	4				
1869-06-19	24	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0036.JPG	 						0	0	0	30.16		72	74	75	78	bc	ci	5				
1869-06-20	1	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						0	0	0	30.12		73	74	73	79	bc	cu	6				
1869-06-20	2	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						0	0	0	30.12		73	74	73	79	bc	cu	6				
1869-06-20	3	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						0	0	0	30.12		73	74	73	79	bc	cu	6				
1869-06-20	4	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						135	141	1	30.12		73	74	72	79	bc	cu	6				
1869-06-20	5	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						0	0	0	30.15		74	74	73	79	bc	cu	7				
1869-06-20	6	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						0	0	0	30.15		75	75	78	79	bc	cu	7				
1869-06-20	7	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						0	0	0	30.15		76	78	84	79	bc	cu	7				
1869-06-20	8	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						0	0	0	30.15		76	86	85	79	bc	cu	7				
1869-06-20	9	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						225	231	1	30.14		79	88	85	79	bc	ci cu	8				
1869-06-20	10	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						225	231	1	30.14		79	88	86	79	bc	ci cu	8				
1869-06-20	11	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						888	888	1	30.14		80	88	86	80	bc	ci cu	9				
1869-06-20	12	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	"Noon: Papeete, Island of Tahiti."						888	888	1	30.15		82	89	87	80	bc	ci cu	9				
1869-06-20	13	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						315	321	2	30.15		82	88	86	80	bc	cu	9				
1869-06-20	14	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						315	321	2	30.15		80	87	86	80	bc	ni cu	0				
1869-06-20	15	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						45	51	2	30.15		80	87	86	80	bc	cu	1				
1869-06-20	16	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						45	51	2	30.15		80	87	86	80	bc	cu	1				
1869-06-20	17	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						45	51	2	30.15		80	87	86	80	bc	cu	1				
1869-06-20	18	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						45	51	2	30.15		80	87	86	79	bc	cu	1				
1869-06-20	19	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						0	0	0	30.15		80	87	86	79	bc	cu	1				
1869-06-20	20	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						0	0	0	30.15		80	87	86	79	bc	cu	1				
1869-06-20	21	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						225	231	2	30.2		75	78	78	79	bc	cu	3				
1869-06-20	22	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						225	231	2	30.2		75	76	76	79	bcm	cu	3				
1869-06-20	23	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						888	888	1	30.2		75	74	74	79	of	cu	0				
1869-06-20	24	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0037.JPG	 						0	0	0	30.2		75	74	74	79	bc	cu	4				
1869-06-21	1	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						0	0	0	30.15		73	74	74	78	nv	cu	3				
1869-06-21	2	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						90	96	1	30.15		73	74	74	78	c	cu	8				
1869-06-21	3	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						90	96	1	30.15		73	74	74	78	cr	ci ni	0				
1869-06-21	4	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						90	96	1	30.15		73	74	74	78	bc	cu	5				
1869-06-21	5	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						90	96	2	30.15		74	76	74	78	bc	cu	5				
1869-06-21	6	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						90	96	2	30.15		73	77	74	78	bc	cu	5				
1869-06-21	7	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						0	0	0	30.1		73	77	74	78	bc	cu	5				
1869-06-21	8	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						0	0	0	30.1		74	77	74	78	bc	ni cu	8				
1869-06-21	9	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						45	51	2	30.1		75	78	74	79	bc	ni cu	7				
1869-06-21	10	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						45	51	2	30.1		75	76	75	79	bc	ni cu	7				
1869-06-21	11	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						360	6	2	30.15		76	78	74	79	bc	ni cu	1		"1100: HRH Prince Alfred, Duke of Edingurgh visited the ship as Captain of the Galatea."		
1869-06-21	12	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	"Noon: Papeete, Island of Tahiti."						360	6	2	30.15		77	80	74	79	bc	ni cu	2				
1869-06-21	13	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						45	51	2	30.1		75	80	76	79	o	ni	0				
1869-06-21	14	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						45	51	2	30.1		71	80	76	79	bc	cu ni	3				
1869-06-21	15	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						90	96	2	30.1		71	80	76	79	bc	cu	4				
1869-06-21	16	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						112.5	118	2	30.1		71	80	76	79	bc	cu	4				
1869-06-21	17	-17.53	-149.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol12of86/kearsarge-vol12of86_0038.JPG	 						0	0	0	30.03		71	80	76	79	bc	cu	4				
