YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Ships	Other
1865-06-11	8	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						135	114	5	30.05	70			bc		
1865-06-11	9	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						113	92	5					bc		
1865-06-11	10	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						113	92	5	30.1	75			bc		
1865-06-11	11	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						113	92	6					bc		
1865-06-11	12	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	"Noon: Cadiz, Spain."						113	92	6	30.07	77			bc		
1865-06-11	13	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						135	114	2					bc		
1865-06-11	14	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						135	114	2	30.05	80			bc		
1865-06-11	15	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						135	114	2					bc		
1865-06-11	16	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						135	114	2	30.05	80			bc		
1865-06-11	17	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						0	0	0					bc		
1865-06-11	18	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						315	294	2	30.03	76			bc		
1865-06-11	19	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						315	294	2					bc		
1865-06-11	20	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						0	0	0	30.05	74			bc		
1865-06-11	21	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						0	0	0					bc		
1865-06-11	22	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						135	114	2	30.05	72			bc		
1865-06-11	23	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						0	0	0					bc		
1865-06-11	24	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						0	0	0	30.05	72			bc		
1865-06-12	1	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						0	0	0					bc		
1865-06-12	2	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						0	0	0	30.1	75			bc		
1865-06-12	3	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						0	0	0					bc		
1865-06-12	4	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						0	0	0	30.1	75			bc		
1865-06-12	5	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						0	0	0					bc		
1865-06-12	6	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						0	0	0	30.1	79			bc		
1865-06-12	7	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						180	159	2					bc		
1865-06-12	8	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						180	159	2	30.1	80			bc		
1865-06-12	9	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	2					bc		
1865-06-12	10	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	2	30.1	76			bc		
1865-06-12	11	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	5					bc		
1865-06-12	12	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	"Noon: Cadiz, Spain."						225	204	5	30.1	76			bc		
1865-06-12	13	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	5					bc		
1865-06-12	14	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	5	30.08	77			bc		
1865-06-12	15	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	5					bc		
1865-06-12	16	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	5	30.08	75			bc		
1865-06-12	17	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	2					bc		
1865-06-12	18	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	2	30.05	75			bc		
1865-06-12	19	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	2					c		
1865-06-12	20	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	2	30.05	76			c		
1865-06-12	21	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	2					o		
1865-06-12	22	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	2	30.05	75			o		
1865-06-12	23	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	2					o		
1865-06-12	24	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0040.JPG	 						225	204	2	30.05	75			o		
1865-06-13	1	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	3					bc		
1865-06-13	2	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	3	30.1	71			bc		
1865-06-13	3	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	3					bc		
1865-06-13	4	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2	30.1	70			0		
1865-06-13	5	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2					0		
1865-06-13	6	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2	30.1	70			0		
1865-06-13	7	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2					0		
1865-06-13	8	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2	30.1	75			0		
1865-06-13	9	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2					bc		
1865-06-13	10	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2	30.1	75			bc		
1865-06-13	11	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2					bc		
1865-06-13	12	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	"Noon: Cadiz, Spain."						225	204	2	30.15	75			bc		
1865-06-13	13	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2					otc		
1865-06-13	14	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2	30.15	75			otc		
1865-06-13	15	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2					otc		
1865-06-13	16	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2	30.15	75			otc		
1865-06-13	17	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2					c		
1865-06-13	18	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2	30.1	72			c		
1865-06-13	19	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2					c		
1865-06-13	20	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2	30.1	72			c		
1865-06-13	21	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2					ot		
1865-06-13	22	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2	30.1	72			o		
1865-06-13	23	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2					o		
1865-06-13	24	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						225	204	2	30.1	72			o		
1865-06-14	1	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						248	227	2					bc		
1865-06-14	2	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						248	227	5	30.08	69			bc		
1865-06-14	3	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						248	227	2					bc		
1865-06-14	4	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						248	227	2	30.1	69			bc		
1865-06-14	5	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						135	114	2					c		
1865-06-14	6	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						135	114	2	30.1	70			c		
1865-06-14	7	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						135	114	2					c		
1865-06-14	8	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						135	114	2	30.1	70			c		
1865-06-14	9	36.55	-6.25			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol04of86/kearsarge-vol04of86_0041.JPG	 						0	0	0					bc		
