YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Weather	Ships	Other	Baro cm HG			
1864-04-29	17	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	 						248	228	5		bc						
1864-04-29	18	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	 																
1864-04-29	19	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	 																
1864-04-29	20	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	 									30.28				76.9			
1864-04-29	21	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	 						270	251	13		bch						
1864-04-29	22	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	 																
1864-04-29	23	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	 																
1864-04-29	24	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0834.jpg	 									30.18				76.65			
1864-04-30	1	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 						270	251	5		bc						
1864-04-30	2	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 																
1864-04-30	3	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 																
1864-04-30	4	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 									30.18				76.65			
1864-04-30	5	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 						45	26	5		bc						
1864-04-30	6	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 																
1864-04-30	7	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 																
1864-04-30	8	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 									30.18				76.65			
1864-04-30	9	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 						45	26	2		bc						
1864-04-30	10	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 																
1864-04-30	11	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 																
1864-04-30	12	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	"Noon: Boulogne, France."									30.28				76.9			
1864-04-30	13	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 						45	26	5		bc						
1864-04-30	14	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 																
1864-04-30	15	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 										o						
1864-04-30	16	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 									30.31				77			
1864-04-30	17	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 						45	26	5		o						
1864-04-30	18	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 																
1864-04-30	19	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 																
1864-04-30	20	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 									30.35				77.1			
1864-04-30	21	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 						90	71	5		o						
1864-04-30	22	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 																
1864-04-30	23	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 																
1864-04-30	24	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0835.jpg	 									30.31				77			
1864-05-01	1	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 						45	26	5		bc						
1864-05-01	2	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 																
1864-05-01	3	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 																
1864-05-01	4	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 									30.31				77			
1864-05-01	5	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 						225	206	5		o						
1864-05-01	6	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 																
1864-05-01	7	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 																
1864-05-01	8	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 									30.31				77			
1864-05-01	9	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 						225	206	5		bc						
1864-05-01	10	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 																
1864-05-01	11	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 																
1864-05-01	12	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	"Noon: Boulogne, France."									30.31				77			
1864-05-01	13	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 						270	251	5		bc						
1864-05-01	14	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 																
1864-05-01	15	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 																
1864-05-01	16	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 									30.33				77.05			
1864-05-01	17	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 						225	206	5		bc						
1864-05-01	18	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 																
1864-05-01	19	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 																
1864-05-01	20	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 									30.31				77			
1864-05-01	21	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 						248	228	5		bc						
1864-05-01	22	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 																
1864-05-01	23	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 																
1864-05-01	24	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0836.jpg	 									30.20				76.7			
1864-05-02	1	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	 						293	274	19		or						
1864-05-02	2	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	 																
1864-05-02	3	50.74	1.58			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	 																
1864-05-02	4	50.80	1.54	888		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	0420: Got Underway. cc NNW.									30.04				76.3			
1864-05-02	5	50.88	1.50	888		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	 						293	274	19		opf						
1864-05-02	6	50.96	1.45	888		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	 																
1864-05-02	7	51.04	1.41	888		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	 																
1864-05-02	8	51.12	1.36	888		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	0800: Anchored. Dover.									29.96				76.1			
1864-05-02	9	51.12	1.36			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	 						270	251	13		o						
1864-05-02	10	51.12	1.36			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0837.jpg	 																
