YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	Clear
1873-12-24	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		"Noon: Mare Island Navy Yard, California"						45	61	19	30.19	58	50		c	cum	0
1873-12-24	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						45	61	16	30.16	58	51	51	bc	cir cum	1
1873-12-24	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						45	61	16	30.15	58	52	52	bc	cir cum	4
1873-12-24	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						90	106	10	30.15	59	52	52	bc	cir cum	2
1873-12-24	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						90	106	6	30.16	60	51	51	bc	cum nim	1
1873-12-24	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						90	106	8	30.16	61	52	52	bc	cum nim	1
1873-12-24	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						90	106	5	30.17	62	52	52	bcm	cir cum	3
1873-12-24	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						90	106	8	30.17	62	52	52	bcm	cir cum	5
1873-12-24	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						90	106	8	30.17	61	51	51	bcm	cir cum	7
1873-12-24	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						90	106	8	30.17	60	50	50	bcm	cir cum	7
1873-12-24	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						90	106	10	30.17	60	49	49	bc	cir cum	5
1873-12-24	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						90	106	16	30.17	58	48	48	bc	cir cum	1
1873-12-24	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0028.JPG		 						90	106	16	30.17	56	48	48	bc	cir cum	1
1873-12-25	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						90	106	19	30.14	56	48	48	bc	cir cum	5
1873-12-25	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						90	106	21	30.13	56	48	48	bcm	cir cum	5
1873-12-25	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						90	106	24	30.13	56	48	48	bcm	cir cum	6
1873-12-25	4	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						90	106	19	30.13	56	48	48	bcm	cir cum	7
1873-12-25	5	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						112	128	10	30.13	59	51	51	bcm	cir cum	5
1873-12-25	6	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						112	128	8	30.13	59	51	51	bc	cir cum	5
1873-12-25	7	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						112	128	8	30.13	59	51	51	bc	cir cum	6
1873-12-25	8	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						112	128	8	30.13	59	51	51	bc	cir cum	7
1873-12-25	9	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						112	128	8	30.15	60	51	51	bc	cir cum	5
1873-12-25	10	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						112	128	8	30.15	62	52	52	bc	cir cum	6
1873-12-25	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						112	128	8	30.16	64	54	54	bc	cir cum	7
1873-12-25	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		"Noon: Mare Island Navy Yard, California"						112	128	8	30.16	66	56	56	bc	cir cum	8
1873-12-25	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						90	106	8	30.14	70	59	58	bc	cir cum	3
1873-12-25	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						90	106	8	30.14	70	59	58	bc	cir cum	2
1873-12-25	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						90	106	8	30.14	70	59	58	bc	cir cum	1
1873-12-25	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						90	106	8	30.14	70	59	58	bc	cir cum	1
1873-12-25	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						101	117	6	30.14	70	56	56	bc	cir cum	1
1873-12-25	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						101	117	6	30.14	70	56	56	bc	cir cum	1
1873-12-25	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						101	117	3	30.14	68	54	54	bc	cir cum	1
1873-12-25	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						101	117	3	30.14	68	54	54	bc	cir cum	1
1873-12-25	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						0	0	0	30.06	65	53	53	bc	cir cum	3
1873-12-25	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						0	0	0	30.05	63	52	52	bc	cir cum	7
1873-12-25	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						0	0	0	30.04	63	51	51	b		10
1873-12-25	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0029.JPG		 						0	0	0	30.04	63	51	51	b		10
1873-12-26	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						0	0	0	30.01	60	50	50	bc	cum	9
1873-12-26	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						0	0	0	30.01	60	50	50	bc	cum	9
1873-12-26	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						112	128	13	30.00	60	50	50	bc	cum	8
1873-12-26	4	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						112	128	13	29.99	60	50	50	bc	cum	7
1873-12-26	5	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						112	128	8	29.99	58	45	48	bcf	cir cum	6
1873-12-26	6	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						112	128	8	29.96	57	47	47	bcf	cir cum	5
1873-12-26	7	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						112	128	8	29.94	57	45	45	bcf	cir cum	4
1873-12-26	8	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						112	128	8	29.94	55	44	44	bcf	cir cum	4
1873-12-26	9	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.95	55	47	45	bcf	cir cum	4
1873-12-26	10	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.95	52	47	45	bcf	cir cum	4
1873-12-26	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.92	52	47	45	bcf	cir cum	4
1873-12-26	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		"Noon: Mare Island Navy Yard, California"						90	106	13	29.90	52	46	46	bcf	cir cum	4
1873-12-26	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.88	52	46	46	bc	cir cum	0
1873-12-26	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.87	52	46	46	bc	cir cum	0
1873-12-26	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.87	52	46	46	bc	cir cum	0
1873-12-26	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.86	53	47	47	bc	cir cum	0
1873-12-26	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.86	53	47	47	bc	cir cum	2
1873-12-26	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.86	53	47	47	bc	cir cum	2
1873-12-26	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.86	53	47	47	bc	cir cum	2
1873-12-26	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.86	53	47	47	bc	cir cum	2
1873-12-26	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.86	53	45	45	o	cir cum	0
1873-12-26	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.86	53	45	45	o	cir cum	0
1873-12-26	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.86	53	45	45	o	cir cum	0
1873-12-26	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0030.JPG		 						90	106	13	29.86	53	45	45	o	cir cum	0
1873-12-27	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	14	29.86	50	44	44	bc	cir cum	4
1873-12-27	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	14	29.86	50	44	44	bc	cir cum	4
1873-12-27	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	14	29.86	50	44	44	bc	cir cum	4
1873-12-27	4	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	14	29.86	50	44	44	bc	cir cum	4
1873-12-27	5	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	19	29.86	50	44	44	bc	cir cum	5
1873-12-27	6	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	13	29.87	53	45	45	bc	cir cum	5
1873-12-27	7	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	8	29.88	55	46	46	ocs	cir cum	0
1873-12-27	8	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	5	29.90	55	47	47	bc	cir	9
1873-12-27	9	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	8	29.90	55	47	47	bc	cir cum	5
1873-12-27	10	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	13	29.90	55	47	47	bc	cir cum	4
1873-12-27	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	13	29.86	55	47	47	bc	cir cum	3
1873-12-27	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		"Noon: Mare Island Navy Yard, California"						90	106	13	29.86	55	49	49	bc	cir cum	9
1873-12-27	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	10	29.86	56	51	51	bc	cir	9
1873-12-27	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	8	29.84	61	54	54	bc	cir cum	7
1873-12-27	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	8	29.84	63	54	54	bc	cir cum	7
1873-12-27	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	8	29.85	63	54	54	bc	cir cum	5
1873-12-27	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	5	29.85	63	54	54	bc	cir cum	5
1873-12-27	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	5	29.85	63	54	54	bc	cir cum	5
1873-12-27	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	2	29.85	64	54	54	bc	cir cum	5
1873-12-27	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	2	29.85	64	54	54	bc	cir cum	5
1873-12-27	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	2	29.86	63	53	53	bc	cir cum	5
1873-12-27	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	2	29.86	63	53	53	bc	cir cum	5
1873-12-27	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	2	29.86	62	53	53	bcp	cum nimb	5
1873-12-27	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0031.JPG		 						90	106	2	29.86	62	53	53	bcp	cum nimb	5
1873-12-28	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						90	106	5	29.87	61	52	52	o	cum	0
1873-12-28	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						90	106	5	29.87	61	52	52	o	cum	0
1873-12-28	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						90	106	8	29.87	61	51	51	o	cum	0
1873-12-28	4	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						90	106	8	29.87	61	51	51	o	cum	0
1873-12-28	5	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	5	29.87	61	51	51	oc	cum nim	0
1873-12-28	6	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	5	29.87	62	51	51	ocr	cum nim	0
1873-12-28	7	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	3	29.88	62	52	52	ocp	cum nim	0
1873-12-28	8	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	3	29.90	63	53	53	ocp	cum nim	0
1873-12-28	9	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	5	29.91	63	53	53	cp	cir nim	0
1873-12-28	10	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	5	29.92	63	53	54	bc	cir nim	1
1873-12-28	11	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	8	29.90	63	53	53	oc	cir nim	0
1873-12-28	12	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		"Noon: Mare Island Navy Yard, California"						135	151	8	29.89	63	54	54	oc	cir nim	0
1873-12-28	13	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	5	29.98	65	55	55	oc	cum nim	0
1873-12-28	14	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	5	29.98	66	55	55	oc	cum nim	0
1873-12-28	15	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	6	29.98	66	55	55	oc	cum nim	0
1873-12-28	16	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	6	29.98	66	55	55	oc	cum nim	0
1873-12-28	17	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	8	29.88	66	55	55	o	cum nim	0
1873-12-28	18	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	8	29.90	66	55	55	o	cum nim	0
1873-12-28	19	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	10	29.90	66	55	55	o	cum nim	0
1873-12-28	20	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	8	29.89	66	55	55	o	cum	0
1873-12-28	21	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	10	29.89	66	54	54	oc	cum	0
1873-12-28	22	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	10	29.91	66	54	54	ocp	cum nim	0
1873-12-28	23	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	6	29.90	66	54	54	ocp	cum nim	0
1873-12-28	24	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0032.JPG		 						135	151	6	29.89	66	55	55	ocp	cum nim	0
1873-12-29	1	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0033.JPG		 						135	151	5	29.90	65	54	54	or	nim	0
1873-12-29	2	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0033.JPG		 						135	151	8	29.87	65	54	54	or	nim	0
1873-12-29	3	38.1	-122.27			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol18of86/kearsarge-vol18of86_0033.JPG		 						135	151	8	29.89	65	55	55	or	nim	0
