YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	Clear	Ships
1878-01-01	1	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	8	29.42	26	22	22	bc	cir cum		
1878-01-01	2	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	13	29.43	26	22	22	bc	cir cum	9	
1878-01-01	3	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	13	29.44	26	22	22	bc	cir cum	9	
1878-01-01	4	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	8	29.46	26	22	22	bc	cir cum	9	
1878-01-01	5	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	13	29.48	26	21	21	bc	cir cum	9	
1878-01-01	6	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	13	29.48	26	21	21	bc	cir cum	9	
1878-01-01	7	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	13	29.48	26	22	22	bc	cir cum	9	
1878-01-01	8	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	13	29.50	26	23	23	bc	cir cum	9	
1878-01-01	9	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	8	29.50	26	30	30	bc	cir cum	9	
1878-01-01	10	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	5	29.51	26	30	30	bc	cir cum	9	
1878-01-01	11	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	5	29.51	26	30	30	bc	cir cum	9	
1878-01-01	12	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	Noon: Boston			42.38	-71.05		315	304	5	29.52	26	30	30	bc	cir cum	9	
1878-01-01	13	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	5	29.62	26	30	30	bc	cir cum	9	
1878-01-01	14	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	5	29.64	26	30	30	bc	cir cum	9	
1878-01-01	15	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	5	29.64	26	30	30	bc	cir cum	9	
1878-01-01	16	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	5	29.64	26	30	30	bc	cir cum	9	
1878-01-01	17	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	5	29.64	26	29	26	bc	cir cum	9	
1878-01-01	18	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	5	29.66	26	29	26	bc	cir cum	9	
1878-01-01	19	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	5	29.66	26	27	26	bc	cir cum	9	
1878-01-01	20	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	5	29.66	26	26	26	bc	cir cum	9	
1878-01-01	21	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	5	29.66	26	29	26	bc	cir cum	9	
1878-01-01	22	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	5	29.66	26	29	26	bc	cir cum	9	
1878-01-01	23	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	5	29.66	26	29	26	bc	cir cum	9	
1878-01-01	24	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0195.JPG	 			42.38	-71.05		315	304	5	29.66	26	29	26	bc	cir cum	9	
1878-01-02	1	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 			42.38	-71.05		315	304	5	29.68	26	27	26	bc	cum	3	
1878-01-02	2	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 			42.38	-71.05		315	304	5	29.68	26	27	26	bc	cum	3	
1878-01-02	3	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 			42.38	-71.05		315	304	5	29.68	26	27	25	bc	cum	3	
1878-01-02	4	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 			42.38	-71.05		315	304	5	29.68	26	27	26	bc	cum	3	
1878-01-02	5	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 			42.38	-71.05		315	304	5	29.66	32	28	28	bc	cum	5	
1878-01-02	6	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 			42.38	-71.05		315	304	5	29.66	32	28	28	bc	cum	6	
1878-01-02	7	42.38	-71.05			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	0715: Got Underway 0700: Boston			42.38	-71.05		315	304	5	29.68	32	32	28	bc	cum	3	
1878-01-02	8	42.34	-71.00	90		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 					e	315	304	5	29.70	36	32	31	bc	cir str	3	
1878-01-02	9	42.37	-70.89	888		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 					v	292	282	5	29.70	34	32	31	oc	cum nim	3	
1878-01-02	10	42.44	-70.75	59.06		8.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 					nexe 1/4 e	292	282	5	29.68	34	32	31	c	cum nim	1	
1878-01-02	11	42.51	-70.60	888		8.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 					v	292	282	5	29.67	34	32	31	cs	cum nim	1	
1878-01-02	12	42.64	-70.56	28.12		8.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	"Noon: Thatcher Island Light brg WxN pc, Dry Salvage brg N pc, Ships head NNE 1/2 E"					nne 1/2 e	292	282	5	29.67	34	32	31	cs	cum nim	1	
1878-01-02	13	42.77	-70.62	354.38		8.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 					n 1/2 w	315	304	2	29.66	34	32		os	cum nim	0	
1878-01-02	14	42.90	-70.68	354.38		8.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 					n 1/2 w	315	304	2	29.67	34	32		os	cum nim	0	
1878-01-02	15	43.04	-70.70	5.62		8.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	1545: Anchored					n 1/2 e	315	304	2	29.68	36	35		os	cum nim	0	
1878-01-02	16	43.07	-70.70	888		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	1635: Got underway.					v	45	34	2	29.69	36	35		os	cum nim	0	
1878-01-02	17	43.08	-70.75	888		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 					v	112	102	2	29.70	38	36		cs	cum nim	0	
1878-01-02	18	43.08	-70.71	888		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	"1800: Anchored, lower harbor. Whaleback Lt SxE. Portsmouth Lt S1/2W."					v	112	102	5	29.70	37	36	35	cs	cum nim	0	
1878-01-02	19	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 					ne	90	79	2	29.68	38	33	36	cs	nim	0	
1878-01-02	20	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 					ene	90	79	2	29.68	38	33	34	cs	nim	0	
1878-01-02	21	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 					e	90	79	2	29.68	37	32	32	os	nim	0	
1878-01-02	22	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 					exn	45	34	5	29.68	37	34	34	os	nim	0	
1878-01-02	23	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 					nexe	45	34	8	29.68	35	30	30	os	nim	0	
1878-01-02	24	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0196.JPG	 					nexe	45	34	13	29.68	33	26	26	os	nim	0	
1878-01-03	1	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					ne	45	34	16	29.70	23	25	26	os	nim	0	
1878-01-03	2	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					ne	349	338	16	29.72	23	24	25	osq	nim	0	
1878-01-03	3	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					ne	304	293	18	29.76	23	26	26	osq	nim	0	
1878-01-03	4	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					ne	304	293	21	29.82	22	23	23	osq	nim	0	
1878-01-03	5	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					ne	304	293	8	29.86	22	20	20	os	nim	0	
1878-01-03	6	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					ne	304	293	5	29.88	20	18	18	os	nim	0	
1878-01-03	7	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					n	304	293	5	29.94	20	16	10	os	nim	0	
1878-01-03	8	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					nw	304	293	8	30.02	16	13	13	bc	cum	5	
1878-01-03	9	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					n	45	34	6	30.06	16	11	10	bc	cir cum	6	
1878-01-03	10	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					n by e	45	34	5	30.08	16	12	11	bc	cir cum	5	
1878-01-03	11	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					n by e	45	34	5	30.08	16	13	12	bc	cir cum	7	
1878-01-03	12	43.08	-70.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	1215: Underway					n by e	45	34	5	30.09	16	14	14	bc	cir cum	6	USS Tallapoosa
1878-01-03	13	43.08	-70.75	888		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	1315: Anchored					ene	360	349	5	30.12	16	14	14	bc	cir cum	7	
1878-01-03	14	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					ene	360	349	5	30.14	16	14	14	bc	cir cum	7	
1878-01-03	15	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					w	360	349	5	30.16	16	14	14	bc	cir cum	8	
1878-01-03	16	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					w	360	349	5	30.18	14	14	14	bc	cir cum	8	
1878-01-03	17	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					nnw	45	34	5	30.20	14	14	14	bc	cum	5	
1878-01-03	18	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					nnw	45	34	5	30.24	14	13	14	bc	cum	7	
1878-01-03	19	43.08	-70.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol30of86/kearsarge-vol30of86_0197.JPG	 					nnw	360	349	5	30.26	13	13	13	bc	cum	7	
