YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	People
1915-07-30	16	65.73	-168.45	315		7.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	 			65.7338	-168.446	NW	180	199	19	30.08	45	45	49	oc	cu-n	10	
1915-07-30	17	65.88	-168.57	337.5		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	 			65.8765	-168.574	NNW	180	199	27	30.06	45	44		oc	s-cu	10	
1915-07-30	18	66.03	-168.7	337.5		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	 			66.0258	-168.704	NNW	180	199	27	30.06	47	46	45	oc	s-cu	10	
1915-07-30	19	66.17	-168.83	337.5		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	 			66.1718	-168.834	NNW	180	199	24	30.04	47	46		oc	s-cu	10	
1915-07-30	20	66.22	-168.6	56.25		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	 			66 13N	168 36W	NExE	191	210	30	30.12	45	44	44	oc	s-cu	10	
1915-07-30	21	66.27	-168.21	56.25		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	 			66.2701	-168.207	NExE	202	222	30	30.01	43	43		oc	s-cu	10	
1915-07-30	22	66.32	-167.82	56.25		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	 			66.3228	-167.821	NExE	202	222	30	30.01	44	44	46	oc	s-cu	10	
1915-07-30	23	66.38	-167.42	56.25		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	 			66.3767	-167.422	NExE	202	222	30	30.01	45	45		oc	s-cu	10	
1915-07-30	24	66.43	-167.04	56.25		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0248.JPG	 			66.4285	-167.042	NExE	202	222	30	30.01	45	45	46	oc	s-cu	10	
1915-07-31	1	66.48	-166.66	56.25		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0250.JPG	 			66.4804	-166.662	NExE	202	222	30	30.00	46	45		oc	n	10	
1915-07-31	2	66.53	-166.29	56.25		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.5315	-166.289	NExE	202	222	30	30.00	46	45	47	oc	n	10	
1915-07-31	3	66.58	-165.92	56.25		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.5822	-165.919	NExE	202	222	30	30.00	45	45		oc	n	10	
1915-07-31	4	66.63	-165.55	56.25		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.6329	-165.548	NExE	202	222	30	30.00	45	45	47	oc	n	10	
1915-07-31	5	66.68	-165.19	56.25		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.682	-165.193	NExE	202	222	24	30.00	46	45		oc	n	10	
1915-07-31	6	66.73	-164.85	56.25		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.7303	-164.846	NExE	202	222	24	30.00	46	45	47	oc	n	0	
1915-07-31	7	66.78	-164.5	56.25		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.7786	-164.497	NExE	202	222	24	30.02	46	45		oc	n	10	
1915-07-31	8	66.75	-164.17	92		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66 45N	164 10W	92	202	222	24	30.02	46	45	47	oc	n	0	
1915-07-31	9	66.75	-163.85	107		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.7496	-163.85	107	202	222	24	30.03	47	46		bc	s-cu	9	
1915-07-31	10	66.74	-163.56	112.5		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.7433	-163.562	ESE	202	222	19	30.03	48	46	50	bc	s-cu	9	
1915-07-31	11	66.74	-163.28	112.5		6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.7404	-163.283	ESE	202	222	13	30.04	50	48		bc	cu	2	
1915-07-31	12	66.75	-163	107		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66 45N	   163W	107	202	222	8	30.04	53	50	54	bc	cu	2	
1915-07-31	13	66.77	-162.97	888		6.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.765	-162.97	v	270	289	2	30.02	53	50		bc	ci-cu	4	
1915-07-31	14	66.78	-162.94	888		6.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	Cape Krusenstern NWxW1/2W Nothing found NE Mag			66.78	-162.94	v	270	289	5	30.00	54	52	55	bc	cu-n	4	
1915-07-31	15	66.78	-162.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.78	-162.94												
1915-07-31	16	66.78	-162.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.78	-162.94		248	266	5	29.99	55	52	55	bc	cu	8	
1915-07-31	17	66.78	-162.94			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.78	-162.94												
1915-07-31	18	66.76	-162.91	225		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.7596	-162.907	SW	248	266	2	30.00	54	51	55	bc	cu	8	
1915-07-31	19	66.76	-162.91			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.7596	-162.907												
1915-07-31	20	66.69	-162.75	141		3.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	"8:25pm: Anchored off Cape Blossom. Cape Blossom NE, Cape Krugzenstern NWxW1/4w"			66 41 30 N	162 45W	141	248	266	8	29.99	51	50	55	bc	cu	3	
1915-07-31	21	66.7	-162.64	53.44		2.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.7034	-162.643	NE3/4E	214	233	13	29.96	50	48		bc	cu	7	
1915-07-31	22	66.7	-162.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.7034	-162.643		214	233	19	29.96	50	48	55	bc	cu-n	9	
1915-07-31	23	66.7	-162.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.7034	-162.643												
1915-07-31	24	66.7	-162.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0249.JPG	 			66.7034	-162.643		202	222	24	29.94	50	48	55	oc	n		
1915-08-01	1	66.7	-162.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.7034	-162.643												
1915-08-01	2	66.7	-162.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.7034	-162.643		180	199	24	29.91	49	48	55	oc	n	10	
1915-08-01	3	66.7	-162.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.7034	-162.643		180	199									
1915-08-01	4	66.7	-162.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.7034	-162.643		180	199	24	29.86	49	48	55	oc	n	10	
1915-08-01	5	66.69	-162.67	202.5		1.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.6891	-162.672	SSW	180	199	24	29.84	49	49		oc	cu-n	10	
1915-08-01	6	66.67	-162.72	202.5		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.6689	-162.716	SSW	180	199	24	29.83	49	49	55	oc	cu-n	10	
1915-08-01	7	66.67	-162.72			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.6689	-162.716		180	199									
1915-08-01	8	66.67	-162.72			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.6689	-162.716		180	199	24	29.81	50	50	55	ocd	cu-n	10	
1915-08-01	9	66.66	-162.68	132.19		0.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.6584	-162.683	SE1/4E	202	222	24	29.80	51	51		ocr	n	10	
1915-08-01	10	66.6	-162.59	132.19		4.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.5995	-162.594	SE1/4E	214	233	24	29.78	50	49	55	ocr	n	10	
1915-08-01	11	66.53	-162.5	132.19		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.5346	-162.499	SE1/4E	214	233	30	29.78	49	49		ocr	n	10	
1915-08-01	12	66.47	-162.4	132.19		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66 28N	162 24W	SE1/4E	214	233	30	29.78	49	49	55	ocr	n	10	
1915-08-01	13	66.41	-162.38	143.44		4.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.4103	-162.38	SE3/4S	225	244	30	29.78	49	49		ocr	n	10	
1915-08-01	14	66.36	-162.43	165.94		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.3626	-162.43	SxE1/4E	225	244	30	29.78	49	49	55	ocr	n	10	
1915-08-01	15	66.32	-162.48	165.94		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.315	-162.48	SxE1/4E	225	244	30	29.78	48	48		ocr	n	10	
1915-08-01	16	66.28	-162.58	185.62		3.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.2776	-162.58	S1/2W	225	244	30	29.78	48	48	55	ocr	n	10	
1915-08-01	17	66.24	-162.68	185.62		3.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.2401	-162.68	S1/2W	225	244	30	29.79	48	48		oc	n	10	
1915-08-01	18	66.2	-162.78	185.62		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.1998	-162.784	S1/2W	225	244	30	29.80	48	48	55	oc	n	10	
1915-08-01	19	66.16	-162.96	202.5		5.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.1584	-162.958	SSW	225	244	21	29.82	47	47		oc	n	10	
1915-08-01	20	66.11	-163.15	202.5		5.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	Cape Deceit brg ENE1/4E Mag 10 miles			66.11	-163.15	SSW	236	255	21	29.82	47	47	55	oc	n	10	
1915-08-01	21	66.11	-163.32	888		0.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	Cape Deceit brg ENE1/4E Mag 14 miles			66.1094	-163.315	v	236	255	13	29.82	47	47		oc	n	10	
1915-08-01	22	66.11	-163.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.1094	-163.315		248	266	13	29.84	48	48	55	oc	n	10	
1915-08-01	23	66.11	-163.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.1094	-163.315												
1915-08-01	24	66.11	-163.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0255.JPG	 			66.1094	-163.315		248	266	13	29.83	48	48	55	oc	n	10	
1915-08-02	1	66.11	-163.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0256.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0256.JPG	 			66.1094	-163.315												
1915-08-02	2	66.11	-163.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0256.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0256.JPG	 			66.1094	-163.315		248	266	5	29.86	52	52	55	oc	cu-n	10	
1915-08-02	3	66.11	-163.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0256.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0256.JPG	 			66.1094	-163.315												
1915-08-02	4	66.11	-163.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0256.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0256.JPG	 			66.11	-163.32		248	266	5	29.87	50	50	55	oc	cu-n	10	
1915-08-02	5	66.19	-163.15	12.66		5.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0256.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0256.JPG	 			66.1869	-163.151	NxE1/8E	248	266	5	29.88	48	48		oc	s-cu	10	
1915-08-02	6	66.29	-162.93	12.66		7.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0256.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/6960/23696094/content/dc-metro/rg-026/585454/0002/Bear-b357/Bear-b357-0256.JPG	 			66.294	-162.93	NxE1/8E	248	266	5	29.88	48	48	53	oc	s-cu	10	
