YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Weather	Low	Mid	High	Ceil	From	Amount	VisM	Flora&Fauna	Ships	Other
1950-01-18	7	54.67	-144.85	316		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						335	25	29.93	36	36	13	ns			30	335	10	2			
1950-01-18	8	54.8	-145.05	316		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						40	20	29.96	37	37	2	cu			40	40	9	2			
1950-01-18	9	54.88	-145.27	316		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	0919: base course to 310T						25	22	30.00	38	38	2	cu			50	25	8	4			
1950-01-18	10	54.91	-145.41	312		5.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						30	23	30.07	36	36	2	cu			50	30	8	7			
1950-01-18	11	54.98	-145.64	310		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						35	27	30.08	37	37	2	cu			50	35	9	4			
1950-01-18	12	55.07	-145.92	310		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						30	28	30.12	36	36	1	cu			45	30	3	4			
1950-01-18	13	55.18	-146.14	310		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						30	27	30.15	35	35	1	cu			30	30	1	7			
1950-01-18	14	55.28	-146.35	310		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						20	28	30.16	35	35	1	cu			30	20	2	7			
1950-01-18	15	55.38	-146.57	310		11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						40	27	30.18	35	35	1	cu			30	40	1	7			
1950-01-18	16	55.48	-146.78	310		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						50	20	30.22	36	36	2	cu			40	50	4	4			
1950-01-18	17	55.59	-147	310		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						40	28	30.26	35	35	2	cu			30	40	8	4			
1950-01-18	18	55.69	-147.22	310		11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						40	16	30.29	35	35	2	cu			50	40	8	4			
1950-01-18	19	55.8	-147.44	310		12		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	1933: Base course 307T						35	8	30.31	35	35	0				99		0	4			
1950-01-18	20	55.9	-147.67	309		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						40	12	30.36	35	35	0				99		0	4			
1950-01-18	21	56.02	-147.97	307		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						40	12	30.35	35	35	0				99		0	4			
1950-01-18	22	56.14	-148.27	307		11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						30	10	30.38	35	35	0				99		0	7			
1950-01-18	23	56.26	-148.57	307		11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						360	10	30.39	35	35	0				99		0	4			
1950-01-18	24	56.37	-148.84	307		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0039.jpg	 						35	10	30.39	35	35	0				99		0	7			
1950-01-19	1	56.48	-149.12	307		10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0042.jpg	 						360	9	30.40	33	30	0				99		0	7			
1950-01-19	2	56.6	-149.43	307		12		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						350	12	30.40	38	35	0				99		0	7			
1950-01-19	3	56.72	-149.73	307		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						320	14	30.39	39	37	0				99		0	7			
1950-01-19	4	56.84	-150.03	307		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						320	10	30.39	40	38	0				99		0	7			
1950-01-19	5	56.96	-150.33	307		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						310	13	30.37	38	37	0				99		0	20			
1950-01-19	6	57.08	-150.63	307		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						310	11	30.36	38	37	0				99		0	20			
1950-01-19	7	57.2	-150.94	307		11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						315	11	30.35	40	37	0				99		0	20			
1950-01-19	8	57.32	-151.25	307		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						300	12	30.33	41	37	0				99		0	20			
1950-01-19	9	57.43	-151.49	307		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						300	12	30.33	40	37	0				99		0	20			
1950-01-19	10	57.56	-151.75	307		12.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	1008: 295T						315	7	30.33	40	37	2	cu			60	315	7	20			
1950-01-19	11	57.66	-152.08	297		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	1150: 280T. 1155 cc 275Y						340	10	30.31	38	36	2	sc			70	340	7	20			
1950-01-19	12	57.74	-152.41	292		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						310	8	30.29	38	34	2	sc			70	310	7	20			
1950-01-19	13	57.72	-152.49	212		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	"1353: Moored Kodiak, Alaska."						310	10	30.26	39	33	2	sc			80	310	6	20			
1950-01-19	14	57.71	-152.54	44		5.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 								30.26	43	37	1	sc		ci	99		4	20			
1950-01-19	15	57.74	-152.51	325		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 								30.26	41	35	1	sc			99	325	2	20			
1950-01-19	16	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						260	2	30.23	43	35	2	cu			16	260	7	7			
1950-01-19	17	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						260	2	30.24	43	35	1	cu			16	260	3	7			
1950-01-19	18	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						260	2	30.22	43	35	1	cu			16	260	3	7			
1950-01-19	19	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						260	2	30.21	43	35	1	cu			16	260	3	7			
1950-01-19	20	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						260	2	30.20	43	35	0				99	260	3	7			
1950-01-19	21	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						260	3	30.20	42	36	0				99		0	7			
1950-01-19	22	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						260	3	30.20	41	36	0				99		0	7			
1950-01-19	23	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						260	3	30.20	41	36	0				99		0	7			
1950-01-19	24	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0041.jpg	 						315	2	30.18	41	35					99		0	7			
1950-01-20	1	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0044.jpg	 						90	14	30.18	42	35	1	cu			5	90	1	20			
1950-01-20	2	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						40	10	30.18	40	35	0							80			
1950-01-20	3	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						320	14	30.16	40	34	0							80			
1950-01-20	4	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						320	14	30.16	40	34	0						0	4			
1950-01-20	5	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						320	10	30.16	39	33	0						0	4			
1950-01-20	6	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						40	10	30.14	37	33	0						0	4			
1950-01-20	7	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						40	10	30.14	35	32	0						0	4			
1950-01-20	8	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						60	8	30.14	37	34	1		as		40	60	2	7			
1950-01-20	9	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						95	4	30.14	40	36	0				99		2	7			
1950-01-20	10	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						160	3	30.15	42	38	0				99		2	7			
1950-01-20	11	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						180	3	30.15	44	39	0				99		2	7			
1950-01-20	12	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	"Noon: Kodiak, Alaska."						180	3	30.15	52	45	1	cu			99	180	1	7			
