YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Water	SeaT	Weather	Low	Mid	High	Ceil	From	Amount	VisM	Ships	Other
1949-04-14	11	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	 						130	4	29.95	61	57			2	ns			50	180	9	1		
1949-04-14	12	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	 						164	4	29.95	66	59			2	ns			50	180	9	1		
1949-04-14	13	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	 						165	3	29.95	66	59			2	 n/ns			50	180	9	1		
1949-04-14	14	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	 						165	3	29.95	66	59			2	ns			50	180	9	1		
1949-04-14	15	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	 						150	3	29.95	67	59			2	ns			50	180	9	1		
1949-04-14	16	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	 						210	3	29.94	67	57			2	ns			50	180	9	1		
1949-04-14	17	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	 						195	3	29.94	64	57			2	ns			50	160	9	1		
1949-04-14	18	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	 						150	3	29.94	65	55			2	ns			50	150	9	1		
1949-04-14	19	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	 						140	3	29.94	65	55			2	ns			50	130	6	1		
1949-04-14	20	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	 						126	4	29.94	64	54			2	ns			50	125	6	1		
1949-04-14	21	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	 						200	4	29.94	58	55			1	ns			60	200	4	2		
1949-04-14	22	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	 						190	5	30.00	58	55			1	cb			60	180	4	2		
1949-04-14	23	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	 						180	5	30.00	58	55			1	cb			60	180	4	2		
1949-04-14	24	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0031.jpg	 						180	5	30.00	57	54			1	cb			50	180	4	2		
1949-04-15	1	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	"0825: Long Beach, California"						140	5	30.00	57	54			1	ns			50	180	4	2		
1949-04-15	2	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						140	5	30.00	57	54			1	ns			50	180	5	2		
1949-04-15	3	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						140	5	30.02	57	54			1	ns			50	180	4	2		
1949-04-15	4	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						195	5	30.02	57	55			1	ns			50	195	4	2		
1949-04-15	5	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 							0	30.04	57	55			1	ns			50	240	4	2		
1949-04-15	6	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 							0	30.04	57	55			1	ns			50	300	3	2		
1949-04-15	7	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 							0	30.06	56	54			1	ns			50	300	4	2		
1949-04-15	8	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						340	4	30.09	56	54			3	ns			50	340	10	4		
1949-04-15	9	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						190	4	30.10	60	57			3	ns			50	190	10	4		
1949-04-15	10	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						180	5	30.10	61	58			3	ns			35	180	10	4		
1949-04-15	11	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						250	6	30.09	62	58			3	ns			30	250	10	4		
1949-04-15	12	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						230	5	30.10	64	57			3	ns			30	230	10	4		
1949-04-15	13	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						230	5	30.10	65	57			3	sc			20	230	10	4		
1949-04-15	14	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						230	6	30.10	64	57			3	sc			20	230	9	4		
1949-04-15	15	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						205	6	30.10	64	55			3	sc			20	215	9	4		
1949-04-15	16	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						205	6	30.08	61	55			3	sc			20	205	9	2		
1949-04-15	17	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						205	6	30.08	60	54			3	sc			20	205	9	4		
1949-04-15	18	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						205	6	30.08	59	54			3	sc			20	205	9	4		
1949-04-15	19	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						180	3	30.08	58	54			0				99		0	4		
1949-04-15	20	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						180	1	30.08	57	54			0				99		0	4		
1949-04-15	21	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						120	1	30.08	56	52			0				99		0	4		
1949-04-15	22	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						345	5	30.09	56	52			0				99		0	4		
1949-04-15	23	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						330	5	30.09	56	53			0				99		0	4		
1949-04-15	24	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0033.jpg	 						330	10	30.10	57	53			0				99		0	4		
1949-04-16	1	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	"0825: Long Beach, California"						330	8	30.10	55	53			0				99		0			
1949-04-16	2	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						330	8	30.10	55	53			0				99		0			
1949-04-16	3	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						330	5	30.10	56	54			0				99		0			
1949-04-16	4	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						180	2	30.10	54	52			0				99		0			
1949-04-16	5	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						180	2	30.10	52	50			0				99		0			
1949-04-16	6	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						180	2	30.08	51	50			3		as		20	180	10			
1949-04-16	7	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						180	2	30.08	53	50			3		as		20	180	10			
1949-04-16	8	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						180	2	30.09	55	50			1	cu			20	90	2			
1949-04-16	9	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						90	1	30.08	57	51			0	cu			20	100	1			
1949-04-16	10	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						100	3	30.09	60	53			0	cu			20	160	1			
1949-04-16	11	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						160	9	30.09	66	55			0	cu			20	180	1			
1949-04-16	12	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						180	3	30.09	65	57			0	cu			20	210	1			
1949-04-16	13	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						180	3	30.07	68	60			1	cu			30	180	4			
1949-04-16	14	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						220	3	30.04	79	63			1	cu			40	220	2			
1949-04-16	15	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						200	5	30.02	67	58			2	sc			30	200	6			
1949-04-16	16	33.74	-118.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/995/12099534/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-04/burton-island-agb-1-1949-04-0035.jpg	 						200	5	30.02	67	56			2	sc			30	200	6			
