YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Attd	Dry	Wet	Water	SeaT	Weather	Low	Mid	High	Ceil	From	Amount	VisM	People	Ships	Other
1948-02-04	20	-78.27	-162.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0010.jpg	 						200	9	28.87		18	17	30		1	st			99	200	2	8			
1948-02-04	21	-78.27	-162.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0010.jpg	 						190	9	28.87		15	14	30		1	st			99	200	2	8			
1948-02-04	22	-78.27	-162.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0010.jpg	 						160	17	28.86		15	14	30		1	st			99	160	1	8			
1948-02-04	23	-78.27	-162.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0010.jpg	 						210	9	28.87		15	14	31		1	st			99		1	8			
1948-02-04	24	-78.27	-162.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0010.jpg	 						210	10	28.87		15	14	30		2	st			99		4	8			
1948-02-05	1	-78.27	-162.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0013.jpg	 						200	9	28.87		12	13	30		1	st			99		2	8			
1948-02-05	2	-78.27	-162.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 						185	9	28.87		10	10	30		1	st			60		2	8			
1948-02-05	3	-78.27	-162.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 						190	8	28.87		8	8	29		1	st			60		3	8			
1948-02-05	4	-78.27	-162.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 						195	6	28.87		7	6	29		1	sc		cs	99	195	3	8			
1948-02-05	5	-78.27	-162.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 						195	6	28.87		5	4	29		1			cs	99	195	2	8			
1948-02-05	6	-78.27	-162.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 						190	9	28.88		5	4	29		1	sc	as	cs	99	190	2	8			
1948-02-05	7	-78.27	-162.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 						180	7	28.88		5	5	29		1		ac	cs	99	180	2	8			
1948-02-05	8	-78.27	-162.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	0849: Got Underway						180	7	28.89		6	5	28		1		ac		99	180	1	8			
1948-02-05	9	-78.30	-162.87	245		3.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	0920: cc 015 T 					245.00	176	5	28.89		6	5	28		1		ac	cs	99	176	2	8			
1948-02-05	10	-78.19	-163.29	346		6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	"1027: 015 T 1027: Course change at 1027 is different for pgc, psc, pstgc from previous, but true course is the same. "					30.00	170	5	28.88		18	16	30	30	1		ac	cs	99	170	2	8			
1948-02-05	11	-77.97	-163.28	15		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 					30.00	170	15	28.87		19	18	30	30	1		ac	cs	99	170	2	8			
1948-02-05	12	-77.75	-163.27	15		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	1214: cc 017			77 45S	163 60W	30.00	170	22	28.85		23	21	30	30	1		ac	cics	99	170	2	8			
1948-02-05	13	-77.55	-163.18	17		13.8	1330: Commenced firing at iceberg range 5000 yards	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 					34.00	170	21	28.85		25	24	30	30	1	st	ac	cics	75	170	2	8			
1948-02-05	14	-77.35	-163.10	17		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 					34.00	165	19	28.82		25	24	30	30	1	sc	ac	cs	80	165	3	8			
1948-02-05	15	-77.15	-163.02	17		13.9	1550: Steering various courses through loose pack ice. 	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 					34.00	165	19	28.82		26	25	30	30	2	sc	asac	ci	60	165	8	7			
1948-02-05	16	-76.96	-162.94	17		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 					34.00	150	10	28.80		27	26	30	30	2	sc	asac		40	160	8	6			
1948-02-05	17	-76.76	-162.86	17		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 					34.00	150	11	28.80		28	27	30	30	2	scns	acas		40	150	9	6			
1948-02-05	18	-76.56	-162.78	17		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	1800: cc 026 T 					34.00	150	10	28.79		30	28	30	30	3	scns	acas		40	150	9	6			
1948-02-05	19	-76.38	-162.57	26		13.5	1912: Steering various courses through ice pack picking leads. 	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 					34.00	176	9	28.80		30	28	30	30	3	scns	acas		20	180	9	6			
1948-02-05	20	-76.33	-161.83	74		13.9	2000: Steering various course through ice. 	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 			76 20S	161 50W	74.00	178	8	28.80		28	27	30	30	3	scst	acas		25	178	10	6			
1948-02-05	21	-76.22	-160.90	65		14.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 					65.00	173	9	28.80		29	28	30	30	2	scst	as		25	173	9	6			
1948-02-05	22	-76.02	-160.50	26		12.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	 					50.00	174	6	28.80		29	28	30	30	2	scst	acas		25	173	7	6			
1948-02-05	23	-75.93	-160.34	26		4.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	2300: cc 035 T					50.00	171	6	28.79		28	27	30	30	2	scst	ac		25	135	7	6			
1948-02-05	24	-75.75	-159.62	45		14.1	0000: Working heavy pack ice to NE  0000: Working heavy pack ice to NE	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0012.jpg	0000: Underway single to Rendezuous point with USS EDISTO about 90 mi distant bearing 035 T					50.00	170	6	28.79		27	26	30	30	2	stsc	ac		20	120	7	6			
1948-02-06	1	-75.62	-159.28	35		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0015.jpg	 					320.00	200	11	28.80		27	26	30	30	2	stsc	ac		20	180	8	5		Top of Page: USS EDISTO	
1948-02-06	2	-75.42	-158.74	35		13.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 					35.00	220	10	28.80		27	26	30	30	2	st			5	220	9	3			
1948-02-06	3	-75.32	-158.02	64		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 					64.00	260	10	28.81		24	23	30		2	st			5	260	10	5			
1948-02-06	4	-75.18	-157.52	45		10.1	0400: Steering various courses through heavy pack. 	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 					45.00	190	8	28.78		26	25	30		40	st			5	190	10	0			
1948-02-06	5	-75.11	-158.30	285		12.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 					285.00	210	13	28.79		25	25	32		40	st			5	210	10	1			
1948-02-06	6	-75.15	-159.13	255		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 					255.00	210	13	28.77		26	25	32		40	st			1	210	10	2			
1948-02-06	7	-74.91	-158.94	10		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 					10.00	225	13	28.80		28	27	32		2	stsc			12	225	9	7			
1948-02-06	8	-74.67	-158.60	20		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	"0800: cc 030 T 0800: assuming longitude at 0800 158-36' w, it is typed 158-360' w"			74 40S	158 36W	20.00	220	14	28.82		29	28	32		2	sc			15	220	7	7			
1948-02-06	9	-74.45	-158.45	15		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 					15.00	201	12	28.83		29	28	32		2	sc			15	201	8	7			
1948-02-06	10	-74.29	-158.07	35		13.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 					35.00	230	8	28.84		31	29	32	30	2	stsc			15	230	8	7			
1948-02-06	11	-74.12	-157.59	40		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	1148: cc 060 T					50.00	225	12	28.84		33	30	32	30	2	stsc			10	225	6	7			
1948-02-06	12	-73.98	-157.17	44		12.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 			73 59S	157 10W	70.00	220	14	28.84		31	29	32	30	2	sc	ac		10	220	6	8			
1948-02-06	13	-73.87	-156.52	60		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 					50.00	240	17	28.84		31	30	32	32	2	sc	ac		15	240	7	8			
1948-02-06	14	-73.76	-155.88	60		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 					50.00	240	22	28.84		31	30	31	31	1	sc	ac		20	240	7	8			
1948-02-06	15	-73.65	-155.25	60		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	1527: cc 034 T					50.00	240	24	28.83		32	31	31	31	1	sc	ac		20	240	7	8			
1948-02-06	16	-73.49	-154.75	46		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	1605: Stopped 1653: Got Underway. 065 T	ice				61.00	225	19	28.83		32	30	30		2	scst	acas		15	230	8	8			
1948-02-06	17	-73.46	-154.54	65		5.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 	ice				77.00	227	27	28.83		28	26	30		2	scst	acas		15	230	8	8			
1948-02-06	18	-73.36	-153.87	65		14.2	1800: Steering various easterly courses through open pack ice. 	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 					77.00	220	19	28.84		27	26	30	30	3	scst			15	230	10	6			
1948-02-06	19	-73.27	-153.20	65		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 					77.00	223	23	28.84		27	25	30	30	3	scst			15	220	10	6			
1948-02-06	20	-73.13	-152.65	53		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 			73 8S	152 39W	53.00	230	26	28.84		27	25	30	30	2	stsc	ac		10	230	8	7			
1948-02-06	21	-72.90	-152.30	31		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/985/12098554/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-02/burton-island-agb-1-1948-02-0014.jpg	 					31.00	235	24	28.86		27	25	30	30	3	sc			10	235	10	7			
