YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Weather	Low	Mid	High	Ceil	From	Amount	VisM	Ships
1952-02-11	19	64.97	-168.01			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0025.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0025.jpg	 						35	24	30.34	-20	-20	1	ST			90	35	2	5	
1952-02-11	20	64.97	-167.88			0	8PM to Mid Drifting slowly with the ice pack in a southerly direction.	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0025.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0025.jpg	 						18	21	30.34	-20	-20	1	ST			90	18	2	6	
1952-02-11	21	64.96	-167.96			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0025.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0025.jpg	 						24	22	30.35	-21	-21	1	ST			90	24	1	6	
1952-02-11	22	64.95	-168.04			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0025.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0025.jpg	 						25	23	30.35	-22	-22	1	ST			90	25	1	6	
1952-02-11	23	64.93	-168.12			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0025.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0025.jpg	 						20	21	30.36	-21	-21	1	ST			90	20	1	6	
1952-02-11	24	64.92	-168.2			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0025.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0025.jpg	 						20	17	30.37	-19	-17	1	ST			90	20	1	6	
1952-02-12	1	64.91	-168.28			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0028.jpg	 						350	15	30.36	-20	-18	1			CI	90	350	2	7	
1952-02-12	2	64.89	-168.36			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						353	14	30.36	-20	-18	1			CI	90	355	2	7	
1952-02-12	3	64.88	-168.44			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						350	16	30.36	-20	-18	1			CI	90	350	3	7	
1952-02-12	4	64.87	-168.52			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						350	15	30.37	-20	-18	1			CI	90	350	3	7	
1952-02-12	5	64.86	-168.59			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						353	17	30.35	-20	-18	1			CI	90	353	2	7	
1952-02-12	6	64.84	-168.67			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						353	20	30.35	-20	-18	1			CI	90	353	2	7	
1952-02-12	7	64.83	-168.75			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						353	21	30.35	-20	-18	1			CI	90	353	2	7	
1952-02-12	8	64.82	-168.83			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						360	25	30.34	-20	-20	1	ST			90	360	2	7	
1952-02-12	9	64.7	-169.15	270		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						335	30	30.33	-21	-21	1		AS		90	335	1	7	
1952-02-12	10	64.82	-169.11	350		14.6	"1016 All engines ahead on two main engines, 53 rpm, in order to hold ships nose into the ice Ukivok Village, King Island, due to difficult mooring."	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						10	29	30.31	-18	-18	1		AS		90	10	1	7	
1952-02-12	11	64.81	-169.07	336		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						340	11	30.33	-22	-22	1		AS		90	340	1	7	
1952-02-12	12	64.79	-169.03	337		6.4	Noon to 4PM Nosed into the ice as before.	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						30	10	30.33	-20	-20	1		AS		90	30	1	7	
1952-02-12	13	64.78	-169.03	340		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						20	10	30.31	-22	-22	1		AS			20	1	7	
1952-02-12	14	64.76	-169.04	339		4.4	1425 Secured ice anchor in shelf ice 50 yards ahead of ship.. 1435 All engines stopped. Ice anchor holding.. 1440 All engines ahead 30 rpm. Wire to ice anchor slipped.. 1447 All engines stopped. Ice anchor holding.	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						30	12	30.3	-21	-21	1	ST			50	30	3	5	
1952-02-12	15	64.71	-169	348		2	1502 All engines ahead 35 rpm. Ice anchor pulled out of ice as ship yawed.	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						300	12	30.31	-22	-20	1	ST				300	2	7	
1952-02-12	16	64.69	-168.99	345		4.3	4PM to 8PM Nosed into the ice as before.	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						295	14	30.3	-22	-20	1	ST				295	2	7	
1952-02-12	17	64.72	-169	346		6.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						10	14	30.3	-22	-20	1	ST				10	2	7	
1952-02-12	18	64.74	-169.02	345		6.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						320	7	30.28	-24	-20	1	ST				320	3	7	
1952-02-12	19	64.77	-169.02	346		6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						295	12	30.27	-22	-20	1	ST			90	295	5	6	
1952-02-12	20	64.79	-169.03	347		6.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						335	15	30.25	-22	-20	1	ST			90	335	5	6	
1952-02-12	21	64.68	-168.54	91		9.8	2125 Steering casualty caused by ice in rudder. Repaired immediately.	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						140	25	30.24	-19	-19	1	ST			90	140	5	6	
1952-02-12	22	64.75	-168.44	91		11.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						35	28	30.23	-20	-20	1	ST			90	35	5	6	
1952-02-12	23	64.83	-168.25	10		11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						60	21	30.25	-22	-22	1	ST			90	60	5	6	
1952-02-12	24	64.88	-168.25	346		10.5	Mid to 4AM This ship is fast in a hummock of ice. Efforts to dislodge the ship by use of the engines and the heeling system are of no avail.. 0047 Lying to in the ice using number 1 and 2 main engines to keep ice clear of the ship's stern. Drifting with the ice in a south easterly direction.	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0027.jpg	 						20	26	30.23	-22	-22	1	ST			90	20	4	5	
1952-02-13	1	64.93	-168.24	345		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0030.jpg	 						10	25	30.25	-22	-22	2	ST			10	10	8	4	
1952-02-13	2	64.94	-168.21	346		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						15	21	30.25	-21	-21	3	ST			5	15	10	4	
1952-02-13	3	64.95	-168.16	349		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						25	28	30.25	-21	-21	3	ST			5	25	10	4	
1952-02-13	4	64.95	-168.1	350		6.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						10	23	30.24	-21	-20	1	st			80	10	3	6	
1952-02-13	5	64.94	-168.04	350		6.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						15	23	30.22	-20	-19	1	ST			80	15	3	6	
1952-02-13	6	64.93	-167.98	349		6.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						355	21	30.21	-19	-18	3	ST			10	355	10	5	
1952-02-13	7	64.91	-167.92	349		6.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						355	21	30.19	-17	-15	3	ST	AS		10	355	10	5	
1952-02-13	8	64.8	-167.82			0	0820 Unable to free ship. Decided to free ship with explosives.. 0859 Launched UP-4 with the Navigator as passenger to scout ice for possible leads.	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						348	23	30.17	-17	-16	2	 ST/CU			15	348	8	5	
1952-02-13	9	64.79	-167.74			0	0905 UDT crew landed on the ice to place shaped charges on starboard beam.. 0913 Stopped all engines while UDT crew was on ice.. 0945 Set off blast with all six engines backing full. Ship would not come free.	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						348	24	30.18	-17	-15	2	 ST/CU			20	348	8	5	
1952-02-13	10	64.77	-167.66			0	1002 Widening crack in ice appeared ahead of ship. Ice in pressure ridge alongside to starboard began to crumble and ship came free.. 1028 Commenced maneuvering through leads making good a north easterly course.	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						350	27	30.17	-16	-13	2	 ST/SC			20	348	7	5	
1952-02-13	11	64.76	-167.55	50		0.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						347	22	30.16	-14	-12	2	 ST/CU			25	347	6	5	
1952-02-13	12	64.77	-167.46	20		1.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						350	22	30.12	-13	-12	2	 ST/SC			25	350	6	5	
1952-02-13	13	65	-167.5	20		14.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						15	20	30.06	-10	-10	2	 ST/SC			20	15	8	5	
1952-02-13	14	65.19	-167.8	330		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						10	29	30.03	-10	-10	2	ST			20	10	10	5	
1952-02-13	15	65.39	-168.1	332		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						5	28	30.06	-10	-10	3	ST			20	5	10	5	
1952-02-13	16	65.55	-168.38	330		11.9	1627 Launched helicopter UP-7 for ice reconnaissance.	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						33	26	30.1	-12	-12	3	ST			20	33	10	5	
1952-02-13	17	65.59	-168.52	320		4.1	"1716 Maneuvering on various courses through leads in the ice.. 1749 Ice thin and new. On base course 140T and pgc, having reversed course after running into heavy pack ice."	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						358	34	30.12	-13	-13	3	ST			15	358	10	5	
1952-02-13	18	65.42	-168.22	140		13	1830 Stopped all engines and took main engines 1 and 2 off the line and placed on 5 minutes notice. Lying to in new thin ice drifting approximately 170T and 2 knots.	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						12	27	30.14	-13	-12	3	ST			15	12	10	5	
1952-02-13	19	65.41	-168.09	89		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						355	17	30.14	-10	-9	3	ST			15	355	10	5	
1952-02-13	20	65.4	-167.95					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/1016/12101650/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1952-02/burton-island-agb-1-1952-02-0029.jpg	 						20	18	30.14	-10	-8	3	ST			15	20	10	5	
