YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	TSI	Weather	Low	Mid	High	Ceil	From	Amount	VisM	People	Ships	Other
1951-03-14	7	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 								29.84	54	50		0				99		0	20			
1951-03-14	8	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 								29.87	61	55		1	CU			99	270	2	7			
1951-03-14	9	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 								29.87	61	55		1	CU			99	275	2	7			
1951-03-14	10	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 								29.87	65	56		1	CU			99	280	2	7			
1951-03-14	11	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 								29.87	72	59		1	CU			99	280	2	7			
1951-03-14	12	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 						295	9	29.86	77	62		0				99		0	80			
1951-03-14	13	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 						270	9	29.85	77	62		0				99		0	80			
1951-03-14	14	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 						285	11	29.84	75	75		0				99		0	80			
1951-03-14	15	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 						280	9	29.84	77	77		0				99		0	80			
1951-03-14	16	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 						280	9	29.86	78	78		0				99		0	80			
1951-03-14	17	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 						300	7	29.85	75	74		0				99		0	80			
1951-03-14	18	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 						300	7	29.86	72	72		0				99		0	80			
1951-03-14	19	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 						335	8	29.86	69	69		0				99		0	80			
1951-03-14	20	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 						325	8	29.90	68	68		0				99		0	80			
1951-03-14	21	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 						350	9	29.92	67	67		0				99		0	20			
1951-03-14	22	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 						40	3	29.93	67	67		0				99		0	20			
1951-03-14	23	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 						170	3	29.93	64	64		0				99		0	20			
1951-03-14	24	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0021.jpg	 						160	2	29.94	60	60		0				99		0	7			
1951-03-15	1	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 						155	2	29.95	58	58		0				99		0	7			
1951-03-15	2	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 								29.96	58	56		0				99		0	7			
1951-03-15	3	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 						320	1	29.96	58	57		0				99		0	7			
1951-03-15	4	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 						0	2	29.95	54	53		0				99		0	7			
1951-03-15	5	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 						80	2	29.98	53	53		0				99		0	7			
1951-03-15	6	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 						70	2	29.98	52	52		0				99		0	7			
1951-03-15	7	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 						80	3	29.99	56	55		0				99		0	7			
1951-03-15	8	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 						80	3	30.00	62	61		0				99		0	7			
1951-03-15	9	32.71	-117.19			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	"0925: Got Underway. 0937 underway on various courses, shifting berth to Fuel Annex, San Diego, CA."						40	2	30.02	67	67		0				99		0	7			
1951-03-15	10	32.72	-117.20	888		2.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	1024: Anchored. 1114 Underway.					230	200	3	30.02	71	72		0				99		0	7			
1951-03-15	11	32.72	-117.21	888		1.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	1145: anchored in berth 211 starboard anchor bearings 6 197 degrees 30' T Beacon 8 165 degrees15' T Beacon 10 122T					94	245	3	30.02	71	72		0				99		0	7			
1951-03-15	12	32.72	-117.22	888		1.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 					109	68	8	30.01	77	78		0				99		0	7			
1951-03-15	13	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 						260	10	30.00	76	76		0				99		0	7			
1951-03-15	14	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 						300	2	29.99	74	61		0				99		0	7			
1951-03-15	15	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 						270	2	29.96	71	57		0				99			7			
1951-03-15	16	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 					334	285	6	29.96	71	57		2		as		50	285	7	7			
1951-03-15	17	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 					341	286	5	29.96	67	60		2		as		50	285	7	7			
1951-03-15	18	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 					228	289	2	29.96	64	60		2		as		50	289	8	20			
1951-03-15	19	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 					208	293	3	29.96	61	60		2		as		50	293	9	50			
1951-03-15	20	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 					208	315	2	29.96	61	58		2		as		50	315	9	20			
1951-03-15	21	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 					198	90	2	29.97	59	58		2		as		50	90	9	20			
1951-03-15	22	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 					197	108	2	29.97	56	58		2		as		50	105	9	20			
1951-03-15	23	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	 					198	70	2	29.97	57	55		3		as		40	30	10	2			
1951-03-15	24	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0032.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0033.jpg	"0000: Anchored. Anchored in berth 211 San Diego, CA"					201	30	2	29.96	57	56		40				20	30	10	0.1			
1951-03-16	1	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0035.jpg	": San Diego, CA to Long Beach, CA"						30	0	29.96	56	55		4				10	30	10	1		Top of Page: U.S Pacific Fleet SOPA in USS SICILY (CVE-118)	
1951-03-16	2	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0035.jpg	 						30	0	29.94	55	54		4				10	30	10	1			
1951-03-16	3	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0035.jpg	 						30	0	29.92	55	54		4				10	30	10	1			
1951-03-16	4	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0035.jpg	 						30	6	29.90	54	53		2		as		50	30	7	4			
1951-03-16	5	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0035.jpg	 						30	7	29.90	54	52		2		as		50	30	10	4			
1951-03-16	6	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0035.jpg	 						146	10	29.90	54	53		3		as		50	146	10	4			
1951-03-16	7	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0035.jpg	 						146	10	29.91	54	52		3		as		50	146	10	4			
1951-03-16	8	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0035.jpg	 						140	10	29.92	57	53		3		as		50	140	10	7			
1951-03-16	9	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0035.jpg	 						150	9	29.93	57	54		3		as		50	50	10	20			
1951-03-16	10	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0035.jpg	 						185	9	29.92	57	54		3		as		50	185	10	20			
1951-03-16	11	32.72	-117.22			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/1009/12100984/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1951-03/burton-island-agb-1-1951-03-0035.jpg	 						180	9	29.90	60	56		3		as		50	180	10	20			
