YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	People
1937-01-07	1	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	2	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	3	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	4	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34		0	0	0	30.39	20	20		bz				7	
1937-01-07	5	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	6	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	7	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	8	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34		90	113	2	30.41	21	21		cz	acu		6	7	
1937-01-07	9	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	10	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	11	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	12	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	"Noon: Seattle, Wash."			47.59	-122.34		45	68	2	30.41	21	21		cz	acu	45	6	7	
1937-01-07	13	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	14	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	15	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	16	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34		45	68	5	30.53	31	30		b				50	
1937-01-07	17	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	18	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	19	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	20	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34		0	0	0	30.52	29	29		b				50	
1937-01-07	21	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	22	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	23	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34														
1937-01-07	24	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_011.jpg	 			47.59	-122.34		0	0	0	30.35	27	27		b				50	
1937-01-08	1	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	2	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	3	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	4	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34		0	0	0	30.53	20	19		b				50	
1937-01-08	5	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	6	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	7	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	8	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34		0	0	0	30.50	19	18		c	acu		8	1	
1937-01-08	9	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	10	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	11	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	12	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	"Noon: Seattle, Wash."			47.59	-122.34		0	0	0	30.41	22	22		o	as		10	1	
1937-01-08	13	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	14	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	15	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	16	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34		0	0	0	30.34	31	31		o	as		10	7	
1937-01-08	17	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	18	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	19	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	20	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34		0	0	0	30.30	33	32		o	as		10	20	
1937-01-08	21	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	22	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	23	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34														
1937-01-08	24	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_012.jpg	 			47.59	-122.34		112	136	2	30.11	31	30		bz				20	
1937-01-09	1	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	 			47.59	-122.34														
1937-01-09	2	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	 			47.59	-122.34														
1937-01-09	3	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	 			47.59	-122.34														
1937-01-09	4	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	 			47.59	-122.34		0	0	0	29.95	34	34		o	as		10	20	
1937-01-09	5	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	 			47.59	-122.34														
1937-01-09	6	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	 			47.59	-122.34														
1937-01-09	7	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	 			47.59	-122.34														
1937-01-09	8	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	 			47.59	-122.34		0	0	0	29.94	32	32		o	s		10	7	
1937-01-09	9	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	 			47.59	-122.34														
1937-01-09	10	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	 			47.59	-122.34														
1937-01-09	11	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	 			47.59	-122.34														
1937-01-09	12	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	"Noon: Seattle, Wash."			47.59	-122.34		112	136	2	29.96	29	29		o	s		10	7	
1937-01-09	13	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	 			47.59	-122.34														
1937-01-09	14	47.59	-122.34			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/2845/7284537/content/arcmedia/dc-metro/rg-026/585454-noaa/159a/northland/b1727/26-159a-northland-b1727_013.jpg	 			47.59	-122.34														
