YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	Ships
1933-07-06	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	 																			
1933-07-06	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	 																			
1933-07-06	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	Noon: Unalaska						45	58	5	30.44	50	48		oz	cu-n	225	0	7		
1933-07-06	13	53.89	-166.53	888		3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	1300: Got Underway. 1330 Moored. Dutch Harbor.					v	90	103	5	30.42	52	49	42	oz	a-s	225	0	7		
1933-07-06	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	 																			
1933-07-06	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	 																			
1933-07-06	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	 						360	13	2	30.40	49	47		oz	a-s	270	0	7		
1933-07-06	17	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	 																			
1933-07-06	18	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	1820: Got Underway. 1850 Moored. Unalaska																			
1933-07-06	19	53.88	-166.53	888		3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	 					v	360	13	2	30.40	51	48	42	oz	a-s	315	10	7		
1933-07-06	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	 						315	328	2	30.40	50	47		oz	s-cu	315	10	7		
1933-07-06	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	 																			
1933-07-06	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	 																			
1933-07-06	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	 																			
1933-07-06	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0049.JPG	 						90	103	2	30.36	51	48		cz	a-cu	4	7	7		
1933-07-07	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 						135	148	5	30.33	52	50		o	cu n	135	10	7		
1933-07-07	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 						0	0	0	30.21	53	51		o	cu-n	135	10	20		
1933-07-07	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	Noon: Unalaska						360	13	2	30.23	54	51		oz	cu-n	315	10	7		
1933-07-07	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	14	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 						225	238	8	30.23	52	49		c	a-cu	225	7	20		
1933-07-07	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			1740: USFS Brant. USBFS Penguin. USCGC Alert
1933-07-07	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 						225	238	13	30.23	46	44		c	a-s	225	9	20		
1933-07-07	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 																			
1933-07-07	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0050.JPG	 						225	238	13	30.25	45	43		bc	a-s	225	5	20		
1933-07-08	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 						225	238	8	30.26	45	43		bc	a-cu	270		20		
1933-07-08	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 						225	238	2	30.26	46	44		bc	a-cu	225	5	20		
1933-07-08	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	Noon: Unalaska						225	238	5	30.24	55	50		o	a s	225	10	20		
1933-07-08	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	14	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 						225	238	2	30.20	54	51		c	a s	225	9	20		
1933-07-08	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 						315	328	2	30.17	56	52		c	a s	225	9	20		
1933-07-08	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 																			
1933-07-08	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0051.JPG	 						0	0	0	30.12	50	48		c	a s	225	8	20		
1933-07-09	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0053.JPG	 																			
1933-07-09	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 																			
1933-07-09	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 																			
1933-07-09	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 						135	148	2	30.10	50	47		c	a s	135	9	20		
1933-07-09	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 																			
1933-07-09	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 																			
