YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	Dir	Force	Baro	Dry	Water	Weather	Ships	Other
1859-09-29	19	-25.52	-42.40	sexe		6.0		98		 					sexe	sxw	5				o		
1859-09-29	20	-25.56	-42.31	se1/2e		5.5		98		 					se1/2e	sxw	5	29.93	68	73	or		2000: Specific gravity ocean water 26.
1859-09-29	21	-25.60	-42.24	se1/2s		5.0		98		 					se1/2s	sxw	5				or		
1859-09-29	22	-25.63	-42.18	sexs		4.0		98		 					sexs	swxs	6				op		
1859-09-29	23	-25.69	-42.13	sexs1/2s		5.0		98		 					sexs1/2s	swxs	6				c		
1859-09-29	24	-25.71	-42.01	sexe1/2e		6.5		98		 					sexe1/2e	sw	6	29.94	67	73	bc		2400: Specific gravity ocean water 25.
1859-09-30	1	-25.78	-41.98	s1/2e		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-099.JPG		 					s1/2e	wsw	5				bc		
1859-09-30	2	-25.87	-41.97	s		7.0		99		 					s	wsw	5				bc		
1859-09-30	3	-25.96	-41.97	s3/4w		7.0		99		 					s3/4w	wxs	5				c		
1859-09-30	4	-26.06	-41.98	s3/4w		7.5		99		 					s3/4w	wxs	5	29.92	66	73	c		0400: Specific gravity ocean water 26.
1859-09-30	5	-26.15	-41.99	sxw		6.5		99		 					sxw	w	5				bc		
1859-09-30	6	-26.22	-42.00	sxw		5.5		99		 					sxw	w	6				bc		
1859-09-30	7	-26.30	-42.02	sxw1/2w		6.3		99		 					sxw1/2w	w	7				c		
1859-09-30	8	-26.35	-42.03	sxw1/2w		5.0		99		 					sxw1/2w	w	7	29.94	67	73	cq		0800: Specific gravity ocean water 26.
1859-09-30	9	-26.38	-42.03	sxw1/2w		3.0		99		 					sxw1/2w	w	7				cq		
1859-09-30	10	-26.43	-42.05	ssw		4.5		99		 					ssw	w	7				cqp		
1859-09-30	11	-26.46	-42.06	ssw		3.8		99		 					ssw	w	7				cqp		
1859-09-30	12	26 31S	  42 5W	ssw		5.0		99		 			26 31S	42 5W	ssw	w	7	29.93	69	73	cqp		1200: Specific gravity ocean water 26.
1859-09-30	13	-26.60	-42.10	sxw1/2w		6.0		99		 					sxw1/2w	w	7				bcqp		
1859-09-30	14	-26.67	-42.11	sxw1/2w		5.0		99		 					sxw1/2w	w	7				bcqp		
1859-09-30	15	-26.74	-42.12	sxw1/2w		5.0		99		 					sxw1/2w	w	8				bcqp		
1859-09-30	16	-26.81	-42.09	sxe		5.0		99		 					sxe	wsw	8	29.70	67	71	bcqp		1600: Specific gravity ocean water 26.
1859-09-30	17	-26.86	-42.06	s1/2e		4.0		99		 					s1/2e	wsw	7				bcqp		
1859-09-30	18	-26.93	-41.99	sexs		5.5		99		 					sexs	sw	7				c		
1859-09-30	19	-27.00	-41.88	se		7.5		99		 					se	swxs	5				c		
1859-09-30	20	-27.08	-41.75	se		8.0		99		 					se	swxs	5	29.86	65	70	bcq		2000: Specific gravity ocean water 25.
1859-09-30	21	-27.16	-41.61	se1/2e		8.5		99		 					se1/2e	sw	6				bcq		
1859-09-30	22	-27.22	-41.49	se1/2e		7.3		99		 					se1/2e	sw	6				bcq		
1859-09-30	23	-27.29	-41.38	se1/4e		7.0		99		 					se1/4e	ssw	6				bcq		
1859-09-30	24	-27.35	-41.27	se		7.0		99		 					se	sw	6	29.86	64	69	bcq		2400: Specific gravity ocean water 25.
1859-10-01	1	-27.43	-41.19	sexs		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-100.JPG		 					sexs	swxs	8				bc		
1859-10-01	2	-27.49	-41.13	sexs1/2s		5.5		100		 					sexs1/2s	sw	8				bc		
1859-10-01	3	-27.56	-41.07	sse		5.0		100		 					sse	sw	8				bc		
1859-10-01	4	-27.62	-41.02	sse		5.0		100		 					sse	sw	8	29.92	64	70	bc		0400: Specific gravity ocean water 25.
1859-10-01	5	-27.71	-40.96	sse		6.5		100		 					sse	sw	8				bc		
1859-10-01	6	-27.68	-41.05	wxn		5.5		100		 					wxn	swxs	7				bc		
1859-10-01	7	-27.66	-41.11	wxn		4.0		100		 					wxn	swxs	7				bc		
1859-10-01	8	-27.63	-41.17	wxn1/2n		4.5		100		 					wxn1/2n	swxs	7	30.09	64	70	bc		0800: Specific gravity ocean water 25.
1859-10-01	9	-27.60	-41.25	wxn		5.0		100		 					wxn	swxs	6				bc		
1859-10-01	10	-27.57	-41.32	wxn1/2n		4.5		100		 					wxn1/2n	swxw	6				bc		
1859-10-01	11	-27.50	-41.40	nwxw		6.5		100		 					nwxw	swxw	5				bc		
1859-10-01	12	27 25 30 S	41 29 30 W	nwxw		6.5		100		 			27 25 30 S	41 29 30 W	nwxw	swxw	4	30.15	66	68	bc		1200: Specific gravity ocean water 26.
1859-10-01	13	-27.36	-41.58	nwxw		5.5		100		 					nwxw	swxw	4				bc		
1859-10-01	14	-27.30	-41.65	nwxw		5.0		100		 					nwxw	swxw	4				bc		
1859-10-01	15	-27.24	-41.74	nwxw		5.5		100		 					nwxw	swxw	4				bc		
1859-10-01	16	-27.18	-41.82	nwxw		5.3		100		 					nwxw	swxw	4	30.16	68	68	bc		1600: Specific gravity ocean water 26.
1859-10-01	17	-27.12	-41.87	nw		4.0		100		 					nw	swxw	3				bc		
1859-10-01	18	-27.08	-41.91	nwxw1/2w		2.5		100		 					nwxw1/2w	wsw	3				bc		
1859-10-01	19	-27.05	-41.95	nwxw1/2w		2.5		100		 					nwxw1/2w	sw	2				bc		
1859-10-01	20	-27.01	-42.02	wnw		4.0		100		 					wnw	sw	2	30.17	67	68	bc		2000: Specific gravity ocean water 26.
1859-10-01	21	-26.98	-42.07	wnw		3.0		100		 					wnw	sw	1				bc		
1859-10-01	22	-26.94	-42.12	nwxw1/2w		2.8		100		 					nwxw1/2w	sw	1				bc		
1859-10-01	23	-26.91	-42.16	nwxw1/2w		3.0		100		 					nwxw1/2w	sw	1				bc		
1859-10-01	24	-26.86	-42.22	nwxw		3.3		100		 					nwxw	sw	1	30.16	66	69	bc		2400: Specific gravity ocean water 26.
1859-10-02	1	-26.84	-42.24	nwxw1/2w		1.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-101.JPG		 					nwxw1/2w	w	2				bc		
1859-10-02	2	-26.83	-42.27	w		1.5		101		 					w	wsw	2				bc		
1859-10-02	3	-26.83	-42.29	swxw		1.5		101		 					swxw	se	2				bc		
1859-10-02	4	-26.86	-42.31	ssw		3.0		101		 					ssw	se	2	30.18	66	67	bc		0400: Specific gravity ocean water 26.
1859-10-02	5	-26.91	-42.34	ssw		4.0		101		 					ssw	se	2				bc		
1859-10-02	6	-26.95	-42.36	ssw		3.5		101		 					ssw	se	2				bc		
1859-10-02	7	-26.99	-42.38	ssw		3.5		101		 					ssw	se	2				bc		
1859-10-02	8	-27.02	-42.40	ssw		3.0		101		 					ssw	se	2	30.20	69	67	bc		0800: Specific gravity ocean water 26.
1859-10-02	9	-27.06	-42.43	ssw		3.5		101		 					ssw	se	2				bc		
1859-10-02	10	-27.08	-42.45	ssw1/2w		2.0		101		 					ssw1/2w	se	2				bc		
1859-10-02	11	-27.12	-42.48	ssw1/2w		3.5		101		 					ssw1/2w	se	2				bc		
1859-10-02	12	 27 9S	 42 30W	ssw1/2w		3.0		101		 			27 9S	42 30W	ssw1/2w	se	2	30.21	72	67	bc		1200: Specific gravity ocean water 26.
1859-10-02	13	-27.18	-42.52	ssw1/2w		2.5		101		 					ssw1/2w	ene	2				bc		
1859-10-02	14	-27.21	-42.54	ssw1/2w		2.0		101		 					ssw1/2w	nexe	2				bc		
1859-10-02	15	-27.24	-42.56	ssw1/2w		2.0		101		 					ssw1/2w	nexe	2				bc		
1859-10-02	16	-27.29	-42.60	ssw1/2w		3.5		101		 					ssw1/2w	nexe	1	30.19	70	69	bc		1600: Specific gravity ocean water 26.
1859-10-02	17	-27.33	-42.63	ssw1/2w		3.0		101		 					ssw1/2w	nexe	1				bc		
1859-10-02	18	-27.37	-42.65	ssw1/2w		3.0		101		 					ssw1/2w	nexe	1				bc		
1859-10-02	19	-27.41	-42.68	ssw1/2w		3.0		101		 					ssw1/2w	nexe	1				bc		
1859-10-02	20	-27.47	-42.72	ssw1/2w		4.5		101		 					ssw1/2w	nexe	1	30.20	68	70	bc		2000: Specific gravity ocean water 26.
1859-10-02	21	-27.54	-42.77	ssw1/2w		5.0		101		 					ssw1/2w	nexe	2				bc		
1859-10-02	22	-27.60	-42.81	ssw1/2w		4.0		101		 					ssw1/2w	nexe	2				bc		
1859-10-02	23	-27.66	-42.85	ssw1/2w		4.0		101		 					ssw1/2w	nexe	2				bc		
1859-10-02	24	-27.71	-42.88	ssw1/2w		4.0		101		 					ssw1/2w	nexe	2	30.19	67	70	bc		2400: Specific gravity ocean water 26.
1859-10-03	1	-27.77	-42.92	ssw1/2w		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-102.JPG		 					ssw1/2w	ene	2				bc		
1859-10-03	2	-27.83	-42.96	ssw1/2w		4.5		102		 					ssw1/2w	ene	2				bc		
1859-10-03	3	-27.88	-43.00	ssw1/2w		3.5		102		 					ssw1/2w	ene	2				bc		
1859-10-03	4	-27.92	-43.03	ssw1/2w		3.0		102		 					ssw1/2w	ene	2	30.17	66	70	bc		0400: Specific gravity ocean water 26.
1859-10-03	5	-27.95	-43.05	ssw1/2w		2.5		102		 					ssw1/2w	ene	1				bc		
1859-10-03	6	-27.99	-43.08	ssw1/2w		2.8		102		 					ssw1/2w	ene	1				bc		
1859-10-03	7	-28.03	-43.11	ssw1/2w		3.0		102		 					ssw1/2w	ene	2				bc		
1859-10-03	8	-28.08	-43.13	ssw1/2w		3.0		102		 					ssw1/2w	ene	2	30.19	70	70	bc		0800: Specific gravity ocean water 26.
1859-10-03	9	-28.12	-43.17	ssw1/2w		3.5		102		 					ssw1/2w	ene	2				bc		
1859-10-03	10	-28.15	-43.19	ssw1/2w		2.0		102		 					ssw1/2w	ene	1				bc		
1859-10-03	11	-28.17	-43.21	ssw1/2w		1.8		102		 					ssw1/2w	ene	1				bc		
1859-10-03	12	28 12S	43 13 30 W	ssw1/2w		2.0		102		 			28 12S	43 13 30 W	ssw1/2w	ene	1	30.20	78	70	bc		1200: Specific gravity ocean water 26.
1859-10-03	13	-28.23	-43.26	ssw1/2w		3.0		102		 					ssw1/2w	ene	2				bc		
1859-10-03	14	-28.31	-43.32	ssw1/2w		5.5		102		 					ssw1/2w	ene	3				bc		
1859-10-03	15	-28.39	-43.38	ssw1/2w		6.3		102		 					ssw1/2w	v	4				bc		
1859-10-03	16	-28.52	-43.48	ssw1/2w		10.0		102		 					ssw1/2w	ese	5	30.19	68	70	bc		1600: Specific gravity ocean water 26.
1859-10-03	17	-28.63	-43.56	ssw1/2w		8.0		102		 					ssw1/2w	ese	4				bc		
1859-10-03	18	-28.74	-43.64	ssw1/2w		8.0		102		 					ssw1/2w	sexe	4				bc		
1859-10-03	19	-28.85	-43.72	ssw1/2w		8.0		102		 					ssw1/2w	sexe	4				bc		
1859-10-03	20	-28.95	-43.80	ssw1/2w		7.5		102		 					ssw1/2w	sexe	4	30.22	68	78	bc		2000: Specific gravity ocean water 26.
1859-10-03	21	-29.05	-43.88	ssw1/2w		7.8		102		 					ssw1/2w	sexe	4				bc		
1859-10-03	22	-29.15	-43.95	ssw1/2w		7.5		102		 					ssw1/2w	sexe	4				bc		
1859-10-03	23	-29.24	-44.02	ssw1/2w		7.0		102		 					ssw1/2w	sexe	4				bc		
1859-10-03	24	-29.33	-44.09	ssw1/2w		6.5		102		 					ssw1/2w	ese	3	30.26	66	70	bc		2400: Specific gravity ocean water 26.
1859-10-04	1	-29.40	-44.15	ssw1/2w		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-103.JPG		 					ssw1/2w	e	3				bc		
1859-10-04	2	-29.47	-44.21	ssw1/2w		5.5		103		 					ssw1/2w	e	3				bc		
1859-10-04	3	-29.52	-44.25	ssw1/2w		4.0		103		 					ssw1/2w	e	3				bc		
1859-10-04	4	-29.56	-44.29	ssw1/2w		3.8		103		 					ssw1/2w	e	2	30.25	63	68	bc		0400: Specific gravity ocean water 26.
1859-10-04	5	-29.61	-44.34	ssw1/2w		4.0		103		 					ssw1/2w	e	2				bc		
1859-10-04	6	-29.63	-44.36	ssw1/2w		2.0		103		 					ssw1/2w	e	2				bc		
1859-10-04	7	-29.65	-44.39	ssw1/2w		2.0		103		 					ssw1/2w	e	1				bc		
1859-10-04	8	-29.67	-44.41	ssw1/2w		2.0		103		 					ssw1/2w	e	1	30.27	64	68	bc		0800: Specific gravity ocean water 26.
1859-10-04	9	-29.69	-44.43	ssw1/2w		1.8		103		 					ssw1/2w	e	1				bc		
1859-10-04	10	-29.75	-44.49	ssw1/2w		5.0		103		 					ssw1/2w	e	3				bc		
1859-10-04	11	-29.86	-44.57	ssw1/2w		8.0		103		 					ssw1/2w	e	4				bc		
1859-10-04	12	29 58S	 44 39W	ssw1/2w		8.0		103		 			29 58S	44 39W	ssw1/2w	e	4	30.30	64	66	bc		1200: Specific gravity ocean water 26.
1859-10-04	13	-30.07	-44.73	ssw1/2w		8.0		103		 					ssw1/2w	e	5				bc		
1859-10-04	14	-30.17	-44.82	ssw1/2w		8.0		103		 					ssw1/2w	e	5				bc		
1859-10-04	15	-30.26	-44.89	ssw1/2w		7.0		103		 					ssw1/2w	e	5				bc		
1859-10-04	16	-30.34	-44.96	ssw1/2w		6.5		103		 					ssw1/2w	e	5	30.25	64	65	bc		1600: Specific gravity ocean water 26.
1859-10-04	17	-30.42	-45.02	ssw1/2w		6.0		103		 					ssw1/2w	e	5				bc		
1859-10-04	18	-30.50	-45.09	ssw1/2w		7.0		103		 					ssw1/2w	ese	5				bc		
1859-10-04	19	-30.60	-45.17	ssw1/2w		7.5		103		 					ssw1/2w	ese	5				bc		
1859-10-04	20	-30.71	-45.26	ssw1/2w		8.5		103		 					ssw1/2w	ese	5	30.28	64	66	bc		2000: Specific gravity ocean water 26.
1859-10-04	21	-30.83	-45.35	ssw1/2w		9.0		103		 					ssw1/2w	e	5				bc		
1859-10-04	22	-30.95	-45.45	ssw1/2w		9.5		103		 					ssw1/2w	e	5				bc		
1859-10-04	23	-31.07	-45.54	ssw1/2w		9.3		103		 					ssw1/2w	ene	5				bc		
1859-10-04	24	-31.19	-45.64	ssw1/2w		9.0		103		 					ssw1/2w	ene	5	30.32	64	66	bc		2400: Specific gravity ocean water 26.
1859-10-05	1	-31.31	-45.73	ssw1/2w		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-104.JPG		 					ssw1/2w	ene	5				bc		
1859-10-05	2	-31.42	-45.82	ssw1/2w		8.5		104		 					ssw1/2w	ne	5				bc		
1859-10-05	3	-31.53	-45.91	ssw1/2w		8.5		104		 					ssw1/2w	ne	5				bc		
1859-10-05	4	-31.65	-46.00	ssw1/2w		9.0		104		 					ssw1/2w	ne	5	30.30	67	65	bc		0400: Specific gravity ocean water 26.
1859-10-05	5	-31.77	-46.08	ssw		9.3		104		 					ssw	ne	5				bc		
1859-10-05	6	-31.89	-46.16	ssw		8.5		104		 					ssw	ne	5				bc		
1859-10-05	7	-32.00	-46.23	ssw		8.0		104		 					ssw	ne	5				bc		
1859-10-05	8	-32.10	-46.29	ssw		7.5		104		 					ssw	ne	3	30.34	68	65	bc		0800: Specific gravity ocean water 26.
1859-10-05	9	-32.21	-46.36	ssw		8.0		104		 					ssw	ne	3				bc		
1859-10-05	10	-32.33	-46.44	ssw		8.5		104		 					ssw	ne	4				bc		
1859-10-05	11	-32.43	-46.51	ssw		8.0		104		 					ssw	ne	4				bc		
1859-10-05	12	32 33S	 46 35W	ssw		8.5		104		 			32 33S	46 35W	ssw	ne	4	30.37	70	66	bc		1200: Specific gravity ocean water 26.
1859-10-05	13	-32.66	-46.65	ssw		8.5		104		 					ssw	ne	5				bc		
1859-10-05	14	-32.76	-46.71	ssw		8.0		104		 					ssw	ne	5				bc		
1859-10-05	15	-32.87	-46.78	ssw		8.5		104		 					ssw	ne	5				bc		
1859-10-05	16	-32.98	-46.85	ssw		8.5		104		 					ssw	ne	5	30.34	68	66	bc		1600: Specific gravity ocean water 26.
1859-10-05	17	-33.09	-46.92	ssw		8.8		104		 					ssw	nexn	5				bc		
1859-10-05	18	-33.21	-46.99	ssw		9.0		104		 					ssw	nexn	5				bc		
1859-10-05	19	-33.32	-47.06	ssw		9.0		104		 					ssw	nexn	5				bc		
1859-10-05	20	-33.44	-47.14	ssw		9.0		104		 					ssw	nexn	5	30.30	64	65	bc		2000: Specific gravity ocean water 26.
1859-10-05	21	-33.55	-47.21	ssw		9.0		104		 					ssw	nexn	5				bc		
1859-10-05	22	-33.68	-47.29	ssw		9.8		104		 					ssw	nexn	5				bc		
1859-10-05	23	-33.81	-47.37	ssw		10.0		104		 					ssw	nexn	5				bc		
1859-10-05	24	-34.01	-47.49	ssw		14.5		104		 					ssw	nexn	5	30.27	61	64	bc		2400: Specific gravity ocean water 26.
1859-10-06	1	-34.14	-47.58	ssw		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-105.JPG		 					ssw	nexn	5				bc		
1859-10-06	2	-34.28	-47.66	ssw		10.5		105		 					ssw	nexn	5				bc		
1859-10-06	3	-34.41	-47.75	ssw		10.0		105		 					ssw	nexn	5				bc		
1859-10-06	4	-34.55	-47.83	ssw		10.3		105		 					ssw	nexn	5	30.31	61	63	bc		0400: Specific gravity ocean water 26.
1859-10-06	5	-34.67	-47.91	ssw		9.5		105		 					ssw	nxe	5				bc		
1859-10-06	6	-34.80	-47.99	ssw		9.8		105		 					ssw	nxe	5				bc		
1859-10-06	7	-34.92	-48.07	ssw		9.5		105		 					ssw	n	5				bc		
1859-10-06	8	-35.04	-48.15	ssw		9.3		105		 					ssw	n	5	30.37	65	63	bc		0800: Specific gravity ocean water 26.
1859-10-06	9	-35.15	-48.22	ssw		8.8		105		 					ssw	nxe	5				bc		
1859-10-06	10	-35.27	-48.29	ssw		9.0		105		 					ssw	nxe	5				bc		
1859-10-06	11	-35.39	-48.37	ssw		9.5		105		 					ssw	nxe	5				bc		
1859-10-06	12	35 31S	 48 27W	ssw		9.5		105		 			35 31S	48 27W	ssw	nxe	5	30.32	68	61	bc		1200: Specific gravity ocean water 26.
1859-10-06	13	-35.64	-48.53	ssw		9.0		105		 					ssw	n	6				bc		
1859-10-06	14	-35.74	-48.60	ssw		8.0		105		 					ssw	n	6				bc		
1859-10-06	15	-35.84	-48.66	ssw		7.5		105		 					ssw	n	6				bc		
1859-10-06	16	-35.95	-48.74	ssw		8.3		105		 					ssw	n	6	30.15	65	62	bc		1600: Specific gravity ocean water 26.
1859-10-06	17	-36.07	-48.82	ssw		9.0		105		 					ssw	n	6				m		
1859-10-06	18	-36.19	-48.90	ssw		9.0		105		 					ssw	n	6				m		
1859-10-06	19	-36.31	-48.98	ssw		9.0		105		 					ssw	n	6				m		
1859-10-06	20	-36.43	-49.06	ssw		9.0		105		"2000: I changed the weather type from h for hail to m for mist/haze. Sometimes he uses h for haze, incorrectly."					ssw	n	6	29.97	63	61	h		2000: Specific gravity ocean water 26.
1859-10-06	21	-36.57	-49.15	ssw		10.5		105		 					ssw	n	5				h		
1859-10-06	22	-36.73	-49.26	ssw		11.5		105		 					ssw	n	5				h		
1859-10-06	23	-36.88	-49.36	ssw		11.0		105		 					ssw	n	5				h		
1859-10-06	24	-37.02	-49.46	ssw		11.0		105		 					ssw	n	5	29.81	62	60	h		2400: Specific gravity ocean water 27.
1859-10-07	1	-37.17	-49.56	ssw		11.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-106.JPG		 					ssw	nxw	6				o		
1859-10-07	2	-37.31	-49.65	ssw		10.0		106		 					ssw	nxw	6				o		
1859-10-07	3	-37.43	-49.74	ssw		9.5		106		 					ssw	n	7				o		
1859-10-07	4	-37.53	-49.81	ssw		7.5		106		 					ssw	n	7	29.64	60	59	q		0400: Specific gravity ocean water 26.
1859-10-07	5	-37.62	-49.87	ssw		7.0		106		 					ssw	nne	4				qd		
1859-10-07	6	-37.71	-49.93	ssw		7.0		106		 					ssw	nne	4				od		
1859-10-07	7	-37.80	-49.99	ssw		7.0		106		 					ssw	nexn	4				od		
1859-10-07	8	-37.89	-50.04	ssw		6.5		106		 					ssw	ne	4	29.50	60	59	od		0800: Specific gravity ocean water 26.
1859-10-07	9	-37.98	-50.10	ssw		6.8		106		 					ssw	nne	4				od		
1859-10-07	10	-38.07	-50.16	ssw		7.0		106		 					ssw	nwxn	4				od		
1859-10-07	11	-38.18	-50.24	ssw		8.3		106		 					ssw	wnw	6				c		
1859-10-07	12	38 16S	 50 18W	ssw		7.0		106		 			38 16S	50 18W	ssw	w	6	29.39	62	60	bcq		1200: Specific gravity ocean water 26.
1859-10-07	13	-38.35	-50.37	ssw		7.0		106		 					ssw	wxn	8				bcq		
1859-10-07	14	-38.46	-50.45	ssw		8.0		106		 					ssw	wxn	8				bcq		
1859-10-07	15	-38.52	-50.51	ssw		5.5		106		 					ssw	wxn	8				bcq		
1859-10-07	16	-38.58	-50.56	ssw		5.0		106		 					ssw	wxn	8	29.44	58	59	bcq		1600: Specific gravity ocean water 26.
1859-10-07	17	-38.62	-50.60	ssw		4.0		106		 					ssw	wxn	8				bcq		
1859-10-07	18	-38.69	-50.65	ssw		5.3		106		 					ssw	wxn	8				bcq		
1859-10-07	19	-38.73	-50.69	ssw		4.0		106		 					ssw	wxn	8				bc		
1859-10-07	20	-38.76	-50.72	ssw		3.0		106		 					ssw	wnw	8	29.50	57	59	p		2000: Specific gravity ocean water 26.
1859-10-07	21	-38.81	-50.76	ssw		4.0		106		 					ssw	nw	4				odq		
1859-10-07	22	-38.86	-50.81	ssw		4.5		106		 					ssw	w	4				orq		
1859-10-07	23	-38.90	-50.75	se		4.5		106		 					se	sw	10				orq		
1859-10-07	24	-38.92	-50.71	se		2.5		106		 					se	sw	10	29.51	55	59	orq		2400: Specific gravity ocean water 26.
1859-10-08	1	-38.93	-50.68	sexe1/2e		1.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-107.JPG		 					sexe1/2e	sxw	10				odq		
1859-10-08	2	-38.94	-50.63	sexe1/2e		2.5		107		 					sexe1/2e	sxw	10				odq		
1859-10-08	3	-38.95	-50.56	ese		3.5		107		 					ese	sxw	9				odq		
1859-10-08	4	-38.97	-50.50	ese		3.5		107		 					ese	sxw	9	29.79	50	62	odq		
1859-10-08	5	-38.98	-50.44	ese		3.0		107		 					ese	sxw	8				odq		
1859-10-08	6	-38.99	-50.38	ese		3.0		107		 					ese	sxw	8				odq		
1859-10-08	7	-39.00	-50.33	ese		2.5		107		 					ese	sxw	8				bc		
1859-10-08	8	-39.01	-50.27	ese		2.8		107		 					ese	sxw	8	29.90	49	61	bc		
1859-10-08	9	-39.02	-50.19	exs		4.0		107		 					exs	sxe	7				bc		
1859-10-08	10	-39.04	-50.08	exs		5.0		107		 					exs	sxe	6				bc		
1859-10-08	11	-39.05	-49.99	exs		4.5		107		 					exs	sxe	6				bc		
1859-10-08	12	 39 3S	 49 54W	e1/2s		4.0		107		 			39 3S	49 54W	e1/2s	sxe	6	30.12	52	60	bc		
1859-10-08	13	-39.05	-49.85	exs		3.0		107		 					exs	exs	4				bc		
1859-10-08	14	-39.08	-49.88	sxw		3.0		107		 					sxw	sxw	4				bc		
1859-10-08	15	-39.10	-49.92	sxw		3.0		107		 					sxw	sxw	4				bc		
1859-10-08	16	-39.15	-49.94	s		4.0		107		 					s	s	2	30.29	51	63	bc		
1859-10-08	17	-39.16	-49.96	s		2.0		107		 					s	s	2				bc		
1859-10-08	18	-39.20	-49.98	s		3.0		107		 					s	s	2				bc		
1859-10-08	19	-39.24	-50.00	s		4.0		107		 					s	s	1				bc		
1859-10-08	20	-39.26	-50.02	s		2.0		107		 					s	s	1	30.34	50	59	bc		
1859-10-08	21	-39.26	-50.01	se		1.5		107		 					se	se	1				bc		
1859-10-08	22	-39.24	-50.02	se		0.0		107		 					se	c	0				bc		
1859-10-08	23	-39.22	-50.03	se		0.0		107		 					se	c	0				bc		
1859-10-08	24	-39.20	-50.05	se		0.0		107		 					se	c	0	30.30	50	54	bc		
1859-10-09	1	-39.18	-50.06	se		0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-108.JPG		 					se	c	0				b		
1859-10-09	2	-39.17	-50.10	sw1/2w		1.5		108		 					sw1/2w	v	1				b		
1859-10-09	3	-39.16	-50.13	sw		1.0		108		 					sw	v	1				b		
1859-10-09	4	-39.15	-50.14	sw		0.0		108		 					sw	c	0	30.44	51	54	b		0400: Specific gravity ocean water 26.
1859-10-09	5	-39.13	-50.15	sw		0.0		108		 					sw	c	0				b		
1859-10-09	6	-39.11	-50.16	sw		0.0		108		 					sw	c	0				b		
1859-10-09	7	-39.09	-50.17	sw		0.0		108		 					sw	c	0				b		
1859-10-09	8	-39.07	-50.18	sw		0.0		108		 					sw	c	0	30.50	58	56	b		0800: Specific gravity ocean water 26.
1859-10-09	9	-39.07	-50.21	ssw		1.5		108		 					ssw	c	0				b		
1859-10-09	10	-39.13	-50.28	ssw		5.5		108		 					ssw	c	0				b		
1859-10-09	11	-39.20	-50.36	ssw		6.3		108		 					ssw	nexn	1				b		
1859-10-09	12	39 17S	 50 27W	ssw		7.0		108		 			39 17S	50 27W	ssw	nexn	1	30.52	62	57	b		1200: Specific gravity ocean water 26.
1859-10-09	13	-39.38	-50.53	ssw		7.0		108		 					ssw	n	1				b		
1859-10-09	14	-39.47	-50.60	ssw		7.0		108		 					ssw	n	1				b		
1859-10-09	15	-39.56	-50.68	ssw		7.0		108		 					ssw	n	3				b		
1859-10-09	16	-39.66	-50.76	ssw		7.0		108		 					ssw	n	3	30.52	59	57	b		1600: Specific gravity ocean water 26.
1859-10-09	17	-39.73	-50.82	ssw		5.5		108		 					ssw	n	3				b		
1859-10-09	18	-39.79	-50.87	ssw		4.5		108		 					ssw	v	2				bc		
1859-10-09	19	-39.82	-50.89	ssw		2.5		108		 					ssw	nne	1				bc		
1859-10-09	20	-39.85	-50.92	ssw		3.0		108		 					ssw	nne	2	30.50	56	57	bc		2000: Specific gravity ocean water 26.
1859-10-09	21	-39.92	-50.97	ssw		5.0		108		 					ssw	nne	3				bc		
1859-10-09	22	-40.00	-51.04	ssw		6.0		108		 					ssw	nne	3				bc		
1859-10-09	23	-40.08	-51.11	ssw		6.5		108		 					ssw	nne	3				bc		
1859-10-09	24	-40.16	-51.18	ssw		6.0		108		 					ssw	nne	3	30.48	53	59	bc		2400: Specific gravity ocean water 26.
1859-10-10	1	-40.24	-51.24	ssw		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-109.JPG		 					ssw	nne	4				bc		
1859-10-10	2	-40.33	-51.32	ssw		6.5		109		 					ssw	nne	4				bc		
