YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Ships	Other		
1881-10-17	24	36.63	-63.38			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-066.JPG	 						203	195	1	30.36	78	75	71	76	bc	cu	10				
1881-10-18	1	36.63	-63.36	79		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	225	217	1	30.33	76	76	71	75	bc	cu st	3				
1881-10-18	2	36.64	-63.32	79		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	203	195	2	30.31	76	75	71	75	bc	ni	8				
1881-10-18	3	36.66	-63.24	79		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	203	195	5	30.29	76	74	71	75	bc	ci cu	1				
1881-10-18	4	36.69	-63.14	79		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	203	195	8	30.27	75	74	71	75	bc	ci cu	4				
1881-10-18	5	36.73	-63.02	79		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	203	195	8	30.26	75	74	71	76	bc	ci cu	4				
1881-10-18	6	36.77	-62.89	79		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	203	195	13	30.25	75	75	71	76	bc	ci cu	4				
1881-10-18	7	36.82	-62.74	79		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	203	195	13	30.25	76	76	71	77	bc	ci cu	5				
1881-10-18	8	36.87	-62.58	79		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	203	195	10	30.27	76	76	71	78	bc	cu	6				
1881-10-18	9	36.91	-62.44	79		7.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	203	195	10	30.30	76	76	71	77	bc	cu	6				
1881-10-18	10	36.96	-62.28	79		8.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	203	195	16	30.28	72	72	71	77	bc	cu	6				
1881-10-18	11	37.01	-62.13	79		7.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	203	195	10	30.27	76	76	71	76	bc	cu	4				
1881-10-18	12	37.05	-61.98	79		7.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 			37 3N	61 59W	exn	203	195	10	30.25	76	76	71	76	bc	ci cu	3				
1881-10-18	13	37.10	-61.84	79		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	203	195	13	30.21	76	76	71	75	bc	ci	2				
1881-10-18	14	37.15	-61.69	79		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	203	195	13	30.19	77	76	71	75	bc	ci cu	3				
1881-10-18	15	37.20	-61.56	79		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	248	240	13	30.18	76	75	71	75	bc	ci cu	1				
1881-10-18	16	37.25	-61.41	79		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					exn	248	240	13	30.18	76	75	71	76	bc	ci ni	3				
1881-10-18	17	37.26	-61.25	98		7.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					e3/4s	248	240	13	30.16	76	75	71	76	bc	ci ni	3				
1881-10-18	18	37.28	-61.07	98		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					e3/4s	214	206	13	30.15	76	75	71	76	bc	ci ni	2				
1881-10-18	19	37.29	-60.91	98		7.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					e3/4s	214	206	19	30.13	76	75	71	76	bc	ci ni	1				
1881-10-18	20	37.30	-60.73	98		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					e3/4s	214	206	19	30.13	76	75	71	76	bc	ci ni	1				
1881-10-18	21	37.31	-60.54	98		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					e3/4s	214	200	19	30.12	77	76	71	75	bc	ci ni	3				
1881-10-18	22	37.33	-60.33	98		9.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					e3/4s	214	200	21	30.12	77	76	71	75	bc	ci ni	2				
1881-10-18	23	37.35	-60.10	98		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					e3/4s	214	200	21	30.10	77	76	71	75	bc	ci ni	3				
1881-10-18	24	37.36	-59.88	98		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-067.JPG	 					e3/4s	214	200	21	30.10	77	76	71	75	bc	ci ni	3				
1881-10-19	1	37.38	-59.63	98		11.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					e3/4s	225	211	19	30.11	75	75	72	75	bc	cu	7				
1881-10-19	2	37.40	-59.38	98		11.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					e3/4s	225	211	16	30.10	76	75	72	75	bc	cu	7		"0230: Saw a beautiful meteor in the weston horizon, when first seen it was about 25 deg height going to the eastward, when nearing the horizon it exploded, breaking into three pieces and showing blue & red."		
1881-10-19	3	37.42	-59.16	98		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					e3/4s	225	211	16	30.09	76	75	71	73	bc	cu	7				
1881-10-19	4	37.44	-58.92	98		11.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					e3/4s	225	211	16	30.07	75	75	71	73	bc	cu	8				
1881-10-19	5	37.45	-58.71	98		9.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					e3/4s	225	211	19	30.05	76	75	71	75	bc	cu	8				
1881-10-19	6	37.47	-58.51	98		9.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					e3/4s	225	211	19	30.04	76	75	71	75	bc	ci cu	2				
1881-10-19	7	37.48	-58.32	98		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					e3/4s	225	211	19	30.04	76	75	72	75	bcm	cu ni	1				
1881-10-19	8	37.50	-58.10	98		9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					e3/4s	225	211	24	30.04	76	75	72	75	bcm	cu ni	1				
1881-10-19	9	37.52	-57.87	98		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					e3/4s	225	211	30	30.04	76	76	72	75	bcm	cu ni	3				
1881-10-19	10	37.53	-57.64	98		11.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					e3/4s	225	211	30	30.04	76	77	73	76	bcm	cu ni	1				
1881-10-19	11	37.55	-57.39	98		11.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					e3/4s	225	211	30	30.03	77	77	73	76	bcm	cu ni	1				
1881-10-19	12	37.57	-57.20	98		8.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 			37 34N	57 12W	e3/4s	225	211	33	30.02	77	77	73	76	bcm	cu ni	1				
1881-10-19	13	37.59	-56.99	98		11.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					e3/4s	225	211	21	30.01	77	77	72	75	bcm	cu ni	2				
1881-10-19	14	37.61	-56.77	98		11.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					e3/4s	225	211	21	29.99	77	76	72	75	bcm	cu ni	3				
1881-10-19	15	37.71	-56.66	63		8.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	1500: ESE1/2E					e3/4s|nexn1/2n	225	211	21	29.98	77	76	72	75	cu?	ni	0				
1881-10-19	16	37.72	-56.60	90		3.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					nexn1/2n|exs1/2s	225	211	21	30.00	77	76	72	75	cu?	ni	0				
1881-10-19	17	37.69	-56.52	124		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					sexe	270	256	30	30.00	76	75	72	74	bcqr	ni	0				
1881-10-19	18	37.69	-56.41	107		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					ese1/2e	293	279	24	29.99	77	74	71	75	cq	ni	0				
1881-10-19	19	37.68	-56.31	107		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					ese1/2e	338	324	19	29.99	77	73	71	75	cq	ni	0				
1881-10-19	20	37.67	-56.21	107		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					ese1/2e	338	324	19	30.00	77	73	70	71	co	ni	0				
1881-10-19	21	37.67	-56.07	107		7.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					ese1/2e	338	324	19	30.00	75	73	70	70	bc	cu ni	8				
1881-10-19	22	37.67	-55.90	107		8.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					ese1/2e	338	324	19	30.00	74	72	68	69	bc	cu ni	9				
1881-10-19	23	37.66	-55.74	107		8.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					ese1/2e	338	324	19	30.00	73	72	68	69	bc	cu ni	9				
1881-10-19	24	37.66	-55.57	107		8.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-069.JPG	 					ese1/2e	338	324	19	30.00	73	72	67	69	bc	cu ni	8				
1881-10-20	1	37.65	-55.41	107		8.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					exs1/2s	360	346	19	30.10	72	71	66	73	bcm	cu	6				
1881-10-20	2	37.65	-55.24	107		8.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					exs1/2s	45	31	19	30.12	72	70	65	73	bcm	cu	6				
1881-10-20	3	37.65	-55.08	107		8.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					exs1/2s	45	31	19	30.12	70	70	65	73	bcm	cu	6				
1881-10-20	4	37.64	-54.91	107		8.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					exs1/2s	23	9	16	30.12	70	70	65	73	bcm	cu	5				
1881-10-20	5	37.64	-54.77	107		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					ese1/2e	23	9	13	30.15	70	69	65	72	bc	cu	7				
1881-10-20	6	37.63	-54.64	107		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					ese1/2e	23	9	13	30.15	69	69	63	73	bc	cu	7				
1881-10-20	7	37.63	-54.50	107		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					ese1/2e	23	9	13	30.17	69	68	63	74	bc	ni	1				
1881-10-20	8	37.61	-54.38	115		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					sexe3/4e	45	31	13	30.22	68	68	63	74	bc	ni	2				
1881-10-20	9	37.58	-54.28	124		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					sexe	45	31	13	30.23	68	68	64	73	bc	ci cu	3				
1881-10-20	10	37.52	-54.18	141		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					se1/2s	90	72	13	30.24	70	68	62	75	bc	ci cu	3				
1881-10-20	11	37.44	-54.11	152		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					sse1/2e	90	72	13	30.26	72	68	63	74	bc	ci cu	3				
1881-10-20	12	37.38	-54.07	158		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 			37 23N	54 4W	sse	90	72	13	30.25	69	67	64	74	bc	ci cu	3				
1881-10-20	13	37.30	-54.01	163		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					sxe1/2e	90	72	13	30.26	69	69	62	74	bc	ci cu	1				
1881-10-20	14	37.36	-54.03	24		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					nxe1/2e	90	72	13	30.25	69	69	62	74	bc	ci cu	1				
1881-10-20	15	37.43	-54.04	20		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					nxe3/4e	90	72	13	30.25	69	69	62	74	bc	ci cu	1				
1881-10-20	16	37.51	-54.06	23		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					nne	90	72	13	30.25	69	69	63	74	bc	ci cu	1				
1881-10-20	17	37.59	-54.07	23		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					nne	90	72	13	30.25	69	69	63	74	bc	ni ci st	3				
1881-10-20	18	37.66	-54.08	23		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					nne	90	72	13	30.22	69	69	63	74	bc	ni	1				
1881-10-20	19	37.74	-54.10	23		4.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lancaster-033/581208-lancaster-033-070.JPG	 					nne	96	78	16	30.22	70	70	64	74	co	ni	0				
