YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	SeaT	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1873-07-23	12	-3.27	-84.22	241.88		8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	Noon: Making passage from Puna to Coquimbo.			3 16S	84 13W	swxw1/2w	169	177	13	30.2	70	66	65	68		bcm	cir nim	4				
1873-07-23	13	-3.27	-84.33	253.12		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	 					wsw1/2w	180	188	13	30.18	70	67	66	68		bc	cum nim	0				
1873-07-23	14	-3.27	-84.44	258.75		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	 					wxs	191	199	8	30.16	70	67	66	69		bc	cum nim	2				
1873-07-23	15	-3.27	-84.55	253.12		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	 					wsw1/2w	180	188	13	30.14	70	67	66	69		bcqr	cum nim	3				
1873-07-23	16	-3.28	-84.67	250.31		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	 					wsw1/4w	180	188	13	30.14	70	67	66	69		'	cum nim	0				
1873-07-23	17	-3.3	-84.8	250.31		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	 					wsw1/4w	180	188	13	30.14	69	66	65	68		bcq	cum nim	1				
1873-07-23	18	-3.31	-84.91	247.5		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	 					wsw	186	194	13	30.13	68	66	65	68		bcqr	cum nim	0				
1873-07-23	19	-3.35	-85.02	236.25		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	 					swxw	163	171	13	30.15	69	66	65	68		bcqm	nim	0				
1873-07-23	20	-3.4	-85.1	222.19		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	 					sw1/4s	158	166	8	30.15	69	66	65	68		bcqm	nim	6				
1873-07-23	21	-3.46	-85.18	213.75		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	 					swxs	146	154	8	30.2	68	66	65	67		bcqm	nim	8				
1873-07-23	22	-3.52	-85.26	216.56		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	 					sw3/4s	146	154	8	30.2	68	66	65	68		ocqr	nim	0				
1873-07-23	23	-3.57	-85.35	225		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	 					sw	158	166	8	30.2	68	65	65	68		bc	cir nim	7				
1873-07-23	24	-3.62	-85.43	222.19		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-132.JPG	 					sw1/4s	158	166	8	30.2	66	65	65	68		bc	cir nim	6				
1873-07-24	1	-3.66	-85.52	225		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					sw	146	154	8	30.18	68	65	65	67		ocqr	nim	0				
1873-07-24	2	-3.7	-85.58	219.38		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					sw1/2s	146	154	5	30.17	68	65	65	67		ocq	nim	0				
1873-07-24	3	-3.73	-85.65	225		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					sw	146	154	5	30.14	68	65	65	67		bcq	nim	3				
1873-07-24	4	-3.77	-85.72	225		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					sw	146	154	6	30.14	68	65	65	67		ocq	nim	0				
1873-07-24	5	-3.79	-85.79	236.25		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					swxw	158	166	8	30.12	68	65	65	67		ocq	cum nim	0				
1873-07-24	6	-3.8	-85.86	236.25		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					swxw	158	166	8	30.12	68	65	65	68		ocq	cum nim	0				
1873-07-24	7	-3.8	-85.93	253.12		3.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					wsw1/2w	163	171	5	30.14	68	65	64	68		oc	cum nim	0				
1873-07-24	8	-3.8	-86.01	253.12		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					wsw1/2w	169	177	5	30.16	68	65	64	67		bc	cum nim	1				
1873-07-24	9	-3.81	-86.08	241.88		3.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					swxw1/2w	169	177	5	30.16	68	65	64	66		oc	nim	0				
1873-07-24	10	-3.83	-86.15	233.44		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					sw3/4w	158	166	8	30.2	69	66	65	67		oc	nim	0				
1873-07-24	11	-3.87	-86.23	230.62		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					sw1/2w	158	166	13	30.2	69	66	65	68		bc	cum nim	2				
1873-07-24	12	-3.9	-86.35	239.06		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 			3 54S	86 21W	swxw1/4w	169	177	13	30.18	69	66	65	68		oc	cum nim	0				
1873-07-24	13	-3.92	-86.47	247.5		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					wsw	180	188	8	30.13	69	68	66	69		bc	cir nim					
1873-07-24	14	-3.93	-86.58	247.5		5.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					wsw	180	188	8	30.12	69	68	65	69		bc	cir nim					
1873-07-24	15	-3.94	-86.68	247.5		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					wsw	180	188	8	30.08	69	68	65	69		bc	cir nim					
1873-07-24	16	-3.96	-86.8	247.5		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					wsw	180	188	8	30.08	69	67	65	69		oc	cir nim str					
1873-07-24	17	-3.99	-86.91	236.25		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					swxw	169	177	13	30.09	69	67	65	68		oc						
1873-07-24	18	-4.02	-87.01	236.25		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					swxw	169	177	13	30.11	69	67	65	68		bc						
1873-07-24	19	-4.06	-87.12	236.25		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					swxw	169	177	13	30.12	67	66	65	69		ocqm						
1873-07-24	20	-4.08	-87.24	244.69		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					swxw3/4w	163	171	13	30.12	67	66	65	69		bcq						
1873-07-24	21	-4.11	-87.34	236.25		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					swxw	158	166	8	30.15	68	66	65	69		oc						
1873-07-24	22	-4.16	-87.43	219.38		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					sw1/2s	146	154	8	30.18	69	67	65	69		oc						
1873-07-24	23	-4.2	-87.54	233.44		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					sw3/4w	163	171	8	30.18	69	67	65	69		oc						
1873-07-24	24	-4.24	-87.64	233.44		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-134.JPG	 					sw3/4w	163	171	8	30.2	69	67	65	69		oc						
1873-07-25	1	-4.3	-87.71	208.12		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					ssw1/2w	135	143	8	30.17	68	67	65	69		ocq	nim	0				
1873-07-25	2	-4.35	-87.79	213.75		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					swxs	146	154	8	30.15	68	67	65	69		bcq	cir num	6				
1873-07-25	3	-4.42	-87.86	208.12		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					ssw1/2w	135	143	8	30.14	68	68	65	69		bcq	cir num	4				
1873-07-25	4	-4.48	-87.93	208.12		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					ssw1/2w	135	143	8	30.13	68	67	66	69		bcq	cir num	4				
1873-07-25	5	-4.56	-88	199.69		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					sxw3/4w	124	132	13	30.14	68	66	65	69		bcq	cum nim	6				
1873-07-25	6	-4.61	-88.07	213.75		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					swxs	146	154	8	30.14	69	67	65	69		bc	cum nim	4				
1873-07-25	7	-4.66	-88.15	219.38		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					sw1/2s	146	154	13	30.14	69	68	65	70		bc	cum nim	4				
1873-07-25	8	-4.71	-88.24	219.38		5.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					sw1/2s	146	154	13	30.16	69	68	66	70		bcq	cum nim	1				
1873-07-25	9	-4.77	-88.36	225		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					sw	141	149	13	30.14	69	67	66	70		bcq	cir cum	4				
1873-07-25	10	-4.83	-88.47	225		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					sw	141	149	13	30.18	69	68	66	70.5		bcq	cir cum	8				
1873-07-25	11	-4.9	-88.57	219.38		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					sw1/2s	146	154	10	30.15	70	69	66	70		bcq	cum nim	3				
1873-07-25	12	-4.97	-88.67	216.56		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 			4 58S	88 40W	sw3/4s	141	150	8	30.16	70	69	66	70.5		bcq	cum str	4				
1873-07-25	13	-5.03	-88.75	216.56		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					sw3/4s	141	150	19	30.12	70	69	66	69		bcq	cum nim	3				
1873-07-25	14	-5.1	-88.84	210.94		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					ssw3/4w	135	144	19	30.12	70	69	66	70		bc	cum nim	3				
1873-07-25	15	-5.16	-88.92	216.56		5.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					sw3/4s	141	150	13	30.12	70	69	66	70		bc	cum nim	3				
1873-07-25	16	-5.22	-89	219.38		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					sw1/2s	141	150	13	30.1	70	69	66	69		bc	cum nim	3				
1873-07-25	17	-5.27	-89.09	222.19		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					sw1/4s	158	166	13	30.09	70	68	66	70		bc	cum	6				
1873-07-25	18	-5.33	-89.19	225		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					sw	158	166	13	30.1	70	68	66	70		bc	cum	1				
1873-07-25	19	-5.39	-89.28	219.38		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					sw1/2s	146	155	16	30.13	70	68	66	70		bcq	cum nim	7				
1873-07-25	20	-5.46	-89.37	210.94		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					ssw3/4w	135	144	13	30.14	70	68	66	70		bcq	cum nim	8				
1873-07-25	21	-5.54	-89.47	219.38		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					sw1/2s	146	155	10	30.12	69	67	66	70		bcqr	nimb	3				
1873-07-25	22	-5.57	-89.58	236.25		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					swxw	141	150	8	30.14	69	67	66	70		bcqr	nimb	4				
1873-07-25	23	-5.61	-89.68	236.25		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					swxw	141	150	8	30.15	68	66	65	68		bcq	nimb	3				
1873-07-25	24	-5.65	-89.79	236.25		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-135.JPG	 					swxw	141	150	8	30.15	68	66	65	70		bcqr	nimb	2				
1873-07-26	1	-5.72	-89.87	208.12		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	 					ssw1/2w	135	144	13	30.18	69	66	65	69		ocqr	nim	0				
1873-07-26	2	-5.78	-89.92	202.5		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	 					ssw	129	138	8	30.18	69	66	65	69		ocq	nim	0				
1873-07-26	3	-5.85	-89.99	202.5		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	 					ssw	129	138	8	30.16	68	65	64	69		bcq	nim cum	1				
1873-07-26	4	-5.92	-90.05	205.31		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	 					ssw1/4w	129	138	8	30.18	68	65	64	69		bcq	nim	4				
1873-07-26	5	-6	-90.13	205.31		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	 					ssw1/4w	129	138	8	30.15	67	66	66	70		bcqr	nim	7				
1873-07-26	6	-6.09	-90.19	199.69		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	 					sxw3/4w	146	155	8	30.15	67	67	65	70		bcq	nim	6				
1873-07-26	7	-6.18	-90.27	202.5		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	 					ssw	135	144	13	30.17	69	67	65	70		bcq	nim	6				
1873-07-26	8	-6.26	-90.35	208.12		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-omaha-004/581208-omaha-004-136.JPG	 					ssw1/2w	146	155	13	30.19	68	67	65	70		bcq	cum	8				
