YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships	Merc Baro	Alt Baro Notes	Aneroid Baro	Aneroid - Merc	Baro Orig	Merc Only
1873-09-08	9	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						0	0	0	29.81	68	67			bc	cir cum	7							29.81	29.81
1873-09-08	10	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						135	130	2	29.82	70	69			bc	cir cum	7							29.82	29.82
1873-09-08	11	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						135	130	2	29.82	72	71			bc	cir cum	5							29.82	29.82
1873-09-08	12	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						135	130	2	29.83	73	73			bc	cir cum	3					29.78	-0.05	29.83	29.83
1873-09-08	13	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						146	141	2	29.83	73	73			bc	cir cum	3							29.83	29.83
1873-09-08	14	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						146	141	2	29.83	73	73			bc	cir cum	2							29.83	29.83
1873-09-08	15	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						135	130	2	29.82	73	73			bc	cir cum	2							29.82	29.82
1873-09-08	16	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						135	130	2	29.82	73	73			bc	cir cum	1					29.79	-0.03	29.82	29.82
1873-09-08	17	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						135	130	2	29.82	72	71			bc	cirro-cum	1							29.82	29.82
1873-09-08	18	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						135	130	2	29.82	71	70			bc	cirro-cum & cir str	2							29.82	29.82
1873-09-08	19	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						45	40	2	29.81	70	68			bc	cirro-cum & cir str	4							29.81	29.81
1873-09-08	20	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						45	40	2	29.82	70	68			bc	cirro-cum & cir str	7					29.82	0.00	29.82	29.82
1873-09-08	21	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						45	40	2	29.82	69	68			oc	cir str	0							29.82	29.82
1873-09-08	22	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						360	355	2	29.82	68	67			cm	cir str	0							29.82	29.82
1873-09-08	23	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						360	355	2	29.82	66	66			cm	cir str	0							29.82	29.82
1873-09-08	24	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-097.JPG	 						360	355	2	29.82	66	66			cm	cir str	0					29.80	-0.02	29.82	29.82
1873-09-09	1	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						315	310	2	29.82	69	67			oc	cir cum	0							29.82	29.82
1873-09-09	2	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						315	310	2	29.82	69	67			oc	cir cum	0							29.82	29.82
1873-09-09	3	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						315	310	2	29.80	69	67			oc	cir cum	0							29.80	29.80
1873-09-09	4	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						315	310	2	29.80	69	67			oc	cir cum	0					29.83	0.03	29.80	29.80
1873-09-09	5	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						360	355	1	29.80	68	67			c	cir cum	0							29.80	29.80
1873-09-09	6	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						360	355	1	29.80	68	68			c	cir cum	0							29.80	29.80
1873-09-09	7	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						360	355	1	29.79	68	68			bcm	cir cum	1							29.79	29.79
1873-09-09	8	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						360	355	1	29.79	68	68			bcm	cir cum	5					29.84	0.05	29.79	29.79
1873-09-09	9	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						0	0	0	29.79	69	69			bcm	cir & cum	7							29.79	29.79
1873-09-09	10	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						338	333	1	29.79	69	69			bcm	cir & cum	8							29.79	29.79
1873-09-09	11	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						135	130	1	29.78	72	72			bc	cirro-str & cum	9							29.78	29.78
1873-09-09	12	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						135	130	5	29.76	75	75			bc	cirro-str & cum	9					29.75	-0.01	29.76	29.76
1873-09-09	13	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						135	130	5	29.76	75	76			bc	cir cum	8							29.76	29.76
1873-09-09	14	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						135	130	5	29.75	75	76			bc	cir cum str	7							29.75	29.75
1873-09-09	15	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						135	130	5	29.75	75	75			bc	cir cum str	7							29.75	29.75
1873-09-09	16	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						135	130	5	29.74	74	75			bc	cir cum str	8					29.72	-0.02	29.74	29.74
1873-09-09	17	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						135	130	1	29.75	74	75			bcm	cir cum cir str	5							29.75	29.75
1873-09-09	18	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						135	130	1	29.75	74	74			bcm	cir cum cir str	4							29.75	29.75
1873-09-09	19	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						135	130	1	29.75	74	74			bc	cir cum cir str	3							29.75	29.75
1873-09-09	20	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						135	130	1	29.76	73	73			bc	cir cum cir str	7					29.90	0.14	29.76	29.76
1873-09-09	21	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						135	130	1	29.76	70	70			bc	cir str	9							29.76	29.76
1873-09-09	22	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						360	355	1	29.76	66	67			b	none	10							29.76	29.76
1873-09-09	23	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						360	355	1	29.75	66	67			b	none	10							29.75	29.75
1873-09-09	24	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-098.JPG	 						360	355	1	29.77	65	66			b	none	10					29.86	0.09	29.77	29.77
1873-09-10	1	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						0	0	0	29.77	65	64			bc	cum & cirrus	9							29.77	29.77
1873-09-10	2	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						338	333	1	29.77	65	64			bc	cum & cirrus	9							29.77	29.77
1873-09-10	3	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						338	333	1	29.77	65	63			bc	cum & cirrus	9							29.77	29.77
1873-09-10	4	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						315	310	1	29.77	65	63			bc	cirro-str cirrus & cumulus	9					29.90	0.13	29.77	29.77
1873-09-10	5	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						315	310	1	29.78	65	64			bc	cir cum strat	9							29.78	29.78
1873-09-10	6	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						315	310	1	29.78	65	65			bc	cir cum strat	9							29.78	29.78
1873-09-10	7	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						0	0	0	29.78	65	65			bc	cir-cum	9							29.78	29.78
1873-09-10	8	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						0	0	0	29.79	66	66			bc	cir-cum	9					29.90	0.11	29.79	29.79
1873-09-10	9	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						135	130	1	29.79	68	68			bc	cir-cum	9							29.79	29.79
1873-09-10	10	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						135	130	3	29.80	72	73			bc	cir-cum	7							29.80	29.80
1873-09-10	11	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						135	130	5	29.80	74	74			bc	cir-cum	8							29.80	29.80
1873-09-10	12	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						135	130	5	29.79	74	74			bc	cir-cum	9					29.76	-0.03	29.79	29.79
1873-09-10	13	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						135	130	5	29.79	74	74			bc	cirro cum	8							29.79	29.79
1873-09-10	14	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						135	130	6	29.79	74	74			bc	cirro cum	7							29.79	29.79
1873-09-10	15	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						135	130	8	29.78	74	74			bc	cirro cum	5							29.78	29.78
1873-09-10	16	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						135	130	8	29.78	74	74			bc	cirro cum	3					29.75	-0.03	29.78	29.78
1873-09-10	17	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						113	108	8	29.77	74	73			bc	cir & cum	7							29.77	29.77
1873-09-10	18	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						113	108	6	29.77	72	71			bc	cir & cum	5							29.77	29.77
1873-09-10	19	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						113	108	6	29.77	70	70			bc	cir & cum	5							29.77	29.77
1873-09-10	20	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						113	108	6	29.77	70	69			bc	cir cum & nimb	4					29.80	0.03	29.77	29.77
1873-09-10	21	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						113	108	16	29.76	70	69			bc	cir cum & cum	6							29.76	29.76
1873-09-10	22	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						113	108	16	29.76	70	69			bc	cir cum & cum	5							29.76	29.76
1873-09-10	23	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						113	108	13	29.75	72	71			bc	cir cum & cum	3							29.75	29.75
1873-09-10	24	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-099.JPG	 						113	108	13	29.75	72	71			bc	cir cum & cum	3					29.78	0.03	29.75	29.75
1873-09-11	1	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						135	130	5	29.73	72	72			bc	cirrus & cir cum	4							29.73	29.73
1873-09-11	2	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						135	130	6	29.71	72	72			bc	cirrus & cir cum	3							29.71	29.71
1873-09-11	3	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						135	130	6	29.69	72	72			bc	cirrus & cir cum	4							29.69	29.69
1873-09-11	4	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						135	130	6	29.69	72	72			bc	cirrus & cir cum	3					29.74	0.05	29.69	29.69
