YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships
1875-03-28	7	43.62	170.99	101.25		1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 					EbS	11	17	24	29.99	42	41	40	38	oq	cum nimb	0			
1875-03-28	8	43.57	171.05	112.5		3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	8AM: 8 AM to Merid: !Patent log showed 49 1/2 miles.!					ESE	11	17	24	29.98	42	41	40	38	oq	cum nimb	0			
1875-03-28	9	43.52	171.13	112.5		4.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 					ESE	23	29	21	29.96	42	41	40	38	ocd	nimb	0			
1875-03-28	10	43.45	171.23	112.5		5.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 					ESE	23	29	21	29.94	42	41	40	38	ocd	nimb	0			
1875-03-28	11	43.38	171.35	112.5		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 					ESE	23	29	21	29.92	42	42	41	38	ocd	nimb	0			
1875-03-28	12	43.32	171.45	112.5		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 			43 19N	171 27E	ESE	23	29	21	29.9	42	42	41	38	ocd	nimb	0			
1875-03-28	13	43.27	171.54	112.5		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	1:00 PM: cc ESE1/2E					ESE	23	29	21	29.89	43	42	41	38	ocd	nimb	0			
1875-03-28	14	43.22	171.63	106.88		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	2:00 PM : cc EbS					ESE1/2E	23	29	18	29.87	43	42	41	38	ov	nimb	0			
1875-03-28	15	43.19	171.71	104		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 					EbS	23	29	18	29.86	43	42	41	38	ov	nimb	0			
1875-03-28	16	43.16	171.77	101.25		3.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 					EbS	23	29	13	29.85	43	42	41	38	ov	nimb	0			
1875-03-28	17	43.13	171.84	106.88		3.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 					EbS1/2S	23	29	13	29.84	43	42	41	38	od	nimb	0			
1875-03-28	18	43.07	171.94	112.5		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 					ESE	23	29	13	29.84	43	42	41	40	od	nimb	0			
1875-03-28	19	43.02	172.03	112.5		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 					ESE	23	29	13	29.83	43	42	41	40	od	nimb	0			
1875-03-28	20	42.96	172.13	112.5		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 					ESE	23	29	10	29.83	43	42	41	40	od	nimb	0			
1875-03-28	21	42.91	172.22	112.5		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 					ESE	45	51	13	29.82	41	40	40	40	od	nimb	0			
1875-03-28	22	42.83	172.32	123.75		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 					SEbE	45	51	13	29.82	46	46	45	40	od	nimb	0			
1875-03-28	23	42.75	172.39	129.38		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 					SE1/2E	45	51	13	29.82	46	46	45	40	od	nimb	0			
1875-03-28	24	42.68	172.46	129.38		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-096.JPG	 					SE1/2E	45	51	13	29.81	47	46	45	40	od	nimb	0			
1875-03-29	1	42.61	172.52	135		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					SE	45	51	8	29.8	47	46	45	44	ocd	nimb	0			
1875-03-29	2	42.53	172.55	146.25		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					SEbS	45	51	6	29.79	47	47	45	44	ocd	nimb	0			
1875-03-29	3	42.47	172.55	163.12		3.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					SbE1/2E	45	51	5	29.78	47	47	46	44	ocd	nimb	0			
1875-03-29	4	42.42	172.54	174.38		2.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					S1/2E	45	51	5	29.78	47	47	46	44	ocd	nimb	0			
1875-03-29	5	42.37	172.52	180		2.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					S	90	96	2	29.79	49	48	47	44	od	nimb	0			
1875-03-29	6	42.33	172.51	180		2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					S	90	96	2	29.79	49	48	47	44	od	nimb	0			
1875-03-29	7	42.3	172.49	180		1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					S	888	888	1	29.79	49	48	47	49	ov	nimb	0			
1875-03-29	8	42.29	172.48			0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	"8:00 AM: There is a note at 8:00 AM - instead of the Knots, Fathoms and Courses steered - that says !No steerage way.! There is nothing in !Events Of The Day! that explains this entry. "						888	888	1	29.8	49	48	47	49	ov	nimb	0			
1875-03-29	9	42.3	172.54	67.5		3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					ENE	270	276	5	29.82	52	51	50	49	ov	nimb	0			
1875-03-29	10	42.29	172.62	75		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					EbN|EbN1/2N	270	276	5	29.82	52	51	50	49	ov	nimb	0			
1875-03-29	11	42.3	172.71	73.12		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					EbN1/2N	270	276	5	29.82	52	51	50	49	ov	nimb	0			
1875-03-29	12	42.3	172.8	73.12		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 			42 18N	172 48E	EbN1/2N	888	888	5	29.81	52	51	50	49	od	nimb	0			
1875-03-29	13	42.27	172.92	73.12		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					ENE1/2E	270	276	5	29.8	52	51	50	49	od	nimb	0			
1875-03-29	14	42.25	173.06	73.12		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					ENE1/2E	270	276	5	29.8	52	51	50	49	od	nimb	0			
1875-03-29	15	42.22	173.19	73.12		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					ENE1/2E	270	276	5	29.8	52	51	50	49	od	nimb	0			
1875-03-29	16	42.19	173.28	73.12		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					ENE1/2E	270	276	5	29.81	52	51	50	49	od	nimb	0			
1875-03-29	17	42.12	173.34	112.5		3.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					ESE	34	40	5	29.81	52	51	50	49	od	nimb	0			
1875-03-29	18	42.06	173.41	95.62		3.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					E1/2S	23	29	5	29.84	51	50	48	49	od	nimb	0			
1875-03-29	19	41.99	173.51	106.88		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					ESE1/2E	34	40	8	29.86	49	50	48	49	bc	nimb	1			
1875-03-29	20	41.91	173.63	106.88		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					ESE1/2E	34	40	13	29.89	49	49	48	48	bc	nimb	1			
1875-03-29	21	41.83	173.77	101.25		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					EbS	45	51	13	29.91	50	49	48	48	bc	cum	3			
1875-03-29	22	41.76	173.91	95.62		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					E1/2S	45	51	13	29.93	50	49	48	48	oc	cum	0			
1875-03-29	23	41.7	174.02	95.62		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					E1/2S	45	51	10	29.93	49	49	48	50	odp	nimb	0			
1875-03-29	24	41.64	174.13	95.62		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-097.JPG	 					E1/2S	45	51	10	29.95	49	49	48	50	odp	nimb	0			
1875-03-30	1	41.58	174.27	90		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					E	45	51	10	29.97	47	47	46	50	oc	cum nimb	0			
1875-03-30	2	41.52	174.42	90		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					E	45	51	10	29.98	47	47	46	50	oc	cum nimb	0			
1875-03-30	3	41.48	174.58	84.38		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					E1/2N	45	51	13	29.99	47	47	46	50	oc	cum nimb	0			
1875-03-30	4	41.44	174.77	81.56		8.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					E3/4N	45	51	13	30	47	47	46	49	oc	cum nimb	0			
1875-03-30	5	41.39	174.92	84.38		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					E1/2N	23	29	13	30.02	47	47	46	49	ocq	cum nimb	0			
1875-03-30	6	41.34	175.08	84.38		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					E1/2N	23	29	13	30.05	46	46	46	49	ocq	cum nimb	0			
1875-03-30	7	41.3	175.23	84.38		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					E1/2N	23	29	13	30.08	46	46	46	49	ocq	cum nimb	0			
1875-03-30	8	41.22	175.36	101.25		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	8AM: 8 AM to Merid: !Patent log showed 124 miles.!					EbS	23	29	13	30.08	47	46	46	49	ocq	cum nimb	0			
1875-03-30	9	41.14	175.49	101.25		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					EbS	23	29	13	30.1	47	46	46	49	c	cum	0			
1875-03-30	10	41.06	175.62	101.25		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					EbS	23	29	13	30.12	46	45	44	49	c	cum	0			
1875-03-30	11	41	175.75	95.62		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					E1/2S	23	29	13	30.12	46	45	44	49	c	cum	0			
1875-03-30	12	40.93	175.88	95.62		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 			40 56N	175 53E	E1/2S	23	29	13	30.14	46	45	44	49	c	cum	0			
1875-03-30	13	40.91	176	101.25		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					EbS	23	29	8	30.16	47	46	45	49	bc	cir cum	2			
1875-03-30	14	40.88	176.11	101.25		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					EbS	23	29	5	30.16	49	48	47	49	bc	cir cum	2			
1875-03-30	15	40.88	176.19	90		3.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					E	360	6	5	30.17	49	48	47	49	bc	cir cum	2			
1875-03-30	16	40.88	176.21	78.75		1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					EbN	360	6	2	30.17	49	48	47	48	bc	cir cum	1			
1875-03-30	17	40.89	176.26	84.38		2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					E1/2N	45	54	2	30.19	49	49	46	51	oc	cir cum	0			
1875-03-30	18	40.88	176.32	90		2.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					E	45	54	2	30.2	49	49	46	51	oc	cir cum	0			
1875-03-30	19	40.87	176.38	106.88		3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					EbS1/2S	45	54	2	30.21	49	48	47	50	oc	cum nimb	0			
1875-03-30	20	40.8	176.46	135		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					SE	79	88	8	30.21	49	48	47	50	oc	cum nimb	0			
1875-03-30	21	40.74	176.48	157.5		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	9:00 PM : !wore ship to the Nd.!					SSE	68	77	5	30.2	48	48	46	49	bc	cum nimb	6			
1875-03-30	22	40.79	176.48	348.75		3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					NbW	68	77	5	30.2	48	47	46	49	bc	cum nimb	4			
1875-03-30	23	40.87	176.48	348.75		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					NbW	68	77	8	30.2	47	46	45	49	bc	cum nimb	6			
1875-03-30	24	40.94	176.49	348.75		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-098.JPG	 					NbW	68	77	8	30.2	47	46	45	49	bc	cum nimb	6			
1875-03-31	1	41.02	176.5	354.38		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-099.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-099.JPG	 					N1/2W	68	77	10	30.19	48	47	45	46	c	cum	0			
