YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	Other
1867-06-06	20	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-026.JPG	 						45	54	10	29.64	76	76	86		bc	cu nim str	6		
1867-06-06	21	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-026.JPG	 						45	54	13	29.65	76	76	85		bc	cu nim str	6		
1867-06-06	22	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-026.JPG	 						45	54	13	29.67	76	76	85		bc	cu nim str	5		
1867-06-06	23	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-026.JPG	 						45	54	13	29.67	76	76	85		bc	cu nim str	5		
1867-06-06	24	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-026.JPG	 						45	54	13	29.67	76	76	85		bc	cu nim str	5		
1867-06-07	1	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	8	29.67	73	74	84		bc	cir	6		
1867-06-07	2	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	8	29.67	73	74	84		bc	cir	6		
1867-06-07	3	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	5	29.67	73	74	84		bc	cir	7		
1867-06-07	4	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	5	29.67	73	74	84		bc	cir	6		
1867-06-07	5	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	5	29.67	73	74	84		bc	cum	6		
1867-06-07	6	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	5	29.66	74	75	85		bc	cum	6		
1867-06-07	7	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	5	29.66	76	76	85		bc	cum	6		
1867-06-07	8	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	5	29.66	77	78	85		bc	cum	6		
1867-06-07	9	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	5	29.66	77	79	85		bc	cum	6		
1867-06-07	10	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	13	29.63	79	79	85		bc	cum	6		
1867-06-07	11	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	13	29.63	79	79	85		bc	cum	6		
1867-06-07	12	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	"Noon: Kaloa, Kauai"						45	54	13	29.63	79	79	85		bc	cum	6		
1867-06-07	13	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						68	77	8	29.61	78	78	88		bc	cum	7		
1867-06-07	14	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						68	77	8	29.61	78	78	89		bc	cum	5		
1867-06-07	15	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						68	77	8	29.61	79	79	89		bc	cum	5		
1867-06-07	16	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						68	77	8	29.61	78	79	88		bc	cum	4		
1867-06-07	17	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						68	77	8	29.62	78	78	88		bc	cum	4		
1867-06-07	18	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						68	77	8	29.65	77	77	87		bc	cum	4		
1867-06-07	19	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						68	77	8	29.65	77	77	87		bc	cum	8		
1867-06-07	20	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						68	77	8	29.65	77	77	87		bc	cum	9		
1867-06-07	21	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	5	29.66	76	77	86		bc	cir	8		
1867-06-07	22	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	5	29.66	75	77	86		bc	cir	8		
1867-06-07	23	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	5	29.65	74	75	84		bc	cir	8		
1867-06-07	24	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-027.JPG	 						45	54	5	29.65	74	75	84		bc	cir	8		
1867-06-08	1	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						45	54	5	29.66	72	73	82		cp	cu nimb	2		
1867-06-08	2	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						45	54	5	29.66	72	73	82		cp	cu nimb	3		
1867-06-08	3	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						45	54	5	29.66	72	73	82		cp	cu nimb	4		
1867-06-08	4	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						45	54	5	29.68	72	73	82		c	cu nimb	6		
1867-06-08	5	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						45	54	5	29.68	72	73	82		bc	cir	8		
1867-06-08	6	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						45	54	5	29.65	75	75	85		bc	cir	8		
1867-06-08	7	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						45	54	5	29.65	78	78	85		bc	cir	7		
1867-06-08	8	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						45	54	5	29.65	78	78	87		bc	cir	6		
1867-06-08	9	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						68	77	5	29.64	78	79	88		bc	cir	6		
1867-06-08	10	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						68	77	8	29.64	78	79	88		bc	cir	6		
1867-06-08	11	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						68	77	8	29.62	80	80	90		bc	cir	8		
1867-06-08	12	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	"Noon: Kaloa, Kauai"						68	77	8	29.61	80	80	90		bc	cir	8		
1867-06-08	13	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						68	77	13	29.60	79	79	90		bc	cu str	8		
1867-06-08	14	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						68	77	13	29.60	79	79	90		bc	cu str	8		
1867-06-08	15	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						45	54	13	29.60	79	79	90		bc	cu str	8		
1867-06-08	16	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						45	54	13	29.60	79	79	87		bc	cu str	9		
1867-06-08	17	21.87	-159.46			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	"1745: got underway and setamed out to sea, steering E1/2S"						45	54	13	29.60	79	79	87		bc	cu str	9		
1867-06-08	18	21.86	-159.45	888		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 						45	54	13	29.60	79	79	87		bc	cu str	9		
1867-06-08	19	21.82	-159.37	95.62		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 					e1/2s	45	54	13	29.61	78	78	87	77	bc	cu str	9		
1867-06-08	20	21.78	-159.29	95.62		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 					e1/2s	45	54	13	29.62	76	76	87	76	bc	cu str	9		
1867-06-08	21	21.75	-159.20	95.62		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 					e1/2s	45	54	8	29.62	76	75	87	77	bc	cum	9		
1867-06-08	22	21.71	-159.12	95.62		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 					e1/2s	45	54	8	29.61	76	76	88	78	bc	cum	8		
1867-06-08	23	21.67	-159.05	95.62		5.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 					e1/2s	79	88	13	29.61	77	76	88	78	bc	cum	8		
1867-06-08	24	21.63	-158.97	95.62		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-028.JPG	 					e1/2s	79	88	13	29.61	77	77	88	78	bc	cu str	9		
1867-06-09	1	21.59	-158.86	95.62		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	 					e1/2s	45	54	8	29.60	78	78	90	76	bc	cu nimb	4		
1867-06-09	2	21.54	-158.74	95.62		8.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	 					e1/2s	45	54	8	29.60	78	78	90	76	bc	cu nimb	2		
1867-06-09	3	21.50	-158.66	95.62		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	 					e1/2s	45	54	8	29.60	78	78	90	76	bc	cu nimb	4		
1867-06-09	4	21.47	-158.58	95.62		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	0430: Mauia Isle of Oahu bore NE					e1/2s	45	54	8	29.62	78	78	90	76	bc	cu nimb	4		
1867-06-09	5	21.42	-158.48	95.62		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	 					e1/2s	45	54	8	29.62	78	78	90		bc	cu nimb	4		
1867-06-09	6	21.38	-158.36	95.62		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	 					e1/2s	45	54	8	29.62	78	78	90		bc	cu nimb	4		
1867-06-09	7	21.33	-158.23	95.62		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	 					e1/2s	45	54	8	29.64	77	78	87		bc	cu nimb	4		
1867-06-09	8	21.28	-158.11	95.62		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	0800: abreast of Barbeco Point						45	54	8	29.64	77	78	87		bc	cu nimb	4		
1867-06-09	9	21.29	-158.02	888		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	 						45	54	8	29.63	77	77	88		bc	cu str nimb	9		
1867-06-09	10	21.30	-157.94	888		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	 						45	54	8	29.62	78	78	89		or	cum	4		
1867-06-09	11	21.31	-157.87	888		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	1100: anchored in Honolulu harbor.						45	54	8	29.60	79	79	90		bc	cu str	5		
1867-06-09	12	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	 						45	54	8	29.60	79	79	90		bc	cu str	7		
1867-06-09	13	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	 						90	99	8	29.59	80	81	92		bc	cu str	2		
1867-06-09	14	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	 						113	122	5	29.57	82	82	93		bc	cu str	2		
1867-06-09	15	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	 						135	144	5	29.56	82	82	93		bc	cu str	2		
1867-06-09	16	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	 						135	144	2	29.56	82	82	93		bc	cu str	1		
1867-06-09	17	21.31	-157.87			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-007/581208-lackawanna-007-029.JPG	 						169	178	5	29.56	80	80	92		op	cu str nimb	1		
