YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig_Lat	Orig_Lon	Orig_Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Amount	Ships	Other
1884-04-14	5	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						0	0	0	30.02	74	70	69		om	cum	0			
1884-04-14	6	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						0	0	0	30.02	74	70	68		om	cum	0			
1884-04-14	7	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						0	0	0	30.02	72	70	68		om	cum	0			
1884-04-14	8	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						0	0	0	30.05	71	70	68		om	cum	0			
1884-04-14	9	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						0	0	0	30.06	72	72	69		om	cum	0			
1884-04-14	10	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						0	0	0	30.05	72	73	70		bc	cir cum	1			
1884-04-14	11	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						270	279	2	30.04	75	74	70		bc	cir cum	4			
1884-04-14	12	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						270	279	2	30.03	75	75	70		bc	cir cum	6			
1884-04-14	13	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						270	279	1	30.00	75	75	71		bc	cir cum str	2			
1884-04-14	14	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						180	189	2	30.00	74	73	70		bc	cir cum str	2			
1884-04-14	15	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						180	189	5	29.98	74	73	70		bc	cir cum str	1			
1884-04-14	16	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						180	189	5	29.98	74	73	70		bc	cir cum str	1			
1884-04-14	17	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						158	167	8	29.98	73	72	69		bc	cir cum str	1			
1884-04-14	18	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						158	167	8	29.96	73	71	69		bc	cir cum str	7			
1884-04-14	19	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						158	167	8	29.97	76	71	69		bc	cir cum str	9			
1884-04-14	20	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						158	167	8	29.98	76	71	69		bc	cir cum str	9			
1884-04-14	21	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						158	167	8	29.99	77	70	68		bcw	cir cum str	9			
1884-04-14	22	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						158	167	13	30.00	76	70	68		bcw	cir cum str	9			
1884-04-14	23	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						158	167	13	30.00	75	70	68		bcw	cir cum str	7			
1884-04-14	24	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-088.JPG	 						158	167	13	29.98	74	70	68		bcw	cir cum str	3			
1884-04-15	1	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						158	167	8	29.98	77	69	68		ocm	cum	0			
1884-04-15	2	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						158	167	8	29.97	77	69	67		ocm	cum	0			
1884-04-15	3	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						158	167	8	29.95	76	69	67		ocm	cum	0			
1884-04-15	4	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						158	167	8	29.94	76	69	67		ocm	cum	0			
1884-04-15	5	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						158	167	5	29.94	74	69	67		ocm	cum	0			
1884-04-15	6	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						158	167	5	29.94	72	69	67		ocm	cum	0			
1884-04-15	7	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						158	167	2	29.95	71	69	67		ocm	cum	0			
1884-04-15	8	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						180	189	2	29.97	71	70	67		ocm	cum	0			
1884-04-15	9	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						180	189	5	29.96	71	70	68		ocm	cum	0			
1884-04-15	10	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						180	189	5	30.00	72	70	69		bc	cir cum 	1			
1884-04-15	11	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						180	189	5	30.00	73	71	69		ocm	cum	0			
1884-04-15	12	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						180	189	5	30.00	73	71	69		ocm	cum	0			
1884-04-15	13	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						180	189	5	29.95	74	72	69		oc	cum	0			
1884-04-15	14	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						180	189	5	29.94	74	72	69		oc	cum	0			
1884-04-15	15	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						180	189	5	29.92	73	72	69		oc	cum	0			
1884-04-15	16	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						180	189	5	29.91	73	72	68		oc	cum	0			
1884-04-15	17	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						180	189	5	29.90	72	71	68		oc	cum	0			
1884-04-15	18	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						180	189	5	29.90	72	70	69		oc	cum	0			
1884-04-15	19	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						158	167	5	29.90	72	70	68		oc	cum	0			
1884-04-15	20	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						158	167	5	29.90	73	70	68		ocl	cum	0			
1884-04-15	21	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						158	167	5	29.95	74	70	68		ocl	cum	0			
1884-04-15	22	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						158	167	2	30.00	74	70	68		ocl	cum	0			
1884-04-15	23	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						158	167	2	30.00	74	70	68		ocl	cum	0			
1884-04-15	24	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-089.JPG	 						158	167	2	30.01	74	70	68		oc	cum	0			
1884-04-16	1	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.94	71	70	68		ocm	cum 	0			
1884-04-16	2	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.93	71	70	68		od	cum nimb	0			
1884-04-16	3	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.92	70	69	68		od	cum nimb	0			
1884-04-16	4	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	3	29.92	70	69	68		od	cum nimb	0			
1884-04-16	5	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.93	74	69	68		odm	cum nimb	0			
1884-04-16	6	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.95	74	70	69		odm	cum nimb	0			
1884-04-16	7	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.95	73	69	68		odm	cum nimb	0			
1884-04-16	8	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.97	72	69	68		odm	cum nimb	0			
1884-04-16	9	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						135	144	5	29.98	71	70	68		odm	cum nimb	0			
1884-04-16	10	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						135	144	5	29.98	72	70	68		odm	cum nimb	0			
1884-04-16	11	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						135	144	5	29.98	72	71	69		om	cum nimb	0			
1884-04-16	12	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.98	73	72	69		om	cum nimb	0			
1884-04-16	13	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.98	73	72	69		oc	cum 	0			
1884-04-16	14	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.99	73	72	69		oc	cum 	0			
1884-04-16	15	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.99	73	73	69		bc	cir cum	5			
1884-04-16	16	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.95	73	73	69		bc	cir cum	7			
1884-04-16	17	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.94	73	72	69		bc	cir cum str	8			
1884-04-16	18	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.95	72	71	68		bc	cir cum str	8			
1884-04-16	19	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.97	72	71	68		bc	cum str	3			
1884-04-16	20	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						158	167	5	29.98	73	71	68		bc	cum str	2			
1884-04-16	21	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						135	144	5	30.00	73	70	68		bcl	cum str	8			
1884-04-16	22	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						135	144	5	30.01	73	70	68		bcl	cum str	8			
1884-04-16	23	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						135	144	5	30.01	73	70	68		bcl	cum str	7			
1884-04-16	24	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-090.JPG	 						135	144	5	30.01	73	70	68		bc	cir cum	3			
1884-04-17	1	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-091.JPG	 						135	144	5	30.03	74	70	68		o	cum	0			
1884-04-17	2	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-091.JPG	 						135	144	5	30.02	75	70	68		o	cum	0			
1884-04-17	3	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-039/581208-lackawanna-039-091.JPG	 						135	144	5	30.02	75	70	68		o	cum	0			
