YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	Dir	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1882-03-17	20	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-102.JPG	 						0	0	29.91	70	68	66		bm	-	10				
1882-03-17	21	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-102.JPG	 						0	0	29.98	70	67	66		bm	-	10				
1882-03-17	22	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-102.JPG	 						0	0	30.00	69	65	65		bm	-	10				
1882-03-17	23	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-102.JPG	 						0	0	30.00	69	64	64		bm	-	10				
1882-03-17	24	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-102.JPG	 						0	0	30.00	69	64	64		bm	-	10				
1882-03-18	1	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						0	0	29.98	68	63	63		b	-	10				
1882-03-18	2	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						0	0	29.95	67	63	63		b	-	10				
1882-03-18	3	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						45	2	29.95	65	62	61		b	-	10				
1882-03-18	4	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						0	0	29.95	65	62	61		b	-	10			0400-0800: Alaska	
1882-03-18	5	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						0	0	29.97	65	61	61		b	-	10				
1882-03-18	6	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						0	0	29.98	65	62	62		bm	-	10				
1882-03-18	7	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						0	0	29.98	64	62	62		bm	-	10				
1882-03-18	8	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						0	0	29.98	64	62	62	58	bm	-	10				
1882-03-18	9	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						360	2	30.00	64	63	63		bm	-	10				
1882-03-18	10	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						360	1	30.02	64	63	63		bm	-	10				
1882-03-18	11	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						360	1	30.02	65	64	64		bc	Cum	9				
1882-03-18	12	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						225	2	30.02	66	65	65		bc	Cum	9				
1882-03-18	13	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						225	5	30.00	68	70	66		bc	Cir Cum	6				
1882-03-18	14	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						225	5	30.00	70	70	67		bc	Cum	8				
1882-03-18	15	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						225	8	30.00	71	73	68		bc	Cum	8				
1882-03-18	16	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						225	21	30.00	72	72	67		bc	Cum	8				
1882-03-18	17	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						225	21	30.00	69	69	65		bc	Cum	3				
1882-03-18	18	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						225	21	30.00	69	69	65		bc	Cum	3				
1882-03-18	19	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						225	10	30.03	70	68	65		bc	Cum	1				
1882-03-18	20	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						225	5	30.04	70	68	65		bc	Cum	7				
1882-03-18	21	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						225	5	30.04	69	66	65		bc	Cum	9				
1882-03-18	22	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						225	5	30.04	69	67	65		bc	Cum	8				
1882-03-18	23	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						0	0	30.03	68	66	64		b	-	10				
1882-03-18	24	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-103.JPG	 						45	2	30.03	68	64	64		b	-	10				
1882-03-19	1	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						315	1	30.03	68	65	64		b	-	10				
1882-03-19	2	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						0	0	29.99	67	65	64		b	-	10				
1882-03-19	3	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						0	0	29.99	67	65	64		b	-	10				
1882-03-19	4	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						360	1	29.97	66	58	58		b	-	10				
1882-03-19	5	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						0	0	29.97	66	60	58		oc	-	0				
1882-03-19	6	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						0	0	29.97	65	62	60		bcm	Cir	3				
1882-03-19	7	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						0	0	29.96	65	65	62		bcm	Cir	8				
1882-03-19	8	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						315	2	29.96	66	65	65		bm	-	10				
1882-03-19	9	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						315	2	29.96	66	65	65		bz	-	10				
1882-03-19	10	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						90	3	29.96	66	67	67		bz	-	10				
1882-03-19	11	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						225	6	29.94	69	71	67		bz	-	10				
1882-03-19	12	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						225	6	29.93	70	74	69		bz	-	10				
1882-03-19	13	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						225	5	29.95	72	75	70		b	-	10				
1882-03-19	14	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						225	8	29.93	72	73	69		b	-	10				
1882-03-19	15	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						225	10	29.92	72	73	70		b	-	10				
1882-03-19	16	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						225	8	29.91	72	74	70		b	-	10			1600-2000: Alaska	
1882-03-19	17	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						225	8	29.90	72	73	70		b	-	10				
1882-03-19	18	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						225	2	29.90	72	71	69		b	-	10				
1882-03-19	19	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						360	2	29.90	72	69	69		b	-	10				
1882-03-19	20	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						360	2	29.90	72	64	64		b	-	10				
1882-03-19	21	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						90	2	29.92	68	64	64		b	-	10				
1882-03-19	22	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						90	2	29.92	68	64	64		bz	-	10				
1882-03-19	23	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						135	2	29.92	67	62	61		bz	-	10				
1882-03-19	24	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-104.JPG	 						135	3	29.91	66	61	61	58	bz	-	10				
1882-03-20	1	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						360	2	29.89	65	61	61		b	-	10				
1882-03-20	2	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						360	5	29.90	65	61	62		ocm	Nimb	0				
1882-03-20	3	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						360	5	29.90	65	60	61		ocm	Nimb	0				
1882-03-20	4	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						360	2	29.90	65	60	61	58	ocm	Nimb	0				
1882-03-20	5	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						360	2	29.94	65	60	61		ocm	Nimb	0				
1882-03-20	6	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						360	1	29.94	65	60	61		ocm	Nimb	0				
1882-03-20	7	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						360	1	29.93	64	61	61		ocm	Nimb	0				
1882-03-20	8	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						360	1	29.95	64	61	61	58	ocm	Nimb	0				
1882-03-20	9	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						0	0	29.98	64	60	61		oc	Nimb	0				
1882-03-20	10	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						360	2	29.98	64	60	61		oc	Nimb	0				
1882-03-20	11	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						360	2	29.97	62	61	60		oc	Nimb	0				
1882-03-20	12	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						360	2	29.97	62	61	61	58	oc	Nimb	0				
1882-03-20	13	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						360	2	29.98	63	62	62		oc	Nimb	0				
1882-03-20	14	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						315	2	29.98	63	64	63		bc	Nimb	1				
1882-03-20	15	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						315	2	29.95	64	64	64		bc	Cum	7				
1882-03-20	16	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						326	2	29.95	65	64	64	59	bc	Cum	6				
1882-03-20	17	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						326	2	29.94	64	63	63		bc	Cum	4				
1882-03-20	18	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						326	2	29.94	64	63	63		oc	Nimb	0				
1882-03-20	19	-33.03	-71.60			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-035/581208-lackawanna-035-105.JPG	 						326	1	29.94	64	62	62		oc	Nimb	0				
