YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	Amount	VisM	Ships	Other
1928-06-18	1	59.32	-148.09	48		3.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0031.JPG	0155: Got Underway 0155: course 60 T			59.324	-148.094	48	90	117	2	30.12	45	52	oz	cun	10	20		
1928-06-18	2	59.32	-148.1			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	 			59.323	-148.097		68	94		30.13	46	52	oz	cun	10	20		
1928-06-18	3	59.39	-147.88	60		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	"0318: Cape Clear on port beam, brg 330 gyro cc 46 gyro"			59.385	-147.883	60	56	83	5	30.12	46	54	oz	cun	10	20		
1928-06-18	4	59.53	-147.55	50		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	"0455: Wooded Islands abeam, dist. 7.6 miles, cc 25 gyro"			59.526	-147.553	50	34	61	5	30.13	46	54	oz	cun	10	20		
1928-06-18	5	59.69	-147.25	44		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	 			59.688	-147.246	44	22	50	8	30.12	46	54	oz	cun	10	20		
1928-06-18	6	59.87	-147.08	25		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	0610: 69 gyro			59.865	-147.084	25	68	94	8	30.13	45	54	f	f	10	0		
1928-06-18	7	59.92	-146.87	62		7.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	"0720: Anchored, Radio brgs 59 57 N, 146 48 W"			59.92	-146.874	62	90	117	5	30.14	45	54	f	f	10	4		
1928-06-18	8	59.95	-146.8	v		3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	 			59 57 0 	146 48W	v	90	117	5	30.14	45	54	f	f	10	3		
1928-06-18	9	59.95	-146.8			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	 			59 57 0 	146 48W		68	94	5	30.15	45	54	of	cun	7	13		
1928-06-18	10	60.17	-146.76	20		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	 			60.168	-146.76	20	56	83	8	30.15	47	52	of	cun	10	13		
1928-06-18	11	60.43	-146.96	356		14.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	 			60.432	-146.958	356	56	83	8	30.15	46	52	of	cun	10	13		
1928-06-18	12	60.52	-146.63	72		12.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	 			60 31 0 	146 38W	72	56	83	8	30.14	50	51	o	cun	10	20		
1928-06-18	13	60.56	-146.14	81		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	 			60.557	-146.143	81	56	83	5	30.14	52	51	o	cun	10	20		
1928-06-18	14	60.61	-145.73	v		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	"1442: Moored, Cordova, Alaska"			60.61	-145.73	v	56	83	5	30.13	52	48	o	cun	10	20		
1928-06-18	15	60.55	-145.78	v		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	 			60.55	-145.78	v	56	83	2	30.13	52	48	o	cun	10	20		
1928-06-18	16	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	 			60.55	-145.78		45	72	2	30.13	52		o	cun	10			
1928-06-18	17	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	"1710: Got Underway 1725: Moored, Cordova, Alaska"			60.55	-145.78													
1928-06-18	18	60.55	-145.78	v		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	 			60.55	-145.78	v	45	72	2	30.13	52	48	o	cun	10	20		
1928-06-18	19	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	 			60.55	-145.78													
1928-06-18	20	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	 			60.55	-145.78		0	0	0	30.14	50		o	cun	10			
1928-06-18	21	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	"2130: Seal Rocks off port bow, brg 350 T"			60.55	-145.78													
1928-06-18	22	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	2213: Seal Rocks abeam 2220: 340 gyro 2245: 350 gyro			60.55	-145.78													
1928-06-18	23	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	2306: 10 gyro 2330: 43 gyro 2351: Johnstone Point abeam on starboard land 2356: 72 gyro			60.55	-145.78													
1928-06-18	24	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0030.JPG	 			60.55	-145.78		0	0	0	30.11	52		o	cun	10			
1928-06-19	1	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	2	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	3	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	4	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78		45	72	5	30.11	51		opr	n	10			
1928-06-19	5	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	6	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	7	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	8	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78		0	0	0	29.96	49		orz	n	10			
1928-06-19	9	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	10	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	11	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	12	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	Noon: Cordova			60.55	-145.78		79	106	24	29.90	47		or	n	10			
1928-06-19	13	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	14	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	15	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	16	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78		79	106	24	29.90	46		or	n	10			
1928-06-19	17	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	18	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	19	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	20	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78		68	94	24	29.89	47		or	n	10			
1928-06-19	21	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	22	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	23	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78													
1928-06-19	24	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0032.JPG	 			60.55	-145.78		68	94	16	29.88	46		or	n	10			
1928-06-20	1	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0034.JPG	 			60.55	-145.78													
1928-06-20	2	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			60.55	-145.78													
1928-06-20	3	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			60.55	-145.78													
1928-06-20	4	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			60.55	-145.78		22	50	5	29.88	47		or	n	10			
1928-06-20	5	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			60.55	-145.78													
1928-06-20	6	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			60.55	-145.78													
1928-06-20	7	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			60.55	-145.78													
1928-06-20	8	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			60.55	-145.78		202	230	5	29.90	48		ofr	n	10			
1928-06-20	9	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			60.55	-145.78													
1928-06-20	10	60.55	-145.78			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	1035: Got Underway			60.55	-145.78		191	218	2	29.96	45		odf	n	10			
1928-06-20	11	60.61	-145.73	v		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	"1115: Cage buoy at entrance to Orca Inlet abeam, cc 282 T 1142: Buoy off SW tangent Channel Island abeam. cc 262 T"			60.61	-145.73	v	191	218	5	29.97	45	48	odf	n	10	4		
1928-06-20	12	60.58	-146	262		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			60 35 0 	   146W	262	214	241	5	29.97	43	48	odf	n	10	7		
1928-06-20	13	60.56	-146.35	262		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	1320: 247 T			60.56	-146.347	262	158	184	5	29.98	43	52	o	cun	10	20		
1928-06-20	14	60.51	-146.65	252		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	"1415: Johnstone Point Light abeam to port, brg 157 gyro, dist. 1.5 miles. 1420: Bear Cape brg 148 gyro to port, cc 213 T"			60.512	-146.653	252	202	230	8	29.98	44	54	o	cun	10	20		
1928-06-20	15	60.4	-146.87	224		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	1510: 169 T			60.398	-146.87	224	169	196	13	29.99	44	54	oz	cun	10	20		
