YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1937-03-10	23	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0013.JPG	 																			
1937-03-10	24	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0013.JPG	 						0	0	0	29.57	47	43	or	N		10	2			
1937-03-11	1	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	2	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	3	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	4	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 						225	250	2	29.68	46	41	or	N		10	4			
1937-03-11	5	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	6	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	7	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	8	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 						225	250	2	29.71	41	40	or	N		10	7			
1937-03-11	9	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	10	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	11	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	12	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	Noon: Cordova									29.82	43	41	o	N		10	50			
1937-03-11	13	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	14	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	15	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	16	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 									29.86	47	45	o	N		10	20			
1937-03-11	17	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	18	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	19	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	20	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 									29.88	43	41	o	N		10	20			
1937-03-11	21	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	22	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	23	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 																			
1937-03-11	24	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0014.JPG	 									29.87	40	38	o	N		10	4			
1937-03-12	1	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 																			
1937-03-12	2	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 																			
1937-03-12	3	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 																			
1937-03-12	4	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 									29.87	43	41	or	N		10	20			
1937-03-12	5	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 																			
1937-03-12	6	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 																			
1937-03-12	7	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 																			
1937-03-12	8	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 									29.85	42	40	or	N		10	20			
1937-03-12	9	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 																			
1937-03-12	10	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	"1001: Underway, standing out of Orca Inlet, cc var."																			
1937-03-12	11	60.62	-145.77	v		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	1105: Channel Is. buoy ats.  cc to 260 T  1135 Sheep Pt. Lt. ats. dist. .6 mi.									29.83	44	42	or	N		10	50			
1937-03-12	12	60.58	-146.13	260		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	1237: Middle Ground Shoal Buoy atp dist. .8 mi. cc to 245 T Noon: Cordova									29.82	43	42	o	N		9	50			
1937-03-12	13	60.52	-146.49	254		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	1334: Johnstone Pt. atp. dist. .8 mi. cc to 212 T									29.82	43	41	or	N		10	50			
1937-03-12	14	60.4	-146.76	231		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	1405: cc to 146 T 									29.81	43	41	or	N		10	50			
1937-03-12	15	60.23	-146.74	151		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	"1507: Cape Hinchenbrook atp. dist. 2 mi, cc to 115 T"									29.80	45	43	o	N		9	50			
1937-03-12	16	60.15	-146.41	118		9.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 									29.80	45	43	o	N		9	50			
1937-03-12	17	60.08	-146.05	115		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 						45	70	2	29.77	44	42	c	CUN		8	50			
1937-03-12	18	60	-145.74	115		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 						45	70	5	29.75	44	42	c	CUN		8	50			
1937-03-12	19	59.92	-145.45	115		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 						68	92	5	29.73	41	40	bc	ACU		5	50			
1937-03-12	20	59.83	-145.17	115		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	2000: cc to 135 T						68	92	2	29.71	41	40	bc	ACU		4	50			
1937-03-12	21	59.77	-145	132		5.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 						68	92	2	29.70	40	38	bc	CICU		5	50			
1937-03-12	22	59.72	-144.87	132		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	2252 Cape St. Elias Lt. atp. dist. 9 mi. cc to 98 T						68	92	2	29.70	41	39	bc	CICU		4	50			
1937-03-12	23	59.67	-144.73	130		4.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 						68	92	2	29.67	43	41	bc	ACU		4	50			
1937-03-12	24	59.66	-144.58	99		4.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0015.JPG	 						68	92	2	29.66	43	41	bc	ACU		4	50			
1937-03-13	1	59.64	-144.42	99		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	 									29.65	43	41	BC	ACU		5	20			
1937-03-13	2	59.63	-144.24	99		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	 									29.65	45	43	BC	ACU		6	7			
1937-03-13	3	59.62	-144.06	99		4.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	 									29.63	42	41	BC	ACU		8	7			
1937-03-13	4	59.6	-143.88	99		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	 									29.63	43	41	C	SCU		8	7			
1937-03-13	5	59.59	-143.71	99		4.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	 						0	0	0	29.62	44	42	C	SCU		8	20			
1937-03-13	6	59.58	-143.52	99		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	 						0	0	0	29.61	45	43	op	CUN		9	20			
1937-03-13	7	59.56	-143.32	99		5.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	 						0	0	0	29.62	45	43	op	CUN		9	20			
1937-03-13	8	59.53	-142.97	99		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	 						158	182	2	29.62	45	43	c	CUN		7	20			
1937-03-13	9	59.52	-142.66	100		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	0920: cc to 128 T 130 pgc 						158	188	2	29.61	43	42	c	CUN		7	50			
1937-03-13	10	59.45	-142.41	120		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	 						135	165	2	29.61	44	43	dg	CUN		7	50			
1937-03-13	11	59.35	-142.18	130		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	 						135	165	2	29.61	45	43	dg	N		7	50			
1937-03-13	12	59.26	-141.95	130		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	 						135	165	2	29.60	41	39	or	N		7	50			
1937-03-13	13	59.16	-141.73	130		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	 						0	0	0	29.60	43	41	BC	CICU		9	50			
1937-03-13	14	59.06	-141.49	130		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	1430: Reached center of Yakutat Spit ~ cc to 72 pgc  1445 cc to overtake vessel 						45	75	2	29.57	48	45	BC	CICU		6	50			
1937-03-13	15	59.03	-141.22	101		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	1500: Stopped Position 59-02 N 141-13 W 1515 Ahead manevuering near O.S. Attu Position 59-00 N 141-09 W 1559 Ahead cc 340 pgc 						45	75	2	29.56	49	47	BC	CICU		8	50			
1937-03-13	16	59	-141.15	340		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/6901/23690166/content/dc-metro/rg-026/585454/0002/Haida-1937-03/Haida-1937-03-0016.JPG	1600-2000: On course 332 gyro  1616: cc 320 gyro 						45	75	2	29.56	49	47	BC	CICU		5	50			
