YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	People	Ships
1922-05-03	22	54.21	-164.8			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0008.JPG	 			54.21	-164.8		270	285	18	29.94	31	41	ocqs	n		10				
1922-05-03	23	54.21	-164.8			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0008.JPG	 			54.21	-164.8		270	285	18	29.96	31	41	ocqs	n		10				
1922-05-03	24	54.21	-164.8			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0008.JPG	 			54.21	-164.8		270	285	18	29.96	31	41	ocqs	n		10				
1922-05-04	1	54.21	-164.8			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.21	-164.8		248	262	30	29.97	29	41	os	n		10				
1922-05-04	2	54.21	-164.8			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.21	-164.8		248	262	30	29.98	28	41	os	n		10				
1922-05-04	3	54.21	-164.8			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.21	-164.8		248	262	30	29.98	29	41	os	n		10				
1922-05-04	4	54.21	-164.8			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.21	-164.8		248	262	30	29.99	29	41	os	n		10				
1922-05-04	5	54.21	-164.8			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.21	-164.8		248	262	30	30.00	29	41	ocqs	n		10				
1922-05-04	6	54.21	-164.8			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.21	-164.8		248	262	30	30.00	29	41	ocqs	n		10				
1922-05-04	7	54.21	-164.8			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.21	-164.8		248	262	30	30.01	29	41	ocqs	n		10				
1922-05-04	8	54.21	-164.8			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.21	-164.8		248	262	30	30.03	27	41	ocqs	n		10				
1922-05-04	9	54.21	-164.8			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	"0915: Underway cc var. 9:47 Ugamak Id NE Peak abm dist 0.7 mi, cc 348."			54.21	-164.8		248	262	37	30.03	27	41	ocqs	n		10				
1922-05-04	10	54.22	-164.7	348		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	1046: cc 335.			54.22	-164.7	348	248	262	37	30.03	27	41	ocqs	n		10				
1922-05-04	11	54.33	-164.68	345		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	1126: Abm Scotch Cap Lt dist 1.0 mi cc 90. 1150 cc 49.			54.3275	-164.681	345	292	308	37	30.03	26	41	ocqs	n		10				
1922-05-04	12	54.37	-164.55	34		5.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54 22N	164 33W	34	292	308	37	30.03	29	41	ocqs	n		10				
1922-05-04	13	54.45	-164.27	49		9.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	1310: Cape Lutke abm dist 3.1 mi. Stood into Unimak Bay.			54.45	-164.27	49	292	308	37	30.04	29	41	os	n		10				
1922-05-04	14	54.56	-164.24	v		9.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	1410: Anchored			54.5551	-164.244	v	292	308	37	30.04	31	41	os	n		10				
1922-05-04	15	54.57	-164.24	v		1.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.57	-164.24	v	292	308	30	30.05	30	41	os	n		10				
1922-05-04	16	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.57	-164.24		292	308	30	30.06	30	41	os	n		10				
1922-05-04	17	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.57	-164.24		338	352	30	30.06	29	41	os	n		10				
1922-05-04	18	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.57	-164.24		338	352	30	30.06	29	41	os	n		10				
1922-05-04	19	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.57	-164.24		338	352	30	30.06	27	41	os	n		10				
1922-05-04	20	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	2000: Unimak Bay			54.57	-164.24		315	330	37	30.06	27	41	ocqs	n		10				
1922-05-04	21	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.57	-164.24		315	330	37	30.06	27	41	ocqs	n		10				
1922-05-04	22	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.57	-164.24		315	330	37	30.06	27	41	ocqs	n		10				
1922-05-04	23	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.57	-164.24		315	330	37	30.07	27	41	ocqs	n		10				
1922-05-04	24	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0009.JPG	 			54.57	-164.24		315	330	37	30.06	27	41	ocqs	n		10				
1922-05-05	1	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	 			54.57	-164.24		315	330	30	30.07	26	41	os	n		10				
1922-05-05	2	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	 			54.57	-164.24		315	330	30	30.07	26	41	os	n		10				
1922-05-05	3	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	 			54.57	-164.24		315	330	30	30.07	26	41	os	n		10				
1922-05-05	4	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	 			54.57	-164.24		315	330	37	30.07	26	41	os	n		10				
1922-05-05	5	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	 			54.57	-164.24		338	352	19	30.07	26	41	ocs	n		10				
1922-05-05	6	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	 			54.57	-164.24		338	352	19	30.08	26	41	ocs	n		10				
1922-05-05	7	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	 			54.57	-164.24		338	352	19	30.09	27	41	ocs	n		10				
1922-05-05	8	54.57	-164.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	0810: Underway cc var. 0821 cc 68.			54.57	-164.24		338	352	19	30.10	27	41	ocs	n		10				
1922-05-05	9	54.56	-164.07	68		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	0944: cc var. Swinging ship.			54.5572	-164.065	68	338	352	30	30.10	26	41	ocfs	n		10				
1922-05-05	10	54.54	-163.9	68		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	"1055: Finished swinging shp, cc 71"			54.5439	-163.899	68	315	330	30	30.12	29	41	bcqs	cu n		7				
1922-05-05	11	54.52	-163.93	71		0.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	 			54.5202	-163.933	71	315	330	30	30.12	27	41	bcqs	cu n		8				
1922-05-05	12	54.5	-163.8	71		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	Noon: cc 57			54 30N	163 48W	71	315	330	30	30.14	27	41	bcqs	cu n		7				
1922-05-05	13	54.53	-163.66	57		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	"1340: Cape Lazaref abm, dist 5.0 mi."			54.5309	-163.658	57	315	330	30	30.14	33	41	bc	s-cu		8				
1922-05-05	14	54.58	-163.44	57		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	1430: Swinging ship til 1450.			54.5751	-163.435	57	315	330	30	30.15	33	41	bc	s-cu		8				
1922-05-05	15	54.63	-163.14	57		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	1550: Cape Pankof abm dist 1.1 mi. 1556 cc 236.			54.6308	-163.144	57	315	330	30	30.15	33	41	os	n		10				
1922-05-05	16	54.66	-163	57		5.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	 			54.6612	-163.004	57	315	330	30	30.14	34	41	os	n		10				
1922-05-05	17	54.62	-163.27	236		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	1752: Sayaref Rocks (South Pinnacle ?) abm 2.0 mi.			54.621	-163.272	236	292	308	30	30.13	31	41	bc	cu		7				
1922-05-05	18	54.58	-163.57	236		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	1800: cc 235.			54.5763	-163.565	236	292	308	30	30.17	31	41	bc	cu		8				
1922-05-05	19	54.53	-163.85	235		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	 			54.5308	-163.845	235	338	352	30	30.15	31	41	bc	ci cu		5				
1922-05-05	20	54.49	-164.1	235		9.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	2000: Cape Lutke brg 265 T dist 8.0 mi			54.49	-164.1	235	338	352	30	30.17	31	41	bc	s-cu		9				
1922-05-05	21	54.53	-164.26	v		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	 			54.53	-164.26	v	338	352	30	30.17	29	41	ocsq	cu n		10				
1922-05-05	22	54.53	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	 			54.5283	-164.259		338	352	30	30.20	29	41	ocqs	cu n		10				
1922-05-05	23	54.53	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	 			54.5283	-164.259		338	352	30	30.20	29	41	ocqs	cu n		10				
1922-05-05	24	54.53	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0010.JPG	 			54.5283	-164.259		338	352	30	30.21	29	41	ocqs	cu n		10				
1922-05-06	1	54.53	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	 			54.5283	-164.259		338	352	30	30.20	28	41	os	n		10				
1922-05-06	2	54.53	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	 			54.5283	-164.259		338	352	30	30.19	28	41	os	n		10				
1922-05-06	3	54.53	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	 			54.5283	-164.259		338	352	30	30.18	28	41	os	n		10				
1922-05-06	4	54.53	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	 			54.5283	-164.259		338	352	30	30.18	27	41	os	n		10				
1922-05-06	5	54.53	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	 			54.5283	-164.259		360	15	19	30.18	26	41	oc	cu n		10				
1922-05-06	6	54.53	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	 			54.5283	-164.259		360	15	19	30.18	25	41	oc	cu n		10				
1922-05-06	7	54.53	-164.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	0725: Underway cc 195. 7:50 cc 225 Cape Lutke brg 190 T dist 5.0 mi.			54.5283	-164.259		360	15	19	30.18	25	41	oc	cu n		10				
1922-05-06	8	54.38	-164.48	225		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	0800: Stood various course around Seal Cape.			54 23N	164 29W	225	360	15	19	30.18	29	41	oc	cu n		10				
1922-05-06	9	54.38	-164.74	v		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	0900: Anchored off Scotch Cap LH.			54.38	-164.74	v	360	15	5	30.17	30	41	bc	s cu		9				
1922-05-06	10	54.38	-164.74			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/6819/23681974/content/dc-metro/rg-026/585454/0002/Haida-1922-05/Haida-1922-05-0011.JPG	 			54.38	-164.74		225	240	8	30.17	32	41	oc	s cu		10				
