YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	VisM	Ships	Other
1933-06-08	5	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	6	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	7	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	8	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15					29.68	48	44		O	CICU	10	20		
1933-06-08	9	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	10	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	11	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	12	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	Noon: Cannery Cove Pybus Bay			57.31	-134.15		259	288	5	29.59	56	51		C	ACU	9	20		
1933-06-08	13	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	14	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	15	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	16	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15		259	288	2	29.58	58	52		BC	ACU	6	20		
1933-06-08	17	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	18	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	19	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	20	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15		248	276	2	29.57	63	55		BC	CICU	3	50		
1933-06-08	21	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	22	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	23	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15														
1933-06-08	24	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0013.JPG	 			57.31	-134.15		225	254	2	29.57	46	44		BC	CICU	4	20		
1933-06-09	1	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0015.JPG	 			57.31	-134.15														
1933-06-09	2	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	 			57.31	-134.15														
1933-06-09	3	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	 			57.31	-134.15														
1933-06-09	4	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	 			57.31	-134.15		135	164	2	29.58	42	40		BC	ACU	4	20		
1933-06-09	5	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	 			57.31	-134.15														
1933-06-09	6	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	 			57.31	-134.15														
1933-06-09	7	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	 			57.31	-134.15														
1933-06-09	8	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	8AM: Cannery Cove Pybus Bay			57.31	-134.15				0	29.62	44	42		BC	ACU	7	20		
1933-06-09	9	57.31	-134.15			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	0905: Anchor aweigh. cc var. standing out of Pybus Bay 0944 cc 109 pgc (112 T) standing through Fredrick Sound 0959 Round Rock Lt. atp dist. 3 mi.			57.31	-134.15														
1933-06-09	10	57.24	-133.89	109		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	1049: Five Fingers Lt. atp. dist. 7 mi.			57.2373	-133.893	109			0	29.63	47	44	44	C	CUN	9	20		
1933-06-09	11	57.16	-133.61	109		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	1108: Cape Fanshaw Lt. atp. dist. 3 mi.			57.1603	-133.613	109	34	63	5	29.64	49	45	44	O	N	10	20		
1933-06-09	12	57.08	-133.33	109		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	1204: Bay Pt. atp. dist. 3 mi.  1248 Cape Strait Lt. abm. dist. 3/4 mi. cc to 137 pgc			 57 5N	133 20W	109	56	85	5	29.64	49	46	46	O	N	10	20		
1933-06-09	13	56.98	-133.02	139		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	1315: Beacon Pt. abm. dist. 1/2 mi. cc to 155 pgc 1347 cc to 180 pgc 1352 Prolewy Pt. ats. dist. 1 mi. cc var. entering Wrangell Narrows			56.9833	-133.02	139	158	186	13	29.66	50	46	46	OM	CUN	10	7		
1933-06-09	14	56.82	-132.95	v		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	1400: Petersburg abm. 1431 Mountain Pt. abm.  1448 Green Pt. ats. 			56.82	-132.95	v	158	186	13	29.70	48	46	46	OMS	N	10	7		
1933-06-09	15	56.69	-132.95	v		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	1554: cc to 188 pgc 1555 December Pt. atp. cc to 183 pgc 1558 cc to 180 pgc			56.69	-132.95	v	158	186	5	29.73	52	48	46	BC	CUN	8	20		
1933-06-09	16	56.54	-132.97	183		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	1608: Point Alexander Lt. atp. dist. 1/2 mi. cc 101 pgc 1655 Craig Pt. Beacon ats. dist. 1 mi. cc 108 pgc			56.54	-132.97	183	158	186	2	29.74	53	48	46	BC	CUN	6	20		
1933-06-09	17	56.47	-132.71	108		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	1722: Neal Pt. Lt. atp. dist. 1/2 mi. cc 84 pgc 1738 Stopped			56.47	-132.71	108	45	74	2	29.77	50	46	46	BC	CUN	6	20		
1933-06-09	18	56.45	-132.49	v		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	"1805: Underway, cc 65 pgc 1830 Moored to Old City Dock, Wrangell"			56.45	-132.488	v	45	74	2	29.78	51	47	46	C	CUN	6	20		
1933-06-09	19	56.47	-132.39	v		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	 			56.47	-132.39	v													
1933-06-09	20	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	8PM: Wrangell			56.47	-132.39		45	74	2	29.80	55	51		C	CUN	8	20		
1933-06-09	21	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	 			56.47	-132.39														
1933-06-09	22	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	 			56.47	-132.39														
1933-06-09	23	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	 			56.47	-132.39														
1933-06-09	24	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0014.JPG	 			56.47	-132.39		45	74	2	29.88	52	48		C	CICU	4	7		
1933-06-10	1	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.47	-132.39														
1933-06-10	2	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.47	-132.39														
1933-06-10	3	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.47	-132.39														
1933-06-10	4	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.47	-132.39		135	164	2	29.97	48	45		BC	CUN	8	20		
1933-06-10	5	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.47	-132.39														
1933-06-10	6	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.47	-132.39														
1933-06-10	7	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.47	-132.39														
1933-06-10	8	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	8AM: Wrangell			56.47	-132.39		135	164	2	30.08	51	49		OR	N	10	20		
1933-06-10	9	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.47	-132.39														
1933-06-10	10	56.47	-132.39			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	"1022: Underway, cc var. out of Wrangell Harbor 1046 cc south through Eastern Passage"			56.47	-132.39														
1933-06-10	11	56.43	-132.22	v		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	1144: Passing through the Narrows. Entered Black Channel 1152 Channel Can Buoy close at hand to starboard			56.43	-132.22	v	135	164	5	30.22	52	47	50	OP	N	10	20		
1933-06-10	12	56.37	-132.07	v		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	1252: Entered Bradfield Canal			56.37	-132.07	v	135	164	2	30.22	52	48	50	C	CUN	8	20		
1933-06-10	13	56.21	-131.89	v		10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	"1320: Entered Fools Inlet, cc var. 1342 Anchored"			56.21	-131.89	v	135	164	2	30.25	52	48	50	CMS	CUN	8	20		
1933-06-10	14	56.2	-132.02	v		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.20417	-132.02333	v													
1933-06-10	15	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.20417	-132.02333														
1933-06-10	16	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.20417	-132.02333		135	164	5	30.28	52	48		OR	N	10	7		
1933-06-10	17	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.20417	-132.02333														
1933-06-10	18	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.20417	-132.02333														
1933-06-10	19	56.2	-132.02			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/6876/23687611/content/dc-metro/rg-026/585454/0002/Haida-1933-06/Haida-1933-06-0016.JPG	 			56.20417	-132.02333														
