YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	From	Amount	VisM	Ships	Other
1927-04-29	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	 																		
1927-04-29	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	 																		
1927-04-29	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	 																		
1927-04-29	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	 						304	321	8	30.21	28		ops	n		10			
1927-04-29	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	 																		
1927-04-29	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	 																		
1927-04-29	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	 																		
1927-04-29	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0036.JPG	 						304	321	8	30.28	28		ops	n		10			
1927-04-30	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 						315	332	5	30.21	27		o	n		10			
1927-04-30	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 						326	343	8	30.20	28		o	n		10			
1927-04-30	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	"Noon: Unalaska, Alaska"						304	321	5	30.20	31		c	cu		8			
1927-04-30	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	14	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 						349	6	5	30.18	31		o	scu		10			
1927-04-30	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 						304	321	5	30.17	29		o	scu		10			
1927-04-30	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 																		
1927-04-30	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684420/content/dc-metro/rg-026/585454/0002/Haida-1927-04/Haida-1927-04-0037.JPG	 						292	310	5	30.18	29		o	scu		10			
1927-05-01	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 						349	6	2	30.17	28		o	scu		10			
1927-05-01	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 						315	332	2	30.17	28		o	scu		10			
1927-05-01	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	Noon: Unalaska						315	332	13	30.15	31		o	cun		10			
1927-05-01	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	14	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 						304	321	8	30.12	31		o	cun		10			
1927-05-01	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 						281	298	2	30.06	32		o	cun		10			
1927-05-01	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 																		
1927-05-01	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0005.JPG	 						180	197	5	30.05	34		o	cun		10			
1927-05-02	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 																		
1927-05-02	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 																		
1927-05-02	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 																		
1927-05-02	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 						225	242	2	30.00	34		c	n		10			
1927-05-02	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 																		
1927-05-02	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 																		
1927-05-02	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 																		
1927-05-02	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 						146	163	2	29.96	39		od	n		10			
1927-05-02	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 																		
1927-05-02	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 																		
1927-05-02	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 																		
1927-05-02	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	Noon: Unalaska						135	152	2	29.96	41		od	n		10			
1927-05-02	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 																		
1927-05-02	14	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 																		
1927-05-02	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 																		
1927-05-02	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 						135	152	13	29.85	40		o	cun		10			
1927-05-02	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/6844/23684462/content/dc-metro/rg-026/585454/0002/Haida-1927-05/Haida-1927-05-0006.JPG	 																		
