YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Mid	From	Amount	VisM	Ships	Other
1946-03-06	11	48.95	-142.94	270		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	 			48.954	-142.939	270	259	283	24	29.97	50	48	42	c	ac cs		258.75	9	20		
1946-03-06	12	48.97	-142.93	270		4.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	1200: 005T 1220 cc 270T			48 58N	142 56W	270	259	283	24	29.99	50	48	42	c	ac ci		258.75	8	20		
1946-03-06	13	49	-142.96	298		2.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	 			48.995	-142.958	298	292	316	24	30.00	51	48	42	c	sc cc		292.5	8	20		
1946-03-06	14	49	-143.02	270		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	 			49.001	-143.019	270	248	272	24	30.01	52	49	42	bc	sc cc		247.5	6	20		
1946-03-06	15	49.01	-143.08	270		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	 			49.006	-143.08	270	236	260	24	30.01	51	48	42	bc	sc cc		236.25	6	20		
1946-03-06	16	49.01	-143.15	270		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	 			49.012	-143.146	270	236	260	24	30.02	50	47	42	bc	sc cc		236.25	6	20		
1946-03-06	17	49.02	-143.22	270		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	1730: 020T 1745 cc 270T			49.018	-143.215	270	236	260	37	30.03	48	46	42	bc	ci cs		236.25	3	20		
1946-03-06	18	49.04	-143.24	289		2.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	 			49.039	-143.242	289	236	260	30	30.02	46	45	42	bc	st		236.25	2	20		
1946-03-06	19	49.04	-143.3	270		3.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	 			49.044	-143.3	270	236	260	37	30.03	45	44	42	o	sc ns		236.25	10	7		
1946-03-06	20	49.05	-143.37	270		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	 			 49 3N	143 22W	270	236	260	37	30.02	45	44	42	bc	sc		236.25	5	7		
1946-03-06	21	49.07	-143.38	270		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	 			49.066	-143.382	270	236	260	44	30.01	48	46	42	bc	sc		236.25	2	20		
1946-03-06	22	49.08	-143.41	270		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	 			49.083	-143.409	270	236	260	37	30.01	48	46	42	bc d	st fs		236.25	4	7		
1946-03-06	23	49.1	-143.44	270		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	 			49.099	-143.442	270	236	260	37	30.00	48	46	42	bc	sc		236.25	5	20		
1946-03-06	24	49.12	-143.48	270		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0011.JPG	0000: 050T 1230 cc 270T			49.115	-143.479	270	236	260	37	29.98	48	46	42	bc	sc		236.25	4	20		
1946-03-07	1	49.16	-143.41	340		1.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0012.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0012.JPG	 			49.16	-143.408	340	248	272	51	29.97	46	44	42	bc	cu		247.5	1	20		
1946-03-07	2	49.18	-143.46	270		5.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0012.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0012.JPG	 			49.176	-143.459	270	248	272	37	29.96	46	43	42	bc	cu		247.5	1	20		
1946-03-07	3	49.19	-143.52	270		5.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0012.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0012.JPG	 			49.192	-143.519	270	248	272	37	29.95	45	43	42	bc	cu		247.5	1	20		
1946-03-07	4	49.21	-143.57	270		5.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0012.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0012.JPG	 			49.209	-143.57	270	236	260	44	29.95	46	43	42	bc	st		236.25	1	20		
1946-03-07	5	49.23	-143.64	270		6.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0012.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0012.JPG	0512: 050T			49.225	-143.638	270	236	260	44	29.97	45	44	42	c	st sc		236.25	7	20		
1946-03-07	6	49.29	-143.49	39		3.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0012.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0012.JPG	0621: 270T			49.291	-143.49	39	270	294	44	29.99	44	42	42	o	ci cs		270	10	20		
1946-03-07	7	49.33	-143.45	301		2.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0012.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/7189/23718990/content/dc-metro/rg-026/587169/0002/Haida-1946-03/Haida-1946-03-0012.JPG	0700: 265T			49.326	-143.451	301	259	283	44	30.01	43	41	42	o	sc ac		258.75	10	20		
