YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	Ships
1925-07-01	4	56.42	-169.07	292		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			56.421	-169.066	292	0	0	0	30.07	39		f				1		
1925-07-01	5	56.54	-169.32	292		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	0535: Sighted St George Is port beam 1.5mi 0543 cc 293psc			56.538	-169.319	292	0	0	0	30.07	40		cf	s		8	1		
1925-07-01	6	56.64	-169.51	293		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			56.635	-169.514	293	0	0	0	30.07	44		cf	s		8	1		
1925-07-01	7	56.75	-169.76	293		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			56.751	-169.758	293	225	242	2	30.07	46		cf	s		8	1		
1925-07-01	8	56.87	-170	293		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			56 52N	   170W	293	225	242	5	30.07	42		cf	ci cu		8	1		
1925-07-01	9	56.97	-170.25	293		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	0920: Stopped 0920: In fog. 0939 sighted Attu Is brg 305T Underway on 337			56.971	-170.254	293	225	242	2	30.07	42		cf				1		
1925-07-01	10	57.05	-170.28	337		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	1055: Anchored 1055: Off Village Cove.			57.048	-170.275	337	281	298	2	30.07	42		cf				1		
1925-07-01	11	57.13	-170.29	888		5.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			57.13	-170.29	v													1115: Unalga anchored in harbor.
1925-07-01	12	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	"Noon: Village Cove, St Paul Is"			57.13	-170.292		214	231		30.07	40			s cu		10	4		
1925-07-01	13	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			57.13	-170.292														
1925-07-01	14	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			57.13	-170.292														
1925-07-01	15	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			57.13	-170.292														
1925-07-01	16	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			57.13	-170.292		180	197	5	30.03	40		of	n		10	7		
1925-07-01	17	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			57.13	-170.292														
1925-07-01	18	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			57.13	-170.292														
1925-07-01	19	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			57.13	-170.292														
1925-07-01	20	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			57.13	-170.292		225	242	8	29.97	40		of	cu n		10	4		
1925-07-01	21	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			57.13	-170.292														
1925-07-01	22	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			57.13	-170.292														
1925-07-01	23	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			57.13	-170.292														
1925-07-01	24	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0005.JPG	 			57.13	-170.292		225	242	8	29.92	40		ofd	n		10	7		
1925-07-02	1	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292														
1925-07-02	2	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292														
1925-07-02	3	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292														
1925-07-02	4	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292		225	242	13	29.68	40		or	n		10	7		
1925-07-02	5	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292														
1925-07-02	6	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292														
1925-07-02	7	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292														
1925-07-02	8	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292		236	253	13	29.80	38		fod	n		10	4		
1925-07-02	9	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292														
1925-07-02	10	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292														
1925-07-02	11	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292														
1925-07-02	12	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	"Noon: Village Cove, St Paul Is"			57.13	-170.292		270	287	13	29.80	39		ofd	n		10	4		
1925-07-02	13	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292														
1925-07-02	14	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292														
1925-07-02	15	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292														
1925-07-02	16	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292		270	287	8	29.79	40		o	cu n		10	20		
1925-07-02	17	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.13	-170.292														
1925-07-02	18	57.13	-170.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	1832: Got Underway			57.13	-170.292														
1925-07-02	19	57.09	-170.25	888		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	"1912: Anchored 1912: Off East Landing Village, St Paul Is."			57.0902	-170.247	v													
1925-07-02	20	57.12	-170.27	888		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.121	-170.27	v	315	332	8	29.80	38		of	s cu		10	4		
1925-07-02	21	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	2130: Got Underway 2130: 2135 set course 120S			57.12	-170.27														
1925-07-02	22	57.06	-170.16	120		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			57.061	-170.158	120	281	298	2	29.82	38		oz	s cu		10	7		
1925-07-02	23	56.93	-169.91	120		11.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	 			56.929	-169.908	120	338	354	2	29.83	37		oz	s cu		10	7		
1925-07-02	24	56.8	-169.66	120		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0007.JPG	"0025: Sighted Tolstoi Pt, St George Is brg 170T 8mi."			56.796	-169.657	120	338	354	2	29.83	39		oz	s cu		10	7		
1925-07-03	1	56.66	-169.41	120		11.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	0102: Tolstoi Pt abm 5mi cc 135psc (150T)			56.664	-169.409	120	338	354	2	29.84	40		oz	s cu		10	7		
1925-07-03	2	56.5	-169.23	135		11.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	 			56.501	-169.23	135	68	84	2	29.84	40		oz	cu n		10	7		
1925-07-03	3	56.34	-169.05	135		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	 			56.337	-169.051	135	68	84	2	29.84	40		oz	cu n		10	7		
1925-07-03	4	56.17	-168.87	135		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	 			56.172	-168.872	135	90	107	2	29.86	40		oz	cu n		10	7		
1925-07-03	5	56.02	-168.7	135		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	 			56.017	-168.704	135	888	888	2	29.86	42		c	cu n		9	7		
1925-07-03	6	55.85	-168.52	135		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	 			55.85	-168.524	135	888	888	2	29.87	42		c	cu n		9	7		
1925-07-03	7	55.68	-168.35	135		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	 			55.683	-168.345	135	888	888	2	29.87	44		c	cu n		9	7		
1925-07-03	8	55.52	-168.17	135		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	 			55 31N	168 10W	135	888	888	2	29.87	44		c	cu n		8	20		
1925-07-03	9	55.37	-168.01	135		11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	 			55.367	-168.012	135	888	888	2	29.89	44		c	cu n		7	20		
1925-07-03	10	55.22	-167.86	135		11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	 			55.216	-167.856	135	888	888	2	29.89	43		c	cu n		9	50		
1925-07-03	11	55.07	-167.71	135		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	 			55.069	-167.706	135	888	888	2	29.89	43		c	cu n		6	50		
1925-07-03	12	54.92	-167.55	135		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	 			54 55N	167 33W	135	888	888	2	29.89	43		c	cu n		8	50		
1925-07-03	13	54.76	-167.36	135		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	 			54.758	-167.356	135	888	888	2	29.89	46		c	s cu		8	50		
1925-07-03	14	54.6	-167.16	135		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	 			54.599	-167.163	135	888	888	2	29.89	47		c	s cu		8	50		
1925-07-03	15	54.44	-166.97	135		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	1534: 156T (141 S)			54.44	-166.97	135	888	888	2	29.90	47		c	cu n		8	50		
1925-07-03	16	54.28	-166.77	135		11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	1600: 141psc			54.276	-166.773	135	180	197	2	29.90	46		c	cu n		8	50		
1925-07-03	17	54.11	-166.61	141		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	1740: Cape Cheerful Cascade abm			54.105	-166.609	141	214	231	2	29.90	43		c	cu n		9	7		
1925-07-03	18	53.93	-166.48	155		10.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	"1830: Stopped 1830: Moored, Dock Unalaska."			53.93	-166.48	155	225	242	2	29.91	40		fd	cu n		10	4		
1925-07-03	19	53.88	-166.53	185		3.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/6835/23683546/content/dc-metro/rg-026/585454/0002/Haida-1925-07/Haida-1925-07-0008.JPG	 			53.88	-166.53	185	225	242	2	29.92	40		fd	cu n		10	4		
