YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1879-03-30	10	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						315	316	2	30.00	70	71	69	66	ocf	cum nimb	0				
1879-03-30	11	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						315	316	2	30.00	70	73	70	66	bcf	cum nimb	2				
1879-03-30	12	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						315	316	2	30.00	73	74	70	67	bcf	cum nimb	2				
1879-03-30	13	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						248	249	5	29.99	75	77	72	70	bc	cum nimb	2				
1879-03-30	14	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						225	226	6	29.97	76	79	72	70	bc	cum nimb	2				
1879-03-30	15	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						225	226	8	29.95	77	78	72	70	bc	cum nimb	3				
1879-03-30	16	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						225	226	8	29.95	78	78	71	70	bc	cum nimb	6				
1879-03-30	17	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						225	226	5	29.94	76	77	71	68	bc	cum nimb	8				
1879-03-30	18	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						315	316	2	29.94	76	72	69	67	bc	cum nimb	8				
1879-03-30	19	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						0	0	0	29.94	73	71	69	65	bc	cum nimb	8				
1879-03-30	20	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						0	0	0	29.94	72	70	68	65	bc	cum nimb	8				
1879-03-30	21	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						0	0	0	29.95	71	69	68	66	bcmw	cir cum	7				
1879-03-30	22	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						0	0	0	29.96	71	69	68	66	bcmw	cir cum	7				
1879-03-30	23	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						68	69	2	29.97	70	68	67	65	wbcf	cir cum nimb	1				
1879-03-30	24	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0041.JPG	 						68	69	2	29.97	70	68	67	65	ocmw	cir cum nimb	0				
1879-03-31	1	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						135	136	2	29.97	69	67	66	66	m		0				
1879-03-31	2	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						0	0	0	29.97	69	67	66	66	m		0				
1879-03-31	3	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						0	0	0	29.97	70	68	67	66	f		0				
1879-03-31	4	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						0	0	0	29.96	70	68	67	66	f		0				
1879-03-31	5	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						0	0	0	29.95	70	68	67	66	f		0				
1879-03-31	6	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						0	0	0	29.95	70	68	67	66	f		0				
1879-03-31	7	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						0	0	0	29.96	70	68	68	66	f		0				
1879-03-31	8	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	"0800: Hong Kong, China"						0	0	0	29.99	72	70	69	66	fbc	cir	4				
1879-03-31	9	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						0	0	0	30.01	72	73	71	68	mbc	cir cum	3				
1879-03-31	10	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						315	316	2	30.03	74	78	73	69	mbc	cir cum	7				
1879-03-31	11	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						0	0	0	30.04	77	82	75	70	mbc	cir cum	4				
1879-03-31	12	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						135	136	2	30.03	79	85	75	71	mbc	cir cum	2				
1879-03-31	13	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						338	339	2	30.02	82	84	76	72	bcz	cir cum	5				
1879-03-31	14	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						225	226	5	29.99	81	87	76	73	bcz	cir cum	6				
1879-03-31	15	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						135	136	6	29.97	82	83	75	73	bcz	cir cum	7				
1879-03-31	16	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						180	181	6	29.96	80	81	75	73	bcz	cir cum	7				
1879-03-31	17	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						135	136	5	29.96	78	78	74	68	bcz	cum	9				
1879-03-31	18	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						135	136	2	29.96	78	75	72	68	bcz	cum	7				
1879-03-31	19	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						135	136	2	29.96	75	72	69	67	bcz	cum nimb	1				
1879-03-31	20	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						0	0	0	29.96	75	70	69	66	zco	cum nimb	0				
1879-03-31	21	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						0	0	0	29.97	74	72	70	67	oc	cum nimb	0				
1879-03-31	22	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						45	46	3	29.98	73	72	70	67	oc	cum nimb	0				
1879-03-31	23	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						45	46	2	29.98	73	72	70	69	oc	cum nimb	0				
1879-03-31	24	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0042.JPG	 						90	91	2	29.98	73	72	70	69	oc	cum nimb	0				
1879-04-01	1	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						113	114	5	29.98	72	67	68	67	oc	nimb	0				
1879-04-01	2	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						113	114	8	29.98	72	67	68	67	oc	nimb	0				
1879-04-01	3	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						90	91	8	29.96	71	67	68	68	oc	nimb	0				
1879-04-01	4	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						90	91	8	29.96	71	67	68	68	oc	nimb	0				
1879-04-01	5	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						90	91	5	29.96	70	69	68	67	mco	nimb	0				
1879-04-01	6	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						90	91	5	29.96	70	68	67	67	mco	nimb	0				
1879-04-01	7	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						90	91	5	29.96	70	69	67	67	mco	nimb	0				
1879-04-01	8	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	"0800: Hong Kong, China"						90	91	5	29.96	70	69	68	67	mco	nimb	0				
1879-04-01	9	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						68	69	5	29.98	70	69	68	67	mco	cum nimb	0				
1879-04-01	10	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						68	69	5	29.99	71	69	68	67	oc	cum nimb	0				
1879-04-01	11	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						68	69	5	29.99	73	73	71	67	oc	cum nimb	0				
1879-04-01	12	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						68	69	5	30.00	72	71	69	67	oc	cum nimb	0				
1879-04-01	13	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						90	91	8	29.99	75	76	74	67	mco	cum nimb	0				
1879-04-01	14	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						135	136	5	29.97	76	74	72	67	mco	cum nimb	0				
1879-04-01	15	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						135	136	5	29.94	76	73	73	67	mco	cum nimb	0				
1879-04-01	16	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						45	46	2	29.92	76	73	70	67	mco	cum nimb	0				
1879-04-01	17	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						113	114	5	29.91	75	75	72	68	mco	cum nimb	0				
1879-04-01	18	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						113	114	5	29.90	73	72	69	68	mco	cum nimb	0				
1879-04-01	19	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						45	46	3	29.90	72	70	69	68	mco	cum nimb	0				
1879-04-01	20	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						45	46	3	29.90	72	70	69	68	mco	cum nimb	0				
1879-04-01	21	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						113	114	2	29.90	72	71	69	68	mco	cum nimb	0				
1879-04-01	22	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						0	0	0	29.90	72	71	69	67	mco	cum nimb	0				
1879-04-01	23	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						135	136	2	29.90	72	71	70	66	mco	cum nimb	0				
1879-04-01	24	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0043.JPG	 						45	46	2	29.90	72	71	71	66	mco	cum nimb	0				
1879-04-02	1	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0044.JPG	 						90	91	2	29.91	73	71	70	66	oc	nimb	0				
1879-04-02	2	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0044.JPG	 						90	91	2	29.91	73	71	70	66	oc	nimb	0				
1879-04-02	3	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0044.JPG	 						90	91	2	29.91	73	71	70	66	oc	nimb	0				
1879-04-02	4	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0044.JPG	 						90	91	2	29.91	73	71	70	66	oc	nimb	0				
1879-04-02	5	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0044.JPG	 						135	136	2	29.89	74	74	71	66	oc	nimb	0				
1879-04-02	6	22.29	114.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol39of46/ashuelot-vol39of46_0044.JPG	 						135	136	3	29.89	75	74	72	67	oc	cum nimb	0				
