YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships	Other
1945-06-14	18	51.87	-176.62	245	 	4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0210.JPG	1800: Anchored. in Kuluk Bay					v	157.5	13	30.20	50		42	bc	sc-cs		6	20		
1945-06-14	19	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0210.JPG	 																		
1945-06-14	20	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0210.JPG	 						157.5	13	30.20	50		42	bc	sc-cs		6	20		
1945-06-14	21	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0210.JPG	 																		
1945-06-14	22	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0210.JPG	 																		
1945-06-14	23	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0210.JPG	 																		
1945-06-14	24	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0210.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0210.JPG	 						180	8	30.24	42			bc	c-as		4	20		
1945-06-15	1	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	2	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	3	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	4	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 						180	8	30.25	41			bc	sc-as		4	7		
1945-06-15	5	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	6	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	7	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	8	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 						180	8	30.27	44			o	st-as		7	7		
1945-06-15	9	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	10	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	11	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	12	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 			51 51N	176 37W		180	5	30.27	45			c	as-sc		10	7		
1945-06-15	13	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	14	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	15	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	16	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 						202.5	8	30.27	45			c	sc-as		9	20		
1945-06-15	17	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	18	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	19	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	20	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 						67.5	2	30.26	43			o	sc-as		10	7		
1945-06-15	21	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	22	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	23	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 																		
1945-06-15	24	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0212.JPG	 						45	5	30.25	41			o	sc-st		10	7		
1945-06-16	1	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 																		
1945-06-16	2	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 																		
1945-06-16	3	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 																		
1945-06-16	4	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 						45	8	30.25	41			o	sc-st		10	20		
1945-06-16	5	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 																		
1945-06-16	6	51.87	-176.62		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	0652: Got Underway. standing out of Kuluk Bay																		
1945-06-16	7	51.87	-176.60	888	 	0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 					v	67.5	13	30.22	41		42	od	sc-st		10	20		
1945-06-16	8	51.90	-176.45	888	 	5.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	0840: cc 355T			51 54N	176 27W	v	67.5	13	30.22	42		42	od	sc-st		10	20		
1945-06-16	9	51.94	-176.41	43	 	3.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 					355	67.5	13	30.20	44		42	o	sc-st		10	7		
1945-06-16	10	52.07	-176.45	355	 	8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 					355	67.5	13	30.20	44		44	o	sc-st		10	7		
1945-06-16	11	52.21	-176.49	355	 	8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 					355	45	19	30.20	44		45	of	sc-st		10	7		
1945-06-16	12	52.35	-176.53	355	 	8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 			52 21N	176 32W	355	45	19	30.21	44		45	o	sc-as		10	7		
1945-06-16	13	52.49	-176.57	355	 	8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 					355	45	19	30.21	44		44	c	as-sc		8	20		
1945-06-16	14	52.63	-176.60	355	 	8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	1415: cc 275T					275	45	19	30.21	44		44	c	as-sc		9	20		
1945-06-16	15	52.68	-176.80	292	 	7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 					275	45	19	30.21	44		44	o	as-sc		9	20		
1945-06-16	16	52.69	-177.04	275	 	8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 					275	45	19	30.21	44		44	c	as-sc		9	20		
1945-06-16	17	52.71	-177.29	275	 	8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 					275	360	13	30.19	44		44	bc	sc-as		9	20		
1945-06-16	18	52.72	-177.54	275	 	8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 					275	360	13	30.19	45		44	c	sc-as		9	20		
1945-06-16	19	52.74	-177.79	275	 	8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 					275	360	13	30.19	44		44	od	sc-as		9	20		
1945-06-16	20	52.75	-178.03	275	 	8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 			52 45N	178 2W	275	360	13	30.19	44		44	o	sc-as		10	20		
1945-06-16	21	52.76	-178.28	275	 	8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 					275	360	13	30.19	42		44	o	sc-as		10	7		
1945-06-16	22	52.77	-178.52	275	 	8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 					275	360	13	30.18	41		44	od	sc-as		10	7		
1945-06-16	23	52.78	-178.76	275	 	8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 					275	360	13	30.18	41		44	odf	sc-st		10	7		
1945-06-16	24	52.79	-179.01	275	 	8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0213.JPG	 					275	360	13	30.19	40		44	od	sc-as		10	7		
1945-06-17	1	52.80	-179.27	275	 	9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0214.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0214.JPG	 					275	22.5	13	30.19	40		40	oe	sc-st		10	4		
1945-06-17	2	52.81	-179.54	275	 	9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0214.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0214.JPG	 					275	22.5	13	30.20	40		40	oe	sc-st		10	4		
1945-06-17	3	52.82	-179.80	275	 	9.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0214.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/34/4315/24431534/content/dc-metro/rg-026/587169/0001-A1/Onondaga-WPG-79-1945/Onondaga-WPG-79-1945_0214.JPG	 					275	22.5	13	30.18	40		40	o	sc-st		10	4		
