YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships
1871-06-19	17	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	 						270	255	8	30.03	79	79	78	70	bcq	cir	8		
1871-06-19	18	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	 						270	255	8	30.05	77	77	76	70	bcq	cir	8		
1871-06-19	19	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	 						270	255	8	30.05	75	75	74	70	bcq	cir	9		
1871-06-19	20	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	 						270	255	8	30.05	69	69	68	70	bcq	cir	9		
1871-06-19	21	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	 						270	255	8	30.05	68	68	69	69	bcq	cum	9		
1871-06-19	22	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	 						270	255	13	30.07	68	68	69	69	bcq	cum	9		
1871-06-19	23	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	 						270	255	13	30.08	67	67	68	69	bcq	cum	8		
1871-06-19	24	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-133.JPG	 						270	255	13	30.09	67	67	68	69	bcq	cum	9		
1871-06-20	1	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	16	30.00	67	67	66	68	bcq	cum	4		
1871-06-20	2	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	16	30.00	67	67	66	68	bcq	cum	6		
1871-06-20	3	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	16	30.00	67	67	66	68	bcq	cum	8		
1871-06-20	4	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	16	30.00	67	67	66	68	bcq	cum	7		
1871-06-20	5	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	2	30.08	68	69	66	69	bc	cir cum	7		
1871-06-20	6	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	2	30.08	69	69	66	69	bc	cir cum	8		
1871-06-20	7	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	2	30.08	69	69	66	69	bc	cir cum	9		
1871-06-20	8	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	2	30.08	69	69	66	69	bc	cir cum	9		
1871-06-20	9	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	8	30.08	70	70	69	69	bcq	cir cum	5		
1871-06-20	10	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	18	30.08	70	70	69	69	bcq	cir cum	7		
1871-06-20	11	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	18	30.08	70	70	69	69	bcq	cir cum	7		
1871-06-20	12	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	Noon: Villefranche						225	210	18	30.08	70	70	69	69	bcq	cir cum	6		
1871-06-20	13	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	18	30.07	70	70	69	69	bcq	cir cum	6		
1871-06-20	14	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	18	30.07	70	70	69	69	bcq	cir cum	6		
1871-06-20	15	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	18	30.06	70	70	68	69	bcq	cir cum	6		
1871-06-20	16	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	18	30.05	70	70	68	69	bcq	cir cum	7		
1871-06-20	17	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	21	30.03	70	70	70	69	bcq	cir cum	6		
1871-06-20	18	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	21	30.03	70	70	70	69	bcq	cir cum	8		
1871-06-20	19	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	21	30.01	70	70	70	69	bcq	cir cum	8		
1871-06-20	20	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	21	30.00	70	70	70	69	bcq	cir cum	8		
1871-06-20	21	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	21	29.99	70	70	70	68	bcq	cir cum	8		
1871-06-20	22	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						225	210	8	29.97	68	68	70	68	bcq	cir cum	9		
1871-06-20	23	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						45	30	2	29.96	68	68	68	67	bcq	cir cum	9		
1871-06-20	24	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-134.JPG	 						270	255	5	29.93	66	66	66	68	bcq	cir cum	8		
1871-06-21	1	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						68	53	5	29.97	65	65	65	67	bc	cir	7		
1871-06-21	2	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						68	53	5	29.97	64	64	65	67	bc	cir	7		
1871-06-21	3	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						68	53	2	29.97	64	64	65	67	bc	cir	7		
1871-06-21	4	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						68	53	2	29.97	63	63	65	67	bc	cir str	4		
1871-06-21	5	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						0	0	0	29.97	64	64	63	67	bc	cir str	5		
1871-06-21	6	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						0	0	0	29.97	65	65	64	67	bc	cir str	6		
1871-06-21	7	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						68	53	2	29.97	68	68	67	67	bc	cir str	7		
1871-06-21	8	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						68	53	2	29.97	68	68	67	67	bc	cir str	8		
1871-06-21	9	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						90	75	2	29.98	68	68	67	68	bc	cir str	8		
1871-06-21	10	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						90	75	2	29.98	68	68	67	68	bc	cir str	9		
1871-06-21	11	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						90	75	2	29.98	68	68	67	68	bc	cir str	9		
1871-06-21	12	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	Noon: Villefranche						90	75	2	29.98	68	68	67	68	bc	cir str	9		
1871-06-21	13	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						101	86	2	29.99	68	68	67	68	bc	cir cum	9		
1871-06-21	14	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						101	86	2	29.97	68	68	67	68	bc	cir cum	9		
1871-06-21	15	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						101	86	2	29.96	68	68	67	68	bc	cir cum	9		
1871-06-21	16	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						101	86	2	29.95	68	68	67	68	bc	cir cum	9		
1871-06-21	17	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						101	86	2	29.93	67	67	67	67	bc	cir cum	9		
1871-06-21	18	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						101	86	2	29.91	66	66	66	67	bc	cir cum	9		
1871-06-21	19	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						101	86	2	29.90	66	66	66	67	bc	cir cum	9		
1871-06-21	20	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						101	86	2	29.90	66	66	66	67	bc	cir cum	9		
1871-06-21	21	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						101	86	2	29.91	66	65	66	67	bc	cir cum	9		
1871-06-21	22	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						101	86	2	29.93	66	64	65	67	bc	cir cum	9		
1871-06-21	23	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						101	86	2	29.95	65	64	65	67	bc	cir cum	9		
1871-06-21	24	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-135.JPG	 						101	86	2	29.96	65	64	65	67	bc	cir cum	9		
1871-06-22	1	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	 						0	0	0	29.98	68	66	64	66	bc	str	8		
1871-06-22	2	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	 						0	0	0	30.00	68	66	64	66	bc	str	8		
1871-06-22	3	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	 						0	0	0	30.02	68	66	64	66	bc	str	8		
1871-06-22	4	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	 						0	0	0	30.04	68	66	64	66	bc	str	8		
1871-06-22	5	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	 						0	0	0	30.04	68	68	63	61	bc	str	9		
1871-06-22	6	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	 						0	0	0	30.05	78	78	63	61	bc	str	9		
1871-06-22	7	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	 						0	0	0	30.06	67	67	64	61	b	none	10		
1871-06-22	8	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	 						225	210	2	30.06	66	66	63	61	bc	none	10		
1871-06-22	9	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	 						225	210	2	30.06	79	79	78	61	bc	cum	9		
1871-06-22	10	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	 						225	210	2	30.06	79	79	78	61	bc	cum	8		
1871-06-22	11	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	 						225	210	2	30.06	79	79	78	61	bc	cum	7		
1871-06-22	12	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	Noon: Villefranche						225	210	2	30.06	79	79	78	61	bc	cum	7		
1871-06-22	13	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	 						225	210	2	30.07	78	78	78	62	bc	cum	7		
1871-06-22	14	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	 						225	210	2	30.07	78	78	78	62	bc	cum	7		
1871-06-22	15	43.70	7.31			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-019/581208-shenandoah-019-136.JPG	 						225	210	2	30.08	77	77	77	62	bc	cum	6		
