YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Flora&Fauna	People	Ships	Other
1866-01-03	22	35.52	-38.86	118.12		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-026.JPG	 					sexe1/2e	45	23	5		61	65	oc				
1866-01-03	23	35.53	-38.80	90		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-026.JPG	 					e	23	1	2		61		bc				
1866-01-03	24	35.53	-38.79	90		1.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-026.JPG	 					e	23	1	1	30.29	61	65	bc				
1866-01-04	1	35.52	-38.80			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 						0	0	0		62		bc				
1866-01-04	2	35.51	-38.81			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 						315	293	1		62	65	bc				
1866-01-04	3	35.50	-38.83			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 						0	0	0		62		bc				
1866-01-04	4	35.49	-38.84			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 						0	0	0	30.34	62	65	bc				
1866-01-04	5	35.48	-38.86			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 						0	0	0		62		bc				
1866-01-04	6	35.47	-38.87			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 						0	0	0		62		bc				
1866-01-04	7	35.46	-38.88			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 						0	0	0		63		bc				
1866-01-04	8	35.45	-38.88	101.25		0.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					exs	270	248	2		64		bc				
1866-01-04	9	35.45	-38.87	92.81		1.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	191	169	5		64		c				
1866-01-04	10	35.46	-38.81	92.81		3.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	191	169	8		64		c				
1866-01-04	11	35.48	-38.73	92.81		4.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	191	169	8		64		c				
1866-01-04	12	35.50	-38.63	92.81		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 			35 30N	38 38W	e1/4s	191	169	8	30.30	64		cr				
1866-01-04	13	35.52	-38.55	92.81		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	225	203	8				bc				
1866-01-04	14	35.54	-38.49	92.81		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	225	203	8				bc				
1866-01-04	15	35.55	-38.43	92.81		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	225	203	8				bc				
1866-01-04	16	35.56	-38.38	92.81		3.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	225	203	8		67	65	bc				
1866-01-04	17	35.58	-38.32	92.81		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	203	181	5				bc				
1866-01-04	18	35.59	-38.27	92.81		3.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	180	158	5	30.40	62	65	bc				
1866-01-04	19	35.60	-38.20	92.81		4.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	270	248	5		61		0				
1866-01-04	20	35.62	-38.14	92.81		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	270	248	5	30.40	61	65	bc				
1866-01-04	21	35.64	-38.06	92.81		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	270	248	8		66		bc				
1866-01-04	22	35.66	-37.98	92.81		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	270	248	8		66	65	bc				
1866-01-04	23	35.68	-37.90	92.81		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	270	248	8		66		bc				
1866-01-04	24	35.70	-37.82	92.81		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	270	248	8	30.40	66	65	bc				
1866-01-05	1	35.72	-37.74	92.81		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	270	248	8		65		bc				
1866-01-05	2	35.74	-37.66	92.81		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	270	248	8		65	65	bc				
1866-01-05	3	35.76	-37.58	92.81		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	270	248	8		65		bc				
1866-01-05	4	35.79	-37.48	92.81		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	270	248	8	30.40	65	65	bc				
1866-01-05	5	35.81	-37.38	92.81		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	270	248	8		65		bc				
1866-01-05	6	35.84	-37.28	92.81		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	315	293	8		65	65	0				
1866-01-05	7	35.86	-37.21	92.81		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	315	293	5		65		0				
1866-01-05	8	35.87	-37.16	92.81		3.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	315	293	5	30.46	66	65	0				
1866-01-05	9	35.88	-37.11	92.81		3.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	315	293	5				0				
1866-01-05	10	35.89	-37.07	92.81		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	315	293	5				0				
1866-01-05	11	35.90	-37.01	92.81		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e1/4s	315	293	5				0				
1866-01-05	12	35.92	-36.95	92.81		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 			35 55N	36 57W	e1/4s	360	338	8	30.46	66	65	mc				
1866-01-05	13	35.95	-36.85	92		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					"e1/4s,e"	349	327	8		66		rc				
1866-01-05	14	35.98	-36.75	90		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e	349	327	8		66		bc				
1866-01-05	15	36.01	-36.67	90		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e	349	327	8		66		bc				
1866-01-05	16	36.04	-36.58	90		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e	349	327	8	30.43	66	65	c				
1866-01-05	17	36.08	-36.45	90		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e	11	349	13		69		or				
1866-01-05	18	36.11	-36.38	90		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e	349	327	5	30.50	66		o				
1866-01-05	19	36.13	-36.32	90		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e	338	316	2		66		o				
1866-01-05	20	36.14	-36.28	90		2.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e	360	338	2	30.56	66	65	o				
1866-01-05	21	36.16	-36.22	90		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e	11	349	5		66		o				
1866-01-05	22	36.17	-36.18	90		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e	11	349	2		66	65	o				
1866-01-05	23	36.18	-36.16	90		1.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e	11	349	2		66		o				
1866-01-05	24	36.18	-36.16			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-027.JPG	 					e	11	349	2	30.56	66	65	o				
1866-01-06	1	36.20	-36.12	90		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	338	316	2		65		c				
1866-01-06	2	36.21	-36.08	90		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	338	316	2		65	65	c				
1866-01-06	3	36.22	-36.04	90		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	338	316	2		63		c				
1866-01-06	4	36.23	-36.01	90		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	338	316	2		63	65	c				
1866-01-06	5	36.25	-35.97	90		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	338	316	2				bc				
1866-01-06	6	36.25	-35.97			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	0	0	0				bc				
1866-01-06	7	36.25	-35.94	90		1.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	338	316	2				bc				
1866-01-06	8	36.26	-35.92	90		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	0	0	0	30.50	67	65	bc				
1866-01-06	9	36.27	-35.91	90		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	315	293	1		65		o				
1866-01-06	10	36.27	-35.89	90		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	315	293	1		65		o				
1866-01-06	11	36.28	-35.87	90		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	315	293	1		65		o				
1866-01-06	12	36.28	-35.85	90		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 			36 17N	35 51W	e	315	293	1	30.56	65		o				
1866-01-06	13	36.29	-35.81	90		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	315	293	1		65	65	o				
1866-01-06	14	36.30	-35.78	90		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	315	293	1		65	65	o				
1866-01-06	15	36.31	-35.76			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	0	0	0		65	65	o				
1866-01-06	16	36.31	-35.74			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	0	0	0	30.52	65	65	o				
1866-01-06	17	36.31	-35.73			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	0	0	0		65		c				
1866-01-06	18	36.31	-35.71			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-004/581208-shenandoah-004-028.JPG	 					e	0	0	0	30.52	65	65	c				
