YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships
1882-01-09	24	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-088.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-088.JPG	 			-34.91	-56.22		23	31	13	29.86	73	74	63		BC	CU S	9		
1882-01-10	1	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		11	19	13	29.81	70	71	62		BC	CU	9		
1882-01-10	2	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		11	19	13	29.80	71	69	60		BC	CU	7		
1882-01-10	3	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		360	8	5	29.80	71	69	62		BC	CU	7		
1882-01-10	4	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		349	357	5	29.80	70	66	59		BCL	CU	7		
1882-01-10	5	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		11	19	5	29.80	69	65	58		BC	CU	8		
1882-01-10	6	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		11	19	5	29.80	68	65	58		BC	CU	8		
1882-01-10	7	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		360	8	5	29.82	68	68	60		BC	CU	5		
1882-01-10	8	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		349	357	5	29.82	68	72	63		BC	CU	8		
1882-01-10	9	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		349	357	5	29.82	74	75	65		B	CU	10		
1882-01-10	10	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		0	0	0	29.82	76	75	67		BC	CI	5		
1882-01-10	11	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		135	143	2	29.82	77	78	68		BC	CI	1		
1882-01-10	12	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	"Noon: Montevideo, Uruguay"			-34.91	-56.22		135	143	2	29.78	75	78	69		BR	N	1		
1882-01-10	13	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		180	188	12	29.83	74	71	67		CRQTS	N	0		
1882-01-10	14	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		158	166	9	29.83	72	69	66		CRTLQS	N	0		
1882-01-10	15	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		158	166	5	29.83	72	69	66		CR	N	0		
1882-01-10	16	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		45	53	3	29.83	70	68	66		CRTO	N	0		
1882-01-10	17	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		11	19	21	29.77	68	67	65		CRQO	N	0		
1882-01-10	18	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		11	19	5	29.76	69	68	64		BC	CU	5		
1882-01-10	19	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		338	346	8	29.76	70	67	64		BC	CU	7		
1882-01-10	20	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		338	346	8	29.77	69	67	64		BC	CU	7		
1882-01-10	21	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		338	346	5	29.78	69	66	64		BCL	CU	7		
1882-01-10	22	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		315	323	5	29.79	69	66	64		BC	CU	8		
1882-01-10	23	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		315	323	2	29.79	70	66	64		BCW	CI	8		
1882-01-10	24	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-089.JPG	 			-34.91	-56.22		315	323	2	29.79	70	66	63		BCW	CI	9		
1882-01-11	1	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		281	289	5	29.80	70	67	65		BC	CU	8		
1882-01-11	2	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		281	289	5	29.80	71	68	66		BC	CU	9		
1882-01-11	3	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		315	323	5	29.78	71	67	64		BC	CU	9		
1882-01-11	4	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		315	323	8	29.82	69	64	62		BC	CU	9		
1882-01-11	5	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		281	289	8	29.83	70	66	64		BC	CU	9		
1882-01-11	6	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		281	289	8	29.85	69	66	65		BC	CU	9		
1882-01-11	7	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		338	346	8	29.85	69	68	66		BC	CU	9		
1882-01-11	8	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		281	289	10	29.86	72	71	68		BC	CU	9		
1882-01-11	9	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		360	8	16	29.85	73	72	68		BC	CU	9		
1882-01-11	10	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		360	8	16	29.85	73	73	65		BC	CU	9		
1882-01-11	11	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		259	267	13	29.86	73	73	64		BC	CU	9		
1882-01-11	12	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	"Noon: Montevideo, Uruguay"			-34.91	-56.22		259	267	13	29.87	74	74	64		BC	CI	9		
1882-01-11	13	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		180	188	13	29.89	74	72	64		BC	CI	9		
1882-01-11	14	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		191	199	13	29.91	73	72	65		BC	CI	9		
1882-01-11	15	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		191	199	8	29.91	73	73	65		BC	CI	9		
1882-01-11	16	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		191	199	8	29.91	73	73	64		B	CI	10		
1882-01-11	17	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		203	211	16	29.93	74	74	62		BC	CI	9		
1882-01-11	18	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		225	233	16	29.92	73	73	61		BC	CI	8		
1882-01-11	19	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		225	233	13	29.94	73	73	61		BC	CI	9		
1882-01-11	20	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		225	233	13	29.94	73	73	61		BC	CI	9		
1882-01-11	21	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		180	188	19	29.96	73	72	62		BC	CI	9		
1882-01-11	22	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		180	188	19	29.98	72	69	62		BC	CI	9		
1882-01-11	23	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		180	188	19	30.00	71	68	60		BC	CI	9		
1882-01-11	24	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-090.JPG	 			-34.91	-56.22		180	188	19	30.02	70	67	58		BC	CI	9		
1882-01-12	1	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		180	188	21	30.02	70	67	56		B		10		
1882-01-12	2	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		180	188	16	30.02	69	66	56		B		10		
1882-01-12	3	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		180	188	13	30.02	69	66	55		B		10		
1882-01-12	4	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		180	188	10	30.03	69	66	55		B		10		
1882-01-12	5	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		191	199	8	30.04	68	66	55		BC	CI	9		
1882-01-12	6	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		191	199	8	30.07	69	67	58		BC	CI	9		
1882-01-12	7	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		191	199	8	30.09	69	67	57		BC	CI	9		
1882-01-12	8	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		191	199	8	30.10	69	68	57		BC	CI	9		
1882-01-12	9	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		191	199	8	30.11	69	68	57		BC	CI	9		
1882-01-12	10	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		191	199	8	30.11	69	68	57		BC	CI	9		
1882-01-12	11	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		225	233	8	30.13	69	69	58		BC	CI	9		
1882-01-12	12	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	"Noon: Montevideo, Uruguay"			-34.91	-56.22		236	244	8	30.13	70	70	59		BC	CI	9		
1882-01-12	13	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		203	211	8	30.11	70	70	59		BC	CU	9		
1882-01-12	14	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		203	211	8	30.11	70	70	59		BCZ	CU	9		
1882-01-12	15	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		225	233	5	30.11	70	70	59		BCZ	CU	9		
1882-01-12	16	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		225	233	5	30.10	70	71	60		BCZ	CU	9		
1882-01-12	17	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		225	233	5	30.10	72	73	59		B	CU	10		
1882-01-12	18	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		146	154	5	30.09	71	71	58		B	CU	10		
1882-01-12	19	-34.91	-56.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-033/581208-shenandoah-033-091.JPG	 			-34.91	-56.22		113	121	5	30.10	70	70	57		B	CU	10		
