YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	Ships	Other
1886-06-20	17	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	 						158	167	8	30.08	64	63	60		bcz	Cum + str	5			
1886-06-20	18	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	 						158	167	8	30.08	63	61	59		bcz	Cum + str	8			
1886-06-20	19	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	 						158	167	8	30.08	63	61	59		bz	none	9			
1886-06-20	20	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	 						158	167	8	30.08	63	61	59		bz	none	9			
1886-06-20	21	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	 						158	167	8	30.08	63	61	59		bczw	strat	9			
1886-06-20	22	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	 						158	167	8	30.10	63	61	59		bczw	strat	9			
1886-06-20	23	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	 						158	167	8	30.10	63	61	59		ocz	Cum + str	0			
1886-06-20	24	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-048.JPG	 						158	167	2	30.10	62	61	59		ocz	Cum + str	0			
1886-06-21	1	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						315	324	2	30.10	62	61	59		cm	strat	0			
1886-06-21	2	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						270	279	2	30.10	62	61	59		cm	strat	0			
1886-06-21	3	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						248	257	2	30.10	62	61	59		cm	strat	0			
1886-06-21	4	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						270	279	2	30.10	62	60	59		cm	strat	0			
1886-06-21	5	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						270	279	1	30.10	62	60	59		ocm	cum str	0			
1886-06-21	6	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						0	0	0	30.10	62	60	59		ocm	cum str	0			
1886-06-21	7	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						0	0	0	30.10	62	60	59		ocm	cum str	0			
1886-06-21	8	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						0	0	0	30.10	62	60	59		ocm	cum str	0			
1886-06-21	9	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						326	335	1	30.10	63	61	60		oczm	Cum + str	0			
1886-06-21	10	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						326	335	2	30.10	63	61	60		ocz	Cum + str	0			
1886-06-21	11	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						270	279	2	30.10	63	63	61		ocz	Cum + str	0			
1886-06-21	12	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	"Noon: Callao, Peru."						270	279	2	30.10	63	64	61		ocz	Cum + str	0			
1886-06-21	13	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						270	279	3	30.11	63	64	61		om	Cum + str	0			
1886-06-21	14	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						270	279	3	30.10	63	64	61		om	Cum + str	0			
1886-06-21	15	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						270	279	3	30.08	63	64	61		om	Cum + str	0			
1886-06-21	16	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						0	0	0	30.08	63	63	60		om	Cum + str	0			
1886-06-21	17	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						180	189	5	30.08	63	63	60		ocz	Cum + str	0			
1886-06-21	18	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						180	189	2	30.09	62	61	59		ocz	Cum + str	0			
1886-06-21	19	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						180	189	2	30.10	62	61	59		ocz	Cum + str	0			
1886-06-21	20	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						180	189	2	30.11	62	61	59		ocz	Cum + str	0			
1886-06-21	21	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						0	0	0	30.11	62	61	59		om	strat	0			
1886-06-21	22	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						304	313	2	30.11	62	61	59		om	strat	0			
1886-06-21	23	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						315	324	3	30.11	62	60	59		om	strat	0			
1886-06-21	24	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-049.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-050.JPG	 						315	324	3	30.11	62	60	59		om	strat	0			
1886-06-22	1	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						315	324	5	30.12	62	60	59		ocm	cum str	0			
1886-06-22	2	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						315	324	5	30.12	62	60	59		ocm	cum str	0			
1886-06-22	3	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						315	324	2	30.13	62	60	59		ocm	cum str	0			
1886-06-22	4	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						315	324	5	30.13	62	60	58		ocm	cum str	0			
1886-06-22	5	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						326	335	8	30.12	61	59	58		ocz	Cum + str	0			
1886-06-22	6	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						315	324	8	30.12	61	59	58		oc	Cum + str	0			
1886-06-22	7	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						326	335	8	30.10	61	58	57		oc	Cum + str	0			
1886-06-22	8	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						338	347	8	30.10	61	59	57		oc	Cum + str	0			
1886-06-22	9	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						315	324	5	30.12	61	60	58		oc	Cum + str	0			
1886-06-22	10	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						315	324	3	30.13	61	61	59		oc	Cum + str	0			
1886-06-22	11	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						315	324	3	30.14	62	62	60		oc	Cum + str	0			
1886-06-22	12	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	"Noon: Callao, Peru."						315	324	3	30.15	62	62	60		oc	Cum + str	0			
1886-06-22	13	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						270	279	5	30.12	62	64	61		bc	cum str	3			
1886-06-22	14	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						270	279	5	30.10	62	65	62		bc	cum str	4			
1886-06-22	15	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						270	279	5	30.08	62	65	61		bc	cum str	2			
1886-06-22	16	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						281	290	5	30.08	62	63	60		bc	cum str	2			
1886-06-22	17	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						0	0	0	30.08	62	62	60		c	cum str	0			
1886-06-22	18	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						0	0	0	30.07	62	62	60		c	cum str	0			
1886-06-22	19	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						0	0	0	30.07	62	62	60		c	cum str	0			
1886-06-22	20	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						0	0	0	30.07	62	62	60		c	cum str	0			
1886-06-22	21	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						124	133	2	30.18	62	61	60		ocm	cum str	0			
1886-06-22	22	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						135	144	2	30.18	62	61	59		ocm	cum str	0			
1886-06-22	23	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						124	133	2	30.18	62	61	59		ocm	cum str	0			
1886-06-22	24	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-053.JPG	 						124	133	2	30.17	62	60	59		ocm	cum str	0			
1886-06-23	1	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	 						146	155	3	30.17	62	60	59		ocm	cum str	0			
1886-06-23	2	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	 						169	178	2	30.17	62	60	59		ocm	cum str	0			
1886-06-23	3	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	 						180	189	2	30.15	62	60	59		ocm	cum str	0			
1886-06-23	4	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	 						191	200	2	30.15	62	60	59		ocm	cum str	0			
1886-06-23	5	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	 						158	167	2	30.15	62	60	59		ocm	cum str	0			
1886-06-23	6	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	 						158	167	2	30.14	62	60	59		ocm	cum str	0			
1886-06-23	7	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	 						0	0	0	30.13	62	60	59		ocm	cum str	0			
1886-06-23	8	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	 						0	0	0	30.12	62	60	59		ocm	cum str	0			
1886-06-23	9	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	 						0	0	0	30.14	62	61	59		ocm	cum str	0			
1886-06-23	10	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	 						0	0	0	30.15	62	62	60		oc	cum str	0			
1886-06-23	11	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	 						888	888	1	30.15	62	62	61		oc	cum str	0			
1886-06-23	12	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	"Noon: Callao, Peru."						888	888	2	30.15	63	64	62		oc	cum str	0			
1886-06-23	13	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	 						236	245	2	30.15	64	64	62		oc	cum str	0			
1886-06-23	14	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	 						236	245	2	30.15	64	64	61		oc	cum str	0			
1886-06-23	15	-12.05	-77.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-054.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-039/581208-shenandoah-039-055.JPG	 						158	167	2	30.13	63	64	60		oc	cum str	0			
