YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Other
1868-04-12	19	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-112.JPG	 						348.75	346	5						bc	Nim	1		
1868-04-12	20	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-112.JPG	 						348.75	346	5	30.13	64	50	50		bc	Nim	1		
1868-04-12	21	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-112.JPG	 						247.5	244	5						b	None			
1868-04-12	22	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-112.JPG	 						225	222	8	30.15	69	50	49		b	None			
1868-04-12	23	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-112.JPG	 						225	222	2						b	None			
1868-04-12	24	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-112.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-112.JPG	 						225	222	2	30.14	67	49	49		b	None			
1868-04-13	1	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						0	0	0						bc	Cum	8		
1868-04-13	2	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						191.25	188	5	30.10	64	46	46		bc	Cum	8		
1868-04-13	3	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						191.25	188	2						bc	Cum	8		
1868-04-13	4	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						0	0	0	30.18	64	46	46		bc	Cum	8	"4AM to 8AM: 6:30  Lt Commder Cotton, and Midn Phelan left the ship with 3! cutter to survey the entrance of Ping Yang River. Released Chas Small from confinement per order of Commdg Officer."	
1868-04-13	5	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	5:30AM: moored ship						0	0	0						bc	Strat	9		
1868-04-13	6	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	6:30AM: entrance to Ping Yang River 6:30AM: Ping Yang River is almost certainly the Taedong River.						0	0	0	30.12	65	48	48		bc	Strat	9		
1868-04-13	7	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						67.5	64	2						b	None			
1868-04-13	8	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						67.5	64	2	30.15	70	50	50		b	None		8AM to Meridian: 10:00  Capt. Febiger and Lieut. Dana left the ship in the Gig to make soundings and survey. 10:45  1! Launch with armed crew left the ship with the Missioneries  to land them on shore to communicate with the Natives.  Launch in charge of Mr Buers.	
1868-04-13	9	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						315	312	2						b	None			
1868-04-13	10	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						315	312	2	30.15	70	51	50		b	None			
1868-04-13	11	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						315	312	2						b	None			
1868-04-13	12	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	"Noon: Longitude by Chronometer from Forenoon Observations Both Latitude and Longitude include the text, !of Station Island!"			38 42 32 N	125 10 30 E		315	312	2	30.15	72	52	51		b	None			
1868-04-13	13	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						326.25	323	2						bc	CumStr	6	1:30PM: Capt. Febiger returned in the gig.	"1:00PM: 1! Launch, 1! & 3! cutters returned to the ship.  All the boats except the 1! Launch having been employed surveying."
1868-04-13	14	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						326.25	323	8	30.08	67	52	52		bc	CumStr	4		
1868-04-13	15	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						326.25	323	8						om	Misty	0		
1868-04-13	16	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						326.25	323	8	30.08	71	51	51		om	Misty	0		"4PM to 6PM: sent 3! cutter, in charge of Lt Comdr Cotton, on shore to set up flag pole. Fired solid shot, from 60 Pdr Parrott Gun for purpose of estimating distance to Rocks."
1868-04-13	17	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						326.25	323	5						oc	Nim	0		
1868-04-13	18	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						326.25	323	2	30.14	70	54	54		oc	Nim	0		
1868-04-13	19	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						326.25	323	2						oc	Nim	0		
1868-04-13	20	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						0	0	0	30.12	70	52	52		oc	Nim	0		
1868-04-13	21	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						236.25	233	2						or	Nim	0		
1868-04-13	22	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						0	0	0	30.08	68	51	52		or	Nim	0		
1868-04-13	23	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						45	42	2						or	Nim	0		
1868-04-13	24	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-113.JPG	 						0	0	0	30.05	67	52	52		or	Nim	0		
1868-04-14	1	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						0	0	0						orm	Nim	0		
1868-04-14	2	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						0	0	0	30.07	64	52	52		orm	Nim	0		
1868-04-14	3	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						0	0	0						or	Nim	0		
1868-04-14	4	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						0	0	0	30.07	64	50	50		orm	Nim	0		
1868-04-14	5	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						0	0	0						orm	CumNim	0		
1868-04-14	6	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						0	0	0	30.00	64	50	50		om	CumNim	0		
1868-04-14	7	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						247.5	244	2						om	CumNim	0		"7:00AM: 3! cutter, Lt Commdr Cotton, Gig Capt. Febiger, 1! cutter Lt Dana, 2! cutter Midn Cowie, left the ship to survey the entrance to the Ping Yang River."
1868-04-14	8	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						247.5	244	2	29.95	70	48	48		oc	CumNim	0		
1868-04-14	9	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						270	267	5						oc	CumStr	0		
1868-04-14	10	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						281.25	278	2	29.96	72	49	48		c	N.C.Strat.	1		"10:00AM: 2! Launch left the ship in charge of Lt Commdr Nichols, with our Interpreter Mr Matur, and Mr Sanford, U.S. Consul, at Chifu to communicate with the Natives, also to assist in the Survey of the mouth of the Ping Yang River."
1868-04-14	11	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						247.5	244	5						bc	N.C.Strat.	2		
1868-04-14	12	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						247.5	244	5	29.95	70	48	48		bc	N.C.Strat.	3		"Meridian to 4PM: 1:00 2! Launch with Mr Sanford, Mr Matur, and surveying party returned to the ship. 3! cutter returned some time with Lt Commdr Cotton & Midn Phelan. 2:30  3! cutter left the ship again with Lt Commdr Cotton & Midn Phelan for the purpose of surveying."
1868-04-14	13	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						281.25	278	5						bc	NimCum	2		
1868-04-14	14	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						281.25	278	5	29.93	70	50	50		bc	NimCum	2		
1868-04-14	15	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						281.25	278	8						bc	NimCum	3		
1868-04-14	16	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						281.25	278	8	29.90	70	54	54		bc	NimCum	3		"4:15PM: Gig, Capt. Febiger returned, having lost two grapnels."
1868-04-14	17	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						281.25	278	5						bc	NimCum	2		
1868-04-14	18	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						281.25	278	5	29.87	70	52	52		bc	NimCum	2		
1868-04-14	19	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						270	267	5						o	Nim	0		7:00PM: 1! 2! 3! cutters returned.
1868-04-14	20	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						247.5	244	5	29.86	71	53	52		o	Nim	0		
1868-04-14	21	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						247.5	244	5						oc	Nim	0		
1868-04-14	22	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						247.5	244	5	29.97	70	52	52		oc	Nim	0		
1868-04-14	23	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	 						247.5	244	5						oc	Nim	0		
1868-04-14	24	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-114.JPG	"0000: at anchor, Coast of Corea"						247.5	244	5	29.96	69	51	51		oc	Nim	0		
1868-04-15	1	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	 						247.5	244	5						oc	Nim	0		
1868-04-15	2	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	 						247.5	244	5	29.95	60	48	48		oc	Nim	0		
1868-04-15	3	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	 						247.5	244	8						ord	Nim	0		
1868-04-15	4	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	 						247.5	244	8	29.95	60	48	48		oc	Nim	0		"4AM to 8AM: 7:00  1! cutter in charge of Lieut. Dana, 2! cutter in charge of Midn. Cowie 3! cutter in charge of Lt Commdr Cotton, left the ship to continue the survey of the mouth of the Ping Yang River. 8:00  Capt. Febiger left the ship in the gig, to assist in the survey."
1868-04-15	5	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	 						247.5	244	5						bc	CumNim	2		
1868-04-15	6	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	 						247.5	244	2	29.95	60	49	49		bc	CirCum	8		
1868-04-15	7	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	 						247.5	244	5						bc	CirCum	2		
1868-04-15	8	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	 						247.5	244	5	30.01	70	56	55		bc	CirCum	6		"8AM to Meridian: 8:30  Dingy left the ship with Rev Mr Matur for the purpose of communicating with the natives on shore. 10:50  3! cutter returned alongside with Lt. Commdr Cotton & Midn Phelan, with communication in writing from the Natives.  3! cutter left immediately with the Lt. Commdr. Cotton & Midn Phelan, Mr Sanford & Pilot, to answer the aforesaid communication."
1868-04-15	9	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	 						270	267	2						bc	Cum	7		
1868-04-15	10	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	 						292.5	290	2	30.00	69	53	59		bc	Cum	7		
1868-04-15	11	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	 						292.5	290	2						bc	Cum	9		
1868-04-15	12	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	 						292.5	290	2	30.00	69	51	51		b	None			Meridian to 4PM: 3:50  Gig returned 4:00  1! and 2! cutters returned.
1868-04-15	13	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	 						337.5	334	5						b	None			
1868-04-15	14	38.71	125.16			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-shenandoah-010/581208-shenandoah-010-115.JPG	 						337.5	334	5	29.99	70	52	52		b	None			
