YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships
1941-08-22	24	53.43	-177.51	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0043.JPG	 					271	225	5	29.58	52	52		o	S Cu		10	4	
1941-08-23	1	53.42	-177.84	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0046.JPG	 					271	270	5	29.59	52	51		c	S Cu		8	7	
1941-08-23	2	53.41	-178.16	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					271	270	5	29.59	52	51		c	S Cu		8	7	
1941-08-23	3	53.40	-178.48	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					271	270	5	29.60	52	51		o	S Cu		10	7	
1941-08-23	4	53.39	-178.81	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					271	270	5	29.60	52	51		o	S Cu		10	7	
1941-08-23	5	53.38	-179.13	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					271	202.5	8	29.58	52	51		o	S Cu		10	7	
1941-08-23	6	53.37	-179.45	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					271	202.5	8	29.58	50	50		of	S		10	4	
1941-08-23	7	53.36	-179.78	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					271	225	8	29.60	51	50		of	S		10	4	
1941-08-23	8	53.35	179.90	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 			53 21N	179 54E	271	225	8	29.60	51	50		of	S		10	4	
1941-08-23	9	53.34	179.58	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	0930: Underway as before 271 (265 T). Gyro compass error determined as 5 deg W by azimuth of the sun. cc 270 (265 T)					271	225	5	29.61	54	53		o	S Cu		10	7	
1941-08-23	10	53.33	179.25	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					270	225	5	29.63	54	53		o	S Cu		10	7	
1941-08-23	11	53.31	178.93	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					270	225	5	29.63	54	53		o	S Cu		10	7	
1941-08-23	12	53.30	178.60	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 			53 18N	178 36E	270	225	5	29.63	54	53		o	S Cu		10	20	
1941-08-23	13	53.30	178.30	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					270	225	5	29.64	54	53		o	S Cu		10	20	
1941-08-23	14	53.31	178.00	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					270	225	5	29.65	54	53		o	S Cu		10	20	
1941-08-23	15	53.31	177.70	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					270	225	8	29.67	54	53		o	S Cu		10	20	
1941-08-23	16	53.32	177.39	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					270	225	8	29.67	54	53		o	S Cu		10	20	
1941-08-23	17	53.32	177.09	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					270	225	8	29.65	52	50		o	S Cu		10	20	
1941-08-23	18	53.32	176.79	265	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	1851: 263					270	225	8	29.64	52	50		o	S Cu		10	20	
1941-08-23	19	53.30	176.50	258	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					263	225	8	29.66	52	50		o	S Cu		10	20	
1941-08-23	20	53.28	176.20	258	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 			53 17N	176 12E	263	225	8	29.67	51	50		o	S Cu		10	20	
1941-08-23	21	53.25	175.92	258	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					263	225	8	29.66	50	50		o	S Cu		10	20	
1941-08-23	22	53.22	175.65	258	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					263	225	8	29.66	50	50		o	S Cu		10	7	
1941-08-23	23	53.19	175.37	258	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					263	225	5	29.65	50	50		o	S Cu		10	7	
1941-08-23	24	53.17	175.14	258	 	10.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0045.JPG	 					263	225	5	29.65	51	50		o	S Cu		10	7	
1941-08-24	1	53.15	174.92	258	 	9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0048.JPG	 					263	213.75	5	29.65	51	51		o	S Cu		10	7	
1941-08-24	2	53.12	174.70	258	 	9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 					263	213.75	5	29.65	51	51		o	S Cu		10	7	
1941-08-24	3	53.10	174.48	258	 	9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 					263	225	5	29.65	51	51		o	S Cu		10	7	
1941-08-24	4	53.08	174.26	258	 	9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 					263	225	5	29.65	51	51		o	S Cu		10	7	
1941-08-24	5	53.06	174.05	258	 	9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 					263	180	5	29.64	51	50		o	S Cu		10	7	
1941-08-24	6	53.03	173.77	258	 	11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	0659: 261					263	202.5	5	29.64	51	50		o	S Cu		10	7	
1941-08-24	7	52.99	173.46	258	 	12.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	"0727: Various courses entering Chichagof Harbor 0758: Anchored. in Chichagof Harbor. Bearings: Church 192 deg T, Middle Point 83 deg T, right tangent inner rocks 68 deg T."					263	202.5	5	29.66	51	50		o	S Cu		10	7	
1941-08-24	8	52.93	173.24	888	 	10.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	"8AM: Chichagof Harbor, Attu Island"						225	5	29.66	52	51		o	S Cu		10	7	
1941-08-24	9	52.93	173.24		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 																	
1941-08-24	10	52.93	173.24		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 						202.5	8	29.69	56	53		c	S Cu		10	20	
1941-08-24	11	52.93	173.24		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 																	
1941-08-24	12	52.93	173.24		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	"Noon: Chichagof Harbor, Attu Island"						202.5	8	29.70	56	53		c	S Cu		8	20	
1941-08-24	13	52.93	173.24		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 																	
1941-08-24	14	52.93	173.24		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 						202.5	8	29.73	58	55		c	S Cu		8	20	
1941-08-24	15	52.93	173.24		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	1555: Got Underway. Various courses standing out of Chichagof Harbor																	
1941-08-24	16	52.94	173.27	888	 	0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	1619: 99 (93 T) enroute to Atka					v	202.5	2	29.73	58	55		c	S Cu		9	7	
1941-08-24	17	52.98	173.48	72	 	9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 					99	146.25	8	29.72	52	51		o	S Cu		10	7	
1941-08-24	18	52.96	173.82	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 					99	146.25	8	29.75	52	49		o	S Cu		10	7	
1941-08-24	19	52.94	174.16	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 					99	146.25	8	29.76	52	51		o	S Cu		10	7	
1941-08-24	20	52.92	174.50	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 			52 55N	174 30E	99	146.25	8	29.77	52	51		o	S Cu		10	7	
1941-08-24	21	52.90	174.87	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 					99	135	8	29.81	52	52		o	S Cu		10	7	
1941-08-24	22	52.89	175.24	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 					99	135	8	29.84	51	51		o	S Cu		10	7	
1941-08-24	23	52.87	175.61	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	 					99	135	8	29.85	51	50		o	S Cu		10	7	
1941-08-24	24	52.86	175.98	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0047.JPG	Midnight: Underway as before 99 deg (93 T)					99	135	8	29.87	51	50		o	S Cu		10	7	
1941-08-25	1	52.85	176.29	93	 	11.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0050.JPG	 					99	135	8	29.85	52	51		o	S Cu		10	7	
1941-08-25	2	52.83	176.66	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	135	8	29.85	52	50		o	S Cu		10	7	
1941-08-25	3	52.82	177.03	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	135	8	29.85	52	50		o	S Cu		10	7	
1941-08-25	4	52.81	177.40	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	0400: Determined gyro compass error as 5 deg west by an azimuth of the sun.					99	135	8	29.85	52	51		o	S Cu		10	7	
1941-08-25	5	52.79	177.77	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	135	8	29.86	50	49		o	S Cu		10	7	
1941-08-25	6	52.78	178.14	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	90	8	29.84	50	49		o	S Cu		10	7	
1941-08-25	7	52.76	178.51	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	90	8	29.82	50	49		or	N		10	7	
1941-08-25	8	52.75	178.88	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 			52 45N	178 53E	99	90	8	29.81	50	49		or	N		10	20	
1941-08-25	9	52.75	179.25	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	90	8	29.80	50	49		o	S Cu		10	20	
1941-08-25	10	52.74	179.62	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	90	8	29.77	52	50		o	S Cu		10	20	
1941-08-25	11	52.74	179.99	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	90	8	29.76	53	51		o	S Cu		10	20	
