YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1944-01-09	22	46.87	-124.45	349		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0015.JPG	 					349	113	19	29.95		46	45	OE	NS		10	7			
1944-01-09	23	47.10	-124.52	349		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0015.JPG	 					349	158	19	29.95		46	45	OE	N		10	7			
1944-01-09	24	47.32	-124.60	349		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0015.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0015.JPG	"0000 - 0400: enroute Seattle, Washington from Astoria, Oregon."					349	158	19	29.98		47	46	OD	N		10	7			
1944-01-10	1	47.55	-124.67	349		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	"0129: Destruction Island Light abeam to starboard, distant 10 m. "					349	113	8	29.98		45	46	OR	NS		10	20			
1944-01-10	2	47.78	-124.75	349		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	 					349	113	13	29.98		45	46	OD	NS		10	7			
1944-01-10	3	48.01	-124.83	349		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	0335 to 0345: Gyro went out - checking for error. 0338 Gyro functioning properly. 0345 Flattery Rocks Light Buoy abeam to starboard distant 1 m. Cc to 013 t.					349	113	19	30.00		46	47	OM	NS		10	7			
1944-01-10	4	48.23	-124.83	15		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	0446: Cape Flattery light to starboard distance 4.5 m.  0457 Cc to 106 t. for new base course.					15	113	19	30.01		46	47	OE	oB		10	7			
1944-01-10	5	48.46	-124.68	15		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	"0536: Waada Island light to starboard distance 1.5 m, standing into Straits of Juan De Fuca."					15	113	19	30.04		45	44	oR	NS		10	4			
1944-01-10	6	48.40	-124.38	106		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	0641: Ship Point Light to starboard distance 5.5 m. 					106	113	19	30.06		46	45	OD	NS		10	7			
1944-01-10	7	48.33	-124.09	106		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	0725: Sherringham Point Light to port distance 5.5 m.					106	113	19	30.10		46	45	oE	CB		10	4			
1944-01-10	8	48.27	-123.79	106		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	0849: Race Rock Light on port beam distance 4.2 m after having cc to 094 t.					106	113	13	30.12		45	44	OC	CB		10	7			
1944-01-10	9	48.25	-123.48	94		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	 					94	225	13	30.14		45	45	OZ	SC		10	4			
1944-01-10	10	48.23	-123.17	94		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	 					94	203	13	30.15		45	46	OZ	SC		10	4			
1944-01-10	11	48.21	-122.86	94		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	1100 to 1147: Cc to 118 t. 1120 Wilson Point Light on starboard beam distance 1 m. 1136 Cc to 154 t. 1147 Marrowstone Point Light on starboard beam distance 1 m. Cc to 164 t. 					94	203	5	30.17		46	45	OZ	ST		10	4			
1944-01-10	12	48.06	-122.66	134		12.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	"1200 to 1250: standing into Admiralty Inlet. 1212 Bush Point abeam to port distant 1.8 m.  1228 Double Bluff bearing 099 t., cc to 127 t. 1250 Point No Point abeam to starboard distant 1.1 m. cc to 147 t.  Noon: Strait of Juan De Fuca"					164	113	8	30.18		47	46	CZ	S-Ci		10	2			
1944-01-10	13	47.90	-122.50	148		12.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	"1322 to 1350: Apple Cove Point abeam to starboard distant 2.6 m, cc to 178 t. 1350 Pt. Jefferson Whistle Buoy abeam to port distant 0.7 m., cc to 144 t."					127	113	13	30.16		48	47	BC-Z	Cu		5	7			
1944-01-10	14	47.72	-122.44	161		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	"1430 to 1455: Four Mile Rock abeam to port distant 1 m, cc to 117 t. 1437 standing up to Pier 40 1455 Moored ...Seattle, Washington"					194	113	13	30.14		48	48	BC-Z	Cc		4	7			
1944-01-10	15	47.63	-122.38	888		7.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	 																			
1944-01-10	16	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	 						315	2	30.11		66	66	B-Z				20			
1944-01-10	17	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	 																			
1944-01-10	18	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	 						0	0	30.12		57	57	B-Z				20			
1944-01-10	19	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	 																			
1944-01-10	20	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	 						0	0	30.13		49	47	B-Z				20			
1944-01-10	21	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	 																			
1944-01-10	22	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	 						0	0	30.13		45	43	BZ				20			
1944-01-10	23	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	 																			
1944-01-10	24	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0016.JPG	 						0	0	30.12		44	42	BZ				20			
1944-01-11	1	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 																			
1944-01-11	2	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 						0	0	30.12		44	43	C	AC		9	7			
1944-01-11	3	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 																			
1944-01-11	4	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 						0	0	30.12		41	40	C	AC		7	7			
1944-01-11	5	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 																			
1944-01-11	6	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 						0	0	30.08		38	38	C	AC		7	7			
1944-01-11	7	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 																			
1944-01-11	8	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 			47 37 46 N	122 22 48 W		0	0	30.10		40	40	d	NS		10	4			
1944-01-11	9	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 																			
1944-01-11	10	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	1021: Got Underway. enroute Point Jefferson						0	0	30.13		44	44	OR	NS		10	4			
1944-01-11	11	47.68	-122.45	888		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 					v	349	2	30.14		45	45	OR	NS		10	4			
1944-01-11	12	47.77	-122.45	888		6.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	"Noon: Off Jefferson Point, Puget Sound, Washington. Making runs on degaussing station."			47 46N	122 27W	v	349	2	30.15		45	45	OR	NS		10	4			
1944-01-11	13	47.77	-122.45	888		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	1358: Got Underway for Pier 41.					v	349	13	30.18		44	44	or	Ns		10	4			
1944-01-11	14	47.77	-122.45	888		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 					v	349	13	30.18		44	44	or	Ns		10	4			
1944-01-11	15	47.65	-122.44	888		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	"1502: Stopped. moored to Naval Station, Seattle Washington. 1520 : Got Underway. in Elliot Bay"					v	101	8	30.18		44	44	or	Ns		10	4			
1944-01-11	16	47.63	-122.41	888		3.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 					v	180	8	30.18		44	44	or	Ns		10	4			
1944-01-11	17	47.63	-122.38	888		0.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	"1754: Stopped. Moored Seattle, Washington."					v	180	5	30.18		44	44	or	Ns		10	4			
1944-01-11	18	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 						180	5	30.20		44	44	or	Ns		10	4			
1944-01-11	19	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 																			
1944-01-11	20	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 			47 37 46 N	122 22 48 W		180	2	30.23		43	43	od	Ns		10	2			
1944-01-11	21	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 																			
1944-01-11	22	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 						0	0	30.25		43	43	oc	Ns		10	4			
1944-01-11	23	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 																			
1944-01-11	24	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0017.JPG	 						0	0	30.26		43	42	oc	Ns		10	4			
1944-01-12	1	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	 																			
1944-01-12	2	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	 						0	0	30.25		47	47	OR	NS		10	4			
1944-01-12	3	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	 																			
1944-01-12	4	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	 						0	0	30.26		47	46	OR	NS		10	4			
1944-01-12	5	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	 																			
1944-01-12	6	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	 						0	0	30.26		47	46	Od	NS		10	4			
1944-01-12	7	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	 																			
1944-01-12	8	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	 			47 37 46 N	122 22 48 W		0	0	30.26		47	47	OR	NS		10	4			
1944-01-12	9	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0019.JPG	0943: Got Underway. shifting berth																			
