YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	From	Amount	VisM	Ships	Other
1943-02-01	3	57.72	-152.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	 			57.72	-152.53													
1943-02-01	4	57.72	-152.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	 			57.72	-152.53		0	0	29.77	36		bc	sc		2	20		
1943-02-01	5	57.72	-152.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	 			57.72	-152.53													
1943-02-01	6	57.72	-152.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	 			57.72	-152.53		0	0	29.75	37		oz	sc		10	4		
1943-02-01	7	57.72	-152.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	 			57.72	-152.53													
1943-02-01	8	57.72	-152.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	0801: Got Underway 0850: Standing into St. Paul Harbor			57.72	-152.53		0	0	29.74	37		c	sc		8	7	0855: Met USS Restorer	
1943-02-01	9	57.76	-152.44	888		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	 			57.76	-152.44	888	0	0	29.72	39		c	sc		7	7		
1943-02-01	10	57.8	-152.36	888		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	1035: off Woody Island			57.8	-152.36	888	135	2	29.73	38		c	sc		4	20		
1943-02-01	11	57.83	-152.29	888		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	 			57.83	-152.29	888	135	2	29.72	45		bc	sc		2	20		
1943-02-01	12	57.83	-152.39	888		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	1247: 180 T			57.83	-152.39	888	135	2	29.74	50		bc	sc		3	20		
1943-02-01	13	57.84	-152.25	69		5.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	1317: 0 T 1354: 180 T			57.84	-152.25	69	247.5	8	29.72	48		bc	sc		5	20		
1943-02-01	14	57.89	-152.19	23		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	1423: 220 T 1433: 359 T			57.89	-152.19	23	225	5	29.72	52		bc	sc		2	20		
1943-02-01	15	57.85	-152.23	242		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	1504: 180 T 1536: 358 T			57.85	-152.23	242	225	2	29.71	59		bc	ci		1	20		
1943-02-01	16	57.81	-152.25	193		0.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	 			57.81	-152.25	193	180	2	29.71	57		bc	ci		1	20		
1943-02-01	17	57.9	-152.26	359		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	1710: 229 T 1750: 49 T			57.9	-152.26	359	337.5		29.7	53		bc	ci		3	20		
1943-02-01	18	57.85	-152.37	247		3.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	 			57.85	-152.37	247	0	0	29.69	45		bc	cis		4	20		
1943-02-01	19	57.78	-152.3	179		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	1904: 359 T 1955: 179 T			57.78	-152.3	179	0	0	29.68	38		bc	cis		3	20		
1943-02-01	20	57.94	-152.23	360		5.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	2040: cc 359			57.94	-152.23	360	0	0	29.69	37		bc	cis		3	7		
1943-02-01	21	57.91	-152.23	179		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	2120: cc 179			57.91	-152.23	179	0	0	29.69	38		bc	cs		2	7		
1943-02-01	22	57.87	-152.23	179		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	2245 cc 45. Escorting Restorer at 2.5 kts			57.87	-152.23	179	0	0	29.68	38		b				20		
1943-02-01	23	57.85	-152.22	162		1.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	 			57.85	-152.22	162	0	0	29.66	38		bc	cs		3	7		
1943-02-01	24	57.89	-152.17	45		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0005.JPG	 			57.89	-152.17	45	0	0	29.66	39		bc	cs		3	7		
1943-02-02	1	57.92	-152.11	47		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			57.92	-152.11	47	90	5	29.63	37		bc	sc		2	20		
1943-02-02	2	57.96	-152.06	47		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			57.96	-152.06	47	90	5	29.63	37		bc	sc		4	7		
1943-02-02	3	57.99	-152	47		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			57.99	-152	47	90	5	29.6	39		bcz	sc		5	4		
1943-02-02	4	58.02	-151.95	47		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.02	-151.95	47	90	5	29.61	39		bcz	sc		5	4		
1943-02-02	5	58.06	-151.9	47		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.06	-151.9	47	90	2	29.58	40		o	sc		9	4		
1943-02-02	6	58.09	-151.84	47		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.09	-151.84	47	90	2	29.56	40		oe	n		10	7		
1943-02-02	7	58.13	-151.79	47		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	0740: 48 T			58.13	-151.79	47	45	5	29.54	42		oe	n		10	7		
1943-02-02	8	58.17	-151.71	48		3.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.17	-151.71	48	45	5	29.5	42		od	n		10	7		
1943-02-02	9	58.23	-151.59	48		3.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.23	-151.59	48	45	5	29.49	42		orz	n		10	2		
1943-02-02	10	58.3	-151.45	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.3	-151.45	48	45	5	29.49	41		odz	s		10	0.5		
1943-02-02	11	58.37	-151.31	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.37	-151.31	48	135	5	29.47	40		oz	s		10	7		
1943-02-02	12	58.43	-151.17	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.43	-151.17	48	135	8	29.44	41		oz	s		10	4		
1943-02-02	13	58.48	-151.07	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.48	-151.07	48	135	8	29.41	40		oz	n		10	4		
1943-02-02	14	58.53	-150.97	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.53	-150.97	48	135	19	29.38	42		o	n		10	7		
1943-02-02	15	58.58	-150.87	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.58	-150.87	48	135	19	29.34	42		o	n		10	7		
1943-02-02	16	58.63	-150.78	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.63	-150.78	48	135	24	29.32	42		o	n		10	7		
1943-02-02	17	58.68	-150.68	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.68	-150.68	48	112.5	24	29.26	40		o	n		10	7		
1943-02-02	18	58.73	-150.58	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.73	-150.58	48	112.5	24	29.24	40		o	n		10	4		
1943-02-02	19	58.78	-150.48	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.78	-150.48	48	112.5	19	29.18	39		o	n		10	4		
1943-02-02	20	58.83	-150.38	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.83	-150.38	48	112.5	24	29.12	40		oc	n		10	2		
1943-02-02	21	58.87	-150.33	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.87	-150.33	48	112.5	37	29.08	39		o	sc		10	4		
1943-02-02	22	58.91	-150.27	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.91	-150.27	48	101.25	30	29.04	38		o	sc		10	4		
1943-02-02	23	58.94	-150.22	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.94	-150.22	48	67.5	30	28.98	38		o	sc		10	4		
1943-02-02	24	58.98	-150.16	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0006.JPG	 			58.98	-150.16	48	45	30	28.94	39		or	n		10	4		
1943-02-03	1	59.02	-150.11	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	 			59.02	-150.11	48	22.5	51	28.89	38		o	n		10	4		
1943-02-03	2	59.05	-150.05	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	 			59.05	-150.05	48	22.5	51	28.84	38		o	n		10	4		
1943-02-03	3	59.09	-150	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	 			59.09	-150	48	22.5	51	28.81	38		o	n		10	4		
1943-02-03	4	59.13	-149.94	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	 			59.13	-149.94	48	22.5	51	28.79	38		o	n		10	4		
1943-02-03	5	59.16	-149.89	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	 			59.16	-149.89	48	22.5	51	28.76	38		o	n		10	4		
1943-02-03	6	59.2	-149.83	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	 			59.2	-149.83	48	45	51	28.73	38		o	n		10	4		
1943-02-03	7	59.23	-149.78	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	 			59.23	-149.78	48	22.5	51	28.7	37		o	n		10	4		
1943-02-03	8	59.27	-149.72	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	 			59.27	-149.72	48	22.5	51	28.68	37		o	n		10	4		
1943-02-03	9	59.31	-149.67	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	 			59.31	-149.67	48	45	51	28.7	37		oc	n		10	7		
1943-02-03	10	59.34	-149.61	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	 			59.34	-149.61	48	45	51	28.72	35		o	sc		10	20		
1943-02-03	11	59.38	-149.56	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	 			59.38	-149.56	48	45	51	28.7	37		c	sc		9	20		
1943-02-03	12	59.42	-149.5	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	 			59.42	-149.5	48	22.5	37	28.74	37		c	sc		8	20		
1943-02-03	13	59.45	-149.37	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	 			59.45	-149.37	48	45	37	28.76	39		c	sc		10	7		
1943-02-03	14	59.49	-149.24	48		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/7/7139/23713907/content/dc-metro/rg-026/587169/0002/Atalanta-1943-02/Atalanta-1943-02-0007.JPG	 			59.49	-149.24	48	45	37	28.78	39		cs	n		10	7		
