YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1945-01-28	14	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	 			55 19 37 N	131 37 30 W		315	344	5	30.18	50	50	Bc	Ci-ac	315	2	50			
1945-01-28	15	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	 			55 19 37 N	131 37 30 W															
1945-01-28	16	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	 			55 19 37 N	131 37 30 W		315	344	2	30.16	46	46	Bc	ci	315	1	50			
1945-01-28	17	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	 			55 19 37 N	131 37 30 W															
1945-01-28	18	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	 			55 19 37 N	131 37 30 W		0	0	0	30.13	41	41	B				50			
1945-01-28	19	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	 			55 19 37 N	131 37 30 W															
1945-01-28	20	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	 			55 19 37 N	131 37 30 W		0	0	0	30.12	38	39	B				7			
1945-01-28	21	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	 			55 19 37 N	131 37 30 W															
1945-01-28	22	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	 			55 19 37 N	131 37 30 W		0	0	0	30.10	39	39	B				7			
1945-01-28	23	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	 			55 19 37 N	131 37 30 W															
1945-01-28	24	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0035.JPG	"0000-0900: Moored port side to U.S. Coast Guard Dock, Ketchikan, Alaska"			55 19 37 N	131 37 30 W		0	0	0	30.09	37	37	B	Ci-as	315	2	7			
1945-01-29	1	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W															
1945-01-29	2	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W		0	0	0	30.10	37	37	bc	Ci-Ac		3	7			
1945-01-29	3	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W															
1945-01-29	4	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W		0	0	0	30.10	39	39	c	Cu-sc	315	6	7			
1945-01-29	5	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W															
1945-01-29	6	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W		315	344	5	30.10	41	41	o	sc	315	10	7			
1945-01-29	7	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W															
1945-01-29	8	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W		315	344	2	30.15	43	43	o	sc	315	10	7			
1945-01-29	9	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W															
1945-01-29	10	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W		0	0	0	30.15	44	44	o	Sc-st	315	10	20			
1945-01-29	11	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W														1110: U.S.C.G Patrol Craft Northern Light moored alongside to starboard	
1945-01-29	12	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	"Noon: C.G. Base Dock Ketchikan, Alaska"			55 19 37 N	131 37 30 W		0	0	0	30.16	46	45	or	Ns	315	10	20			
1945-01-29	13	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W															
1945-01-29	14	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W		68	96	2	30.19	48	48	or	Ns	180	10	7			
1945-01-29	15	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W															
1945-01-29	16	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W		180	209	5	30.22	49	48	o	Ns	157.5	10	7			
1945-01-29	17	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W															
1945-01-29	18	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W		180	209	2	30.23	48	47	od	Ns	157.5	10	7			
1945-01-29	19	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W															
1945-01-29	20	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W		0	0	0	30.23	45	45	o	st	315	10	7			
1945-01-29	21	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W															
1945-01-29	22	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W		315	344	2	30.23	44	44	o	st	315	10	7			
1945-01-29	23	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	 			55 19 37 N	131 37 30 W															
1945-01-29	24	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0036.JPG	"0000-0900: Moored port side to Coast Guard Base Dock, Ketchikan, Alaska"			55 19 37 N	131 37 30 W		0	0	0	30.21	45	45	c	st	315	10	7			
1945-01-30	1	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W															
1945-01-30	2	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W		0	0	0	30.19	45	45	C	st	180	9	7			
1945-01-30	3	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W															
1945-01-30	4	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W		0	0	0	30.16	41	40	bc	st	180	5	20			
1945-01-30	5	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W															
1945-01-30	6	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W		0	0	0	30.14	40	40	bc	st	180	5	20			
1945-01-30	7	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W															
1945-01-30	8	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W		0	0	0	30.11	41	41	of	st	180	10	0.1			
1945-01-30	9	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W															
1945-01-30	10	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W		0	0	0	30.08	42	42	of	st	180	10	0.1			
1945-01-30	11	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W															
1945-01-30	12	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	"Noon: C.G. Base Dock Ketchikan, Alaska"			55 19 37 N	131 37 30 W		0	0	0	30.05	44	45	BCF	cs	180	4	0.5			
1945-01-30	13	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W															
1945-01-30	14	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W		315	344	5	30.00	50	52	BC	st	180	3	20			
1945-01-30	15	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W															
1945-01-30	16	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W		315	344	5	29.94	51	50	B				20			
1945-01-30	17	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W															
1945-01-30	18	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W		0	0	0	29.94	45	44	B				20			
1945-01-30	19	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W															
1945-01-30	20	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W		315	344	2	29.94	41	41	B				20			
1945-01-30	21	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W															
1945-01-30	22	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W		0	0	0	29.94	38	38	B				50			
1945-01-30	23	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	 			55 19 37 N	131 37 30 W															
1945-01-30	24	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0037.JPG	"0000-0900: Moored port side to U.S. Coast Guard Dock, Ketchikan, Alaska"			55 19 37 N	131 37 30 W		0	0	0	29.93	38	38	B				50			
1945-01-31	1	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0038.JPG	 			55 19 37 N	131 37 30 W															
1945-01-31	2	55.33	-131.62			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/7149/23714914/content/dc-metro/rg-026/587169/0002/Atalanta-1945-01/Atalanta-1945-01-0038.JPG	 			55 19 37 N	131 37 30 W		315	344	2	29.88	37	37	B				7			
