YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Other			
1865-04-26	23	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-042.JPG	 						90	69	8			bc				
1865-04-26	24	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-042.JPG	 						90	69	8	29.77	65	bc				
1865-04-27	1	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 						90	69	7			o				
1865-04-27	2	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 						90	69	7			o				
1865-04-27	3	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 						90	69	7			or				
1865-04-27	4	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 						888	888	2	29.82		or				
1865-04-27	5	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 						888	888	5			or				
1865-04-27	6	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 						180	159	2			o				
1865-04-27	7	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 						180	159	2			o				
1865-04-27	8	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 						180	159	2	29.84	60	o				
1865-04-27	9	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 						0	0	0			om				
1865-04-27	10	38.69	-9.17			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	1000: Got underway.						0	0	0			om				
1865-04-27	11	38.66	-9.29	888		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					v	0	0	0			om				
1865-04-27	12	38.66	-9.48	888		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					v	0	0	0	29.85	60	om				
1865-04-27	13	38.78	-9.56	888		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	1300: Cape Roca Lighthouse brg SExE1/2E psc.						0	0	0			om				
1865-04-27	14	38.94	-9.54	28		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nne1/2e	135	114	2			om				
1865-04-27	15	39.10	-9.52	28		9.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nne1/2e	203	182	2			om				
1865-04-27	16	39.26	-9.49	28		9.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nne1/2e	203	182	2	29.85		om				
1865-04-27	17	39.42	-9.48	25		9.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	1700: Farol da Berlenga brg W T dist 11/2 mi.					nne1/4e	203	182	2			bcm				
1865-04-27	18	39.58	-9.51	20		9.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nxe3/4e	0	0	0			om				
1865-04-27	19	39.72	-9.53	20		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nxe3/4e	0	0	0			mr				
1865-04-27	20	39.85	-9.56	20		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nxe3/4e	0	0	0	29.85	63	mr				
1865-04-27	21	39.99	-9.58	20		8.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nxe3/4e	0	0	0			om				
1865-04-27	22	40.13	-9.61	20		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nxe3/4e	0	0	0			mr				
1865-04-27	23	40.26	-9.63	20		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nxe3/4e	0	0	0			mr				
1865-04-27	24	40.39	-9.66	20		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nxe3/4e	0	0	0	29.83		mc				
1865-04-28	1	40.52	-9.68	20		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nxe3/4e	0	0	0			o				
1865-04-28	2	40.66	-9.71	20		8.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nxe3/4e	0	0	0			o				
1865-04-28	3	40.80	-9.73	20		8.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	0320: cc NxE1/2E.					nxe3/4e	0	0	0			o				
1865-04-28	4	40.93	-9.76	18		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nxe3/4e	0	0	0	29.78	58	o				
1865-04-28	5	41.08	-9.77	24		8.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nne3/4e	0	0	0			o				
1865-04-28	6	41.23	-9.76	31		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nne3/4e	0	0	0			o				
1865-04-28	7	41.38	-9.74	31		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nne3/4e	0	0	0			o				
1865-04-28	8	41.54	-9.73	31		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nne3/4e	0	0	0	29.78	59	o				
1865-04-28	9	41.69	-9.71	31		9.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nne3/4e	0	0	0			o				
1865-04-28	10	41.85	-9.70	31		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nne3/4e	203	182	2			bc				
1865-04-28	11	42.01	-9.68	31		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nne3/4e	203	182	2			bc				
1865-04-28	12	42.17	-9.67	31		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 			42 10N	9 40W	nne3/4e	203	182	2			bc				
1865-04-28	13	42.31	-9.62	38		9.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					"nne3/4e,ne"	225	204	2			c				
1865-04-28	14	42.44	-9.55	45		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					ne	225	204	2			c				
1865-04-28	15	42.57	-9.48	45		9.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					ne	180	159	2			c				
1865-04-28	16	42.70	-9.48	26		8.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					"ne,nxe1/2e"	180	159	2	29.80	61	c				
1865-04-28	17	42.83	-9.52	14		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nxe1/4e	180	159	2			c				
1865-04-28	18	42.98	-9.50	28		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nne1/2e	180	159	2			c				
1865-04-28	19	43.12	-9.40	51		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					ne1/2e	90	69	2			bc				
1865-04-28	20	43.24	-9.26	62		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nexe1/2e	90	69	2	29.82		bc				
1865-04-28	21	43.33	-9.12	68		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	2145: Sisarga Grande Lighthouse brg SE1/2E psc dist 8 mi.					ene	135	114	2			bc				
1865-04-28	22	43.43	-8.99	65		9.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					"ene,nexe"	135	114	2			bc				
1865-04-28	23	43.54	-8.86	59		8.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nexe1/4e	135	114	2			bc				
1865-04-28	24	43.67	-8.73	56		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-043.JPG	 					nexe	135	114	2	29.80	58	bc				
1865-04-29	1	43.81	-8.60	56		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					nexe	0	0	0			bc				
1865-04-29	2	43.95	-8.46	56		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					nexe	0	0	0			bc				
1865-04-29	3	44.09	-8.32	56		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					nexe	270	248	2			bc				
1865-04-29	4	44.22	-8.18	56		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					nexe	270	248	2	29.76	58	bc				
1865-04-29	5	44.37	-8.04	56		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					nexe	270	248	2			bc				
1865-04-29	6	44.51	-7.90	56		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					nexe	270	248	2			o				
1865-04-29	7	44.65	-7.75	56		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					nexe	270	248	2			om				
1865-04-29	8	44.79	-7.61	56		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					nexe	270	248	2	29.80	58	om				
1865-04-29	9	44.92	-7.47	56		9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					nexe	270	248	2			o				
1865-04-29	10	45.05	-7.34	56		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					nexe	270	248	2			bc				
1865-04-29	11	45.19	-7.20	56		9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					nexe	270	248	2			bc				
1865-04-29	12	45.28	-7.10	56		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	1230: cc NE1/4e.			45 17N	7 6W	nexe	270	248	2	29.80	62	o				
1865-04-29	13	45.42	-7.00	52		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					"nexe,ne1/4e"	315	293	2			o				
1865-04-29	14	45.57	-6.92	48		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					ne1/4e	338	316	5			o				
1865-04-29	15	45.70	-6.84	48		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					ne1/4e	338	316	5			o				
1865-04-29	16	45.84	-6.77	48		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					ne1/4e	338	316	5	29.77	60	o				
1865-04-29	17	45.98	-6.69	48		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					ne1/4e	315	293	5			o				
1865-04-29	18	46.12	-6.61	48		9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					ne1/4e	315	293	5			o				
1865-04-29	19	46.25	-6.54	48		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					ne1/4e	293	271	5			o				
1865-04-29	20	46.38	-6.46	48		9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					ne1/4e	293	271	5	29.80	58	o				
1865-04-29	21	46.52	-6.39	48		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					ne1/4e	315	293	5			o				
1865-04-29	22	46.65	-6.32	48		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					ne1/4e	315	293	5			o				
1865-04-29	23	46.78	-6.24	48		9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					ne1/4e	315	293	5			o				
1865-04-29	24	46.92	-6.16	48		9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					ne1/4e	315	293	5	29.80	58	o				
1865-04-30	1	47.05	-6.08	48		9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-003/581208-sacramento-003-044.JPG	 					ne1/4e	360	338	2			o				
