YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	Kts	Baro	Dry	Wet	Water	SeaT	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1924-01-06	1	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					17	45	2	30.00	77	77			bcz	acu	360	3				
1924-01-06	2	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					18	0	0	30.00	76	76			bcz	cis	360	2				
1924-01-06	3	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					23	0	0	30.00	76	76			bcz	scu	360	2				
1924-01-06	4	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					12	0	0	30.00	76	76			bcz	scu	360	4				
1924-01-06	5	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					43	0	0	30.01	75	76			c	acun	360	6				
1924-01-06	6	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					73	0	0	30.01	75	76			c	acun	360	8				
1924-01-06	7	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					15	0	0	30.01	76	76			c	acun	360	6				
1924-01-06	8	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					10	0	0	30.00	77	77			cz	acun	360	9		0815: Captain left ship to call on the Provincial Governor of Bohol.		
1924-01-06	9	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					35	360	2	30.00	79	78			bc	cu	360	4				
1924-01-06	10	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					10	45	2	30.00	82	80			bc	cu	360	5				
1924-01-06	11	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					90	45	2	30.00	84	80			bc	cu	360	5				
1924-01-06	12	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					130	45	2	30.00	85	84			bc	cu	360	5				
1924-01-06	13	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					50	22	2	30.00	87	82			c	acu	45	7				
1924-01-06	14	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					142	23	2	30.00	87	83			c	acu	45	9				
1924-01-06	15	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					187	23	2	30.00	84	84			co	cun	45	9				
1924-01-06	16	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					212	203	2	30.00	83	84			c	cun	45	7				
1924-01-06	17	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					172	203	2	30.00	82	84			c	cun	45	8				
1924-01-06	18	9.67	123.83		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	1823: Got Underway. Underway. 1832 Set course 247 t.					55	203	2	30.01	82	80			c	acu	45	7				
1924-01-06	19	9.64	123.73	247	 	5.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	1910: Sighted Balicasag Island Light brg 200 t. 1930 Balicasag Island Light abeam dist. 5.5 miles cc 180.					245	0	0	30.00	81	81	80		bc	acu	45	4	50			
1924-01-06	20	9.55	123.65	214	 	6.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	2010: Passed Balicasag Island Light on port beam dist. about 2.75 miles. 2040 cc 90 t.					180	0	0	30.00	80	81	80		bc	acu	45	3	50			
1924-01-06	21	9.46	123.70	153	 	6.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	2102: Passed Balicasag Island Light abeam dist 4 miles. 2145 Sighted Pamilacan Island on port beam dist. 3 miles.					89	0	0	30.00	80	81	80		c	acu	45	3	50			
1924-01-06	22	9.46	123.83	89	 	7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					89	45	2	30.00	80	81	80		c	acu	45	4	50			
1924-01-06	23	9.46	123.96	89	 	7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	 					89	45	2	30.01	78	79	80		c	acu	45	3	50			
1924-01-06	24	9.46	124.08	89	 	7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_022.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_023.jpg	"00: The date of this event page (Image 25) is Monday, 7 January 1924, which matches chronologically with the other pages that I have been transcribing in this series of pages. The previous image in the series (Image 24) was a weather page, but not for 7 January 1924. Its date was listed at the top of the page as Saturday, 8 January 1924, which is out of step chronologically with the other pages (images) in this series of pages for the USS Sacramento in early January 1924. It look like the typist put in Saturday, Jan 8, but the page was for  Monday, 7 January 1924. 00: Steaming on course 90 t, enroute from Tagbilaram, Bohol, P.I. to Malitboc Leyte, P.I. 00: This image (Image 24) seems to be out of place in the list of weather pages and event pages for the USS Sacramento during early January 1924. This image seems to have been put in the place of the weather page for 7 January 1924. The day and date (Saturday, 8 January 1924) doesn't even follow the chronology of the dates that I have been working on in this series and that can be seen when looking at a calendar for January 1924. I will transcribe the information on the page exactly as it is. This can be seen with the images: Image 22 is the weather page and image 23 is the event page for Sunday, 6 January 1924. Image 24 is the weather page for what is listed as Saturday, 8 January 1924. Image 25 is the event page for Monday, 7 January 1924. Image 26 is the weather page and images 27, 28, and 29 are the event pages for Tuesday, 8 January 1924. Image 30 is the weather page and image 31 is the event page for Wednesday, 9 January 1924 00: Anchored. Manila, P.I."					89	45	5	30.01	78	79	80		c	acu	45	3	50			
1924-01-07	1	9.46	124.21	89	 	7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						0	0	30.01	78	77			b	cicus	90					
1924-01-07	2	9.46	124.34	89	 	7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	0200: cc 51 t.						0	0	30.00	78	77			b	cicus	90					
1924-01-07	3	9.54	124.44	51	 	7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						0	0	30.00	78	77			b	cicus	90					
1924-01-07	4	9.62	124.54	51	 	7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						0	0	30.00	76	77			b	cicus	90	4				
1924-01-07	5	9.70	124.64	51	 	7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						0	0	30.01	76	76			cz	cicus	90	4				
1924-01-07	6	9.77	124.74	51	 	7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	"0600: Sighted the following islands:- Leyte brg 1 point on port bow; Limasawa brg 1 point on starb'd bow; Panaon brg 1.5 points on starb'd bow. 0640 Sighted Mindanao Island brg 100 t, dist about 35 miles."						0	0	30.01	76	76			cz	cicus	90	4				
1924-01-07	7	9.85	124.84	51	 	7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	0700: cc 57 t.						0	0	30.01	75	76			cz	acu	90	3				
1924-01-07	8	9.92	124.95	57	 	7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	0835: C.c. to 358 deg. psc. North true.						315	2	30.01	79	82			cz	acu	90	3				
1924-01-07	9	10.01	125.04	34	 	7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	0922: cc 344 t.						315	2	30.01	85	85			cz	acu	90	7				
1924-01-07	10	10.13	125.02	350	 	6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	1015: Anchored. Anchorage brgs:- Malitbog Wharf 257 psc dist. 500 yards.						315	2	30.01	90	83			cz	acu	90	8				
1924-01-07	11	10.16	125.01	344	 	2.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						315	2	30.01	86	85			cz	acu	90	8		"1115: S.C.M. [Summary Court Martial] of which Lieutenant Commander Hamilton Harlow, USN, is Senior Member met to try the case of Heinemann, C.A. S2c, USN, and adjourned at 11:30."		
1924-01-07	12	10.16	125.01		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						315	2	30.01	86	85			c	acu	90	8				
1924-01-07	13	10.16	125.01		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						270	2	30.01	85	82			c	cu	90	7				
1924-01-07	14	10.16	125.01		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						270	2	30.00	85	82			c	cu	90	8		"1400: At 2:00 Sent baseball party ashore, about 600 hundred [sic] visitors, visited ship."		
1924-01-07	15	10.16	125.01		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						270	2	30.00	86	81			c	cu	90	6				
1924-01-07	16	10.16	125.01		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						270	2	30.00	87	83			c	cu	90	5				
1924-01-07	17	10.16	125.01		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						90	2	30.00	84	82			bc	cu	90	4				
1924-01-07	18	10.16	125.01		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						0	0	30.00	82	80			c	cu	360	4				
1924-01-07	19	10.16	125.01		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						0	0	30.00	80	79			c	cu	360	8		"1947: Mackey, O.E. F3c,USN, was discovered underneath foresheets of libery boat and was put on report for attempting to jump ship. He as made P.A.I."		
1924-01-07	20	10.16	125.01		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						90	2	30.00	80	79			c	cu	360	7				
1924-01-07	21	10.16	125.01		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						90	2	30.00	80	78			c	cu	360	6				
1924-01-07	22	10.16	125.01		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	 						90	2	30.00	77	78			c	cu	360	3				
1924-01-07	23	10.16	125.01		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	2356: Got Underway. Got underway steering various courses.						90	2	30.00	78	78			c	cis	360	2		"2325: The following men reported on board A.O.L about 25 minutes:- Deal, J.S. Ptr2c, Angell, R.E. S2c, Clarke, E.R. S1c and Woodard, R.C. F3c. 2345 Radloff, C.J. Cpl. USMC, was returned on board in charge of 1st Lieut. O.A. Inman, USMC, being 40 minutes A.O.L. 2347 Breen, J.M.D. S2c, USN, was placed on report for being under the influence of intoxicating liquors, fighting and using obscene language. He was placed under sentries charge."		
1924-01-07	24	10.15	125.01	140	 	0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_024.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_025.jpg	"0000: Underway enroute from Malitbog, Leyte, P.I. to Ormoc, Leyte, P.I., 140 t. 0028 cc 162 t. 0034 cc 178 t."						90	2	30.00	78	78			c	cis	360	3				
1924-01-08	1	10.03	125.04	159	 	7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	0111: Passed Taancan Point abeam dist. 1 mile and cc 226 t. 0117 cc 271-30 deg t. 0125 cc 297 t.						360	2	30.00	77	79	80		cz	stcu	45	7	20			
1924-01-08	2	10.03	124.93	271	 	5.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	"0210: Sighted Maasin Light brg 320 t. 0253 Passed Maasin Light on starb'd beam, dist about 7 miles. 0254 cc 292 t. 0255 Sighted steamer 1 point on starb'd bow."						360	5	30.00	77	79	80		cz	stcu	45	6	20			
1924-01-08	3	10.08	124.80	297	 	8.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	0319: Sighted Canigao Island Light brg 3 t. 0330 cc 11 t. 0340 cc 10 t.						360	5	30.00	77	78	80		cz	stcu	45	8	20			
1924-01-08	4	10.17	124.74	331	 	6.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	0404: cc 15 t. 0406 cc 20 t. 0430 cc 15 t. 0435 cc 10 t. 0437 Canigao Island Light abeam distance 2/3 mile. 0438 cc 5 t. 0445 cc 331 t.						360	5	30.00	77	78	80		cz	stcu	45	8	20			
