YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People
1866-10-13	13	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	 						45	35	13	30.03	74	55	54	53	bc	str	1	
1866-10-13	14	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	 						45	35	13	30.03	76	55	54	54	bc	str	1	
1866-10-13	15	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	 						45	35	19	30.03	76	55	54	54	o	nimb	0	
1866-10-13	16	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	 						45	35	24	30.03	74	54	54	53	o	nimb	0	
1866-10-13	17	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	 						45	35	24	30.03	74	54	54	53	c	nimb	0	
1866-10-13	18	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	 						45	35	24	30.03	72	54	53	53	c	nimb	0	
1866-10-13	19	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	 						45	35	30	30.01	72	54	53	53	o	nimb	0	
1866-10-13	20	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	 						34	24	30	30.04	72	54	53	53	o	nimb	0	
1866-10-13	21	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	 						51	41	30	30.04	75	54	53	54	bc	nimb	3	
1866-10-13	22	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	 						45	35	24	30.02	72	54	53	54	o	nimb	0	
1866-10-13	23	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	 						62	52	19	30.00	72	53	53	54	bc	cu str	4	
1866-10-13	24	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-035.JPG	 						56	46	24	29.96	72	53	54	54	bc	cu str	2	
1866-10-14	1	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						23	13	24	30.02	70	53	54	54	o	nim	0	
1866-10-14	2	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						23	13	24	30.02	70	52	54	54	o	nim	0	
1866-10-14	3	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						23	13	24	30.02	70	52	55	54	bc	str	3	
1866-10-14	4	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						34	24	24	30.01	70	53	54	53	bc	cir str	7	
1866-10-14	5	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						23	13	24	29.99	68	48	51	52	o	nimb	0	
1866-10-14	6	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						23	13	24	29.99	68	48	51	52	oc	nimb	0	
1866-10-14	7	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						23	13	24	30.05	68	49	51	52	oc	nimb	0	
1866-10-14	8	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						23	13	24	30.05	69	49	51	52	oc	nimb	0	
1866-10-14	9	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						23	13	24	30.07	76	48	52	53	o	nim	0	
1866-10-14	10	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						23	13	30	30.05	77	48	52	53	or	nim	0	
1866-10-14	11	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						360	350	30	30.07	77	48	52	53	or	nim	0	
1866-10-14	12	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	"Noon: President Roads, Massachusetts."						360	350	30	30.07	77	48	52	53	o4r	nim	0	
1866-10-14	13	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						11	1	30	30.05	77	49	52	54	or	nim	0	
1866-10-14	14	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						360	350	30	30.02	76	50	52	54	or	nim	0	
1866-10-14	15	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						360	350	30	30.02	77	50	52	54	or	nim	0	
1866-10-14	16	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						360	350	24	30.05	75	50	52	54	or	nim	0	
1866-10-14	17	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						23	13	24	30.01	74	52	52	50	or	nim	0	
1866-10-14	18	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						23	13	24	30.01	74	52	52	50	o	nim	0	
1866-10-14	19	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						45	35	24	30.07	75	52	52	50	o	nim	0	
1866-10-14	20	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						45	35	24	30.07	75	51	51	50	o	nim	0	
1866-10-14	21	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						45	35	30	30.12	75	53	51	50	o	nim	0	
1866-10-14	22	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						34	24	30	30.10	75	53	51	50	o	nim	0	
1866-10-14	23	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						34	24	30	30.07	76	53	51	50	o	nim	0	
1866-10-14	24	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-036.JPG	 						45	35	37	30.07	76	53	51	50	o	nim	0	
1866-10-15	1	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						45	35	44	30.13	75	53	50	51	b	nimb	7	
1866-10-15	2	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						56	46	44	30.10	74	54	52	53	b	cir str	6	
1866-10-15	3	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						56	46	37	30.12	74	53	52	53	b	cir str	9	
1866-10-15	4	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						45	35	30	30.10	73	54	52	53	b	cir str	9	
1866-10-15	5	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						45	35	37	30.10	68	54	52	53	b	cir str	2	
1866-10-15	6	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						34	24	30	30.10	69	54	53	52	b	cum	1	
1866-10-15	7	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						45	35	37	30.13	72	55	53	52	o	nimb	0	
1866-10-15	8	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						45	35	37	30.13	74	55	53	52	o	cir str	0	
1866-10-15	9	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						45	35	30	30.21	71	55	54	52	o	nimb	0	
1866-10-15	10	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						34	24	30	30.25	72	55	54	52	o	nimb	0	
1866-10-15	11	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						45	35	30	30.26	72	55	54	52	o	nimb	0	
1866-10-15	12	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	"Noon: President Roads, Massachusetts."						45	35	30	30.26	72	55	54	52	bc	nimbcum	3	
1866-10-15	13	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						45	35	30	30.26	74	54	54	52	bc	cum	5	
1866-10-15	14	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						56	46	30	30.22	75	54	54	52	bc	cum	9	
1866-10-15	15	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						45	35	30	30.25	77	55	54	52	bc	cum	9	
1866-10-15	16	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						45	35	24	30.20	76	55	54	52	bc	str	9	
1866-10-15	17	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						45	35	8	30.25	76	56	54	53	bc	str	10	
1866-10-15	18	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						45	35	8	30.27	75	55	54	53	bc	str	9	
1866-10-15	19	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						45	35	5	30.20	74	54	54	52	bc	cirr	8	
1866-10-15	20	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						45	35	5	30.20	74	54	54	52	bc	cirr	9	
1866-10-15	21	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						360	350	5	30.28	74	54	54	52	bc	cirr	0	
1866-10-15	22	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						360	350	5	30.28	74	53	54	57	bc	cirr	9	
1866-10-15	23	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						360	350	8	30.28	74	53	54	57	bc	cirr	9	
1866-10-15	24	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-037.JPG	 						360	350	8	30.28	70	50	54	54	bc	cirr	0	
1866-10-16	1	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	 						23	13	8	30.27	62	53	53	54	b	none	10	
1866-10-16	2	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	 						11	1	8	30.28	60	53	53	54	b	none	10	
1866-10-16	3	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	 						360	350	13	30.25	60	53	53	54	b	none	10	
1866-10-16	4	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	 						349	339	8	30.25	60	53	53	54	b	none	10	
1866-10-16	5	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	 						349	339	8	30.28	61	49	53	54	bc	nimb	9	
1866-10-16	6	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	 						349	339	8	30.26	68	48	53	52	bc	cum	3	
1866-10-16	7	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	 						45	35	5	30.35	71	48	53	52	bc	cum	9	
1866-10-16	8	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	 						45	35	5	30.36	74	48	53	52	bc	cirr	8	
1866-10-16	9	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	 						45	35	5	30.36	74	48	53	52	bc	cirr	9	
1866-10-16	10	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	 						45	35	5	30.32	76	53	54	53	bc	cir cum	9	
1866-10-16	11	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	 						45	35	8	30.32	76	53	54	53	bc	cirr	8	
1866-10-16	12	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	"Noon: President Roads, Massachusetts."						45	35	8	30.35	76	54	53	53	bc	cirr	9	
1866-10-16	13	42.34	-70.98			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-sacramento-004/581208-sacramento-004-038.JPG	 						45	35	8	30.31	75	55	54	53	bc	cu	9	
