YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships	Other
1953-01-02	21	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	22	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	23	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383															
1953-01-02	24	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0006.JPG	 			47.629	-122.383		0	0	0	30.39	51	50		or	ns		8	4		
1953-01-03	1	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	 			47.629	-122.383															
1953-01-03	2	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	 			47.629	-122.383															
1953-01-03	3	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	 			47.629	-122.383															
1953-01-03	4	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	 			47.629	-122.383		202	226	19	30.55	48	46		c	nsst	202.5	9	7		
1953-01-03	5	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	 			47.629	-122.383															
1953-01-03	6	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	 			47.629	-122.383															
1953-01-03	7	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	 			47.629	-122.383															
1953-01-03	8	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	 			47.629	-122.383		225	248	8	30.60	49	49		bc	acas	202.5	7	7		
1953-01-03	9	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	 			47.629	-122.383															
1953-01-03	10	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	 			47.629	-122.383															
1953-01-03	11	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	 			47.629	-122.383															
1953-01-03	12	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	Noon: Seattle			47.629	-122.383		0	0	0	30.60	47	47		bc	sc	180	8	20		
1953-01-03	13	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/6547/23654709/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b653/Northwind-WAG-282-b653_0007.JPG	 			47.629	-122.383															
