YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships
1949-08-04	20	66.28	-166.23	348		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0054.JPG	2033: 347T			66 17N	166 14W	348	0	0	0	29.47	49	49		or	sc as	225	10	7	
1949-08-04	21	66.53	-166.37	347		14.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0054.JPG	 			66.532	-166.365	347	0	0	0	29.47	51	51		od	sc	225	10	7	
1949-08-04	22	66.79	-166.5	347		14.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0054.JPG	 			66.7856	-166.5	347	0	0	0	29.47	50	50		oe	sc	225	10	7	
1949-08-04	23	67.04	-166.64	347		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0054.JPG	 			67.0407	-166.638	347	0	0	0	29.46	49	49		ODF	st	225	10	4	
1949-08-04	24	67.29	-166.77	347		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0054.JPG	 			67.2911	-166.774	347	135	152	3	29.45	45	45		ofd	st	225	10	1	
1949-08-05	1	67.55	-166.92	347		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			67.5462	-166.915	347	135	152	3	29.44	45	44		f	st		10	1	
1949-08-05	2	67.8	-167.06	347		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			67.8014	-167.057	347	101	118	3	29.44	45	45		fm	st		10	1	
1949-08-05	3	68.06	-167.2	347		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			68.0566	-167.201	347	79	96	3	29.44	45	45		fm	st	45	10	4	
1949-08-05	4	68.31	-167.35	347		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	0421: Pt Hope brg 117T 15mi cc 030T			68.3118	-167.346	347	68	84	3	29.45	46	45		om	ns sc	45	10	20	
1949-08-05	5	68.55	-167.18	15		14		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			68.5504	-167.178	15	45	62	4	29.45	47	46		o	sc as	45	10	50	
1949-08-05	6	68.78	-166.85	29		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	0647: Cape Lisburne brg 133T 7mi cc 043T			68.7808	-166.845	29	34	52	4	29.46	49	48		o	sc as	45	10	50	
1949-08-05	7	69	-166.47	33		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			69.0022	-166.468	33	349	7	4	29.48	47	46		o	sc as	45	10	50	
1949-08-05	8	69.2	-166	42		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			69 12N	   166W	42	22	40	4	29.48	47	46		o	sc ac	45	10	50	
1949-08-05	9	69.38	-165.52	42		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			69.3792	-165.519	42	22	40	4	29.48	49	48		o	sc	45	10	50	
1949-08-05	10	69.56	-165.03	42		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			69.5583	-165.033	42	22	40	4	29.48	49	48		o	sc	45	10	50	
1949-08-05	11	69.74	-164.54	42		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			69.7375	-164.544	42	360	18	4	29.48	47	46		c	sc	45	9	50	
1949-08-05	12	69.92	-164.05	42		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			69 55N	 164 3W	42	360	18	4	29.47				o	sc	45	10	50	
1949-08-05	13	70.1	-163.53	41		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			70.101	-163.527	41	360	18	4	29.46	46	45		o	sc	45	10	20	
1949-08-05	14	70.29	-163	41		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			70.2854	-162.998	41	11	29	4	29.46	46	45		o	sc	45	10	20	
1949-08-05	15	70.47	-162.47	41		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	1545: 065T			70.4697	-162.465	41	22	40	4	29.47	45	45		o	sc	45	10	20	
1949-08-05	16	70.63	-161.88	47		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			70.6326	-161.883	47	45	63	5	29.47	44	42		o	sc	45	10	20	
1949-08-05	17	70.74	-161.16	64		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			70.7384	-161.159	64	22	40	6	29.47	41	40		o	sc as	45	10	50	
1949-08-05	18	70.74	-161.16			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	1800: Clocks ahead 1hr to correspond with 150 meridian. (zone +10)			70.7384	-161.159														
1949-08-05	19	70.84	-160.43	64		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			70.8442	-160.432	64	22	40	6	29.47	40	39		c	sc as	45	9	50	
1949-08-05	20	70.95	-159.7	64		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			70 57N	159 42W	64	22	40	6	29.48	40	39		c	sc as	45	9	50	
1949-08-05	21	71.05	-158.96	64		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			71.0451	-158.964	64	45	63	5	29.48	41	40		o	sc as	45	10	50	
1949-08-05	22	71.14	-158.23	64		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	 			71.1402	-158.225	64	45	63	5	29.48	41	40		o	sc as	45	10	50	
1949-08-05	23	71.24	-157.48	64		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	2302: 055T. 2341 cc 060T			71.2353	-157.481	64	45	63	5	29.49	41	40		or	sc as	45	10	50	
1949-08-05	24	71.35	-156.81	57		14.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0055.JPG	"0004: Off Pt barrow, brgs Areo beacon 134.5T, Church spire 196T, aircraft hanger 111T"			71.3513	-156.807	57	45	63	5	29.49	41	40		op	sc as	45	10	50	0004: Ships in vacinity  AKA104 AKA106 AKA53 AK14 AO47 APA27
1949-08-06	1	71.34	-156.74	60		0.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0057.JPG	0123: Got Underway			71.34	-156.74	60													
1949-08-06	2	71.47	-156.62	44		7.9	0258: various courses through ice field	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	0224: Set course 108T. 0258 various courses through ice field.			71.474	-156.618	44	22	40	3	29.49	39	37		o	sc ns	45	10	50	
1949-08-06	3	71.44	-156.07	107		14.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			71.4436	-156.066	107	45	63	3	29.51	37	37		o	sc st	45	10	50	
1949-08-06	4	71.42	-155.59	107		12.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			71.42	-155.586	107	45	63	3	29.51	37	37		o	sc st	45	9	50	
1949-08-06	5	71.4	-155.16	107		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			71.4018	-155.16	107	22	40	2	29.53	34	34		c	sc ns	45	9	20	
1949-08-06	6	71.38	-154.75	107		11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			71.3845	-154.745	107	11	29	2	29.54	34	34		o	sc ns	45	10	20	
1949-08-06	7	71.37	-154.37	107		10.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			71.3707	-154.366	107	79	97	2	29.54	35	35		ofm	st ns	45	10	2	
1949-08-06	8	71.35	-153.92	107		12.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			71 21N	153 55W	107	79	109	1	29.54	35	35		of	st ns	45	10	2	
1949-08-06	9	71.28	-153.66	107		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			71.2807	-153.655	107	22	52	2	29.54	35	35		of	st	67.5	10	2	
1949-08-06	10	71.21	-153.39	107		10.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			71.211	-153.389	107	315	345	2	29.56	36	36		of	st	315	10	1	
1949-08-06	11	71.15	-153.17	107		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	1119: Approximating course 070T			71.1461	-153.173	107	315	345	2	29.58	36	36		of	st	315	10	1	
1949-08-06	12	71.15	-152.92	82		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	1200: Underway approximating course 080T. 1205 approximating course 090T			 71 9N	152 55W	82	315	345	2	29.58	37	37		of	st	315	10	2	
1949-08-06	13	71.15	-152.66	90		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			71.1472	-152.657	90	315	345	1	29.60	37	37		of	st	315	10	2	
1949-08-06	14	71.14	-152.42	90		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	1430: Approximating course 100T			71.1444	-152.417	90	22	52	2	29.61	36	36		of	st	22.5	10	2	
1949-08-06	15	71.13	-152.18	95		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	1515: Approximating course 110T. 1535 Approximating course 107T			71.1255	-152.18	95	11	41	1	29.63	36	36		of	st	11.25	10	2	
1949-08-06	16	71.07	-151.92	106		11.9	1600: Underway as before through ice field	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			71.0681	-151.923	106	11	41	1	29.64	36	36		of	st	11.25	10	2	
1949-08-06	17	71.01	-151.7	107		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			71.0098	-151.695	107	22	52	1	29.64	36	36		of	st	11.25	10	2	
1949-08-06	18	70.95	-151.46	107		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			70.951	-151.463	107	11	41	1	29.65	37	37		of	st	11.25	10	2	
1949-08-06	19	70.89	-151.24	107		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			70.8926	-151.236	107	11	41	1	29.66	36	36		of	st	11.25	10	2	
1949-08-06	20	70.83	-151	107		11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	2000: Approximating course 090T			70 50N	   151W	107	11	41	1	29.67	34	34		of	st	11.25	10	2	
1949-08-06	21	70.8	-150.44	90		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			70.8012	-150.444	90	0	0	0	29.71	35	35		of	st		10	2	
1949-08-06	22	70.77	-149.82	90		11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			70.769	-149.824	90	248	278	2	29.71	34	34		of	st	247.5	10	2	
1949-08-06	23	70.74	-149.18	90		12		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	 			70.7369	-149.184	90	248	278	2	29.73	35	35		od	st	247.5	10	2	
1949-08-06	24	70.7	-148.59	90		11.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0056.JPG	0008: Approximating course 134T. 0048 Approximating course 070T			70.7047	-148.586	90	225	255	2	29.73	35	35		or	sc ns	225	10	7	
1949-08-07	1	70.61	-148.19	116		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6528/23652850/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b641/Northwind-WAG-282-b641_0059.JPG	0122: Approximating course 120T			70.6141	-148.191	116	225	255	1	29.74	35	34		o	sc st	225	10	50	
