YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM
1955-04-13	18	58.09	-173.88	100		13.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0017.JPG	 			58.09	-173.88	100	225	239	5	29.18	35	34	34	c	ns st		9	20
1955-04-13	19	58.06	-173.43	100		14.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0017.JPG	 			58.06	-173.43	100	225	239	5	29.22	35	34	33	o	ns st		10	20
1955-04-13	20	58.03	-173.1	100		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0017.JPG	 			58.03	-173.1	100	225	239	5	29.26	35	34	33		ns st		10	7
1955-04-13	21	58.03	-172.67	90		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0017.JPG	 			58.03	-172.67	90	225	239	13	29.28	35	34	30.5		ns st		10	7
1955-04-13	22	58.02	-172.2	90		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0017.JPG	 			58.02	-172.2	90	225	239	13	29.32	34	33	33		ns st		10	4
1955-04-13	23	58.01	-171.79	90		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0017.JPG	 			58.01	-171.79	90	225	239	19	29.26	33	32	30		ns st		10	4
1955-04-13	24	58	-171.5	90		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0017.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0017.JPG	 			58	-171.5	90	225	239	19	29.29	33	32	29.5		as		10	4
1955-04-14	1	58	-171.27	90		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58	-171.27	90	236	250	24	29.45	33	32	29.5	o	as		10	0.5
1955-04-14	2	57.99	-170.95	90		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			57.99	-170.95	90	236	250	19	29.46	33	32	29.5	c	as		8	0.5
1955-04-14	3	58.01	-170.7	75		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.01	-170.7	75	248	262	13	29.5	33	32	30	bc	as		6	0.5
1955-04-14	4	58.05	-170.4	75		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.05	-170.4	75	236	250	13	29.52	34	33	33	bc	cs as		6	20
1955-04-14	5	58.08	-170.12	75		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.08	-170.12	75	259	273	8	29.56	35	34	30	o	as	270	10	20
1955-04-14	6	58.11	-169.85	75		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.11	-169.85	75	259	273	19	29.61	34	33	30	O-s	ns st		10	20
1955-04-14	7	58.15	-169.54	75		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.15	-169.54	75	259	273	19	29.64	35	34	30	c	ac cs		8	80
1955-04-14	8	58.18	-169.23	75		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.18	-169.23	75	259	273	8	29.67	35	34	29.5	o	ns		10	20
1955-04-14	9	58.24	-168.96	70		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.24	-168.96	70	259	273	8	29.73	36	35	29.5	o	st ns		10	20
1955-04-14	10	58.24	-168.76	90		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.24	-168.76	90	270	284	13	29.76	35	34	29.5	o	st ns		10	20
1955-04-14	11	58.27	-168.47	80		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.27	-168.47	80	292	306	13	29.78	35	34	29.5	o	st ns		10	20
1955-04-14	12	58.3	-168.23	80		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.3	-168.23	80	292	306	8	29.81	36	35	30	o	ns st		10	20
1955-04-14	13	58.3	-168.03	80		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	Ocean Stn 35			58.3	-168.03	80	315	329	13	29.83	36	35	29	o	ns st		10	20
1955-04-14	14	58.31	-167.78	90		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.31	-167.78	90	338	352	8	29.86	36	35	29.5	o	ns st		10	20
1955-04-14	15	58.31	-167.46	90		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.31	-167.46	90	360	14	8	29.91	36	35	29.5	o	ns st		10	20
1955-04-14	16	58.32	-167.26	90		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.32	-167.26	90	360	14	8	29.93	34	32	30	O-d	ns st		10	20
1955-04-14	17	58.33	-167.05	90		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.33	-167.05	90	304	318	8	29.96	34	32	29	o	ns sc		10	20
1955-04-14	18	58.34	-166.79	90		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.34	-166.79	90	304	318	8	29.98	33	31	29	o	ns sc		10	20
1955-04-14	19	58.34	-166.54	90		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.34	-166.54	90	281	295	8	30	32	30	29	o	ns as		10	20
1955-04-14	20	58.35	-166.33	90		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.35	-166.33	90	259	273	8	30.02	32	30	29	o	as cs		10	20
1955-04-14	21	58.34	-166.16	90		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.34	-166.16	90	259	273	8	30.04	32	30	29.5	o	as cs		10	20
1955-04-14	22	58.33	-166	90		5.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	Ocean Stn 36			58.33	-166	90	259	273	8	30.07	30	29	29	o	as cs		10	20
1955-04-14	23	58.37	-165.72	75		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.37	-165.72	75	259	273	5	30.06	31	29	29	o	as cs		10	20
1955-04-14	24	58.4	-165.44	75		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0018.JPG	 			58.4	-165.44	75	259	273	5	30.07	31	29	29	o	ns cs		10	20
1955-04-15	1	58.44	-165.11	75		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.44	-165.11	75	248	262	5	30.07	30	29	29	o	ns st		10	20
1955-04-15	2	58.47	-164.85	75		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.47	-164.85	75	248	262	5	30.08	30	29	29	o	ns st		10	20
1955-04-15	3	58.49	-164.65	75		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.49	-164.65	75	248	262	5	30.07	30	29	29	c	ns st		10	20
1955-04-15	4	58.52	-164.41	75		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.52	-164.41	75	180	194	2	30.1	30	29	29	o	ns st		10	20
1955-04-15	5	58.53	-164.27	75		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.53	-164.27	75	180	194	2	30.1	30	29	29	o	ns st		10	20
1955-04-15	6	58.56	-164.02	75		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.56	-164.02	75	180	194	2	30.08	30	29	29	o	ns st		10	20
1955-04-15	7	58.59	-163.74	75		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.59	-163.74	75	180	194	2	30.08	30	29	29	o	ns st		10	20
1955-04-15	8	58.67	-163.47	60		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.67	-163.47	60	135	149	8	30.08	32	31	29.2	o	as ns		10	20
1955-04-15	9	58.71	-163.34	65		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.71	-163.34	65	135	149	8	30.07	31	30	29	o	as ns		10	20
1955-04-15	10	58.75	-163.22	65		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	Ocean Stn 37			58.75	-163.22	65	135	149	8	30.07	33	32	29.4	o	as ac		10	20
1955-04-15	11	58.81	-163.4	303		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.81	-163.4	303	135	149	5	30.02	37	35	29	bc	as ac		10	20
1955-04-15	12	58.9	-163.7	303		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.9	-163.7	303	169	183	5	29.99	38	35	29	bc	ac cs		5	20
1955-04-15	13	58.96	-163.93	303		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.96	-163.93	303	169	183	5	29.98	38	37	29	c	ac cs		9	20
1955-04-15	14	58.99	-164.08	303		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.99	-164.08	303	169	183	5	29.96	38	37	29	c	ac cs		9	20
1955-04-15	15	58.98	-164.11			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.98	-164.11		146	160	5	29.84	36	34	29	o	ci cs		10	20
1955-04-15	16	58.98	-164.14			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.98	-164.14		146	160	19	29.84	32	31	29	o	ci cs		10	20
1955-04-15	17	58.99	-164.22	310		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			58.99	-164.22	310	135	149	13	29.8	32	31	29	o	ac ns		10	20
1955-04-15	18	59.05	-164.4	310		6.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			59.05	-164.4	310	135	149	24	29.74	31	30	28.9	o	ns		10	20
1955-04-15	19	59.12	-164.62	310		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			59.12	-164.62	310	135	149	24	29.74	30	29	29	o	ns		10	20
1955-04-15	20	59.2	-164.85	310		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			59.2	-164.85	310	135	149	24	29.68	34	33	29.5	O-R	ns		10	7
1955-04-15	21	59.28	-165.05	310		7.5	"2115 Conducted ""BT"" observation. Lost ""BT"" due to cable being cut by screw; cause: while backing down to keep brash ice clear, a swell moved ship's stern over ""BT"" cable."	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			59.28	-165.05	310	135	149	24	29.65	33	33	29.5	O-R	ns		10	7
1955-04-15	22	59.38	-165.28	310		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			59.38	-165.28	310	135	149	24	29.61	33	33	29.5	O-R	ns		10	7
1955-04-15	23	59.43	-165.46	300		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	 			59.43	-165.46	300	135	149	19	29.58	33	33	29.5	O-R	ns		10	7
1955-04-15	24	59.48	-165.63	300		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/80/6554/23655480/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b742/Northwind-WAG-282-b742_0019.JPG	Ocean Stn 38			59.48	-165.63	300			13	29.5	32	31	29.5	O-R	ns		10	4
