YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather		
1864-05-09	17	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 						225	225	2				bm		
1864-05-09	18	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	1830: Got Underway. Put light on buoy and took station 6 mi E of buoy.														
1864-05-09	19	33.95	-77.82			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 														
1864-05-09	20	33.95	-77.70	90		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	2000: Cruising and drifting 6 mi E of buoy.														
1864-05-09	21	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 						225	225	13				b		
1864-05-09	22	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 														
1864-05-09	23	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 														
1864-05-09	24	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 									30.00	69				
1864-05-10	1	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 						225	225	13				b		
1864-05-10	2	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 														
1864-05-10	3	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 														
1864-05-10	4	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 									30.02	70				
1864-05-10	5	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 						225	225	13						
1864-05-10	6	33.95	-77.78	90		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	0630: Anchored. Near buoy.														
1864-05-10	7	33.95	-77.82	90		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 														
1864-05-10	8	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 									30.02	70				
1864-05-10	9	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 						225	225	2				bc		
1864-05-10	10	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 														
1864-05-10	11	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 														
1864-05-10	12	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 									30.00	72				
1864-05-10	13	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 						203	203	5				bc		
1864-05-10	14	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 														
1864-05-10	15	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 														
1864-05-10	16	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 														
1864-05-10	17	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 						225	225	24				b		
1864-05-10	18	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	1815: Got Underway. Drifted near buoy.									30.00	68				
1864-05-10	19	33.95	-77.82			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	1950: cc E.						180	180	24						
1864-05-10	20	33.95	-77.80	90		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	2000: Cruising and drifting 6 mi E of buoy.									29.98	69				
1864-05-10	21	33.95	-77.70	90		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 						203	203	19				bm		
1864-05-10	22	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 														
1864-05-10	23	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	 														
1864-05-10	24	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-178.JPG	0000: Cruising and drifting 6 mi E of buoy.														
1864-05-11	1	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 						203	203	13				bm		
1864-05-11	2	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
1864-05-11	3	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
1864-05-11	4	33.95	-77.70			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	0430: Stood for buoy.									30.00	70				
1864-05-11	5	33.95	-77.72	270		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 						225	225	13				m		
1864-05-11	6	33.95	-77.76	270		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
1864-05-11	7	33.95	-77.80	270		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	0745: Anchored. Near buoy.														
1864-05-11	8	33.95	-77.82	270		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 									29.98	71				
1864-05-11	9	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 						225	225	13						
1864-05-11	10	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
1864-05-11	11	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
1864-05-11	12	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 									29.98	68				
1864-05-11	13	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 						203	203	13						
1864-05-11	14	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
1864-05-11	15	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
1864-05-11	16	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 									29.94	73				
1864-05-11	17	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 						225	225	13						
1864-05-11	18	33.95	-77.82			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	1820: Got Underway. Put light on buoy.									29.92	72				
1864-05-11	19	33.95	-77.73	90		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	1900: CC E at speed 41/2 kts.						180	180	19				cm		
1864-05-11	20	33.95	-77.70	90		1.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	2000: On station 6 mi E of buoy.									29.92	70				
1864-05-11	21	33.95	-77.69	90		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 						158	158	19				om		
1864-05-11	22	33.95	-77.68	90		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
1864-05-11	23	33.95	-77.67	90		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
1864-05-11	24	33.95	-77.66	90		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	0000: Cruising and drifting 8 nmi E of buoy.														
1864-05-12	1	33.95	-77.66			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 						135	135	24				ol		
1864-05-12	2	33.95	-77.66			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 												l		
1864-05-12	3	33.95	-77.66			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 												l		
1864-05-12	4	33.95	-77.66			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	0400: cc for fleet.									29.98	69		l		
1864-05-12	5	33.95	-77.70	270		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 						158	158							
1864-05-12	6	33.95	-77.74	270		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
1864-05-12	7	33.95	-77.78	270		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
1864-05-12	8	33.95	-77.82	270		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	0810: Anchored. Near buoy.									29.86	73				
1864-05-12	9	33.95	-77.83	270		0.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 						135	135	13				p		
1864-05-12	10	33.95	-77.83			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
1864-05-12	11	33.95	-77.83			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 						90	90							
1864-05-12	12	33.95	-77.83			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 									29.85	73				
1864-05-12	13	33.95	-77.83			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 						101	101	13				oqmp		
1864-05-12	14	33.95	-77.83			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
1864-05-12	15	33.95	-77.83			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
1864-05-12	16	33.95	-77.83			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 									29.70	66				
1864-05-12	17	33.95	-77.83			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 						90	90	13				q		
1864-05-12	18	33.95	-77.83			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	1800: Brgs: Bald Head LH SWxW1/2W; The Mound W; Fort Fisher WxN1/2N. 33.9492 -77.8283 									29.74	66				
1864-05-12	19	33.95	-77.83			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	Note: The bearings between The Mound and Fort Fisher are not consistent with Bald Head.						203	203	13						
1864-05-12	20	33.95	-77.83			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	Using just Fort Fisher and Bald Head bearings.									29.78	66				
1864-05-12	21	33.95	-77.83			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 						203	203	5						
1864-05-12	22	33.95	-77.83			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-005/581208-tuscarora-005-179.JPG	 														
